time/episodes,train/critic_loss,train/ent_coef_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/actor_loss,train/n_updates,train/ent_coef,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
10088,0.005181789398193359,0.9620324969291687,52,0.0003,100.0,1008800,19085,19.773662567138672,1008699,0.007308481261134148,-22.21738219,,
,0.005392126739025116,-0.3589613735675812,,0.0003,,1009000,,19.751983642578125,1008899,0.007316281087696552,,100.0,-20.712098379999997
10092,0.0030374876223504543,-0.4494361877441406,52,0.0003,100.0,1009200,19093,19.00905418395996,1009099,0.0074089327827095985,-22.242953659999998,,
,0.005909087136387825,-0.7528119683265686,,0.0003,,1009500,,19.44537353515625,1009399,0.007318507414311171,,100.0,-20.6705111
10096,0.00445027370005846,0.36583900451660156,52,0.0003,100.0,1009600,19102,19.37562370300293,1009499,0.00729717081412673,-22.169968530000002,,
,0.005121583119034767,0.006692767143249512,,0.0003,,1010000,,19.193546295166016,1009899,0.007141890935599804,,100.0,-20.77955332
10100,,,52,,100.0,1010000,19110,,,,-22.29031532,,
10104,0.005603981204330921,0.1247357577085495,52,0.0003,100.0,1010400,19114,19.324708938598633,1010299,0.007336064707487822,-22.294289059999997,,
,0.006544387899339199,-0.5218061208724976,,0.0003,,1010500,,19.57095718383789,1010399,0.0072935703210532665,,100.0,-20.67761218
10108,0.006439656484872103,-1.1732003688812256,52,0.0003,100.0,1010800,19123,19.57839584350586,1010699,0.00737471878528595,-22.29812099,,
,0.004425878636538982,-0.4139016568660736,,0.0003,,1011000,,19.54584503173828,1010899,0.007263289298862219,,100.0,-20.74046722
10112,0.006928558461368084,-0.13679230213165283,52,0.0003,100.0,1011200,19131,19.508100509643555,1011099,0.007282834965735674,-22.21822355999999,,
,0.005224578082561493,0.6375575065612793,,0.0003,,1011500,,19.603797912597656,1011399,0.007295685354620218,,100.0,-20.81422484
10116,0.0068502528592944145,0.9455251693725586,52,0.0003,100.0,1011600,19140,19.955440521240234,1011499,0.007304621394723654,-22.193433919999997,,
,0.005076661705970764,0.460701584815979,,0.0003,,1012000,,19.92975425720215,1011899,0.007302980870008469,,100.0,-20.691495139999997
10120,,,52,,100.0,1012000,19148,,,,-22.185781079999998,,
10124,0.0071527063846588135,0.4638206362724304,52,0.0003,100.0,1012400,19152,19.309328079223633,1012299,0.007331448141485453,-22.218763,,
,0.005450137425214052,0.2915613651275635,,0.0003,,1012500,,19.158153533935547,1012399,0.007331626955419779,,100.0,-20.746992020000004
10128,0.006606553681194782,-0.4472413659095764,52,0.0003,100.0,1012800,19160,19.46504783630371,1012699,0.007339794188737869,-22.231684469999994,,
,0.008228427730500698,-0.05863058567047119,,0.0003,,1013000,,19.53929901123047,1012899,0.007213260512799025,,100.0,-20.763676420000003
10132,0.009129289537668228,1.533318042755127,52,0.0003,100.0,1013200,19169,19.718244552612305,1013099,0.007406092714518309,-22.28235443,,
,0.006271916441619396,-0.42232486605644226,,0.0003,,1013500,,19.72014617919922,1013399,0.007460991386324167,,100.0,-20.77185004
10136,0.006437291856855154,0.9038037061691284,52,0.0003,100.0,1013600,19178,19.774356842041016,1013499,0.007425389252603054,-22.37529533,,
,0.00596215482801199,0.23531222343444824,,0.0003,,1014000,,19.420873641967773,1013899,0.007339377887547016,,100.0,-20.7071634
10140,,,52,,100.0,1014000,19186,,,,-22.327642140000002,,
10144,0.005826408509165049,-0.16217580437660217,52,0.0003,100.0,1014400,19190,19.318601608276367,1014299,0.007367042358964682,-22.30133726,,
,0.006416693329811096,0.2563323676586151,,0.0003,,1014500,,19.529422760009766,1014399,0.007306602783501148,,100.0,-20.7757107
10148,0.0063932472839951515,-0.15913155674934387,52,0.0003,100.0,1014800,19198,19.406513214111328,1014699,0.007219068706035614,-22.21039935,,
,0.009734522551298141,0.8671983480453491,,0.0003,,1015000,,19.60922622680664,1014899,0.007421952206641436,,100.0,-20.636734620000002
10152,0.004086970817297697,-0.5016638040542603,52,0.0003,100.0,1015200,19207,19.277952194213867,1015099,0.007344821933656931,-22.17847972,,
,0.0038283569738268852,-0.4218021333217621,,0.0003,,1015500,,19.305234909057617,1015399,0.007435029372572899,,100.0,-20.699049920000004
10156,0.006971864029765129,-0.5541187524795532,52,0.0003,100.0,1015600,19216,19.653583526611328,1015499,0.0074196308851242065,-22.321566159999996,,
,0.004478879272937775,0.388348251581192,,0.0003,,1016000,,19.339576721191406,1015899,0.007405223790556192,,100.0,-20.6945976
10160,,,52,,100.0,1016000,19224,,,,-22.320590460000002,,
10164,0.007383987307548523,-0.05915960669517517,52,0.0003,100.0,1016400,19228,19.369701385498047,1016299,0.007167569827288389,-22.4180853,,
,0.0059648361057043076,-0.052427589893341064,,0.0003,,1016500,,19.35845184326172,1016399,0.007360995747148991,,100.0,-20.70945874
10168,0.006114412099123001,-1.465766191482544,52,0.0003,100.0,1016800,19236,19.224132537841797,1016699,0.007211667951196432,-22.404006530000007,,
,0.0050945160910487175,1.2756457328796387,,0.0003,,1017000,,19.403038024902344,1016899,0.0071173557080328465,,100.0,-20.74597204
10172,0.005263026803731918,1.2202813625335693,52,0.0003,100.0,1017200,19245,19.666881561279297,1017099,0.007200184743851423,-22.385894039999997,,
,0.00561339920386672,-0.195794016122818,,0.0003,,1017500,,19.11709213256836,1017399,0.007453616242855787,,100.0,-20.68869146
10176,0.0036613899283111095,-0.9125161170959473,52,0.0003,100.0,1017600,19253,19.267772674560547,1017499,0.0073643699288368225,-22.38408486,,
,0.0029970197938382626,1.082699179649353,,0.0003,,1018000,,19.248397827148438,1017899,0.007111211773008108,,100.0,-20.63285772
10180,,,52,,100.0,1018000,19262,,,,-22.527571700000006,,
10184,0.0048255594447255135,-0.5593061447143555,52,0.0003,100.0,1018400,19266,19.510570526123047,1018299,0.007129386533051729,-22.614015649999995,,
,0.0032117320224642754,-0.46686121821403503,,0.0003,,1018500,,19.29915428161621,1018399,0.00714848330244422,,100.0,-20.686955919999996
10188,0.00328249903395772,-0.4658309817314148,52,0.0003,100.0,1018800,19274,19.56582260131836,1018699,0.007307474035769701,-22.65124285,,
,0.0045308517292141914,-1.5650091171264648,,0.0003,,1019000,,19.293155670166016,1018899,0.007298440672457218,,100.0,-20.696974499999996
10192,0.003429016564041376,-0.284757137298584,52,0.0003,100.0,1019200,19283,19.35350799560547,1019099,0.007143468130379915,-22.683978169999996,,
,0.009361429139971733,0.5593056082725525,,0.0003,,1019500,,19.09317398071289,1019399,0.00725439703091979,,100.0,-20.746586760000003
10196,0.005978952161967754,-0.5159473419189453,52,0.0003,100.0,1019600,19291,19.3978214263916,1019499,0.0072888946160674095,-22.76827737,,
,0.005072480533272028,-0.07490742206573486,,0.0003,,1020000,,19.54408073425293,1019899,0.007255566772073507,,100.0,-20.79048456
10200,,,52,,100.0,1020000,19300,,,,-22.740182639999997,,
10204,0.011354666203260422,0.023344218730926514,52,0.0003,100.0,1020400,19303,18.9366512298584,1020299,0.007050279062241316,-22.796322149999995,,
,0.004726342856884003,0.7922328114509583,,0.0003,,1020500,,19.131385803222656,1020399,0.0071516577154397964,,100.0,-20.765727419999997
10208,0.00537819042801857,-1.0709495544433594,52,0.0003,100.0,1020800,19312,19.419204711914062,1020699,0.007505473215132952,-22.76185791,,
,0.004038936458528042,-0.9939351677894592,,0.0003,,1021000,,19.017295837402344,1020899,0.007248629815876484,,100.0,-20.747152420000003
10212,0.005551729816943407,-1.3401856422424316,52,0.0003,100.0,1021200,19321,19.24397087097168,1021099,0.007241471204906702,-22.781872149999998,,
,0.003986275754868984,0.0221746563911438,,0.0003,,1021500,,19.212295532226562,1021399,0.0072236694395542145,,100.0,-20.7773693
10216,0.008363430388271809,-0.865602433681488,52,0.0003,100.0,1021600,19329,19.358531951904297,1021499,0.007195118814706802,-22.690900459999995,,
,0.005076271481812,0.38434088230133057,,0.0003,,1022000,,19.365171432495117,1021899,0.007483084686100483,,100.0,-20.735434259999998
10220,,,52,,100.0,1022000,19338,,,,-22.782959129999995,,
10224,0.005956736393272877,0.5224553346633911,52,0.0003,100.0,1022400,19342,19.24250030517578,1022299,0.007347442209720612,-22.775193859999998,,
,0.0069517530500888824,0.10526156425476074,,0.0003,,1022500,,19.431564331054688,1022399,0.007567413151264191,,100.0,-20.94285938
10228,0.0037897734437137842,0.2953149676322937,52,0.0003,100.0,1022800,19350,19.215511322021484,1022699,0.007253231480717659,-22.810900819999997,,
,0.006254538893699646,0.07245738804340363,,0.0003,,1023000,,19.41360092163086,1022899,0.00730772502720356,,100.0,-20.71417468
10232,0.0051803626120090485,0.06348882615566254,52,0.0003,100.0,1023200,19359,19.20895004272461,1023099,0.0073278797790408134,-22.731334509999996,,
,0.003525060135871172,-0.8511013388633728,,0.0003,,1023500,,19.180692672729492,1023399,0.007165062241256237,,100.0,-20.72292388
10236,0.002814071485772729,-0.9910274147987366,52,0.0003,100.0,1023600,19367,18.86280632019043,1023499,0.007127146702259779,-22.78321625,,
,0.004999053664505482,-0.2992866635322571,,0.0003,,1024000,,19.19055938720703,1023899,0.007448521442711353,,100.0,-20.725917199999998
10240,,,52,,100.0,1024000,19376,,,,-22.778986360000005,,
10244,0.005730711854994297,0.263150691986084,52,0.0003,100.0,1024400,19380,19.43972396850586,1024299,0.0074735600501298904,-22.74772447,,
,0.005781029816716909,-0.9929071664810181,,0.0003,,1024500,,19.06561851501465,1024399,0.007313525769859552,,100.0,-20.757902019999996
10248,0.004315841011703014,0.05145248770713806,52,0.0003,100.0,1024800,19388,18.989168167114258,1024699,0.007222652900964022,-22.7344647,,
,0.0069221192970871925,-0.3329729735851288,,0.0003,,1025000,,19.278152465820312,1024899,0.007377683650702238,,100.0,-20.79488256
10252,0.0035592634230852127,-0.7006906270980835,52,0.0003,100.0,1025200,19397,19.497798919677734,1025099,0.0073414575308561325,-22.73264693,,
,0.0055673993192613125,0.6080567836761475,,0.0003,,1025500,,19.304473876953125,1025399,0.0072982884012162685,,100.0,-20.66631092
10256,0.005494485143572092,-0.5249160528182983,52,0.0003,100.0,1025600,19406,19.538040161132812,1025499,0.007361315190792084,-22.700071310000002,,
,0.004718631040304899,-0.0861070305109024,,0.0003,,1026000,,18.94390296936035,1025899,0.007255358621478081,,100.0,-20.672306139999996
10260,,,52,,100.0,1026000,19414,,,,-22.69498552,,
10264,0.015339840203523636,-0.1453835368156433,52,0.0003,100.0,1026400,19418,19.48708724975586,1026299,0.007191747426986694,-22.709638189999996,,
,0.007993677631020546,-2.042757987976074,,0.0003,,1026500,,19.46860694885254,1026399,0.00716381473466754,,100.0,-20.677495800000003
10268,0.003737034974619746,0.9666672945022583,52,0.0003,100.0,1026800,19426,19.006298065185547,1026699,0.007298542186617851,-22.726878619999994,,
,0.008342958986759186,0.584766685962677,,0.0003,,1027000,,19.2104549407959,1026899,0.007355852052569389,,100.0,-20.715344720000004
10272,0.0034611737355589867,0.3486199378967285,52,0.0003,100.0,1027200,19435,18.855009078979492,1027099,0.007509948685765266,-22.823537779999995,,
,0.0051180459558963776,-0.46576735377311707,,0.0003,,1027500,,19.127071380615234,1027399,0.007396345026791096,,100.0,-20.71764196
10276,0.0051309820264577866,-0.8149769306182861,52,0.0003,100.0,1027600,19444,18.774885177612305,1027499,0.007365328259766102,-22.86868322,,
,0.004255104809999466,0.8252571225166321,,0.0003,,1028000,,19.137237548828125,1027899,0.007224699016660452,,100.0,-20.74579574
10280,,,52,,100.0,1028000,19452,,,,-22.76411945,,
10284,0.003485339693725109,-0.8991112112998962,52,0.0003,100.0,1028400,19456,19.104833602905273,1028299,0.007362877484411001,-22.771990980000005,,
,0.00540897436439991,-1.466937780380249,,0.0003,,1028500,,19.281627655029297,1028399,0.007234896533191204,,100.0,-20.637697499999998
10288,0.005096253473311663,-0.5712015628814697,52,0.0003,100.0,1028800,19464,19.190444946289062,1028699,0.00725486408919096,-22.789577400000002,,
,0.007851261645555496,-0.7039136290550232,,0.0003,,1029000,,19.11172866821289,1028899,0.007406516466289759,,100.0,-20.64259036
10292,0.00653241528198123,0.6497721076011658,52,0.0003,100.0,1029200,19473,19.167911529541016,1029099,0.0073502701707184315,-22.841184010000003,,
,0.004920279607176781,-0.10342991352081299,,0.0003,,1029500,,18.84982681274414,1029399,0.0072294785641133785,,100.0,-20.6964989
10296,0.004072191193699837,0.3620532155036926,52,0.0003,100.0,1029600,19481,18.96859359741211,1029499,0.0073025524616241455,-22.814031680000003,,
,0.005350301042199135,0.06996671855449677,,0.0003,,1030000,,19.172801971435547,1029899,0.007306596264243126,,100.0,-20.772906279999997
10300,,,52,,100.0,1030000,19490,,,,-22.824256900000005,,
10304,0.004839655477553606,0.14322911202907562,52,0.0003,100.0,1030400,19494,19.151945114135742,1030299,0.0071966564282774925,-22.853628890000003,,
,0.0072405291721224785,0.2322794795036316,,0.0003,,1030500,,19.26128387451172,1030399,0.007179751060903072,,100.0,-20.67925984
10308,0.0035834370646625757,0.8736697435379028,52,0.0003,100.0,1030800,19502,19.407236099243164,1030699,0.007399057969450951,-22.88688912,,
,0.003102121874690056,-0.9327227473258972,,0.0003,,1031000,,19.002647399902344,1030899,0.0073781693354249,,100.0,-20.82397316
10312,0.004074340686202049,-0.831331729888916,52,0.0003,100.0,1031200,19511,19.040651321411133,1031099,0.007256649434566498,-22.938822840000004,,
,0.007489298470318317,0.17570117115974426,,0.0003,,1031500,,19.184165954589844,1031399,0.007199398707598448,,100.0,-20.66229412
10316,0.00427421648055315,1.1762337684631348,52,0.0003,100.0,1031600,19519,19.549463272094727,1031499,0.007270933594554663,-22.97407082,,
,0.0037737987004220486,0.4693865478038788,,0.0003,,1032000,,19.076501846313477,1031899,0.0073195090517401695,,100.0,-20.60020754
10320,,,52,,100.0,1032000,19528,,,,-22.901917550000004,,
10324,0.008343467488884926,-1.103198528289795,52,0.0003,100.0,1032400,19531,19.06829261779785,1032299,0.0073072477243840694,-22.87014854,,
,0.00394117645919323,0.8736486434936523,,0.0003,,1032500,,19.364627838134766,1032399,0.007292530965059996,,100.0,-20.648008479999998
10328,0.002900884486734867,-0.3064127266407013,52,0.0003,100.0,1032800,19540,19.090404510498047,1032699,0.007346468511968851,-22.795552009999998,,
,0.004497848451137543,-0.31618601083755493,,0.0003,,1033000,,18.876056671142578,1032899,0.007225212175399065,,100.0,-20.744811060000004
10332,0.00412980280816555,-0.9636157751083374,52,0.0003,100.0,1033200,19548,19.144634246826172,1033099,0.007206797134131193,-22.820355869999993,,
,0.0044367630034685135,-0.49336057901382446,,0.0003,,1033500,,18.79428482055664,1033399,0.007410151418298483,,100.0,-20.786811880000002
10336,0.0034246305003762245,0.9240111708641052,52,0.0003,100.0,1033600,19557,19.01945686340332,1033499,0.007353845983743668,-22.710183300000004,,
,0.003621861804276705,-1.3004541397094727,,0.0003,,1034000,,18.918476104736328,1033899,0.007242092862725258,,100.0,-20.764425059999997
10340,,,52,,100.0,1034000,19565,,,,-22.78224348,,
10344,0.004604345187544823,-0.9125030040740967,52,0.0003,100.0,1034400,19569,19.10348892211914,1034299,0.007195042911916971,-22.86846855,,
,0.0032489795703440905,0.46885114908218384,,0.0003,,1034500,,19.17682647705078,1034399,0.007209192495793104,,100.0,-20.69845412
10348,0.004936935380101204,-0.4363524317741394,52,0.0003,100.0,1034800,19577,18.890399932861328,1034699,0.007241236511617899,-22.84444078,,
,0.004991213325411081,-0.5725202560424805,,0.0003,,1035000,,19.402629852294922,1034899,0.0073087322525680065,,100.0,-20.603634119999995
10352,0.00474547641351819,-0.8471041917800903,52,0.0003,100.0,1035200,19586,19.010927200317383,1035099,0.007165585178881884,-22.804576400000006,,
,0.004974666982889175,-0.6357868909835815,,0.0003,,1035500,,18.925399780273438,1035399,0.007214113138616085,,100.0,-20.693650419999997
10356,0.005804853513836861,0.6589136123657227,52,0.0003,100.0,1035600,19594,18.998538970947266,1035499,0.007037710398435593,-22.76144071,,
,0.006763705052435398,1.1160403490066528,,0.0003,,1036000,,19.413402557373047,1035899,0.007387632504105568,,100.0,-20.613940619999997
10360,,,52,,100.0,1036000,19603,,,,-22.80083301,,
10364,0.0043811253271996975,0.47290295362472534,52,0.0003,100.0,1036400,19606,19.182329177856445,1036299,0.007179443258792162,-22.75866881,,
,0.0029992356430739164,0.2900088131427765,,0.0003,,1036500,,18.786035537719727,1036399,0.007212149444967508,,100.0,-20.69111126
10368,0.004063062369823456,-0.2408696562051773,52,0.0003,100.0,1036800,19615,18.975353240966797,1036699,0.007286489475518465,-22.800815309999997,,
,0.0036180128809064627,-0.07005152106285095,,0.0003,,1037000,,19.051513671875,1036899,0.007378341164439917,,100.0,-20.76486782
10372,0.006455654744058847,0.20924216508865356,52,0.0003,100.0,1037200,19624,18.908876419067383,1037099,0.007234424352645874,-22.738256730000003,,
,0.004085486754775047,-0.1734001338481903,,0.0003,,1037500,,19.030780792236328,1037399,0.0071431715041399,,100.0,-21.077292780000004
10376,0.006192049942910671,0.7371348142623901,52,0.0003,100.0,1037600,19632,19.076797485351562,1037499,0.00725399237126112,-22.695033190000004,,
,0.005281379446387291,1.2243657112121582,,0.0003,,1038000,,18.944250106811523,1037899,0.00722148921340704,,100.0,-20.76819664
10380,,,52,,100.0,1038000,19641,,,,-22.745516380000005,,
10384,0.003808473702520132,-0.3666202425956726,52,0.0003,100.0,1038400,19644,18.811241149902344,1038299,0.0072248331271111965,-22.753719810000003,,
,0.0061939917504787445,0.3217061460018158,,0.0003,,1038500,,19.107955932617188,1038399,0.0071892887353897095,,100.0,-20.77406598
10388,0.0051775225438177586,0.429388165473938,52,0.0003,100.0,1038800,19653,18.877140045166016,1038699,0.007160819601267576,-22.678968449999992,,
,0.004370236303657293,-0.8374907970428467,,0.0003,,1039000,,19.0068359375,1038899,0.007281408179551363,,100.0,-20.78436018
10392,0.005386510398238897,-0.36553341150283813,52,0.0003,100.0,1039200,19662,18.99163055419922,1039099,0.007187996059656143,-22.613280770000003,,
,0.0028157818596810102,-0.4199770390987396,,0.0003,,1039500,,18.751075744628906,1039399,0.007183829788118601,,100.0,-20.716081680000002
10396,0.004252555780112743,0.18128105998039246,52,0.0003,100.0,1039600,19670,19.07444953918457,1039499,0.007284228224307299,-22.57982109,,
,0.007417924702167511,0.6732430458068848,,0.0003,,1040000,,18.98682403564453,1039899,0.007118971087038517,,100.0,-20.871350899999996
10400,,,52,,100.0,1040000,19679,,,,-22.557336259999996,,
10404,0.003752912860363722,0.7726809978485107,52,0.0003,100.0,1040400,19682,19.256885528564453,1040299,0.0073422761633992195,-22.47228604,,
,0.004567887168377638,-0.5651737451553345,,0.0003,,1040500,,18.767436981201172,1040399,0.007370282430201769,,100.0,-20.801358660000002
10408,0.0037280162796378136,-0.47173482179641724,52,0.0003,100.0,1040800,19691,19.019243240356445,1040699,0.007356553338468075,-22.42947319,,
,0.008487436920404434,0.4563618004322052,,0.0003,,1041000,,19.643861770629883,1040899,0.00727204279974103,,100.0,-20.79542692
10412,0.005053163506090641,-0.1484164297580719,52,0.0003,100.0,1041200,19700,19.40826416015625,1041099,0.007361097726970911,-22.45015721,,
,0.008962194435298443,-1.1583044528961182,,0.0003,,1041500,,18.936397552490234,1041399,0.007178501691669226,,100.0,-20.712506859999998
10416,0.003816537093371153,-1.1496777534484863,52,0.0003,100.0,1041600,19708,19.034154891967773,1041499,0.007036431692540646,-22.477997079999994,,
,0.005190219264477491,-0.13571593165397644,,0.0003,,1042000,,18.834657669067383,1041899,0.007343393284827471,,100.0,-20.74058444
10420,,,52,,100.0,1042000,19717,,,,-22.425054369999998,,
10424,0.004798947833478451,-0.6844831705093384,52,0.0003,100.0,1042400,19720,18.93035888671875,1042299,0.007269272580742836,-22.43606158,,
,0.005297964438796043,-0.6781260967254639,,0.0003,,1042500,,19.275535583496094,1042399,0.007163127884268761,,100.0,-20.76601424
10428,0.0029608269687741995,0.2633852958679199,52,0.0003,100.0,1042800,19729,18.632366180419922,1042699,0.007225984241813421,-22.48394901,,
,0.006568684242665768,0.5710978507995605,,0.0003,,1043000,,18.656543731689453,1042899,0.007161324843764305,,100.0,-20.72528014
10432,0.004104476422071457,-1.1511662006378174,52,0.0003,100.0,1043200,19738,19.033159255981445,1043099,0.007220999803394079,-22.556867669999995,,
,0.005829533562064171,-0.41232964396476746,,0.0003,,1043500,,18.968433380126953,1043399,0.007194154895842075,,100.0,-20.772352440000006
10436,0.003800090402364731,0.9667722582817078,52,0.0003,100.0,1043600,19746,18.951963424682617,1043499,0.007296520285308361,-22.525686410000002,,
,0.004194576758891344,1.2017159461975098,,0.0003,,1044000,,18.73635482788086,1043899,0.007383969612419605,,100.0,-20.71582352
10440,,,52,,100.0,1044000,19755,,,,-22.408969940000002,,
10444,0.004182082135230303,-0.8284856081008911,52,0.0003,100.0,1044400,19758,18.88027000427246,1044299,0.007266964763402939,-22.28011141,,
,0.004700906574726105,-0.7953169345855713,,0.0003,,1044500,,19.013412475585938,1044399,0.00715625612065196,,100.0,-20.81107664
10448,0.003908928483724594,-1.1561644077301025,52,0.0003,100.0,1044800,19767,18.811168670654297,1044699,0.007103251293301582,-22.415683619999996,,
,0.00651165097951889,0.3228566646575928,,0.0003,,1045000,,18.690505981445312,1044899,0.007400359492748976,,100.0,-20.662243760000003
10452,0.006391201168298721,-0.5524275898933411,52,0.0003,100.0,1045200,19775,18.942710876464844,1045099,0.007335382048040628,-22.405921209999995,,
,0.0041436427272856236,0.3031046986579895,,0.0003,,1045500,,18.89828872680664,1045399,0.007383388467133045,,100.0,-20.675372779999996
10456,0.004008847754448652,0.4285733699798584,52,0.0003,100.0,1045600,19784,18.953948974609375,1045499,0.0073616281151771545,-22.454281250000005,,
,0.005016039125621319,0.8547260761260986,,0.0003,,1046000,,18.910215377807617,1045899,0.007146002259105444,,100.0,-20.776201760000003
10460,,,52,,100.0,1046000,19792,,,,-22.50821225,,
10464,0.0052678389474749565,-0.93448805809021,52,0.0003,100.0,1046400,19796,18.9969539642334,1046299,0.007345494348555803,-22.495394110000003,,
,0.007824817672371864,0.11514675617218018,,0.0003,,1046500,,19.139263153076172,1046399,0.007225136738270521,,100.0,-20.831807859999998
10468,0.004906671121716499,0.24454611539840698,52,0.0003,100.0,1046800,19805,18.694000244140625,1046699,0.007037438452243805,-22.470535090000002,,
,0.006748727522790432,0.7438305020332336,,0.0003,,1047000,,18.855470657348633,1046899,0.007148176897317171,,100.0,-20.802689219999998
10472,0.008869005367159843,0.42844730615615845,52,0.0003,100.0,1047200,19813,19.31740951538086,1047099,0.007257455959916115,-22.50137126,,
,0.0054158554412424564,-0.04844902455806732,,0.0003,,1047500,,18.570762634277344,1047399,0.007269075606018305,,100.0,-21.096721560000002
10476,0.005535308737307787,-0.011465325951576233,52,0.0003,100.0,1047600,19822,19.347553253173828,1047499,0.00731629878282547,-22.457261900000006,,
,0.004545051138848066,-0.95078045129776,,0.0003,,1048000,,18.66080665588379,1047899,0.0073876953683793545,,100.0,-20.74303728
10480,,,52,,100.0,1048000,19830,,,,-22.484637329999995,,
10484,0.004191777668893337,0.014232635498046875,52,0.0003,100.0,1048400,19834,18.87228775024414,1048299,0.007130817975848913,-22.444911680000004,,
,0.003859098767861724,1.2283395528793335,,0.0003,,1048500,,18.768970489501953,1048399,0.007172602694481611,,100.0,-20.64871072
10488,0.004493312444537878,0.2832987606525421,52,0.0003,100.0,1048800,19842,19.0085391998291,1048699,0.007068817038089037,-22.45574695,,
,0.003890081774443388,0.6258072853088379,,0.0003,,1049000,,18.81876564025879,1048899,0.007049757521599531,,100.0,-20.644104459999998
10492,0.004772407002747059,0.07675059139728546,52,0.0003,100.0,1049200,19851,18.860151290893555,1049099,0.0069606187753379345,-22.420063200000005,,
,0.007476956583559513,-0.055542707443237305,,0.0003,,1049500,,19.064044952392578,1049399,0.00723028602078557,,100.0,-20.700930620000005
10496,0.008777517825365067,0.06524616479873657,52,0.0003,100.0,1049600,19859,18.643043518066406,1049499,0.007169672288000584,-22.46353054,,
,0.006152546498924494,0.9141066074371338,,0.0003,,1050000,,18.80055046081543,1049899,0.007279863581061363,,100.0,-20.6307033
10500,,,52,,100.0,1050000,19868,,,,-22.49254791,,
10504,0.008597501553595066,0.016977418214082718,52,0.0003,100.0,1050400,19871,18.81739044189453,1050299,0.00720877293497324,-22.5616533,,
,0.004155303351581097,-0.021290481090545654,,0.0003,,1050500,,18.514930725097656,1050399,0.007044411730021238,,100.0,-20.667115759999998
10508,0.0047934455797076225,0.19962964951992035,52,0.0003,100.0,1050800,19880,18.740741729736328,1050699,0.007155092433094978,-22.577124790000003,,
,0.005322558805346489,0.39978814125061035,,0.0003,,1051000,,18.721378326416016,1050899,0.0072699664160609245,,100.0,-20.602498459999996
10512,0.0043277740478515625,-0.04790171980857849,52,0.0003,100.0,1051200,19888,18.888999938964844,1051099,0.007045570760965347,-22.488266599999996,,
,0.005088520236313343,0.7009711861610413,,0.0003,,1051500,,19.21312141418457,1051399,0.007308404892683029,,100.0,-20.636867660000004
10516,0.0032600630074739456,-0.870761513710022,52,0.0003,100.0,1051600,19897,18.78726577758789,1051499,0.007243792060762644,-22.51086257,,
,0.003544745035469532,-0.6383155584335327,,0.0003,,1052000,,18.66469955444336,1051899,0.007261550519615412,,100.0,-20.775599140000004
10520,,,52,,100.0,1052000,19905,,,,-22.573301459999996,,
10524,0.004000490996986628,-1.2810029983520508,52,0.0003,100.0,1052400,19909,18.855998992919922,1052299,0.0070592439733445644,-22.678136289999998,,
,0.005376641638576984,0.8356548547744751,,0.0003,,1052500,,18.94207191467285,1052399,0.006928848568350077,,100.0,-20.669151720000006
10528,0.0036019491963088512,1.258923053741455,52,0.0003,100.0,1052800,19917,18.822986602783203,1052699,0.007154925260692835,-22.711493259999997,,
,0.003548066131770611,-0.8094282150268555,,0.0003,,1053000,,18.789213180541992,1052899,0.007260398007929325,,100.0,-20.67900228
10532,0.00395593885332346,0.7320507168769836,52,0.0003,100.0,1053200,19926,18.936092376708984,1053099,0.007174210622906685,-22.690733169999998,,
,0.0034107372630387545,-0.1288137435913086,,0.0003,,1053500,,18.796649932861328,1053399,0.007174700032919645,,100.0,-20.766260620000004
10536,0.012583510018885136,-0.09289257973432541,52,0.0003,100.0,1053600,19935,19.268585205078125,1053499,0.00721361069008708,-22.749887209999997,,
,0.004302094224840403,0.31381067633628845,,0.0003,,1054000,,19.097957611083984,1053899,0.007141976151615381,,100.0,-20.642097579999998
10540,,,52,,100.0,1054000,19943,,,,-22.794162219999997,,
10544,0.00679398886859417,-0.8938459753990173,52,0.0003,100.0,1054400,19947,18.718463897705078,1054299,0.007051852997392416,-22.92880225,,
,0.004237622953951359,-0.00870215892791748,,0.0003,,1054500,,19.03166961669922,1054399,0.007041621021926403,,100.0,-20.54982976
10548,0.005650238133966923,0.06562815606594086,52,0.0003,100.0,1054800,19955,18.735294342041016,1054699,0.007087166886776686,-22.852466399999997,,
,0.003328820923343301,-0.7027811408042908,,0.0003,,1055000,,18.963409423828125,1054899,0.007140733301639557,,100.0,-20.60480118
10552,0.003883610013872385,0.10608077049255371,52,0.0003,100.0,1055200,19964,19.172080993652344,1055099,0.00718795508146286,-22.858412340000005,,
,0.004519346635788679,0.3121211528778076,,0.0003,,1055500,,18.928909301757812,1055399,0.007200462277978659,,100.0,-20.592861619999997
10556,0.004708125721663237,0.28140154480934143,52,0.0003,100.0,1055600,19973,18.738201141357422,1055499,0.0072943284176290035,-22.932908359999995,,
,0.0046143727377057076,0.32814550399780273,,0.0003,,1056000,,18.880977630615234,1055899,0.007151674944907427,,100.0,-20.6761358
10560,,,52,,100.0,1056000,19981,,,,-22.842369480000002,,
10564,0.01057553943246603,0.03476506471633911,52,0.0003,100.0,1056400,19985,18.719392776489258,1056299,0.007189203053712845,-22.931999459999997,,
