rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/n_updates,time/fps,time/time_elapsed,time/episodes,train/ent_coef,eval/mean_ep_length,eval/mean_reward
-22.45180834,1913600,100.0,0.004142549820244312,0.7336425185203552,0.0003,18.50283432006836,1913499,36,52613,19136,0.006930421106517315,,
,1914000,,0.005306319333612919,0.2919280230998993,0.0003,18.495206832885742,1913899,,,,0.007189984433352947,100.0,-20.0923131
-22.48605429,1914000,100.0,,,,,,36,52625,19140,,,
-22.39756025,1914400,100.0,0.0038984722923487425,-0.7947166562080383,0.0003,18.185150146484375,1914299,36,52630,19144,0.007307899184525013,,
,1914500,,0.007994282990694046,1.103928565979004,0.0003,18.38953971862793,1914399,,,,0.007193529978394508,100.0,-20.333521200000003
-22.45155472,1914800,100.0,0.005078581161797047,-0.5172680616378784,0.0003,18.183975219726562,1914699,36,52643,19148,0.007260013371706009,,
,1915000,,0.003929346799850464,0.10050371289253235,0.0003,18.244375228881836,1914899,,,,0.007153383456170559,100.0,-20.14639588
-22.449495040000002,1915200,100.0,0.006463568191975355,0.8546851873397827,0.0003,18.227563858032227,1915099,36,52655,19152,0.007018929347395897,,
,1915500,,0.0056886267848312855,-0.3702271580696106,0.0003,18.178625106811523,1915399,,,,0.0071748471818864346,100.0,-19.97536838
-22.422959260000003,1915600,100.0,0.00982313696295023,-0.09298032522201538,0.0003,18.388408660888672,1915499,36,52668,19156,0.007247755769640207,,
,1916000,,0.003924708813428879,0.5968096852302551,0.0003,18.21088409423828,1915899,,,,0.007101923227310181,100.0,-20.14259076
-22.43985513,1916000,100.0,,,,,,36,52680,19160,,,
-22.454091280000004,1916400,100.0,0.013376761227846146,0.8888190388679504,0.0003,18.382789611816406,1916299,36,52685,19164,0.006760052405297756,,
,1916500,,0.0035829218104481697,1.055029273033142,0.0003,18.03591537475586,1916399,,,,0.006933081895112991,100.0,-20.236035140000002
-22.4457125,1916800,100.0,0.012653479352593422,-1.1630712747573853,0.0003,18.592927932739258,1916699,36,52698,19168,0.006813546642661095,,
,1917000,,0.007283278275281191,0.4436867833137512,0.0003,18.289772033691406,1916899,,,,0.006782712880522013,100.0,-20.04696316
-22.529027900000003,1917200,100.0,0.004413666669279337,0.2503677308559418,0.0003,17.960664749145508,1917099,36,52710,19172,0.006861287634819746,,
,1917500,,0.006089270114898682,0.2853946089744568,0.0003,18.360538482666016,1917399,,,,0.0067595429718494415,100.0,-20.25937962
-22.444240880000002,1917600,100.0,0.004748932085931301,0.5746506452560425,0.0003,17.924362182617188,1917499,36,52723,19176,0.006839535664767027,,
,1918000,,0.13929873704910278,-0.21635764837265015,0.0003,18.421188354492188,1917899,,,,0.006875186692923307,100.0,-20.05531728
-22.51568619,1918000,100.0,,,,,,36,52735,19180,,,
-22.53498,1918400,100.0,0.006100798491388559,-0.39964327216148376,0.0003,18.349166870117188,1918299,36,52740,19184,0.007272140122950077,,
,1918500,,0.008991427719593048,-0.9305747747421265,0.0003,18.420013427734375,1918399,,,,0.007083450444042683,100.0,-20.22221758
-22.57123183,1918800,100.0,0.006957587786018848,0.48003947734832764,0.0003,18.09357261657715,1918699,36,52752,19188,0.006954842712730169,,
,1919000,,0.00466915825381875,0.23121565580368042,0.0003,18.034286499023438,1918899,,,,0.007050830405205488,100.0,-20.11254208
-22.671865799999996,1919200,100.0,0.006448551081120968,-0.7454873919487,0.0003,17.975997924804688,1919099,36,52765,19192,0.006948120426386595,,
,1919500,,0.0057266270741820335,0.08833247423171997,0.0003,18.011016845703125,1919399,,,,0.007261575199663639,100.0,-20.1507872
-22.75266493,1919600,100.0,0.003923940472304821,0.10311204195022583,0.0003,18.05465316772461,1919499,36,52777,19196,0.007149676792323589,,
,1920000,,0.009665532037615776,0.4897107481956482,0.0003,18.328699111938477,1919899,,,,0.006715795025229454,100.0,-20.15709658
-22.732124040000002,1920000,100.0,,,,,,36,52790,19200,,,
-22.71988626,1920400,100.0,0.024026237428188324,-0.8207345008850098,0.0003,17.964176177978516,1920299,36,52795,19204,0.007123555056750774,,
,1920500,,0.009106338024139404,-1.246554970741272,0.0003,18.200485229492188,1920399,,,,0.006999284029006958,100.0,-20.25766562
-22.722973349999997,1920800,100.0,0.008121507242321968,0.6549124717712402,0.0003,18.023998260498047,1920699,36,52807,19208,0.007086815312504768,,
,1921000,,0.02435876987874508,-1.1551682949066162,0.0003,18.373228073120117,1920899,,,,0.007162984926253557,100.0,-20.1517159
-22.35168415,1921200,100.0,0.03149065375328064,0.22644521296024323,0.0003,18.343963623046875,1921099,36,52820,19212,0.007324955891817808,,
,1921500,,0.01009509339928627,-0.23781824111938477,0.0003,18.041423797607422,1921399,,,,0.007405722048133612,100.0,-20.16247804
-22.361418679999996,1921600,100.0,0.007147128693759441,-1.0312635898590088,0.0003,18.3109073638916,1921499,36,52832,19216,0.0070204054936766624,,
,1922000,,0.005910208448767662,-1.058894157409668,0.0003,18.349536895751953,1921899,,,,0.006623724475502968,100.0,-20.16401494
-22.379729340000004,1922000,100.0,,,,,,36,52845,19220,,,
-22.332596319999993,1922400,100.0,0.005178629420697689,-0.12950997054576874,0.0003,17.97529411315918,1922299,36,52850,19224,0.006852593272924423,,
,1922500,,0.008835319429636002,-0.35280710458755493,0.0003,18.06023597717285,1922399,,,,0.006990598049014807,100.0,-20.221878660000005
-22.286491539999997,1922800,100.0,0.004822826478630304,-0.40504759550094604,0.0003,18.066049575805664,1922699,36,52863,19228,0.006854201201349497,,
,1923000,,0.01014581136405468,-0.05420204997062683,0.0003,18.107261657714844,1922899,,,,0.006554601714015007,100.0,-20.01824664
-22.22938431,1923200,100.0,0.004950317554175854,0.7851994037628174,0.0003,17.85000991821289,1923099,36,52875,19232,0.006704727653414011,,
,1923500,,0.00802752748131752,0.2960931658744812,0.0003,18.141090393066406,1923399,,,,0.0066912113688886166,100.0,-20.2530535
-22.227879620000003,1923600,100.0,0.009789366275072098,-0.10957194864749908,0.0003,17.976402282714844,1923499,36,52888,19236,0.006867644377052784,,
,1924000,,0.006400274112820625,-0.3533446788787842,0.0003,18.078502655029297,1923899,,,,0.006740684621036053,100.0,-20.23291056
-22.189343790000002,1924000,100.0,,,,,,36,52900,19240,,,
-22.207322269999995,1924400,100.0,0.010797438211739063,0.31919753551483154,0.0003,18.019268035888672,1924299,36,52905,19244,0.006719078402966261,,
,1924500,,0.004936509765684605,0.49989739060401917,0.0003,18.525043487548828,1924399,,,,0.006855041719973087,100.0,-20.48110936
-22.158878779999995,1924800,100.0,0.01860252022743225,-1.7665534019470215,0.0003,18.11968231201172,1924699,36,52918,19248,0.006985160987824202,,
,1925000,,0.0030525033362209797,-0.4775434136390686,0.0003,18.06464385986328,1924899,,,,0.00676800636574626,100.0,-20.2319341
-22.16596326,1925200,100.0,0.00577835738658905,0.4641641676425934,0.0003,18.133434295654297,1925099,36,52930,19252,0.006856480147689581,,
,1925500,,0.00436749029904604,-0.34714341163635254,0.0003,18.169809341430664,1925399,,,,0.0067904856987297535,100.0,-20.12457776
-22.19398509,1925600,100.0,0.02045857161283493,-0.3120761811733246,0.0003,18.232223510742188,1925499,36,52943,19256,0.00672158133238554,,
,1926000,,0.009442243725061417,1.4525705575942993,0.0003,18.24941062927246,1925899,,,,0.006787494756281376,100.0,-20.269875619999997
-22.189163919999995,1926000,100.0,,,,,,36,52956,19260,,,
-22.12491529,1926400,100.0,0.006335359998047352,0.38376566767692566,0.0003,18.093975067138672,1926299,36,52961,19264,0.00668890168890357,,
,1926500,,0.0035113822668790817,-0.32104212045669556,0.0003,18.19736099243164,1926399,,,,0.006821625400334597,100.0,-20.01549496
-22.206916819999996,1926800,100.0,0.0032576383091509342,0.4689781665802002,0.0003,18.174779891967773,1926699,36,52973,19268,0.006980152800679207,,
,1927000,,0.009306548163294792,0.5337740182876587,0.0003,17.922134399414062,1926899,,,,0.006885212380439043,100.0,-20.310223
-22.23403947,1927200,100.0,0.004366374108940363,-0.7937508225440979,0.0003,17.947063446044922,1927099,36,52986,19272,0.006834381725639105,,
,1927500,,0.0059738559648394585,0.5998390913009644,0.0003,18.420902252197266,1927399,,,,0.006710990332067013,100.0,-20.20385058
-22.29573105,1927600,100.0,0.013263070024549961,1.0767779350280762,0.0003,18.281692504882812,1927499,36,52998,19276,0.0068245925940573215,,
,1928000,,0.005735932383686304,0.7350239753723145,0.0003,18.352293014526367,1927899,,,,0.007087748497724533,100.0,-20.24039028
-22.31312613,1928000,100.0,,,,,,36,53011,19280,,,
-22.32757342,1928400,100.0,0.010759580880403519,0.6968399286270142,0.0003,18.383655548095703,1928299,36,53016,19284,0.006910078227519989,,
,1928500,,0.00882797222584486,-0.2697027921676636,0.0003,18.49148941040039,1928399,,,,0.007016289047896862,100.0,-20.05300986
-22.3720377,1928800,100.0,0.008270216174423695,0.5756590366363525,0.0003,17.869918823242188,1928699,36,53029,19288,0.006864864379167557,,
,1929000,,0.003852919675409794,-0.584261953830719,0.0003,17.979827880859375,1928899,,,,0.00715416157618165,100.0,-20.20790836
-22.293594929999998,1929200,100.0,0.013199872337281704,1.962841272354126,0.0003,18.016937255859375,1929099,36,53041,19292,0.007141049485653639,,
,1929500,,0.009130536578595638,-1.392181396484375,0.0003,17.99794578552246,1929399,,,,0.006937398109585047,100.0,-20.0057003
-22.184860240000003,1929600,100.0,0.009993846528232098,0.10718479007482529,0.0003,18.34312629699707,1929499,36,53054,19296,0.006837126333266497,,
,1930000,,0.006740015931427479,0.4729728698730469,0.0003,18.079437255859375,1929899,,,,0.006980565842241049,100.0,-20.25984798
-22.129115390000003,1930000,100.0,,,,,,36,53066,19300,,,
-22.13702982,1930400,100.0,0.009847086854279041,-0.9576817154884338,0.0003,18.417848587036133,1930299,36,53071,19304,0.007007007487118244,,
,1930500,,0.003200466511771083,1.6453531980514526,0.0003,17.91994857788086,1930399,,,,0.0069425697438418865,100.0,-20.202928180000004
-22.144604330000004,1930800,100.0,0.004443024285137653,-0.19491203129291534,0.0003,18.173965454101562,1930699,36,53084,19308,0.00712773110717535,,
,1931000,,0.010098399594426155,-1.5301237106323242,0.0003,18.067096710205078,1930899,,,,0.007131590042263269,100.0,-20.055344939999998
-22.226682770000004,1931200,100.0,0.0030201077461242676,0.29801273345947266,0.0003,18.37010955810547,1931099,36,53096,19312,0.007065820973366499,,
,1931500,,0.012807635590434074,-0.5056613087654114,0.0003,18.272489547729492,1931399,,,,0.007089157588779926,100.0,-20.12008244
-22.13032835,1931600,100.0,0.00636488851159811,-0.0951123982667923,0.0003,18.3173828125,1931499,36,53109,19316,0.007033885456621647,,
,1932000,,0.007665899116545916,0.1444377303123474,0.0003,17.838489532470703,1931899,,,,0.007160273380577564,100.0,-20.49052074
-22.042896040000002,1932000,100.0,,,,,,36,53122,19320,,,
-22.04785830000001,1932400,100.0,0.00793216098099947,0.5525109767913818,0.0003,18.290924072265625,1932299,36,53127,19324,0.007080863695591688,,
,1932500,,0.009089738130569458,1.0919651985168457,0.0003,18.478134155273438,1932399,,,,0.007003022823482752,100.0,-20.069026380000004
-22.026394070000002,1932800,100.0,0.013165115378797054,0.9531598687171936,0.0003,18.072280883789062,1932699,36,53139,19328,0.006902542896568775,,
,1933000,,0.00715006235986948,-0.46790701150894165,0.0003,18.138896942138672,1932899,,,,0.007026986684650183,100.0,-20.254936439999998
-21.996148290000004,1933200,100.0,0.0037622349336743355,1.4412637948989868,0.0003,17.934112548828125,1933099,36,53152,19332,0.00717645138502121,,
,1933500,,0.004784450400620699,0.2446092963218689,0.0003,17.95733642578125,1933399,,,,0.007074613589793444,100.0,-20.132499720000002
-21.972364839999997,1933600,100.0,0.004311867989599705,0.3622290790081024,0.0003,18.04046630859375,1933499,36,53165,19336,0.007093740161508322,,
,1934000,,0.005056494846940041,-0.9330136775970459,0.0003,18.12862205505371,1933899,,,,0.006928167771548033,100.0,-20.082500760000002
-21.965615929999995,1934000,100.0,,,,,,36,53177,19340,,,
-22.01343891,1934400,100.0,0.005341072101145983,-0.2593346834182739,0.0003,17.8856258392334,1934299,36,53182,19344,0.006817953661084175,,
,1934500,,0.0075673917308449745,0.8795254230499268,0.0003,18.220260620117188,1934399,,,,0.006907745264470577,100.0,-19.914247139999997
-22.05468293,1934800,100.0,0.007339643780142069,-0.1380310356616974,0.0003,17.963411331176758,1934699,36,53195,19348,0.007001497317105532,,
,1935000,,0.013627545908093452,0.8299548625946045,0.0003,18.150423049926758,1934899,,,,0.006803154945373535,100.0,-20.15883342
-22.011727650000008,1935200,100.0,0.005977525841444731,1.3541680574417114,0.0003,18.004505157470703,1935099,36,53208,19352,0.007143096532672644,,
,1935500,,0.010217566043138504,0.7986487150192261,0.0003,18.28313446044922,1935399,,,,0.007226753048598766,100.0,-20.502596880000002
-22.00450223,1935600,100.0,0.008306996896862984,-0.6356413960456848,0.0003,18.004207611083984,1935499,36,53220,19356,0.007195536978542805,,
,1936000,,0.006645388901233673,-1.6527411937713623,0.0003,18.130231857299805,1935899,,,,0.006831341423094273,100.0,-20.25520044
-22.001492929999998,1936000,100.0,,,,,,36,53233,19360,,,
-22.076877589999995,1936400,100.0,0.005468111950904131,1.3895533084869385,0.0003,18.251131057739258,1936299,36,53238,19364,0.007025592494755983,,
,1936500,,0.005376065149903297,-0.2959214448928833,0.0003,18.246301651000977,1936399,,,,0.007189511321485043,100.0,-19.99769276
-21.994641769999998,1936800,100.0,0.012182682752609253,-0.2904202938079834,0.0003,18.316423416137695,1936699,36,53250,19368,0.006964231375604868,,
,1937000,,0.005024229176342487,-0.1052992045879364,0.0003,18.042552947998047,1936899,,,,0.006971727125346661,100.0,-20.48381038
-21.94071066,1937200,100.0,0.004088263958692551,-0.11741021275520325,0.0003,18.018157958984375,1937099,36,53263,19372,0.006992582231760025,,
,1937500,,0.006196267902851105,-0.12103551626205444,0.0003,18.13829803466797,1937399,,,,0.00688903545960784,100.0,-19.94196424
-21.90730764,1937600,100.0,0.004769435152411461,0.11156870424747467,0.0003,17.97629165649414,1937499,36,53275,19376,0.006739306263625622,,
,1938000,,0.007773412391543388,0.1959594190120697,0.0003,18.218687057495117,1937899,,,,0.007119212299585342,100.0,-20.104556300000002
-21.849126280000004,1938000,100.0,,,,,,36,53288,19380,,,
-21.86159713,1938400,100.0,0.008227542974054813,0.6785262823104858,0.0003,18.226425170898438,1938299,36,53293,19384,0.0068322899751365185,,
,1938500,,0.007766589522361755,0.17628240585327148,0.0003,18.316181182861328,1938399,,,,0.006970098242163658,100.0,-20.59205708
-21.81459694,1938800,100.0,0.004435968119651079,-0.2024925798177719,0.0003,18.40076446533203,1938699,36,53305,19388,0.006912496406584978,,
,1939000,,0.005644607823342085,0.48073679208755493,0.0003,18.494157791137695,1938899,,,,0.0068962229415774345,100.0,-20.254382739999997
-21.848042320000005,1939200,100.0,0.007428238168358803,0.8738542199134827,0.0003,18.390323638916016,1939099,36,53318,19392,0.00710850628092885,,
,1939500,,0.008334965445101261,-1.1087701320648193,0.0003,18.128780364990234,1939399,,,,0.007249940186738968,100.0,-20.055496520000002
-21.9091476,1939600,100.0,0.00634417962282896,0.7669637799263,0.0003,18.225669860839844,1939499,36,53330,19396,0.007099776994436979,,
,1940000,,0.015063321217894554,0.2991750240325928,0.0003,18.48318099975586,1939899,,,,0.006839728448539972,100.0,-20.71303984
-21.96521861,1940000,100.0,,,,,,36,53343,19400,,,
-21.984514409999996,1940400,100.0,0.00889582559466362,0.38390469551086426,0.0003,18.289958953857422,1940299,36,53348,19404,0.006678145378828049,,
,1940500,,0.007304447237402201,0.7989143133163452,0.0003,18.40593719482422,1940399,,,,0.006688767112791538,100.0,-20.20084008
-21.907832930000005,1940800,100.0,0.006314615719020367,-0.4325914680957794,0.0003,18.446212768554688,1940699,36,53361,19408,0.006862076465040445,,
,1941000,,0.005494857206940651,0.42999112606048584,0.0003,18.210987091064453,1940899,,,,0.0068215858191251755,100.0,-20.0361895
-22.27841945,1941200,100.0,0.004936374723911285,0.04895836114883423,0.0003,18.005773544311523,1941099,36,53373,19412,0.006798001937568188,,
,1941500,,0.005332368891686201,-0.07269668579101562,0.0003,18.382156372070312,1941399,,,,0.00690531125292182,100.0,-20.053206539999998
-22.359340459999995,1941600,100.0,0.02399822138249874,0.7841678857803345,0.0003,18.16392707824707,1941499,36,53386,19416,0.0069017233327031136,,
,1942000,,0.003723813919350505,-0.2333219200372696,0.0003,18.12720489501953,1941899,,,,0.0067350431345403194,100.0,-19.9998644
-22.370952000000003,1942000,100.0,,,,,,36,53398,19420,,,
-22.39429403,1942400,100.0,0.005037573631852865,0.41958853602409363,0.0003,18.312450408935547,1942299,36,53403,19424,0.007068985607475042,,
,1942500,,0.008287018164992332,-0.6467239856719971,0.0003,18.13229751586914,1942399,,,,0.006987329106777906,100.0,-19.92493902
-22.40032244,1942800,100.0,0.018606532365083694,1.3043793439865112,0.0003,18.50447654724121,1942699,36,53416,19428,0.00716249318793416,,
,1943000,,0.00609954260289669,-0.9229931235313416,0.0003,18.2464599609375,1942899,,,,0.007313333917409182,100.0,-20.0848139
-22.411758610000003,1943200,100.0,0.009274406358599663,0.7316586971282959,0.0003,18.228435516357422,1943099,36,53429,19432,0.007017543539404869,,
,1943500,,0.004469398874789476,1.623457670211792,0.0003,18.468685150146484,1943399,,,,0.007064018864184618,100.0,-20.1133949
-22.3922241,1943600,100.0,0.009837619960308075,0.31417274475097656,0.0003,17.882585525512695,1943499,36,53441,19436,0.007125872187316418,,
,1944000,,0.004300387110561132,0.43226367235183716,0.0003,17.799055099487305,1943899,,,,0.006970533635467291,100.0,-20.039894540000002
-22.41810316,1944000,100.0,,,,,,36,53454,19440,,,
-22.341375330000005,1944400,100.0,0.007162370719015598,-0.13401329517364502,0.0003,18.272903442382812,1944299,36,53459,19444,0.007092914544045925,,
,1944500,,0.003398064523935318,-0.7118616700172424,0.0003,17.994766235351562,1944399,,,,0.007175558712333441,100.0,-19.98412548
-22.312681190000003,1944800,100.0,0.004093959461897612,0.2653459906578064,0.0003,18.098377227783203,1944699,36,53472,19448,0.007046729791909456,,
,1945000,,0.0056918831542134285,0.2721311151981354,0.0003,18.07559585571289,1944899,,,,0.006966250948607922,100.0,-20.01554836
-22.36886395,1945200,100.0,0.0028281649574637413,0.4736632704734802,0.0003,18.30319595336914,1945099,36,53484,19452,0.0070220655761659145,,
,1945500,,0.008135838434100151,0.34113359451293945,0.0003,17.99195098876953,1945399,,,,0.007163609843701124,100.0,-20.1511344
-22.39178961,1945600,100.0,0.015868740156292915,-0.1895112693309784,0.0003,18.438459396362305,1945499,36,53497,19456,0.007005076855421066,,
,1946000,,0.005298201460391283,-0.683072566986084,0.0003,18.150436401367188,1945899,,,,0.007089638151228428,100.0,-20.04424888
-22.402795020000003,1946000,100.0,,,,,,36,53509,19460,,,
-22.443409450000004,1946400,100.0,0.0028742714785039425,0.049939557909965515,0.0003,18.193317413330078,1946299,36,53515,19464,0.007296311669051647,,
,1946500,,0.0036846729926764965,-0.6466457843780518,0.0003,17.896671295166016,1946399,,,,0.007232754025608301,100.0,-20.47405296
-22.499246929999998,1946800,100.0,0.0035973249468952417,-0.22095873951911926,0.0003,17.920150756835938,1946699,36,53527,19468,0.0067940582521259785,,
,1947000,,0.0148196741938591,0.3671003580093384,0.0003,18.556171417236328,1946899,,,,0.006843594368547201,100.0,-20.019684559999998
-22.527620080000002,1947200,100.0,0.005401715636253357,-0.8050830364227295,0.0003,18.54746437072754,1947099,36,53540,19472,0.00705740274861455,,
,1947500,,0.003013188485056162,0.4906752407550812,0.0003,18.046043395996094,1947399,,,,0.006674847099930048,100.0,-20.08111284
-22.53765198,1947600,100.0,0.0028824564069509506,0.26911550760269165,0.0003,18.237943649291992,1947499,36,53552,19476,0.006658402271568775,,
,1948000,,0.0061438316479325294,-0.1490628868341446,0.0003,17.990734100341797,1947899,,,,0.0067930081859230995,100.0,-20.076759339999995
-22.539401719999997,1948000,100.0,,,,,,36,53565,19480,,,
-22.546063609999997,1948400,100.0,0.005189763382077217,-0.3038603365421295,0.0003,18.24217987060547,1948299,36,53570,19484,0.007082801777869463,,
,1948500,,0.010427191853523254,0.37787875533103943,0.0003,17.9953556060791,1948399,,,,0.0070818159729242325,100.0,-20.01043854
-22.589838389999997,1948800,100.0,0.00753494119271636,0.21006812155246735,0.0003,18.196290969848633,1948699,36,53583,19488,0.007179980631917715,,
,1949000,,0.004488381557166576,-0.06418420374393463,0.0003,18.000455856323242,1948899,,,,0.007191136479377747,100.0,-20.29886164
-22.635939569999994,1949200,100.0,0.011412137188017368,-0.9632402658462524,0.0003,18.178050994873047,1949099,36,53595,19492,0.007011031731963158,,
,1949500,,0.00537556316703558,0.8979209065437317,0.0003,17.924755096435547,1949399,,,,0.0068773310631513596,100.0,-20.129713359999997
-22.816034100000003,1949600,100.0,0.005751253105700016,1.3910748958587646,0.0003,18.344335556030273,1949499,36,53608,19496,0.006896276026964188,,
,1950000,,0.008111441507935524,0.2538589537143707,0.0003,18.22861671447754,1949899,,,,0.006916881538927555,100.0,-19.92691588
-22.797210579999998,1950000,100.0,,,,,,36,53620,19500,,,
-22.750185559999995,1950400,100.0,0.002796018961817026,-0.5544089078903198,0.0003,17.938583374023438,1950299,36,53625,19504,0.007054435554891825,,
,1950500,,0.00755029171705246,-1.288024663925171,0.0003,18.227783203125,1950399,,,,0.0068870182149112225,100.0,-20.08118114
-22.744054820000002,1950800,100.0,0.0034392676316201687,-0.13906371593475342,0.0003,17.93840980529785,1950699,36,53637,19508,0.006968579720705748,,
,1951000,,0.0028693389613181353,0.31186091899871826,0.0003,18.101993560791016,1950899,,,,0.007062853313982487,100.0,-20.150364399999997
-22.2973253,1951200,100.0,0.005230624694377184,-0.717842698097229,0.0003,17.92293930053711,1951099,36,53650,19512,0.007163261063396931,,
,1951500,,0.00437210313975811,-0.6834700703620911,0.0003,18.263286590576172,1951399,,,,0.007000405807048082,100.0,-20.051658279999998
-22.244292329999997,1951600,100.0,0.005276683252304792,0.3895959258079529,0.0003,18.340782165527344,1951499,36,53662,19516,0.006942182779312134,,
,1952000,,0.009278269484639168,0.05575668811798096,0.0003,18.47916603088379,1951899,,,,0.0068660033866763115,100.0,-20.763557360000004
-22.20582586,1952000,100.0,,,,,,36,53675,19520,,,
-22.224583700000004,1952400,100.0,0.0035020275972783566,0.12095411121845245,0.0003,18.170621871948242,1952299,36,53680,19524,0.007219299674034119,,
,1952500,,0.003564858576282859,-0.966853141784668,0.0003,18.118885040283203,1952399,,,,0.007228430826216936,100.0,-20.04608742
-22.274975949999995,1952800,100.0,0.006904313340783119,0.7870665788650513,0.0003,18.08075714111328,1952699,36,53692,19528,0.0070344326086342335,,
,1953000,,0.013508574105799198,0.5620666742324829,0.0003,18.182626724243164,1952899,,,,0.007319390308111906,100.0,-20.16136018
-22.297140309999996,1953200,100.0,0.005955077242106199,-0.7910805940628052,0.0003,18.263582229614258,1953099,36,53705,19532,0.0072613428346812725,,
,1953500,,0.011868298053741455,-0.7728595733642578,0.0003,18.193763732910156,1953399,,,,0.007229737471789122,100.0,-20.34559926
-22.300866869999997,1953600,100.0,0.006943969987332821,-0.11601141095161438,0.0003,18.009870529174805,1953499,36,53717,19536,0.007169866934418678,,
,1954000,,0.02001550979912281,0.6805494427680969,0.0003,18.044614791870117,1953899,,,,0.006802447605878115,100.0,-20.44607622
-22.330086830000006,1954000,100.0,,,,,,36,53730,19540,,,
-22.320083290000007,1954400,100.0,0.004932258278131485,0.20941711962223053,0.0003,18.338703155517578,1954299,36,53735,19544,0.006903109140694141,,
,1954500,,0.015569306910037994,0.16473941504955292,0.0003,18.28891372680664,1954399,,,,0.00695821363478899,100.0,-20.194390239999997
-22.308241279999997,1954800,100.0,0.005293489433825016,0.5809715986251831,0.0003,18.032133102416992,1954699,36,53748,19548,0.007151797413825989,,
,1955000,,0.003070543985813856,0.5183343887329102,0.0003,17.91656494140625,1954899,,,,0.007384860422462225,100.0,-20.09892384
-22.249058449999996,1955200,100.0,0.011195520870387554,0.15454477071762085,0.0003,18.554733276367188,1955099,36,53760,19552,0.00732878502458334,,
,1955500,,0.00852768961340189,-0.9126932621002197,0.0003,18.43036651611328,1955399,,,,0.007335200440138578,100.0,-20.17213478
-22.187497810000004,1955600,100.0,0.004802915267646313,-0.43207043409347534,0.0003,17.93541717529297,1955499,36,53773,19556,0.007127965800464153,,
,1956000,,0.004999083932489157,-0.11106705665588379,0.0003,18.207778930664062,1955899,,,,0.007493475452065468,100.0,-20.102693300000002
-22.125958240000003,1956000,100.0,,,,,,36,53785,19560,,,
-22.06450489,1956400,100.0,0.004431770183146,-0.8896583318710327,0.0003,17.954757690429688,1956299,36,53790,19564,0.007120322436094284,,
,1956500,,0.009672638960182667,-0.36520639061927795,0.0003,18.28950309753418,1956399,,,,0.007026226259768009,100.0,-20.16410438
-22.084994669999993,1956800,100.0,0.0035362730268388987,-0.045649513602256775,0.0003,18.23858642578125,1956699,36,53803,19568,0.007057016249746084,,
,1957000,,0.005022707395255566,-0.08509112149477005,0.0003,17.9122257232666,1956899,,,,0.006951129529625177,100.0,-20.42701166
-22.044576590000002,1957200,100.0,0.0030381870456039906,-0.829459547996521,0.0003,18.034021377563477,1957099,36,53815,19572,0.006913439836353064,,
,1957500,,0.0069110943004488945,-0.413307785987854,0.0003,17.905704498291016,1957399,,,,0.007293859031051397,100.0,-20.13481386
-21.989925059999997,1957600,100.0,0.005633298307657242,-0.5775631070137024,0.0003,18.34186553955078,1957499,36,53828,19576,0.007170561701059341,,
,1958000,,0.007033626548945904,-0.008976280689239502,0.0003,18.066139221191406,1957899,,,,0.0071363081224262714,100.0,-20.025284940000002
-21.984174600000006,1958000,100.0,,,,,,36,53841,19580,,,
-21.93292852,1958400,100.0,0.014288023114204407,0.01661616563796997,0.0003,18.359766006469727,1958299,36,53845,19584,0.0074409241788089275,,
,1958500,,0.005544397979974747,-1.0270148515701294,0.0003,18.15326690673828,1958399,,,,0.007470627781003714,100.0,-19.9288845
-21.845784910000003,1958800,100.0,0.006037931889295578,-1.8170541524887085,0.0003,18.46154022216797,1958699,36,53858,19588,0.007164036389440298,,
,1959000,,0.005048106424510479,-0.6745535731315613,0.0003,18.28164291381836,1958899,,,,0.0071706268936395645,100.0,-20.45081262
-21.78846498,1959200,100.0,0.003153267316520214,-0.7788397073745728,0.0003,17.90032196044922,1959099,36,53871,19592,0.006981001701205969,,
,1959500,,0.002772283274680376,-1.601083517074585,0.0003,18.1967830657959,1959399,,,,0.007183446083217859,100.0,-20.17920686
-21.59283758,1959600,100.0,0.006157741881906986,-0.2212945818901062,0.0003,18.24077606201172,1959499,36,53883,19596,0.007107771001756191,,
,1960000,,0.00567887257784605,0.12709587812423706,0.0003,18.341835021972656,1959899,,,,0.007274751551449299,100.0,-20.247570500000002
-21.62195385,1960000,100.0,,,,,,36,53896,19600,,,
-21.611218569999995,1960400,100.0,0.0030945907346904278,-0.48639360070228577,0.0003,17.845123291015625,1960299,36,53901,19604,0.007078628987073898,,
,1960500,,0.006600763648748398,-0.6068134903907776,0.0003,17.967838287353516,1960399,,,,0.0070375860668718815,100.0,-20.00348986
-21.630306960000002,1960800,100.0,0.00359522202052176,1.088160514831543,0.0003,17.854217529296875,1960699,36,53914,19608,0.006949128117412329,,
,1961000,,0.004753042012453079,0.1470182240009308,0.0003,17.769779205322266,1960899,,,,0.006958362180739641,100.0,-20.0629012
-21.639834479999994,1961200,100.0,0.004585489630699158,0.6043424606323242,0.0003,18.544469833374023,1961099,36,53926,19612,0.007000121753662825,,
,1961500,,0.007168935611844063,0.46380940079689026,0.0003,18.21719741821289,1961399,,,,0.006825972348451614,100.0,-19.980903920000003
