train/learning_rate,time/time_elapsed,train/actor_loss,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,time/fps,eval/mean_ep_length,eval/mean_reward
0.0003,,24.45521354675293,0.001613003434613347,,1670000,,,0.007319571916013956,1669899,-0.2533990144729614,,100.0,-30.078269839999997
,46116,,,100.0,1670000,16700,-31.03709702,,,,36,,
0.0003,46121,24.788883209228516,0.0016257144743576646,100.0,1670400,16704,-31.032734280000003,0.00724997790530324,1670299,0.04290059208869934,36,,
0.0003,,25.036540985107422,0.002506256802007556,,1670500,,,0.007182726636528969,1670399,0.004685625433921814,,100.0,-29.611653420000003
0.0003,46133,25.08281135559082,0.0024456018581986427,100.0,1670800,16708,-31.056194470000005,0.007283137179911137,1670699,0.12642288208007812,36,,
0.0003,,25.180713653564453,0.0015180791961029172,,1671000,,,0.0072047109715640545,1670899,0.615925133228302,,100.0,-29.558025259999994
0.0003,46146,24.908245086669922,0.0030355113558471203,100.0,1671200,16712,-31.13431385,0.007258154917508364,1671099,-0.6044873595237732,36,,
0.0003,,25.173843383789062,0.00206186156719923,,1671500,,,0.007367808371782303,1671399,-0.21588543057441711,,100.0,-29.74300556
0.0003,46159,24.69091033935547,0.00204321276396513,100.0,1671600,16716,-31.070533500000007,0.007367341313511133,1671499,0.27066975831985474,36,,
0.0003,,24.81374740600586,0.005227555986493826,,1672000,,,0.0073926253244280815,1671899,-0.11504876613616943,,100.0,-29.775727919999998
,46171,,,100.0,1672000,16720,-31.128920209999997,,,,36,,
0.0003,46176,24.533008575439453,0.0020308978855609894,100.0,1672400,16724,-31.18129528,0.007285159081220627,1672299,-1.2016510963439941,36,,
0.0003,,24.281787872314453,0.0018239299533888698,,1672500,,,0.007163992151618004,1672399,-1.2530930042266846,,100.0,-29.593853139999997
0.0003,46189,24.77440643310547,0.001560179516673088,100.0,1672800,16728,-31.031726930000005,0.0072555458173155785,1672699,0.3408084213733673,36,,
0.0003,,25.263412475585938,0.0021480051800608635,,1673000,,,0.007315402384847403,1672899,-0.8483514785766602,,100.0,-29.336870320000003
0.0003,46201,25.14788818359375,0.0029576995875686407,100.0,1673200,16732,-31.09011289,0.00730113172903657,1673099,1.073675513267517,36,,
0.0003,,24.758926391601562,0.0014820299111306667,,1673500,,,0.007454013917595148,1673399,-0.34681421518325806,,100.0,-29.375542659999997
0.0003,46214,24.33023452758789,0.0018999273888766766,100.0,1673600,16736,-31.01402816,0.007351093925535679,1673499,0.21196670830249786,36,,
0.0003,,24.78329849243164,0.003241900820285082,,1674000,,,0.0070513649843633175,1673899,0.26296791434288025,,100.0,-29.359134080000004
,46227,,,100.0,1674000,16740,-31.083321169999998,,,,36,,
0.0003,46232,24.814971923828125,0.0015731446910649538,100.0,1674400,16744,-30.893273889999996,0.007399389054626226,1674299,-0.2807437777519226,36,,
0.0003,,24.68212127685547,0.002742715645581484,,1674500,,,0.007452592719346285,1674399,0.9078065156936646,,100.0,-29.617273179999998
0.0003,46244,24.624160766601562,0.0021752130705863237,100.0,1674800,16748,-31.103413330000002,0.007382233627140522,1674699,-0.1398829221725464,36,,
0.0003,,24.40798568725586,0.0015404520090669394,,1675000,,,0.0074445270001888275,1674899,-0.6242761015892029,,100.0,-29.562630279999997
0.0003,46257,24.914045333862305,0.0017058462835848331,100.0,1675200,16752,-31.19253841,0.007405739743262529,1675099,0.9258264303207397,36,,
0.0003,,24.72007942199707,0.002455775160342455,,1675500,,,0.007218462415039539,1675399,-0.32581138610839844,,100.0,-29.464560339999995
0.0003,46269,24.771312713623047,0.0028696798253804445,100.0,1675600,16756,-31.236474310000002,0.007181041873991489,1675499,0.4598240554332733,36,,
0.0003,,24.72226333618164,0.0018580828327685595,,1676000,,,0.00739719532430172,1675899,-0.3811521530151367,,100.0,-29.777971119999997
,46282,,,100.0,1676000,16760,-31.23955363,,,,36,,
0.0003,46287,24.99816131591797,0.0012460353318601847,100.0,1676400,16764,-31.408467760000004,0.007547419983893633,1676299,-0.5770851969718933,36,,
0.0003,,24.774879455566406,0.0015184003859758377,,1676500,,,0.007470802869647741,1676399,-0.41773563623428345,,100.0,-29.462286760000005
0.0003,46300,24.778797149658203,0.0017538010142743587,100.0,1676800,16768,-31.492232590000008,0.007508719805628061,1676699,-0.21948227286338806,36,,
0.0003,,24.572933197021484,0.0014564322773367167,,1677000,,,0.007366982754319906,1676899,0.1647588610649109,,100.0,-29.3792189
0.0003,46312,24.480182647705078,0.0016236999072134495,100.0,1677200,16772,-31.31782997,0.0074329380877316,1677099,-0.7883223295211792,36,,
0.0003,,24.777864456176758,0.002503815107047558,,1677500,,,0.007181031163781881,1677399,-0.3780723214149475,,100.0,-29.482862599999997
0.0003,46324,25.157264709472656,0.0026396354660391808,100.0,1677600,16776,-31.468100190000005,0.007258590776473284,1677499,0.7787070274353027,36,,
0.0003,,24.800086975097656,0.001493711257353425,,1678000,,,0.007438568398356438,1677899,-0.17712363600730896,,100.0,-29.58747898
,46337,,,100.0,1678000,16780,-31.37951865,,,,36,,
0.0003,46342,24.725269317626953,0.0025825719349086285,100.0,1678400,16784,-31.40975234,0.0073992302641272545,1678299,0.3578720986843109,36,,
0.0003,,24.570415496826172,0.002642712788656354,,1678500,,,0.0072954315692186356,1678399,1.086152195930481,,100.0,-29.707385200000004
0.0003,46355,24.849037170410156,0.002763986587524414,100.0,1678800,16788,-31.25871526,0.0074893394485116005,1678699,-0.2766900360584259,36,,
0.0003,,25.048994064331055,0.0028432877734303474,,1679000,,,0.00739968940615654,1678899,-0.07971031963825226,,100.0,-29.448856899999996
0.0003,46367,24.73505401611328,0.0021012863144278526,100.0,1679200,16792,-30.988848259999994,0.007291240617632866,1679099,-0.6504974365234375,36,,
0.0003,,24.625144958496094,0.0016243683639913797,,1679500,,,0.0076059442944824696,1679399,-0.09446437656879425,,100.0,-29.438171639999997
0.0003,46380,24.631940841674805,0.004544616211205721,100.0,1679600,16796,-30.996592500000002,0.0074999104253947735,1679499,0.11820542812347412,36,,
0.0003,,24.827028274536133,0.003344318363815546,,1680000,,,0.0073395841754972935,1679899,0.07404714822769165,,100.0,-29.593086
,46392,,,100.0,1680000,16800,-30.979432029999995,,,,36,,
0.0003,46397,24.490798950195312,0.002267045434564352,100.0,1680400,16804,-31.05474277999999,0.007078183349221945,1680299,-0.20154425501823425,36,,
0.0003,,24.76605987548828,0.001968090422451496,,1680500,,,0.007243937347084284,1680399,1.1673136949539185,,100.0,-29.767467540000002
0.0003,46410,24.710098266601562,0.0022824432235211134,100.0,1680800,16808,-31.193732370000006,0.007398831658065319,1680699,-0.45308974385261536,36,,
0.0003,,25.064250946044922,0.0022951671853661537,,1681000,,,0.00738745229318738,1680899,-0.07514537870883942,,100.0,-29.57623714
0.0003,46422,24.569625854492188,0.003664784599095583,100.0,1681200,16812,-31.09859457,0.007319345138967037,1681099,-0.08862638473510742,36,,
0.0003,,24.87305450439453,0.0021454584784805775,,1681500,,,0.007333350833505392,1681399,-0.1721401810646057,,100.0,-29.583366339999998
0.0003,46435,24.665760040283203,0.0015774290077388287,100.0,1681600,16816,-31.065070350000006,0.007487771566957235,1681499,-0.045822158455848694,36,,
0.0003,,24.934982299804688,0.0023392909206449986,,1682000,,,0.007353305816650391,1681899,-0.47468268871307373,,100.0,-29.324262519999998
,46447,,,100.0,1682000,16820,-30.92394362,,,,36,,
0.0003,46453,24.946544647216797,0.0021280301734805107,100.0,1682400,16824,-31.01699305,0.007123490795493126,1682299,-0.35597455501556396,36,,
0.0003,,25.17648696899414,0.001668758923187852,,1682500,,,0.00725326593965292,1682399,0.7310922145843506,,100.0,-29.470277939999995
0.0003,46465,25.195507049560547,0.0023141461424529552,100.0,1682800,16828,-31.035520140000003,0.007263545412570238,1682699,0.2273302674293518,36,,
0.0003,,25.048789978027344,0.005000395234674215,,1683000,,,0.007318573538213968,1682899,-0.23711013793945312,,100.0,-29.304305400000004
0.0003,46478,24.932939529418945,0.0021833358332514763,100.0,1683200,16832,-30.89659795,0.007488946430385113,1683099,-1.0053133964538574,36,,
0.0003,,24.66551971435547,0.0011428110301494598,,1683500,,,0.007362382020801306,1683399,0.13435496389865875,,100.0,-29.799416840000003
0.0003,46491,24.651805877685547,0.0019125782418996096,100.0,1683600,16836,-30.959753180000007,0.007493761833757162,1683499,-0.021399348974227905,36,,
0.0003,,24.802827835083008,0.004184133373200893,,1684000,,,0.007391198072582483,1683899,-0.8024814128875732,,100.0,-29.83594684
,46503,,,100.0,1684000,16840,-30.66842245,,,,36,,
0.0003,46508,24.359638214111328,0.003919083159416914,100.0,1684400,16844,-30.78557498,0.007370654959231615,1684299,-0.1602933257818222,36,,
0.0003,,24.76848030090332,0.001621004892513156,,1684500,,,0.007398038171231747,1684399,0.13280542194843292,,100.0,-29.691745979999997
0.0003,46521,25.114137649536133,0.0017004713881760836,100.0,1684800,16848,-30.757799719999998,0.00739086652174592,1684699,-0.38370591402053833,36,,
0.0003,,24.927181243896484,0.002174499211832881,,1685000,,,0.007440161891281605,1684899,0.557711124420166,,100.0,-29.4926876
0.0003,46534,24.539287567138672,0.0015065108891576529,100.0,1685200,16852,-30.755232740000007,0.007449078839272261,1685099,0.2492615133523941,36,,
0.0003,,24.78671646118164,0.0019001720938831568,,1685500,,,0.00717430654913187,1685399,-0.3067348003387451,,100.0,-29.77266362
0.0003,46546,24.81696891784668,0.004720939323306084,100.0,1685600,16856,-30.687722230000006,0.007231547497212887,1685499,0.14677637815475464,36,,
0.0003,,24.663305282592773,0.0018880028510466218,,1686000,,,0.007457328028976917,1685899,0.05155928432941437,,100.0,-29.431941479999995
,46558,,,100.0,1686000,16860,-30.62858878,,,,36,,
0.0003,46564,24.94401741027832,0.0013809611555188894,100.0,1686400,16864,-30.655872019999997,0.00712551549077034,1686299,-0.28539758920669556,36,,
0.0003,,24.940771102905273,0.0019633471965789795,,1686500,,,0.007107672281563282,1686399,-0.3654883801937103,,100.0,-29.51482038
0.0003,46576,24.712291717529297,0.00224408321082592,100.0,1686800,16868,-30.6604005,0.007395749446004629,1686699,1.2430899143218994,36,,
0.0003,,24.953575134277344,0.0028645191341638565,,1687000,,,0.007407145109027624,1686899,0.16808506846427917,,100.0,-29.515998659999994
0.0003,46589,24.74651336669922,0.0021319719962775707,100.0,1687200,16872,-30.77239339,0.007501745130866766,1687099,-0.31425023078918457,36,,
0.0003,,24.939350128173828,0.0017186568584293127,,1687500,,,0.007375931832939386,1687399,0.09649834036827087,,100.0,-29.455703759999995
0.0003,46601,25.066627502441406,0.002893538447096944,100.0,1687600,16876,-30.860893270000005,0.007157105952501297,1687499,-0.05119726061820984,36,,
0.0003,,24.414533615112305,0.0015471936203539371,,1688000,,,0.007232850883156061,1687899,-1.655641794204712,,100.0,-29.73085396
,46614,,,100.0,1688000,16880,-30.93112089,,,,36,,
0.0003,46619,24.73150062561035,0.002865590387955308,100.0,1688400,16884,-31.005574409999998,0.007433916442096233,1688299,-1.7430607080459595,36,,
0.0003,,24.790645599365234,0.0019403970800340176,,1688500,,,0.007186025846749544,1688399,-0.5430680513381958,,100.0,-29.487442540000004
0.0003,46632,24.474964141845703,0.0023042091634124517,100.0,1688800,16888,-31.07801216,0.007212978322058916,1688699,0.19576549530029297,36,,
0.0003,,25.023040771484375,0.0017809353303164244,,1689000,,,0.007546754088252783,1688899,-0.3031634986400604,,100.0,-29.73391624
0.0003,46644,24.618234634399414,0.003971858881413937,100.0,1689200,16892,-31.290314149999993,0.0074659595265984535,1689099,0.6687946319580078,36,,
0.0003,,25.23725128173828,0.001752475742250681,,1689500,,,0.007105581928044558,1689399,0.12191790342330933,,100.0,-29.509704739999997
0.0003,46657,24.782846450805664,0.0024684511590749025,100.0,1689600,16896,-31.376618899999997,0.007164317648857832,1689499,0.4457569122314453,36,,
0.0003,,25.316545486450195,0.0029836641624569893,,1690000,,,0.007252878975123167,1689899,1.2219014167785645,,100.0,-29.601347340000004
,46669,,,100.0,1690000,16900,-31.481560750000003,,,,36,,
0.0003,46674,24.82431983947754,0.0014076745137572289,100.0,1690400,16904,-31.525097419999998,0.007312455214560032,1690299,0.4272536039352417,36,,
0.0003,,24.994077682495117,0.0019379316363483667,,1690500,,,0.007450496312230825,1690399,0.6818908452987671,,100.0,-29.46276508
0.0003,46687,25.109703063964844,0.002287563867866993,100.0,1690800,16908,-31.298598690000002,0.0071733384393155575,1690699,0.5281543731689453,36,,
0.0003,,24.75337028503418,0.002124334219843149,,1691000,,,0.007321373093873262,1690899,0.30159562826156616,,100.0,-29.620410839999998
0.0003,46700,24.49236488342285,0.0025265414733439684,100.0,1691200,16912,-31.31238007,0.007333728019148111,1691099,-0.30995211005210876,36,,
0.0003,,24.981861114501953,0.0013952803565189242,,1691500,,,0.0071073370054364204,1691399,0.25936082005500793,,100.0,-29.493773159999996
0.0003,46712,25.11102294921875,0.002360694110393524,100.0,1691600,16916,-31.41595514,0.0071409475058317184,1691499,-0.7091124057769775,36,,
0.0003,,24.48027992248535,0.0018052823143079877,,1692000,,,0.007179956417530775,1691899,0.7343147397041321,,100.0,-29.472545200000003
,46725,,,100.0,1692000,16920,-31.64123792000001,,,,36,,
0.0003,46730,24.406784057617188,0.0015895169926807284,100.0,1692400,16924,-31.4592591,0.007027465850114822,1692299,0.014339715242385864,36,,
0.0003,,24.53720474243164,0.002555461600422859,,1692500,,,0.006977204233407974,1692399,0.6052926182746887,,100.0,-29.47150502
0.0003,46743,25.403675079345703,0.0016405278583988547,100.0,1692800,16928,-31.4081564,0.007161786314100027,1692699,-0.5231556296348572,36,,
0.0003,,24.971149444580078,0.0023051335010677576,,1693000,,,0.007045946549624205,1692899,0.9441813826560974,,100.0,-29.38631526
0.0003,46755,24.485671997070312,0.0016758071724325418,100.0,1693200,16932,-31.64039777,0.0073884171433746815,1693099,0.43424004316329956,36,,
0.0003,,24.69778823852539,0.0020139466505497694,,1693500,,,0.007360746618360281,1693399,0.12582485377788544,,100.0,-29.60648512
0.0003,46768,24.344940185546875,0.00213977531529963,100.0,1693600,16936,-31.701092509999995,0.007265103980898857,1693499,0.059434980154037476,36,,
0.0003,,24.554636001586914,0.0027831108309328556,,1694000,,,0.00719238119199872,1693899,-0.3168447017669678,,100.0,-29.582776420000002
,46780,,,100.0,1694000,16940,-31.70399173,,,,36,,
0.0003,46785,24.518260955810547,0.0016397349536418915,100.0,1694400,16944,-31.791378450000003,0.0072510880418121815,1694299,-0.2993124723434448,36,,
0.0003,,24.788101196289062,0.002466608304530382,,1694500,,,0.007341096177697182,1694399,0.9628479480743408,,100.0,-29.435022000000004
0.0003,46798,25.478580474853516,0.0016037998721003532,100.0,1694800,16948,-31.73282921000001,0.007246987894177437,1694699,-0.4478330910205841,36,,
0.0003,,25.359569549560547,0.0017543062567710876,,1695000,,,0.007032909896224737,1694899,0.8501997590065002,,100.0,-29.427535499999994
0.0003,46811,24.73939323425293,0.002590675838291645,100.0,1695200,16952,-31.676897350000004,0.006998279597610235,1695099,-0.27555152773857117,36,,
0.0003,,24.689456939697266,0.003342212177813053,,1695500,,,0.007417851127684116,1695399,0.9262353181838989,,100.0,-29.47857312
0.0003,46823,24.64427947998047,0.0022999458014965057,100.0,1695600,16956,-31.835649470000003,0.0073562865145504475,1695499,-0.10690461099147797,36,,
0.0003,,24.886323928833008,0.005396164022386074,,1696000,,,0.00728785153478384,1695899,-0.5133936405181885,,100.0,-29.673358339999997
,46835,,,100.0,1696000,16960,-32.009098279999996,,,,36,,
0.0003,46840,24.73971939086914,0.0025428514927625656,100.0,1696400,16964,-31.96269303,0.007050729356706142,1696299,-0.15567076206207275,36,,
0.0003,,24.444107055664062,0.002421341137960553,,1696500,,,0.006954066921025515,1696399,0.5599960684776306,,100.0,-29.536863599999997
0.0003,46853,24.812808990478516,0.001513802446424961,100.0,1696800,16968,-32.064231910000004,0.007163206581026316,1696699,-0.7771012783050537,36,,
0.0003,,24.9429931640625,0.002082404913380742,,1697000,,,0.007249853108078241,1696899,0.2478826940059662,,100.0,-29.619325160000002
0.0003,46865,24.90037727355957,0.002488581696525216,100.0,1697200,16972,-32.12032059999999,0.007109933998435736,1697099,0.7238606214523315,36,,
0.0003,,25.18120574951172,0.001874057692475617,,1697500,,,0.007222956046462059,1697399,-1.6925735473632812,,100.0,-29.43592398
0.0003,46878,24.781147003173828,0.00284045422449708,100.0,1697600,16976,-31.913458759999994,0.007075919304043055,1697499,-1.1079624891281128,36,,
0.0003,,25.149415969848633,0.002191828563809395,,1698000,,,0.00703529454767704,1697899,0.18581244349479675,,100.0,-29.40231668
,46890,,,100.0,1698000,16980,-31.90959563,,,,36,,
0.0003,46895,25.00179672241211,0.003157092723995447,100.0,1698400,16984,-31.951473290000003,0.0072829704731702805,1698299,0.37600910663604736,36,,
0.0003,,24.861421585083008,0.002037036931142211,,1698500,,,0.007209343835711479,1698399,-0.13099229335784912,,100.0,-29.420185160000006
0.0003,46908,24.800867080688477,0.0018094171537086368,100.0,1698800,16988,-31.898262969999998,0.007331955246627331,1698699,-0.7564384937286377,36,,
0.0003,,24.376976013183594,0.0014775090385228395,,1699000,,,0.0072584631852805614,1698899,0.9286412596702576,,100.0,-29.55920766
0.0003,46921,25.25354766845703,0.00198195967823267,100.0,1699200,16992,-31.72824958,0.007141523528844118,1699099,-0.14708542823791504,36,,
0.0003,,25.11083984375,0.001786898821592331,,1699500,,,0.0073452177457511425,1699399,0.2034720480442047,,100.0,-29.588671839999993
0.0003,46933,24.608848571777344,0.0018889238126575947,100.0,1699600,16996,-31.594721470000003,0.007319840602576733,1699499,0.28675413131713867,36,,
0.0003,,24.546661376953125,0.0020387019030749798,,1700000,,,0.007176389917731285,1699899,0.19545990228652954,,100.0,-29.702326380000002
,46946,,,100.0,1700000,17000,-31.463455769999996,,,,36,,
0.0003,46951,24.7227840423584,0.004060038831084967,100.0,1700400,17004,-31.133890430000005,0.007367091719061136,1700299,0.3062214255332947,36,,
0.0003,,24.82308578491211,0.0020664199255406857,,1700500,,,0.007478612009435892,1700399,-0.2878335118293762,,100.0,-29.46403082
0.0003,46964,24.606340408325195,0.0020399042405188084,100.0,1700800,17008,-31.16058318,0.007382486946880817,1700699,-0.7190881967544556,36,,
0.0003,,24.862201690673828,0.002710068831220269,,1701000,,,0.007218083832412958,1700899,-1.0172464847564697,,100.0,-29.47481356000001
0.0003,46976,24.792640686035156,0.0023970776237547398,100.0,1701200,17012,-31.20923236,0.007284314837306738,1701099,-0.684245228767395,36,,
0.0003,,24.9339599609375,0.0019004440400749445,,1701500,,,0.007285221479833126,1701399,0.3051048815250397,,100.0,-29.37000722
0.0003,46989,25.243392944335938,0.0029714202973991632,100.0,1701600,17016,-31.20589324,0.007176612038165331,1701499,-0.5549716949462891,36,,
0.0003,,24.54560089111328,0.0013401664327830076,,1702000,,,0.007181165274232626,1701899,-0.7759130001068115,,100.0,-29.466819
,47001,,,100.0,1702000,17020,-31.1240902,,,,36,,
0.0003,47006,24.86039161682129,0.0026193237863481045,100.0,1702400,17024,-31.139585039999996,0.0072966632433235645,1702299,0.11126850545406342,36,,
0.0003,,25.041683197021484,0.0022341767325997353,,1702500,,,0.00736416969448328,1702399,-0.06991580873727798,,100.0,-29.417789080000002
0.0003,47019,24.582927703857422,0.0018148053204640746,100.0,1702800,17028,-31.167910269999997,0.007380494847893715,1702699,-0.43865102529525757,36,,
0.0003,,25.06244659423828,0.0018156705191358924,,1703000,,,0.0070649487897753716,1702899,-1.5310797691345215,,100.0,-29.568054240000002
0.0003,47031,24.821792602539062,0.002256479114294052,100.0,1703200,17032,-31.0914614,0.007090541068464518,1703099,0.017240554094314575,36,,
0.0003,,25.2553768157959,0.0031345661263912916,,1703500,,,0.007174162194132805,1703399,0.7733902931213379,,100.0,-29.407135060000005
0.0003,47044,25.077163696289062,0.00486077880486846,100.0,1703600,17036,-30.896254539999994,0.007206806913018227,1703499,0.4602283835411072,36,,
0.0003,,25.129030227661133,0.0025644758716225624,,1704000,,,0.00721216294914484,1703899,0.5485022068023682,,100.0,-29.397861480000003
,47057,,,100.0,1704000,17040,-31.092158360000003,,,,36,,
0.0003,47062,24.941425323486328,0.0023633772507309914,100.0,1704400,17044,-31.082808900000003,0.0071411109529435635,1704299,0.143751323223114,36,,
0.0003,,25.110055923461914,0.001852119341492653,,1704500,,,0.0071570235304534435,1704399,-0.5523293018341064,,100.0,-29.523665560000005
0.0003,47074,24.625267028808594,0.0026599587872624397,100.0,1704800,17048,-31.28422673,0.007204728666692972,1704699,-0.2862374782562256,36,,
0.0003,,25.243515014648438,0.004373363219201565,,1705000,,,0.007063887547701597,1704899,0.7544888257980347,,100.0,-29.502441519999998
0.0003,47087,24.99603843688965,0.0019979875069111586,100.0,1705200,17052,-31.251916920000003,0.007332742214202881,1705099,-0.3852194547653198,36,,
0.0003,,24.99406623840332,0.0018537804717198014,,1705500,,,0.007351984269917011,1705399,-1.0622481107711792,,100.0,-29.5220489
0.0003,47100,24.473438262939453,0.0016538151539862156,100.0,1705600,17056,-31.075931850000003,0.007102407980710268,1705499,-0.007746443152427673,36,,
0.0003,,24.891605377197266,0.0020298652816563845,,1706000,,,0.00725302379578352,1705899,0.3315431773662567,,100.0,-29.62371024
,47112,,,100.0,1706000,17060,-30.985643619999998,,,,36,,
0.0003,47117,25.25360679626465,0.002062298823148012,100.0,1706400,17064,-30.931978350000005,0.0072800228372216225,1706299,-0.6181193590164185,36,,
0.0003,,24.647783279418945,0.0017386166146025062,,1706500,,,0.007351384963840246,1706399,0.7747666239738464,,100.0,-29.63592836
0.0003,47130,25.359472274780273,0.0021935352124273777,100.0,1706800,17068,-30.832366220000004,0.007178923115134239,1706699,-0.1810259371995926,36,,
0.0003,,25.212989807128906,0.0037698904052376747,,1707000,,,0.007194580044597387,1706899,-1.2594095468521118,,100.0,-29.401185819999995
0.0003,47142,24.81216049194336,0.001733321463689208,100.0,1707200,17072,-30.78446303999999,0.007152657024562359,1707099,-0.09681156277656555,36,,
0.0003,,25.016616821289062,0.0021621957421302795,,1707500,,,0.007210832554847002,1707399,0.7043784856796265,,100.0,-29.22141272
0.0003,47155,24.431337356567383,0.0023182884324342012,100.0,1707600,17076,-30.820912659999998,0.007321086712181568,1707499,0.5566483736038208,36,,
0.0003,,24.924570083618164,0.0017092099878937006,,1708000,,,0.007171419449150562,1707899,0.08045832812786102,,100.0,-29.3892497
,47167,,,100.0,1708000,17080,-30.725948569999993,,,,36,,
0.0003,47172,24.92603874206543,0.00461686123162508,100.0,1708400,17084,-30.627484789999997,0.0072671519592404366,1708299,-0.33559972047805786,36,,
0.0003,,24.380935668945312,0.0017313978169113398,,1708500,,,0.007188791409134865,1708399,-0.2812296152114868,,100.0,-29.345013119999994
0.0003,47185,24.932308197021484,0.002325585577636957,100.0,1708800,17088,-30.64757011,0.007203670218586922,1708699,0.3406667709350586,36,,
0.0003,,24.87602424621582,0.00201988173648715,,1709000,,,0.0074804131872951984,1708899,0.3013618588447571,,100.0,-29.45500846
0.0003,47197,24.94586944580078,0.002374105155467987,100.0,1709200,17092,-30.622241600000002,0.007343999110162258,1709099,-0.6661645770072937,36,,
0.0003,,24.708240509033203,0.0017665390623733401,,1709500,,,0.007033425848931074,1709399,0.30688774585723877,,100.0,-29.42102698
0.0003,47209,25.03893280029297,0.0022889862302690744,100.0,1709600,17096,-30.661892409999997,0.007174658589065075,1709499,0.656340479850769,36,,
0.0003,,25.174846649169922,0.0018350844038650393,,1710000,,,0.007418569643050432,1709899,0.32824864983558655,,100.0,-29.431269140000005
,47222,,,100.0,1710000,17100,-30.85816119,,,,36,,
0.0003,47227,24.616947174072266,0.0027026478201150894,100.0,1710400,17104,-30.944847480000007,0.007309564854949713,1710299,-0.5527171492576599,36,,
0.0003,,25.314842224121094,0.001942549948580563,,1710500,,,0.007274596020579338,1710399,-0.9938910603523254,,100.0,-29.789684859999998
0.0003,47239,25.34441375732422,0.0029236592818051577,100.0,1710800,17108,-31.070855539999997,0.007116714026778936,1710699,0.9276853799819946,36,,
0.0003,,25.421157836914062,0.0026489999145269394,,1711000,,,0.007223548833280802,1710899,-0.7774970531463623,,100.0,-29.59867162
0.0003,47252,24.97848129272461,0.0017467013094574213,100.0,1711200,17112,-31.224871500000003,0.007368813268840313,1711099,-0.12106174230575562,36,,
0.0003,,25.115259170532227,0.0016463128849864006,,1711500,,,0.007325553335249424,1711399,0.5452941060066223,,100.0,-29.616771699999994
0.0003,47264,25.269283294677734,0.0023799329064786434,100.0,1711600,17116,-31.243432950000006,0.0072098285891115665,1711499,-0.7841251492500305,36,,
0.0003,,25.199970245361328,0.0037867696955800056,,1712000,,,0.007109055761247873,1711899,0.8740919232368469,,100.0,-29.524989599999998
,47277,,,100.0,1712000,17120,-31.336514100000002,,,,36,,
0.0003,47282,25.109020233154297,0.002052703872323036,100.0,1712400,17124,-31.44062772,0.007398020476102829,1712299,0.03658711910247803,36,,
0.0003,,25.18872833251953,0.0019742543809115887,,1712500,,,0.007388523779809475,1712399,0.3290148973464966,,100.0,-29.465064500000004
0.0003,47295,24.664188385009766,0.002275652252137661,100.0,1712800,17128,-31.41460013,0.007304014638066292,1712699,0.5595147609710693,36,,
0.0003,,25.22492218017578,0.0021258562337607145,,1713000,,,0.007260273210704327,1712899,0.2751297652721405,,100.0,-29.52436024
0.0003,47307,24.952245712280273,0.0019615201745182276,100.0,1713200,17132,-31.432454570000004,0.007212562020868063,1713099,0.741686999797821,36,,
0.0003,,25.222270965576172,0.0028660388197749853,,1713500,,,0.007472936995327473,1713399,1.805430293083191,,100.0,-29.502070980000003
0.0003,47320,25.443748474121094,0.0019379707518965006,100.0,1713600,17136,-31.54712087,0.007371016778051853,1713499,-1.1037094593048096,36,,
0.0003,,25.024023056030273,0.0019651539623737335,,1714000,,,0.00715451966971159,1713899,-0.8240728974342346,,100.0,-29.336176800000004
,47332,,,100.0,1714000,17140,-31.41158329,,,,36,,
0.0003,47337,24.976497650146484,0.002078913152217865,100.0,1714400,17144,-31.113185269999995,0.007393569685518742,1714299,-0.9571864604949951,36,,
0.0003,,25.005250930786133,0.0023497857619076967,,1714500,,,0.007375253364443779,1714399,0.2626515328884125,,100.0,-29.842807220000005
0.0003,47350,24.739431381225586,0.00148185552097857,100.0,1714800,17148,-30.882320169999993,0.007147996220737696,1714699,-0.5131861567497253,36,,
0.0003,,25.085975646972656,0.002016006503254175,,1715000,,,0.007378207519650459,1714899,-0.5216495394706726,,100.0,-29.52592938
0.0003,47362,25.556488037109375,0.002474806271493435,100.0,1715200,17152,-30.994657319999998,0.007578755263239145,1715099,-0.021473415195941925,36,,
0.0003,,25.219335556030273,0.00633128359913826,,1715500,,,0.007430340629070997,1715399,0.1891915202140808,,100.0,-29.585312320000003
0.0003,47374,25.20513916015625,0.0019486641976982355,100.0,1715600,17156,-30.96207404,0.007452322170138359,1715499,0.48557740449905396,36,,
0.0003,,25.038061141967773,0.0017938048113137484,,1716000,,,0.007221795152872801,1715899,-0.9106493592262268,,100.0,-29.509176540000002
,47387,,,100.0,1716000,17160,-30.855830619999992,,,,36,,
0.0003,47392,25.272991180419922,0.003245976520702243,100.0,1716400,17164,-30.638344739999997,0.007263967767357826,1716299,-0.23194247484207153,36,,
0.0003,,24.75365447998047,0.001637504668906331,,1716500,,,0.007320520933717489,1716399,0.5784390568733215,,100.0,-29.622605399999998
0.0003,47405,25.529396057128906,0.002903556916862726,100.0,1716800,17168,-30.548559270000005,0.007356795482337475,1716699,-0.0699533224105835,36,,
0.0003,,25.148698806762695,0.0030492269434034824,,1717000,,,0.007331361062824726,1716899,0.19579333066940308,,100.0,-29.548580460000004
