time/fps,train/critic_loss,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
36,0.002232810016721487,100.0,0.0003,22.205114364624023,0.29302340745925903,32638,1187099,-28.203412760000003,11872,1187200,0.0070260982029139996,,
,0.0014683434274047613,,0.0003,22.60235595703125,0.8776364922523499,,1187399,,,1187500,0.007141918409615755,-26.484783680000007,100.0
36,0.0025549987331032753,100.0,0.0003,22.342483520507812,0.05653961002826691,32650,1187499,-28.308532809999996,11876,1187600,0.0071281082928180695,,
,0.0028282294515520334,,0.0003,22.358989715576172,0.1099066436290741,,1187899,,,1188000,0.007220501080155373,-26.49640844,100.0
36,,100.0,,,,32662,,-28.25375759,11880,1188000,,,
36,0.002021791646257043,100.0,0.0003,22.147592544555664,-1.0996904373168945,32668,1188299,-28.257734189999997,11884,1188400,0.007111550774425268,,
,0.002953020390123129,,0.0003,22.025156021118164,-0.2385585457086563,,1188399,,,1188500,0.007178768515586853,-26.95649336,100.0
36,0.003057977184653282,100.0,0.0003,22.413597106933594,1.4640405178070068,32680,1188699,-28.18043254,11888,1188800,0.0070498352870345116,,
,0.002598436549305916,,0.0003,22.755977630615234,0.8404670357704163,,1188899,,,1189000,0.007084342185407877,-26.408667519999998,100.0
36,0.0017144214361906052,100.0,0.0003,22.232465744018555,0.527240514755249,32692,1189099,-28.288750069999995,11892,1189200,0.0070983110927045345,,
,0.002928252797573805,,0.0003,22.287918090820312,-1.6614676713943481,,1189399,,,1189500,0.007120971102267504,-26.430292599999998,100.0
36,0.001958179986104369,100.0,0.0003,22.451343536376953,0.6768731474876404,32705,1189499,-28.422939790000004,11896,1189600,0.007011760491877794,,
,0.0021294381003826857,,0.0003,22.398073196411133,1.1920682191848755,,1189899,,,1190000,0.007026504259556532,-26.37859344,100.0
36,,100.0,,,,32717,,-28.485659020000003,11900,1190000,,,
36,0.002252190839499235,100.0,0.0003,22.967796325683594,0.5092685222625732,32722,1190299,-28.403716059999997,11904,1190400,0.007006580475717783,,
,0.002829443197697401,,0.0003,22.608158111572266,0.5402567386627197,,1190399,,,1190500,0.0071103982627391815,-26.743854160000005,100.0
36,0.0027896915562450886,100.0,0.0003,22.44106101989746,-0.25177884101867676,32735,1190699,-28.58146294,11908,1190800,0.006949545815587044,,
,0.0014251749962568283,,0.0003,22.138673782348633,1.175218105316162,,1190899,,,1191000,0.007157866843044758,-26.35570946,100.0
36,0.002457903465256095,100.0,0.0003,22.380807876586914,-0.37194040417671204,32747,1191099,-28.592503790000002,11912,1191200,0.007059950847178698,,
,0.0016461109044030309,,0.0003,22.22705841064453,0.3022637665271759,,1191399,,,1191500,0.007011920679360628,-26.81370714,100.0
36,0.0023300806060433388,100.0,0.0003,22.21336555480957,-0.3582611382007599,32759,1191499,-28.50399822,11916,1191600,0.00713240634649992,,
,0.00256229261867702,,0.0003,22.675392150878906,-0.6837995052337646,,1191899,,,1192000,0.006975118536502123,-26.375327220000003,100.0
36,,100.0,,,,32772,,-28.350424190000002,11920,1192000,,,
36,0.00203898549079895,100.0,0.0003,22.642314910888672,-0.017091773450374603,32777,1192299,-28.427458619999996,11924,1192400,0.006995496805757284,,
,0.003588030580431223,,0.0003,22.833473205566406,0.5568910837173462,,1192399,,,1192500,0.007060058880597353,-26.46798296,100.0
36,0.0024871297646313906,100.0,0.0003,22.03752899169922,-0.5480403304100037,32790,1192699,-28.373383590000003,11928,1192800,0.007147106807678938,,
,0.001978316344320774,,0.0003,22.427265167236328,-0.22278234362602234,,1192899,,,1193000,0.007157866843044758,-26.376299299999996,100.0
36,0.0019011918921023607,100.0,0.0003,22.081253051757812,0.43700170516967773,32802,1193099,-28.264399339999997,11932,1193200,0.007244103588163853,,
,0.002735229441896081,,0.0003,22.57447624206543,0.26575642824172974,,1193399,,,1193500,0.007205456495285034,-26.37172474,100.0
36,0.0018709043506532907,100.0,0.0003,22.526569366455078,-1.0442348718643188,32814,1193499,-28.34413045,11936,1193600,0.007178659085184336,,
,0.002481774426996708,,0.0003,22.287033081054688,0.0071887969970703125,,1193899,,,1194000,0.006951202638447285,-27.40522542,100.0
36,,100.0,,,,32827,,-28.466387719999997,11940,1194000,,,
36,0.001570521155372262,100.0,0.0003,22.400169372558594,0.9853757619857788,32832,1194299,-28.379997049999997,11944,1194400,0.007072731386870146,,
,0.0016140933148562908,,0.0003,22.087451934814453,0.5991692543029785,,1194399,,,1194500,0.0071057346649467945,-26.482236519999997,100.0
36,0.003277200274169445,100.0,0.0003,22.194599151611328,0.751821756362915,32844,1194699,-28.39182354,11948,1194800,0.007171269040554762,,
,0.0017065975116565824,,0.0003,22.455402374267578,0.9006476998329163,,1194899,,,1195000,0.007266843691468239,-26.56562236,100.0
36,0.0025820606388151646,100.0,0.0003,22.367534637451172,-0.22127126157283783,32856,1195099,-28.440708989999994,11952,1195200,0.007192765828222036,,
,0.0016013265121728182,,0.0003,22.3196964263916,0.1764982044696808,,1195399,,,1195500,0.00705100828781724,-26.598048059999996,100.0
36,0.0026226432528346777,100.0,0.0003,22.412988662719727,-0.16169153153896332,32869,1195499,-28.459022049999994,11956,1195600,0.00709242420271039,,
,0.0014044090639799833,,0.0003,22.55665397644043,1.0498778820037842,,1195899,,,1196000,0.007180165033787489,-26.24288064,100.0
36,,100.0,,,,32881,,-28.585703880000004,11960,1196000,,,
36,0.0014832697343081236,100.0,0.0003,22.130878448486328,-0.67635577917099,32886,1196299,-28.54544892000001,11964,1196400,0.006997141521424055,,
,0.0016037505120038986,,0.0003,21.860759735107422,0.44139015674591064,,1196399,,,1196500,0.007034133654087782,-26.32127078,100.0
36,0.001613528118468821,100.0,0.0003,22.401336669921875,-0.46553054451942444,32899,1196699,-28.57354242000001,11968,1196800,0.007199261337518692,,
,0.0019318175036460161,,0.0003,22.186433792114258,-0.29295259714126587,,1196899,,,1197000,0.007189840544015169,-26.235037740000003,100.0
36,0.0015385209117084742,100.0,0.0003,22.186511993408203,-0.028419137001037598,32911,1197099,-28.428677550000003,11972,1197200,0.007145123090595007,,
,0.002209085039794445,,0.0003,22.32648468017578,-0.32203415036201477,,1197399,,,1197500,0.0072712041437625885,-26.38187136,100.0
36,0.0022769817151129246,100.0,0.0003,22.218833923339844,-0.1738322377204895,32924,1197499,-28.211913340000002,11976,1197600,0.0071988217532634735,,
,0.0021825754083693027,,0.0003,22.244932174682617,-0.04165637493133545,,1197899,,,1198000,0.007220982573926449,-26.4062508,100.0
36,,100.0,,,,32936,,-28.19397384,11980,1198000,,,
36,0.001937947003170848,100.0,0.0003,22.118724822998047,-0.23755735158920288,32942,1198299,-28.065320529999994,11984,1198400,0.007207096088677645,,
,0.0014664159389212728,,0.0003,22.145248413085938,-0.49628734588623047,,1198399,,,1198500,0.00719717750325799,-26.26087958,100.0
36,0.0014953110367059708,100.0,0.0003,21.866432189941406,-0.2340116798877716,32954,1198699,-28.006994959999997,11988,1198800,0.0072440411895513535,,
,0.00261146598495543,,0.0003,22.39197540283203,0.2044765055179596,,1198899,,,1199000,0.007151149678975344,-26.440189860000004,100.0
36,0.0021188019309192896,100.0,0.0003,22.25347137451172,0.44625747203826904,32967,1199099,-27.98196738,11992,1199200,0.007200181018561125,,
,0.0018273593159392476,,0.0003,22.301738739013672,-1.1738464832305908,,1199399,,,1199500,0.007136903703212738,-26.468373099999994,100.0
36,0.0019051069393754005,100.0,0.0003,22.029064178466797,0.8971559405326843,32979,1199499,-27.909777589999994,11996,1199600,0.007187793962657452,,
,0.002323262160643935,,0.0003,22.545862197875977,0.5597598552703857,,1199899,,,1200000,0.007139741908758879,-26.61866592,100.0
36,,100.0,,,,32991,,-27.852233129999995,12000,1200000,,,
36,0.001879227114841342,100.0,0.0003,22.00304412841797,-0.237775519490242,32997,1200299,-27.90960194,12004,1200400,0.007187273353338242,,
,0.00135883130133152,,0.0003,21.87752342224121,0.8975015878677368,,1200399,,,1200500,0.007216924335807562,-26.47081046,100.0
36,0.0017584350425750017,100.0,0.0003,22.15789794921875,-1.1647932529449463,33009,1200699,-27.787462570000002,12008,1200800,0.007286760490387678,,
,0.0024800309911370277,,0.0003,22.507366180419922,-1.055052638053894,,1200899,,,1201000,0.007169224321842194,-26.31660512,100.0
36,0.0022512455470860004,100.0,0.0003,22.77353286743164,-1.1655030250549316,33021,1201099,-27.775623180000004,12012,1201200,0.007153973449021578,,
,0.0016038852045312524,,0.0003,22.189435958862305,-1.2524642944335938,,1201399,,,1201500,0.007300686091184616,-26.93403494,100.0
36,0.0015828817849978805,100.0,0.0003,22.397897720336914,-0.7980749607086182,33034,1201499,-27.78013399,12016,1201600,0.007163322996348143,,
,0.0036303845699876547,,0.0003,21.954267501831055,0.1990857869386673,,1201899,,,1202000,0.00714441854506731,-27.03841444,100.0
36,,100.0,,,,33046,,-27.76643935,12020,1202000,,,
36,0.0019237217493355274,100.0,0.0003,22.02592658996582,1.0832946300506592,33052,1202299,-27.756049710000003,12024,1202400,0.007222666405141354,,
,0.0019095840398222208,,0.0003,22.126413345336914,-1.065765619277954,,1202399,,,1202500,0.007242507766932249,-26.59598038,100.0
36,0.0022654766216874123,100.0,0.0003,22.24272918701172,-0.12264540791511536,33064,1202699,-27.81409618,12028,1202800,0.007150307763367891,,
,0.0024488596245646477,,0.0003,22.024921417236328,0.18977147340774536,,1202899,,,1203000,0.00724328076466918,-26.295254280000005,100.0
36,0.0019331213552504778,100.0,0.0003,22.099571228027344,0.6419439315795898,33076,1203099,-27.88533165,12032,1203200,0.0072653465904295444,,
,0.001874897163361311,,0.0003,21.939075469970703,-0.5369173288345337,,1203399,,,1203500,0.00719570554792881,-26.759182899999995,100.0
36,0.002218360546976328,100.0,0.0003,22.380748748779297,0.10494513064622879,33089,1203499,-28.01011242,12036,1203600,0.007137859705835581,,
,0.0013575265184044838,,0.0003,21.962223052978516,0.40306198596954346,,1203899,,,1204000,0.00729596009477973,-26.31437508,100.0
36,,100.0,,,,33101,,-27.774684670000006,12040,1204000,,,
36,0.005949705373495817,100.0,0.0003,22.10222625732422,0.639725387096405,33106,1204299,-27.804715800000007,12044,1204400,0.00728056114166975,,
,0.002066428307443857,,0.0003,22.651369094848633,0.3724840581417084,,1204399,,,1204500,0.00734097370877862,-26.406252419999998,100.0
36,0.0017155616078525782,100.0,0.0003,21.838008880615234,0.5074739456176758,33119,1204699,-27.70032431000001,12048,1204800,0.007135055959224701,,
,0.002264700597152114,,0.0003,22.38894271850586,-0.7097806334495544,,1204899,,,1205000,0.0073213838040828705,-26.510252660000006,100.0
36,0.001892284955829382,100.0,0.0003,22.226970672607422,0.45703983306884766,33131,1205099,-27.663312089999998,12052,1205200,0.007288679014891386,,
,0.0022928444668650627,,0.0003,21.85843276977539,0.829987108707428,,1205399,,,1205500,0.007246538531035185,-26.7603258,100.0
36,0.0025330702774226665,100.0,0.0003,22.47787094116211,0.2022470384836197,33143,1205499,-27.744130280000004,12056,1205600,0.0072710863314569,,
,0.002021938096731901,,0.0003,22.1915283203125,-0.10712438821792603,,1205899,,,1206000,0.007275011856108904,-26.52629992,100.0
36,,100.0,,,,33156,,-27.532251090000003,12060,1206000,,,
36,0.001730206422507763,100.0,0.0003,22.407001495361328,0.19410167634487152,33161,1206299,-27.64541895,12064,1206400,0.007205377332866192,,
,0.0028597931377589703,,0.0003,22.014236450195312,-0.19115115702152252,,1206399,,,1206500,0.007228441070765257,-26.585393619999994,100.0
36,0.002040741965174675,100.0,0.0003,22.11063575744629,0.7209961414337158,33174,1206699,-27.678804839999998,12068,1206800,0.007136958185583353,,
,0.0018926309421658516,,0.0003,22.059547424316406,0.6254432201385498,,1206899,,,1207000,0.007192391902208328,-26.54207832,100.0
36,0.0024479865096509457,100.0,0.0003,22.539154052734375,1.2982983589172363,33186,1207099,-27.88363753999999,12072,1207200,0.007210110314190388,,
,0.0022697122767567635,,0.0003,22.317935943603516,-0.5579314231872559,,1207399,,,1207500,0.007134736515581608,-26.49481322,100.0
36,0.001523988670669496,100.0,0.0003,22.199016571044922,-0.3992055654525757,33199,1207499,-28.05331468,12076,1207600,0.007149956189095974,,
,0.0013460972113534808,,0.0003,21.887723922729492,-0.2500070333480835,,1207899,,,1208000,0.00725321751087904,-26.31530092,100.0
36,,100.0,,,,33211,,-28.163427019999993,12080,1208000,,,
36,0.0030860072001814842,100.0,0.0003,22.17723846435547,1.8089734315872192,33216,1208299,-28.115190239999997,12084,1208400,0.007197005674242973,,
,0.0016478851903229952,,0.0003,22.294437408447266,-1.041653037071228,,1208399,,,1208500,0.007204075343906879,-26.423557699999996,100.0
36,0.0026264069601893425,100.0,0.0003,22.022987365722656,0.5838010311126709,33229,1208699,-28.227212040000005,12088,1208800,0.00704366248100996,,
,0.0017946695443242788,,0.0003,22.13652992248535,0.7594186663627625,,1208899,,,1209000,0.00713341636583209,-26.245906859999995,100.0
36,0.0011801959481090307,100.0,0.0003,22.198659896850586,0.8990161418914795,33241,1209099,-28.27492765,12092,1209200,0.0072937896475195885,,
,0.0015614076983183622,,0.0003,22.002023696899414,-1.4666779041290283,,1209399,,,1209500,0.0071275136433541775,-26.419845719999998,100.0
36,0.0020960611291229725,100.0,0.0003,22.124656677246094,-0.2426406443119049,33254,1209499,-28.3398537,12096,1209600,0.007048732601106167,,
,0.0015003426233306527,,0.0003,21.830232620239258,-0.7998878359794617,,1209899,,,1210000,0.007249359041452408,-26.552267,100.0
36,,100.0,,,,33266,,-28.345439739999996,12100,1210000,,,
36,0.0018148068338632584,100.0,0.0003,21.714962005615234,-0.7975220680236816,33271,1210299,-28.32034025,12104,1210400,0.007228430826216936,,
,0.0021139311138540506,,0.0003,22.211864471435547,-0.08541828393936157,,1210399,,,1210500,0.007246673572808504,-26.570172379999995,100.0
36,0.0025534401647746563,100.0,0.0003,22.155881881713867,-0.45154619216918945,33284,1210699,-28.34256845,12108,1210800,0.007295897696167231,,
,0.0038228409830480814,,0.0003,22.022945404052734,-0.6191154718399048,,1210899,,,1211000,0.007179525215178728,-26.403073420000002,100.0
36,0.0013656087685376406,100.0,0.0003,22.042232513427734,0.49057555198669434,33296,1211099,-28.353186159999996,12112,1211200,0.007120030000805855,,
,0.0019937206525355577,,0.0003,22.332490921020508,0.6250656247138977,,1211399,,,1211500,0.007169043645262718,-26.51020438,100.0
36,0.0018151237163692713,100.0,0.0003,22.297378540039062,-0.2145395129919052,33309,1211499,-28.394479849999996,12116,1211600,0.0072134118527174,,
,0.0015514141414314508,,0.0003,22.23043441772461,0.5053308010101318,,1211899,,,1212000,0.007135273423045874,-26.502313619999995,100.0
36,,100.0,,,,33321,,-28.467286319999992,12120,1212000,,,
36,0.0013387755025178194,100.0,0.0003,21.847740173339844,-0.026554137468338013,33326,1212299,-28.42586854,12124,1212400,0.007298127748072147,,
,0.001875942456535995,,0.0003,22.20246124267578,-0.1252778172492981,,1212399,,,1212500,0.007255113683640957,-26.71320356,100.0
36,0.0017973666545003653,100.0,0.0003,22.019664764404297,-0.11580224335193634,33338,1212699,-28.36227452,12128,1212800,0.007276284974068403,,
,0.0016938212793320417,,0.0003,21.660512924194336,-0.35213321447372437,,1212899,,,1213000,0.007198358420282602,-26.29323832,100.0
36,0.0017471601022407413,100.0,0.0003,22.397979736328125,-1.0794410705566406,33351,1213099,-28.468020079999995,12132,1213200,0.0072013866156339645,,
,0.003365034470334649,,0.0003,22.320947647094727,-0.13590945303440094,,1213399,,,1213500,0.0071937874890863895,-26.42953428,100.0
36,0.0018964131595566869,100.0,0.0003,21.698322296142578,0.548782229423523,33363,1213499,-28.41299027,12136,1213600,0.007124129682779312,,
,0.002348091918975115,,0.0003,22.112995147705078,-0.7645540833473206,,1213899,,,1214000,0.007218487095087767,-26.28400362,100.0
36,,100.0,,,,33376,,-28.46223459,12140,1214000,,,
36,0.0030989362858235836,100.0,0.0003,22.034183502197266,-0.08052317053079605,33381,1214299,-28.421038569999997,12144,1214400,0.007180429063737392,,
,0.0019828230142593384,,0.0003,22.07158660888672,-0.44864529371261597,,1214399,,,1214500,0.007208064664155245,-26.386898360000004,100.0
36,0.0024176249280571938,100.0,0.0003,22.01446533203125,1.3765944242477417,33393,1214699,-28.39871931,12148,1214800,0.007101496681571007,,
,0.002308469032868743,,0.0003,21.952220916748047,0.8098538517951965,,1214899,,,1215000,0.007062701974064112,-26.39061522,100.0
36,0.0019163009710609913,100.0,0.0003,22.178260803222656,0.030196428298950195,33405,1215099,-28.39447923,12152,1215200,0.007178714033216238,,
,0.002986491657793522,,0.0003,21.950645446777344,-0.27314186096191406,,1215399,,,1215500,0.007144796196371317,-26.64817968,100.0
36,0.0033985746558755636,100.0,0.0003,22.33542823791504,-0.6111061573028564,33418,1215499,-28.362342090000002,12156,1215600,0.007103359326720238,,
,0.002042247448116541,,0.0003,22.084163665771484,0.10833600163459778,,1215899,,,1216000,0.007261841557919979,-26.594235860000005,100.0
36,,100.0,,,,33430,,-28.434128220000005,12160,1216000,,,
36,0.002251407830044627,100.0,0.0003,22.048429489135742,-0.3251340985298157,33436,1216299,-28.386802310000004,12164,1216400,0.0071828775107860565,,
,0.002779452595859766,,0.0003,22.261821746826172,0.1917736679315567,,1216399,,,1216500,0.007140764035284519,-26.752074439999998,100.0
36,0.002235246589407325,100.0,0.0003,22.07419204711914,0.4710196852684021,33448,1216699,-28.329642760000006,12168,1216800,0.007146946620196104,,
,0.002109396504238248,,0.0003,21.659046173095703,0.2638757526874542,,1216899,,,1217000,0.0071601164527237415,-26.21407508,100.0
36,0.0020798244513571262,100.0,0.0003,22.360546112060547,-0.4744206964969635,33460,1217099,-28.23631489,12172,1217200,0.007174925412982702,,
,0.0013915305025875568,,0.0003,21.98118019104004,-0.0774640440940857,,1217399,,,1217500,0.007288769353181124,-26.298773260000004,100.0
