time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/n_updates,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
4426,-39.370407869999994,0.051425859332084656,326400,326299,100.0,73,3264,49.31917190551758,0.001,,
,,0.05678306147456169,326500,326399,,,,49.05430603027344,0.001,-38.62097636,100.0
4431,-39.36583399,0.04971916973590851,326800,326699,100.0,73,3268,49.712066650390625,0.001,,
,,0.06640079617500305,327000,326899,,,,48.76618957519531,0.001,-39.577616500000005,100.0
4436,-38.89206852,0.04909232258796692,327200,327099,100.0,73,3272,49.24831008911133,0.001,,
,,0.09587621688842773,327500,327399,,,,49.48965835571289,0.001,-39.208187779999996,100.0
4441,-38.87854074,0.04452033340930939,327600,327499,100.0,73,3276,49.04779052734375,0.001,,
,,0.11313783377408981,328000,327899,,,,49.90299987792969,0.001,-38.52970546,100.0
4447,-38.73366013,,328000,,100.0,73,3280,,,,
4449,-38.92031015999999,0.06016581133008003,328400,328299,100.0,73,3284,49.304779052734375,0.001,,
,,0.0666956752538681,328500,328399,,,,48.99613952636719,0.001,-38.76194932000001,100.0
4454,-38.922250489999996,0.06552055478096008,328800,328699,100.0,73,3288,48.50566864013672,0.001,,
,,0.058902107179164886,329000,328899,,,,48.96033477783203,0.001,-39.69028324,100.0
4459,-38.76765549000001,0.05956413596868515,329200,329099,100.0,73,3292,49.46598815917969,0.001,,
,,0.08138225227594376,329500,329399,,,,49.28152084350586,0.001,-40.0678914,100.0
4465,-38.7650649,0.07986875623464584,329600,329499,100.0,73,3296,49.20462417602539,0.001,,
,,0.06225689873099327,330000,329899,,,,49.16260528564453,0.001,-40.47467536,100.0
4470,-38.8694669,,330000,,100.0,73,3300,,,,
4472,-38.807633970000005,0.05856902897357941,330400,330299,100.0,73,3304,49.817779541015625,0.001,,
,,0.08138680458068848,330500,330399,,,,49.21953582763672,0.001,-39.79459972,100.0
4477,-38.69180835,0.05317505821585655,330800,330699,100.0,73,3308,48.80473327636719,0.001,,
,,0.0702722817659378,331000,330899,,,,49.1846923828125,0.001,-40.57650332,100.0
4482,-38.604314769999995,0.05950647592544556,331200,331099,100.0,73,3312,48.82221221923828,0.001,,
,,0.09611229598522186,331500,331399,,,,48.98055648803711,0.001,-42.213861179999995,100.0
4487,-38.84814744,0.07386068254709244,331600,331499,100.0,73,3316,49.34031677246094,0.001,,
,,0.07895290851593018,332000,331899,,,,49.30517578125,0.001,-40.32064464,100.0
4492,-38.97733072,,332000,,100.0,73,3320,,,,
4494,-38.91733284,0.07468818873167038,332400,332299,100.0,73,3324,49.62459945678711,0.001,,
,,0.07310354709625244,332500,332399,,,,49.260169982910156,0.001,-38.911385179999996,100.0
4500,-38.89598245,0.08221215754747391,332800,332699,100.0,73,3328,48.628868103027344,0.001,,
,,0.07543628662824631,333000,332899,,,,48.97876739501953,0.001,-40.0912746,100.0
4505,-38.78452728,0.11145364493131638,333200,333099,100.0,73,3332,49.19967269897461,0.001,,
,,0.0560423769056797,333500,333399,,,,49.50605010986328,0.001,-40.45202116,100.0
4510,-38.62978071,0.08753302693367004,333600,333499,100.0,73,3336,49.35791778564453,0.001,,
,,0.07417209446430206,334000,333899,,,,49.47964859008789,0.001,-42.03781642,100.0
4515,-38.58430695999999,,334000,,100.0,73,3340,,,,
4517,-38.81227366,0.08949056267738342,334400,334299,100.0,74,3344,49.20392608642578,0.001,,
,,0.09060724824666977,334500,334399,,,,49.18220901489258,0.001,-44.6026437,100.0
4522,-38.648004410000006,0.05716174095869064,334800,334699,100.0,74,3348,49.10679626464844,0.001,,
,,0.060886505991220474,335000,334899,,,,48.800384521484375,0.001,-43.19717298,100.0
4527,-38.716568800000005,0.07931679487228394,335200,335099,100.0,74,3352,49.08924865722656,0.001,,
,,0.0699177086353302,335500,335399,,,,49.08080291748047,0.001,-44.714884119999994,100.0
4532,-38.36707532999999,0.059843696653842926,335600,335499,100.0,74,3356,49.30081558227539,0.001,,
,,0.0675664097070694,336000,335899,,,,49.15335464477539,0.001,-44.224322459999996,100.0
4538,-38.13988918,,336000,,100.0,74,3360,,,,
4540,-37.91078908,0.05622567981481552,336400,336299,100.0,74,3364,49.03113555908203,0.001,,
,,0.06807160377502441,336500,336399,,,,49.14166259765625,0.001,-42.32535659999999,100.0
4545,-38.19225234,0.06496047228574753,336800,336699,100.0,74,3368,48.88384246826172,0.001,,
,,0.14605829119682312,337000,336899,,,,49.14363098144531,0.001,-45.185656820000005,100.0
4550,-38.64191339,0.12764684855937958,337200,337099,100.0,74,3372,49.14545440673828,0.001,,
,,0.060163453221321106,337500,337399,,,,49.37372589111328,0.001,-43.65270386,100.0
4555,-38.78994375999999,0.07414975017309189,337600,337499,100.0,74,3376,49.19034194946289,0.001,,
,,0.08081397414207458,338000,337899,,,,49.190589904785156,0.001,-43.40477728,100.0
4560,-38.93712763,,338000,,100.0,74,3380,,,,
4562,-39.234588450000004,0.08374287188053131,338400,338299,100.0,74,3384,49.324928283691406,0.001,,
,,0.0840577706694603,338500,338399,,,,49.6727409362793,0.001,-42.53700189999999,100.0
4567,-39.14530138,0.06080552190542221,338800,338699,100.0,74,3388,49.44673538208008,0.001,,
,,0.08165474236011505,339000,338899,,,,49.132869720458984,0.001,-42.076106200000005,100.0
4573,-39.27570303,0.08128738403320312,339200,339099,100.0,74,3392,49.55072021484375,0.001,,
,,0.07493983209133148,339500,339399,,,,49.649410247802734,0.001,-39.36665338,100.0
4578,-39.28021303,0.11036065220832825,339600,339499,100.0,74,3396,49.65098190307617,0.001,,
,,0.0779137834906578,340000,339899,,,,49.748878479003906,0.001,-41.57969932,100.0
4583,-39.24040651,,340000,,100.0,74,3400,,,,
4585,-39.40762367999999,0.10459697991609573,340400,340299,100.0,74,3404,49.27053451538086,0.001,,
,,0.07298950850963593,340500,340399,,,,49.825233459472656,0.001,-41.07399972,100.0
4591,-39.77469716,0.10590919852256775,340800,340699,100.0,74,3408,49.50550079345703,0.001,,
,,0.07346940785646439,341000,340899,,,,49.907108306884766,0.001,-41.30370808000001,100.0
4596,-40.082844609999995,0.09926900267601013,341200,341099,100.0,74,3412,49.61553955078125,0.001,,
,,0.09118522703647614,341500,341399,,,,48.855308532714844,0.001,-42.71514204,100.0
4601,-39.80432515,0.09481564909219742,341600,341499,100.0,74,3416,49.53575897216797,0.001,,
,,0.0983971655368805,342000,341899,,,,48.94711685180664,0.001,-41.41073358,100.0
4606,-39.93523808,,342000,,100.0,74,3420,,,,
4608,-40.24059427,0.12027835845947266,342400,342299,100.0,74,3424,49.692047119140625,0.001,,
,,0.10597623884677887,342500,342399,,,,49.52112579345703,0.001,-42.14509062,100.0
4614,-40.70822373,0.08997715264558792,342800,342699,100.0,74,3428,49.71449279785156,0.001,,
,,0.11373402923345566,343000,342899,,,,50.206905364990234,0.001,-43.022046040000006,100.0
4619,-40.766224980000004,0.11062608659267426,343200,343099,100.0,74,3432,49.75251388549805,0.001,,
,,0.06989952176809311,343500,343399,,,,49.55523681640625,0.001,-40.640393120000006,100.0
4624,-40.95631189999999,0.0749703198671341,343600,343499,100.0,74,3436,49.81355285644531,0.001,,
,,0.0703999251127243,344000,343899,,,,49.91934585571289,0.001,-42.63140064,100.0
4629,-41.05226423999999,,344000,,100.0,74,3440,,,,
4631,-40.93567666,0.08561788499355316,344400,344299,100.0,74,3444,49.552982330322266,0.001,,
,,0.07889572530984879,344500,344399,,,,50.145172119140625,0.001,-44.63708744,100.0
4636,-40.96847479,0.10361386835575104,344800,344699,100.0,74,3448,49.34687042236328,0.001,,
,,0.09086521714925766,345000,344899,,,,49.37310028076172,0.001,-41.29886398000001,100.0
4641,-40.93512142,0.1474388837814331,345200,345099,100.0,74,3452,49.778411865234375,0.001,,
,,0.11617379635572433,345500,345399,,,,49.496612548828125,0.001,-40.4294765,100.0
4645,-40.93319301,0.07079454511404037,345600,345499,100.0,74,3456,49.648216247558594,0.001,,
,,0.08111082762479782,346000,345899,,,,49.86936569213867,0.001,-40.45210178,100.0
4650,-40.88506963,,346000,,100.0,74,3460,,,,
4652,-41.29361764,0.11147934198379517,346400,346299,100.0,74,3464,50.01962661743164,0.001,,
,,0.0820697471499443,346500,346399,,,,49.9786491394043,0.001,-40.64610760000001,100.0
4656,-41.19591471999999,0.09676546603441238,346800,346699,100.0,74,3468,50.124488830566406,0.001,,
,,0.09366956353187561,347000,346899,,,,50.08003234863281,0.001,-41.01448194,100.0
4661,-40.99188782,0.07812926918268204,347200,347099,100.0,74,3472,50.07618713378906,0.001,,
,,0.06875068694353104,347500,347399,,,,49.37287902832031,0.001,-41.377845699999995,100.0
4665,-40.95918612,0.08589450269937515,347600,347499,100.0,74,3476,49.60239028930664,0.001,,
,,0.07668308913707733,348000,347899,,,,49.40867614746094,0.001,-41.453008,100.0
4670,-40.85687753,,348000,,100.0,74,3480,,,,
4671,-40.50396304,0.07080082595348358,348400,348299,100.0,74,3484,50.671302795410156,0.001,,
,,0.06925889849662781,348500,348399,,,,50.482208251953125,0.001,-43.019524080000004,100.0
4676,-40.9379111,0.11579232662916183,348800,348699,100.0,74,3488,50.34662628173828,0.001,,
,,0.10196533799171448,349000,348899,,,,49.47418975830078,0.001,-43.44099898,100.0
4680,-40.84457065000001,0.09526586532592773,349200,349099,100.0,74,3492,50.00312805175781,0.001,,
,,0.07850989699363708,349500,349399,,,,50.3289909362793,0.001,-43.12745290000001,100.0
4685,-40.87583075,0.07443708181381226,349600,349499,100.0,74,3496,49.96424865722656,0.001,,
,,0.1031939834356308,350000,349899,,,,50.25414276123047,0.001,-41.6436019,100.0
4689,-41.02235327,,350000,,100.0,74,3500,,,,
4691,-40.87133617,0.08775218576192856,350400,350299,100.0,74,3504,50.488746643066406,0.001,,
,,0.08697514981031418,350500,350399,,,,49.9530143737793,0.001,-44.37229557999999,100.0
4695,-40.65493941,0.09507954120635986,350800,350699,100.0,74,3508,50.46552276611328,0.001,,
,,0.11065637320280075,351000,350899,,,,50.252105712890625,0.001,-43.998769700000004,100.0
4700,-40.6509954,0.12912848591804504,351200,351099,100.0,74,3512,50.34375762939453,0.001,,
,,0.08852264285087585,351500,351399,,,,50.76087188720703,0.001,-43.16470991999999,100.0
4704,-41.02378318,0.08718524128198624,351600,351499,100.0,74,3516,50.517662048339844,0.001,,
,,0.07758069783449173,352000,351899,,,,50.463836669921875,0.001,-43.037483079999994,100.0
4709,-41.29813473,,352000,,100.0,74,3520,,,,
4710,-41.28308066,0.08784022927284241,352400,352299,100.0,74,3524,51.109710693359375,0.001,,
,,0.07572458684444427,352500,352399,,,,50.329978942871094,0.001,-43.646277819999995,100.0
4715,-40.92696616,0.09857037663459778,352800,352699,100.0,74,3528,50.63434600830078,0.001,,
,,0.06753798574209213,353000,352899,,,,50.63108825683594,0.001,-44.33542606,100.0
4719,-41.48247678,0.1268896460533142,353200,353099,100.0,74,3532,50.08982467651367,0.001,,
,,0.0877956971526146,353500,353399,,,,50.25247573852539,0.001,-46.896269419999996,100.0
4724,-41.47051148,0.10010088980197906,353600,353499,100.0,74,3536,50.20918273925781,0.001,,
,,0.08489367365837097,354000,353899,,,,50.4726448059082,0.001,-47.67188266000001,100.0
4728,-41.598598519999996,,354000,,100.0,74,3540,,,,
4730,-41.795860270000006,0.12278025597333908,354400,354299,100.0,74,3544,50.26189041137695,0.001,,
,,0.07506461441516876,354500,354399,,,,50.54969024658203,0.001,-49.50843874,100.0
4734,-42.06791198,0.08825443685054779,354800,354699,100.0,74,3548,50.64204025268555,0.001,,
,,0.08758381009101868,355000,354899,,,,50.34307098388672,0.001,-49.12922826,100.0
4739,-42.105520739999996,0.07255876064300537,355200,355099,100.0,74,3552,50.39783477783203,0.001,,
,,0.09032175689935684,355500,355399,,,,50.1048698425293,0.001,-47.43380585999999,100.0
4743,-42.40156664,0.11248844861984253,355600,355499,100.0,74,3556,50.81013870239258,0.001,,
,,0.09838759899139404,356000,355899,,,,50.730804443359375,0.001,-45.40975556,100.0
4747,-42.6521005,,356000,,100.0,74,3560,,,,
4749,-42.329838020000004,0.0661730170249939,356400,356299,100.0,75,3564,50.01810836791992,0.001,,
,,0.07192634046077728,356500,356399,,,,50.4442138671875,0.001,-44.75883968,100.0
4754,-42.39708377,0.074436716735363,356800,356699,100.0,75,3568,50.35639953613281,0.001,,
,,0.250978022813797,357000,356899,,,,50.96481704711914,0.001,-46.716966240000005,100.0
4758,-42.36344779,0.07380600273609161,357200,357099,100.0,75,3572,50.874488830566406,0.001,,
,,0.06518493592739105,357500,357399,,,,50.60483169555664,0.001,-42.70974966000001,100.0
4763,-42.33448697,0.06606180965900421,357600,357499,100.0,75,3576,50.41724395751953,0.001,,
,,0.08031079173088074,358000,357899,,,,50.802608489990234,0.001,-49.03221158,100.0
4767,-42.65902615,,358000,,100.0,75,3580,,,,
4769,-42.63770077,0.09102659672498703,358400,358299,100.0,75,3584,50.942657470703125,0.001,,
,,0.07110680639743805,358500,358399,,,,50.64354705810547,0.001,-44.08873002,100.0
4773,-42.433821859999995,0.07405661791563034,358800,358699,100.0,75,3588,50.63953399658203,0.001,,
,,0.06388411670923233,359000,358899,,,,50.23908996582031,0.001,-46.96289386,100.0
4778,-42.49267266,0.0779498964548111,359200,359099,100.0,75,3592,51.19856643676758,0.001,,
,,0.06386430561542511,359500,359399,,,,50.61146545410156,0.001,-43.68334872,100.0
4782,-42.45750683999999,0.1017058938741684,359600,359499,100.0,75,3596,50.886436462402344,0.001,,
,,0.0650738775730133,360000,359899,,,,50.45055389404297,0.001,-41.799229999999994,100.0
4786,-42.52659686,,360000,,100.0,75,3600,,,,
4788,-42.2807249,0.07721373438835144,360400,360299,100.0,75,3604,50.494056701660156,0.001,,
,,0.08138407766819,360500,360399,,,,50.41705322265625,0.001,-40.90737288,100.0
4793,-42.418542150000015,0.0794670432806015,360800,360699,100.0,75,3608,50.71769332885742,0.001,,
,,0.068462073802948,361000,360899,,,,50.96613311767578,0.001,-40.5517368,100.0
4797,-42.13155187,0.11928419768810272,361200,361099,100.0,75,3612,50.216094970703125,0.001,,
,,0.06318554282188416,361500,361399,,,,50.80531311035156,0.001,-39.465953600000006,100.0
4801,-41.68240511999999,0.07527892291545868,361600,361499,100.0,75,3616,50.82207107543945,0.001,,
,,0.08631178736686707,362000,361899,,,,50.660709381103516,0.001,-39.756447099999995,100.0
4806,-41.402220379999996,,362000,,100.0,75,3620,,,,
4808,-41.15049725,0.07431148737668991,362400,362299,100.0,75,3624,50.24449157714844,0.001,,
,,0.08501346409320831,362500,362399,,,,50.10364532470703,0.001,-39.61932556,100.0
4812,-40.91596701,0.07473360002040863,362800,362699,100.0,75,3628,50.150962829589844,0.001,,
,,0.06833168864250183,363000,362899,,,,50.833499908447266,0.001,-40.078496300000005,100.0
4817,-40.609934040000006,0.05994248390197754,363200,363099,100.0,75,3632,50.58747863769531,0.001,,
,,0.06715598702430725,363500,363399,,,,50.61235809326172,0.001,-41.54410834,100.0
4821,-40.29566744,0.08285973221063614,363600,363499,100.0,75,3636,50.27530288696289,0.001,,
,,0.059314366430044174,364000,363899,,,,50.4786376953125,0.001,-41.263476680000004,100.0
4826,-40.067858400000006,,364000,,100.0,75,3640,,,,
4827,-40.052948920000006,0.0661095678806305,364400,364299,100.0,75,3644,50.99932098388672,0.001,,
,,0.06563625484704971,364500,364399,,,,50.91088104248047,0.001,-41.68218862,100.0
4832,-39.735882350000004,0.06190985068678856,364800,364699,100.0,75,3648,50.66322708129883,0.001,,
,,0.0822656974196434,365000,364899,,,,50.58103942871094,0.001,-40.853186,100.0
4836,-39.556598210000004,0.06785371899604797,365200,365099,100.0,75,3652,50.60676193237305,0.001,,
,,0.07851303368806839,365500,365399,,,,50.53619384765625,0.001,-41.54321854,100.0
4841,-39.34572255,0.08145502209663391,365600,365499,100.0,75,3656,50.66065216064453,0.001,,
,,0.06669022887945175,366000,365899,,,,50.450218200683594,0.001,-41.901376660000004,100.0
4845,-39.03039152,,366000,,100.0,75,3660,,,,
4847,-38.9297277,0.06727851182222366,366400,366299,100.0,75,3664,50.257240295410156,0.001,,
,,0.07042410969734192,366500,366399,,,,50.22700119018555,0.001,-42.107883380000004,100.0
4852,-38.84856768,0.06306502968072891,366800,366699,100.0,75,3668,50.683597564697266,0.001,,
,,0.1530393362045288,367000,366899,,,,50.68731689453125,0.001,-41.072494420000005,100.0
4856,-39.08256061,0.07078854739665985,367200,367099,100.0,75,3672,50.746585845947266,0.001,,
,,0.06670521199703217,367500,367399,,,,49.697288513183594,0.001,-40.322976440000005,100.0
4860,-39.18305608,0.09012095630168915,367600,367499,100.0,75,3676,50.08830642700195,0.001,,
,,0.0727037861943245,368000,367899,,,,50.608604431152344,0.001,-41.23704296,100.0
4865,-38.734153570000004,,368000,,100.0,75,3680,,,,
4867,-38.51149995,0.055759355425834656,368400,368299,100.0,75,3684,50.215126037597656,0.001,,
,,0.06338116526603699,368500,368399,,,,50.55278396606445,0.001,-42.555963819999995,100.0
4871,-38.581575980000004,0.04979811981320381,368800,368699,100.0,75,3688,49.99160385131836,0.001,,
,,0.05117850750684738,369000,368899,,,,50.32776641845703,0.001,-40.81154718,100.0
4876,-38.76516247000001,0.1705673635005951,369200,369099,100.0,75,3692,50.26205062866211,0.001,,
,,0.053883280605077744,369500,369399,,,,50.04740524291992,0.001,-41.5260081,100.0
4880,-38.693624840000005,0.04908572882413864,369600,369499,100.0,75,3696,50.62901306152344,0.001,,
,,0.06391716003417969,370000,369899,,,,49.81443405151367,0.001,-40.11164032,100.0
4884,-38.43714652,,370000,,100.0,75,3700,,,,
4886,-38.59840909,0.06609432399272919,370400,370299,100.0,75,3704,50.24108123779297,0.001,,
,,0.07942632585763931,370500,370399,,,,50.54853820800781,0.001,-38.971935,100.0
4891,-38.410274,0.053961995989084244,370800,370699,100.0,75,3708,50.10651779174805,0.001,,
,,0.08759859204292297,371000,370899,,,,50.071388244628906,0.001,-38.8623076,100.0
4895,-38.36703875999999,0.059464070945978165,371200,371099,100.0,75,3712,50.366783142089844,0.001,,
,,0.052968040108680725,371500,371399,,,,49.91741943359375,0.001,-38.3807618,100.0
4899,-38.328843039999995,0.07518688589334488,371600,371499,100.0,75,3716,48.97602844238281,0.001,,
,,0.08975744992494583,372000,371899,,,,50.03758239746094,0.001,-38.32909187999999,100.0
4904,-38.16606252,,372000,,100.0,75,3720,,,,
4906,-38.15440232,0.08870324492454529,372400,372299,100.0,75,3724,49.55116271972656,0.001,,
,,0.06947264075279236,372500,372399,,,,49.326969146728516,0.001,-37.75847506,100.0
4910,-38.35062473,0.05349688231945038,372800,372699,100.0,75,3728,49.9450798034668,0.001,,
,,0.05353953689336777,373000,372899,,,,49.722442626953125,0.001,-39.2411609,100.0
4915,-38.0231144,0.054807573556900024,373200,373099,100.0,75,3732,50.004112243652344,0.001,,
,,0.060140468180179596,373500,373399,,,,50.34821701049805,0.001,-38.028017440000006,100.0
4919,-38.11524436,0.06838757544755936,373600,373499,100.0,75,3736,49.97899627685547,0.001,,
,,0.06949928402900696,374000,373899,,,,49.49018096923828,0.001,-37.87197128,100.0
4924,-38.28097077000001,,374000,,100.0,75,3740,,,,
4926,-37.905627179999996,0.05225549638271332,374400,374299,100.0,76,3744,49.898834228515625,0.001,,
