time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/critic_loss,train/ent_coef_loss,rollout/ep_rew_mean,train/ent_coef,time/total_timesteps,rollout/ep_len_mean,time/fps,train/actor_loss,eval/mean_ep_length,eval/mean_reward
,,0.0003,1908899,0.0023025679402053356,-0.6074069738388062,,0.007078689988702536,1909000,,,17.09050750732422,100.0,-21.66173762
52531,19092,0.0003,1909099,0.004782574251294136,-0.21752554178237915,-22.354544720000007,0.007077933754771948,1909200,100.0,36,17.271591186523438,,
,,0.0003,1909399,0.002475844696164131,-0.1741311252117157,,0.007119005545973778,1909500,,,17.5971622467041,100.0,-20.55409342
52543,19096,0.0003,1909499,0.0034562472719699144,0.2878541350364685,-22.441435639999998,0.007041355594992638,1909600,100.0,36,17.199054718017578,,
,,0.0003,1909899,0.005534064490348101,-0.30843454599380493,,0.007213456556200981,1910000,,,17.49686050415039,100.0,-20.4666552
52556,19100,,,,,-22.57789402,,1910000,100.0,36,,,
52560,19104,0.0003,1910299,0.010303931310772896,0.4039059281349182,-22.560868699999997,0.0071266028098762035,1910400,100.0,36,17.668161392211914,,
,,0.0003,1910399,0.0034612147137522697,0.4963653087615967,,0.007085741031914949,1910500,,,17.508182525634766,100.0,-20.40509192
52573,19108,0.0003,1910699,0.004281685221940279,0.9285792708396912,-22.527940980000004,0.007013536524027586,1910800,100.0,36,17.625877380371094,,
,,0.0003,1910899,0.01219986379146576,0.47395169734954834,,0.0073796892538666725,1911000,,,17.486793518066406,100.0,-20.582662799999998
52586,19112,0.0003,1911099,0.003655462758615613,0.5190268158912659,-22.537194470000003,0.007241889368742704,1911200,100.0,36,17.19792938232422,,
,,0.0003,1911399,0.003769518341869116,0.50132817029953,,0.006911187898367643,1911500,,,17.585250854492188,100.0,-20.57821162
52599,19116,0.0003,1911499,0.00207288539968431,0.9511961340904236,-22.530728499999995,0.007126236334443092,1911600,100.0,36,17.581073760986328,,
,,0.0003,1911899,0.005178220570087433,0.4024694263935089,,0.007418512366712093,1912000,,,17.52292251586914,100.0,-20.497466460000002
52611,19120,,,,,-22.47735749,,1912000,100.0,36,,,
52616,19124,0.0003,1912299,0.007928067818284035,-0.07902228832244873,-22.54828721,0.0072701433673501015,1912400,100.0,36,18.05181884765625,,
,,0.0003,1912399,0.013127466663718224,1.0865254402160645,,0.007416581269353628,1912500,,,18.035659790039062,100.0,-20.580479499999996
52629,19128,0.0003,1912699,0.007451826706528664,-0.08078843355178833,-22.599946500000005,0.007546066772192717,1912800,100.0,36,18.084875106811523,,
,,0.0003,1912899,0.0026964726857841015,0.12525136768817902,,0.007247589528560638,1913000,,,17.658184051513672,100.0,-20.66300628
52641,19132,0.0003,1913099,0.00440222816541791,-1.9556875228881836,-22.52086473,0.00708987470716238,1913200,100.0,36,17.554027557373047,,
,,0.0003,1913399,0.013243822380900383,0.08342663943767548,,0.007114902138710022,1913500,,,17.608531951904297,100.0,-20.55340494
52654,19136,0.0003,1913499,0.005332376807928085,-0.053808584809303284,-22.545031140000003,0.007157747633755207,1913600,100.0,36,17.679325103759766,,
,,0.0003,1913899,0.0073137786239385605,-0.7274320125579834,,0.007244573440402746,1914000,,,17.70368766784668,100.0,-20.57208506
52667,19140,,,,,-22.605683539999994,,1914000,100.0,36,,,
52671,19144,0.0003,1914299,0.004126071929931641,0.033723607659339905,-22.653604129999994,0.007206061389297247,1914400,100.0,36,17.626155853271484,,
,,0.0003,1914399,0.005823933985084295,-0.5728522539138794,,0.007228089962154627,1914500,,,17.58147430419922,100.0,-20.463234640000003
52684,19148,0.0003,1914699,0.002732160734012723,0.5063620209693909,-22.750805810000003,0.007113270461559296,1914800,100.0,36,17.2803897857666,,
,,0.0003,1914899,0.005437680520117283,-0.9407973289489746,,0.007168828044086695,1915000,,,17.728885650634766,100.0,-20.579790579999997
52697,19152,0.0003,1915099,0.004801307339221239,-0.7703310251235962,-22.752762249999996,0.006966572720557451,1915200,100.0,36,17.83324432373047,,
,,0.0003,1915399,0.004303745459765196,0.20984196662902832,,0.006986942607909441,1915500,,,17.545866012573242,100.0,-20.674993560000004
52709,19156,0.0003,1915499,0.005108995828777552,0.2656865417957306,-22.801828930000003,0.007256770506501198,1915600,100.0,36,17.774911880493164,,
,,0.0003,1915899,0.005337085574865341,-0.7925428152084351,,0.0070411441847682,1916000,,,17.873332977294922,100.0,-20.46396326
52722,19160,,,,,-22.82395833,,1916000,100.0,36,,,
52726,19164,0.0003,1916299,0.0054574706591665745,0.4668295383453369,-22.78622186999999,0.00722223287448287,1916400,100.0,36,17.62436866760254,,
,,0.0003,1916399,0.00282016908749938,-0.7705035209655762,,0.00723653519526124,1916500,,,17.479598999023438,100.0,-20.6003861
52739,19168,0.0003,1916699,0.006679346784949303,-0.12597543001174927,-22.826686259999995,0.007194648962467909,1916800,100.0,36,17.801450729370117,,
,,0.0003,1916899,0.005745535250753164,0.26057180762290955,,0.007204628549516201,1917000,,,17.877153396606445,100.0,-20.42023156
52752,19172,0.0003,1917099,0.015053078532218933,-1.6963948011398315,-22.91345125,0.007400606758892536,1917200,100.0,36,17.995182037353516,,
,,0.0003,1917399,0.004588095471262932,-0.45754721760749817,,0.00737298559397459,1917500,,,17.859088897705078,100.0,-20.733042740000002
52764,19176,0.0003,1917499,0.005870995111763477,0.0022936612367630005,-22.90609314,0.0071618338115513325,1917600,100.0,36,17.96915054321289,,
,,0.0003,1917899,0.0035121848341077566,0.8693075180053711,,0.006857653148472309,1918000,,,17.502761840820312,100.0,-20.645686299999998
52777,19180,,,,,-22.88524162,,1918000,100.0,36,,,
52781,19184,0.0003,1918299,0.018752936273813248,0.7408158779144287,-22.95563359,0.0071900393813848495,1918400,100.0,36,17.79448699951172,,
,,0.0003,1918399,0.0023062746040523052,-0.1662026196718216,,0.007251256611198187,1918500,,,17.648700714111328,100.0,-20.81417204
52794,19188,0.0003,1918699,0.007750309072434902,-0.71528559923172,-22.9385958,0.00734677305445075,1918800,100.0,36,17.626672744750977,,
,,0.0003,1918899,0.005526470951735973,-1.0280556678771973,,0.007251218892633915,1919000,,,17.81144142150879,100.0,-20.47690704
52807,19192,0.0003,1919099,0.005629014223814011,0.1444402039051056,-22.88963084,0.006948074791580439,1919200,100.0,36,17.845815658569336,,
,,0.0003,1919399,0.00463693356141448,0.725562334060669,,0.00712696323171258,1919500,,,17.654003143310547,100.0,-20.662858879999998
52819,19196,0.0003,1919499,0.0018831404158845544,-0.5042091608047485,-22.835996960000003,0.007193262688815594,1919600,100.0,36,17.294437408447266,,
,,0.0003,1919899,0.003111600410193205,1.0056185722351074,,0.007101493887603283,1920000,,,17.37469482421875,100.0,-20.61739438
52832,19200,,,,,-22.794898110000005,,1920000,100.0,36,,,
52836,19204,0.0003,1920299,0.006216435693204403,0.2671349048614502,-22.835017070000003,0.00724345026537776,1920400,100.0,36,18.10791778564453,,
,,0.0003,1920399,0.0027108965441584587,-1.8074634075164795,,0.007252743933349848,1920500,,,18.017086029052734,100.0,-20.958999400000003
52849,19208,0.0003,1920699,0.007469653617590666,1.4187252521514893,-22.93849987,0.006818324327468872,1920800,100.0,36,17.787273406982422,,
,,0.0003,1920899,0.009159784764051437,-0.20708192884922028,,0.006860597524791956,1921000,,,17.771240234375,100.0,-20.467462620000003
52862,19212,0.0003,1921099,0.0023935490753501654,0.27403420209884644,-22.943307630000003,0.0069451723247766495,1921200,100.0,36,17.945228576660156,,
,,0.0003,1921399,0.0049612089060246944,-1.1482609510421753,,0.007122736889868975,1921500,,,17.772886276245117,100.0,-20.49659048
52874,19216,0.0003,1921499,0.001735009253025055,-1.53839111328125,-22.93948855,0.0070076026022434235,1921600,100.0,36,17.6873779296875,,
,,0.0003,1921899,0.0062389494851231575,-0.4075303375720978,,0.007071631960570812,1922000,,,17.54568862915039,100.0,-20.5867582
52887,19220,,,,,-22.889063140000005,,1922000,100.0,36,,,
52892,19224,0.0003,1922299,0.006814305204898119,-0.2963031828403473,-22.940211879999996,0.007172117475420237,1922400,100.0,36,17.917203903198242,,
,,0.0003,1922399,0.005838470533490181,0.11338698863983154,,0.007233837153762579,1922500,,,18.063968658447266,100.0,-20.74475614
52905,19228,0.0003,1922699,0.0067873867228627205,0.23278772830963135,-22.930155780000003,0.006986226420849562,1922800,100.0,36,17.682395935058594,,
,,0.0003,1922899,0.008971991017460823,0.8681567311286926,,0.006977623328566551,1923000,,,17.814088821411133,100.0,-20.56429376
52918,19232,0.0003,1923099,0.004309613257646561,0.815705418586731,-22.90791225,0.007267775479704142,1923200,100.0,36,17.60448455810547,,
,,0.0003,1923399,0.003658804576843977,0.5023422837257385,,0.007186410017311573,1923500,,,17.89868927001953,100.0,-20.996556379999998
52930,19236,0.0003,1923499,0.003458576276898384,-0.9501727819442749,-22.79106254,0.007110957521945238,1923600,100.0,36,17.544628143310547,,
,,0.0003,1923899,0.00594713818281889,1.7669841051101685,,0.007391239982098341,1924000,,,18.137306213378906,100.0,-20.444251960000003
52943,19240,,,,,-22.796486960000003,,1924000,100.0,36,,,
52947,19244,0.0003,1924299,0.0028084293007850647,-0.9009532928466797,-22.69359433,0.007112761493772268,1924400,100.0,36,17.849838256835938,,
,,0.0003,1924399,0.0021972530521452427,0.06025215983390808,,0.0071554542519152164,1924500,,,17.41579246520996,100.0,-20.52571734
52960,19248,0.0003,1924699,0.004418686032295227,0.2812626361846924,-22.637698189999995,0.007217743434011936,1924800,100.0,36,18.071609497070312,,
,,0.0003,1924899,0.004073937889188528,-0.8362504243850708,,0.007353365421295166,1925000,,,17.974166870117188,100.0,-20.375960700000004
52973,19252,0.0003,1925099,0.0065561318770051,1.0406769514083862,-22.60630911,0.0073584867641329765,1925200,100.0,36,18.001235961914062,,
,,0.0003,1925399,0.0022231456823647022,1.053640365600586,,0.007118030451238155,1925500,,,17.993701934814453,100.0,-20.48551156
52986,19256,0.0003,1925499,0.006728299427777529,2.200894832611084,-22.659727590000003,0.00728292902931571,1925600,100.0,36,17.766551971435547,,
,,0.0003,1925899,0.0022482273634523153,0.18462195992469788,,0.00707227922976017,1926000,,,17.753692626953125,100.0,-20.68777204
52998,19260,,,,,-22.693559670000003,,1926000,100.0,36,,,
53003,19264,0.0003,1926299,0.004910497926175594,-0.3818468451499939,-22.695890679999998,0.007057624869048595,1926400,100.0,36,17.98098373413086,,
,,0.0003,1926399,0.005342710763216019,0.6107186079025269,,0.006952754221856594,1926500,,,17.693449020385742,100.0,-20.64959798
53016,19268,0.0003,1926699,0.0057951174676418304,0.8382293581962585,-22.695742310000004,0.007144330069422722,1926800,100.0,36,17.99822425842285,,
,,0.0003,1926899,0.005429738666862249,0.4177795946598053,,0.007233268115669489,1927000,,,17.857070922851562,100.0,-20.59914378
53029,19272,0.0003,1927099,0.00359315425157547,-0.12007156014442444,-22.55329725,0.007122407201677561,1927200,100.0,36,17.947986602783203,,
,,0.0003,1927399,0.002008963841944933,-0.7275334596633911,,0.00703115900978446,1927500,,,17.6256103515625,100.0,-20.552237639999998
53041,19276,0.0003,1927499,0.0026507978327572346,1.1133489608764648,-22.59023907,0.007184549234807491,1927600,100.0,36,17.936954498291016,,
,,0.0003,1927899,0.003900265321135521,0.3410184979438782,,0.007156361825764179,1928000,,,17.98619270324707,100.0,-20.6389009
53054,19280,,,,,-22.637377800000003,,1928000,100.0,36,,,
53059,19284,0.0003,1928299,0.002046177163720131,0.9938746690750122,-22.556768549999997,0.0074017224833369255,1928400,100.0,36,17.808460235595703,,
,,0.0003,1928399,0.0032444456592202187,0.95041424036026,,0.0073850397020578384,1928500,,,17.88202667236328,100.0,-20.51674864
53072,19288,0.0003,1928699,0.002632496878504753,0.5203678607940674,-22.52838962,0.007087704725563526,1928800,100.0,36,17.987457275390625,,
,,0.0003,1928899,0.0026027271524071693,1.5113171339035034,,0.007070118095725775,1929000,,,17.56061553955078,100.0,-20.43502866
53084,19292,0.0003,1929099,0.0025092102587223053,0.7838330864906311,-22.57818139,0.007239227183163166,1929200,100.0,36,17.90500831604004,,
,,0.0003,1929399,0.004356998018920422,0.21672514081001282,,0.006948842667043209,1929500,,,17.964889526367188,100.0,-20.499261420000003
53097,19296,0.0003,1929499,0.005611604079604149,0.6998077630996704,-22.641956480000005,0.007088357117027044,1929600,100.0,36,18.043598175048828,,
,,0.0003,1929899,0.006531861610710621,1.2289639711380005,,0.007050087675452232,1930000,,,17.541297912597656,100.0,-20.64836938
53110,19300,,,,,-22.59524343,,1930000,100.0,36,,,
53115,19304,0.0003,1930299,0.013488346710801125,-0.3530086576938629,-22.574263590000005,0.007158689200878143,1930400,100.0,36,18.05799102783203,,
,,0.0003,1930399,0.008579639717936516,1.0697705745697021,,0.007245488464832306,1930500,,,18.060964584350586,100.0,-20.504000519999998
53127,19308,0.0003,1930699,0.006864870898425579,0.07852920889854431,-22.60752027,0.007312936708331108,1930800,100.0,36,18.03759002685547,,
,,0.0003,1930899,0.0032966327853500843,0.5505528450012207,,0.007112778723239899,1931000,,,17.96300506591797,100.0,-20.462828899999998
53140,19312,0.0003,1931099,0.0045541394501924515,-0.26482659578323364,-22.561805019999998,0.007215355057269335,1931200,100.0,36,17.830135345458984,,
,,0.0003,1931399,0.00265134428627789,0.674470067024231,,0.007223992608487606,1931500,,,17.6791934967041,100.0,-21.4529839
53153,19316,0.0003,1931499,0.006945083849132061,-0.2975224554538727,-22.50997018,0.007228882517665625,1931600,100.0,36,18.117542266845703,,
,,0.0003,1931899,0.004759961739182472,0.3664778769016266,,0.007177875377237797,1932000,,,17.867996215820312,100.0,-20.61043006
53165,19320,,,,,-22.621857359999993,,1932000,100.0,36,,,
53170,19324,0.0003,1932299,0.002627147361636162,-0.707382082939148,-22.55517695,0.007203144486993551,1932400,100.0,36,17.76148223876953,,
,,0.0003,1932399,0.002533980878069997,-0.38975927233695984,,0.007142677903175354,1932500,,,18.146169662475586,100.0,-20.55943084
53183,19328,0.0003,1932699,0.0076069338247179985,-0.3665105998516083,-22.657284009999994,0.007022022269666195,1932800,100.0,36,18.08165168762207,,
,,0.0003,1932899,0.0032070449087768793,-0.4776759147644043,,0.006994923111051321,1933000,,,17.93046760559082,100.0,-20.416296040000002
53195,19332,0.0003,1933099,0.0033072640653699636,1.143808126449585,-22.68301461,0.007071476895362139,1933200,100.0,36,17.842403411865234,,
,,0.0003,1933399,0.005070009268820286,-0.3813675045967102,,0.007043766789138317,1933500,,,17.77518081665039,100.0,-20.4938022
53208,19336,0.0003,1933499,0.009727480821311474,1.5359315872192383,-22.729956399999995,0.006923583801835775,1933600,100.0,36,18.344173431396484,,
,,0.0003,1933899,0.0057427058927714825,0.6844228506088257,,0.007254134397953749,1934000,,,18.345943450927734,100.0,-20.4941502
53221,19340,,,,,-22.651837580000002,,1934000,100.0,36,,,
53225,19344,0.0003,1934299,0.0033956803381443024,0.6844758987426758,-22.649880120000002,0.007212083786725998,1934400,100.0,36,17.831327438354492,,
,,0.0003,1934399,0.005209712777286768,0.42532995343208313,,0.007258282974362373,1934500,,,18.2810001373291,100.0,-20.34777292
53238,19348,0.0003,1934699,0.0034775063395500183,1.1574835777282715,-22.57651311,0.0070260316133499146,1934800,100.0,36,17.987083435058594,,
,,0.0003,1934899,0.0016318615525960922,-0.06274843215942383,,0.007176595740020275,1935000,,,17.980443954467773,100.0,-20.33246212
53251,19352,0.0003,1935099,0.0044532883912324905,0.8518995642662048,-22.5747695,0.007240128703415394,1935200,100.0,36,17.985340118408203,,
,,0.0003,1935399,0.004855663515627384,0.388559490442276,,0.00718414131551981,1935500,,,18.309213638305664,100.0,-20.488193120000002
53264,19356,0.0003,1935499,0.0035018103662878275,0.5165280103683472,-22.541147779999996,0.007139214780181646,1935600,100.0,36,17.886133193969727,,
,,0.0003,1935899,0.00575788039714098,0.3081092834472656,,0.007210877258330584,1936000,,,17.94829559326172,100.0,-20.401998000000003
53276,19360,,,,,-22.539166759999997,,1936000,100.0,36,,,
53281,19364,0.0003,1936299,0.002684684470295906,-0.18668502569198608,-22.55908393999999,0.006843584589660168,1936400,100.0,36,18.263431549072266,,
,,0.0003,1936399,0.005012277513742447,-0.8318935632705688,,0.006823717150837183,1936500,,,18.129119873046875,100.0,-21.021471140000003
53294,19368,0.0003,1936699,0.0059038251638412476,0.1668364405632019,-22.534015319999998,0.0070427958853542805,1936800,100.0,36,17.757564544677734,,
,,0.0003,1936899,0.01279479917138815,0.10701777040958405,,0.0072404081001877785,1937000,,,17.92633819580078,100.0,-20.4499991
53307,19372,0.0003,1937099,0.0036982011515647173,0.2996330261230469,-22.579629900000004,0.007208769675344229,1937200,100.0,36,18.077674865722656,,
,,0.0003,1937399,0.003586016595363617,0.6570531129837036,,0.0071067241951823235,1937500,,,17.79665756225586,100.0,-20.50207796
53319,19376,0.0003,1937499,0.004852142184972763,0.19833672046661377,-22.530928359999997,0.007186803501099348,1937600,100.0,36,18.206499099731445,,
,,0.0003,1937899,0.0037016114220023155,0.11856111884117126,,0.007181599736213684,1938000,,,18.475727081298828,100.0,-20.5423841
53332,19380,,,,,-22.433456850000002,,1938000,100.0,36,,,
53337,19384,0.0003,1938299,0.004986999556422234,-0.37467873096466064,-22.451522699999995,0.0071480609476566315,1938400,100.0,36,17.792007446289062,,
,,0.0003,1938399,0.002726983977481723,0.5870922803878784,,0.006987292785197496,1938500,,,18.163803100585938,100.0,-20.460362
53349,19388,0.0003,1938699,0.0029775663278996944,-1.0997645854949951,-22.479605879999998,0.007132235914468765,1938800,100.0,36,17.905899047851562,,
,,0.0003,1938899,0.002658754587173462,-1.2945210933685303,,0.007228510454297066,1939000,,,18.24640655517578,100.0,-20.32204694
53362,19392,0.0003,1939099,0.009382132440805435,0.47377949953079224,-22.503249620000002,0.007006967440247536,1939200,100.0,36,18.57707977294922,,
,,0.0003,1939399,0.003777795471251011,-0.01736462116241455,,0.0068134102039039135,1939500,,,17.922149658203125,100.0,-20.44615904
53375,19396,0.0003,1939499,0.0026720804162323475,0.062168389558792114,-22.39547954,0.006863516289740801,1939600,100.0,36,17.966161727905273,,
,,0.0003,1939899,0.002726308535784483,-0.6076858639717102,,0.0071268510073423386,1940000,,,17.73135757446289,100.0,-20.457718900000003
53388,19400,,,,,-22.40319693,,1940000,100.0,36,,,
53392,19404,0.0003,1940299,0.0027279239147901535,-0.2359064817428589,-22.318641480000007,0.007065854966640472,1940400,100.0,36,17.77634048461914,,
,,0.0003,1940399,0.003395210485905409,-0.07194915413856506,,0.0070583755150437355,1940500,,,17.863574981689453,100.0,-20.7837462
53405,19408,0.0003,1940699,0.0030286721885204315,0.24326077103614807,-22.32044075,0.007023187819868326,1940800,100.0,36,18.054025650024414,,
,,0.0003,1940899,0.007693834602832794,-0.8820748329162598,,0.0069998279213905334,1941000,,,18.13748550415039,100.0,-20.47327274
53417,19412,0.0003,1941099,0.005324999801814556,0.8215203285217285,-22.385919070000003,0.007067876867949963,1941200,100.0,36,18.278837203979492,,
,,0.0003,1941399,0.0036456091329455376,0.20435966551303864,,0.007076601032167673,1941500,,,17.702404022216797,100.0,-20.349212280000003
53430,19416,0.0003,1941499,0.0020864703692495823,-1.6267421245574951,-22.41183374,0.00688363378867507,1941600,100.0,36,18.265087127685547,,
,,0.0003,1941899,0.0015300957020372152,0.6020085215568542,,0.007026105187833309,1942000,,,18.141197204589844,100.0,-20.463956220000004
53443,19420,,,,,-22.357167429999993,,1942000,100.0,36,,,
53447,19424,0.0003,1942299,0.0038770996034145355,0.44319283962249756,-22.30912822,0.007078605238348246,1942400,100.0,36,17.826265335083008,,
,,0.0003,1942399,0.001879657618701458,0.5130621194839478,,0.0072069307789206505,1942500,,,18.225677490234375,100.0,-20.51771332
53460,19428,0.0003,1942699,0.0023902689572423697,-0.016869068145751953,-22.175955199999997,0.007268638350069523,1942800,100.0,36,18.23106575012207,,
,,0.0003,1942899,0.004800034686923027,-0.7691484689712524,,0.007036824245005846,1943000,,,18.202451705932617,100.0,-20.45605634
53473,19432,0.0003,1943099,0.004814847372472286,0.14797484874725342,-22.18591702,0.007297042291611433,1943200,100.0,36,18.03874969482422,,
,,0.0003,1943399,0.0023265997879207134,0.06632782518863678,,0.007085318677127361,1943500,,,17.999935150146484,100.0,-20.46752802
53485,19436,0.0003,1943499,0.007718848064541817,0.09112393856048584,-22.13244476,0.007104152347892523,1943600,100.0,36,17.999404907226562,,
,,0.0003,1943899,0.004684913903474808,-1.9471516609191895,,0.007048339582979679,1944000,,,17.823932647705078,100.0,-20.40359122
53498,19440,,,,,-22.22668186,,1944000,100.0,36,,,
53503,19444,0.0003,1944299,0.0016657295636832714,1.3908627033233643,-22.286022680000002,0.0070492844097316265,1944400,100.0,36,18.027528762817383,,
,,0.0003,1944399,0.014576109126210213,0.3314899504184723,,0.007086981553584337,1944500,,,18.13047218322754,100.0,-20.58886898
53515,19448,0.0003,1944699,0.005085991695523262,-0.28053703904151917,-22.475104200000004,0.007221901789307594,1944800,100.0,36,17.75281524658203,,
,,0.0003,1944899,0.002309260191395879,-0.1840376853942871,,0.007325923535972834,1945000,,,17.65170669555664,100.0,-20.24966138
53528,19452,0.0003,1945099,0.003916983027011156,-0.5970580577850342,-22.47721698,0.007329693529754877,1945200,100.0,36,18.03099250793457,,
,,0.0003,1945399,0.0032756957225501537,0.0874132364988327,,0.007191256154328585,1945500,,,18.316669464111328,100.0,-20.308735300000002
53541,19456,0.0003,1945499,0.0033723628148436546,0.04685196280479431,-22.384862299999995,0.007240339182317257,1945600,100.0,36,18.018146514892578,,
,,0.0003,1945899,0.0029403953813016415,-0.3625029921531677,,0.00715878140181303,1946000,,,17.963050842285156,100.0,-20.557673
53553,19460,,,,,-22.38837537,,1946000,100.0,36,,,
53558,19464,0.0003,1946299,0.0026164441369473934,-0.1548852175474167,-22.351198639999996,0.007125182542949915,1946400,100.0,36,18.207168579101562,,
,,0.0003,1946399,0.0018569440580904484,-1.5943217277526855,,0.007002849131822586,1946500,,,17.9190731048584,100.0,-20.426186800000004
53571,19468,0.0003,1946699,0.003058706410229206,0.7602056264877319,-22.291771419999996,0.007185789290815592,1946800,100.0,36,17.899311065673828,,
,,0.0003,1946899,0.0026396317407488823,0.15995365381240845,,0.007224078755825758,1947000,,,17.990108489990234,100.0,-20.537264299999997
53583,19472,0.0003,1947099,0.0031398963183164597,0.2716866731643677,-22.380222520000004,0.007325553335249424,1947200,100.0,36,17.95526885986328,,
,,0.0003,1947399,0.0024262648075819016,-0.2761830687522888,,0.007292419206351042,1947500,,,17.960105895996094,100.0,-20.63934732
53596,19476,0.0003,1947499,0.003249149303883314,-0.2590501010417938,-22.35570604,0.007256645709276199,1947600,100.0,36,18.102523803710938,,
,,0.0003,1947899,0.00310965022072196,-0.6072419881820679,,0.0071676867082715034,1948000,,,18.042531967163086,100.0,-20.36414082
53609,19480,,,,,-22.400853839999996,,1948000,100.0,36,,,
53613,19484,0.0003,1948299,0.007905424572527409,-0.424699068069458,-22.408010410000003,0.007165858056396246,1948400,100.0,36,18.142864227294922,,
,,0.0003,1948399,0.0033312581945210695,-0.05769473314285278,,0.007235938683152199,1948500,,,17.948976516723633,100.0,-20.537344800000007
53626,19488,0.0003,1948699,0.0025879882741719484,-0.05314427614212036,-22.510643330000004,0.006997398566454649,1948800,100.0,36,18.17441177368164,,
,,0.0003,1948899,0.0030563750769943,0.12926048040390015,,0.007112893741577864,1949000,,,17.962827682495117,100.0,-20.435498299999995
53639,19492,0.0003,1949099,0.003468538634479046,1.1012496948242188,-22.52192235,0.00719199376180768,1949200,100.0,36,18.239974975585938,,
,,0.0003,1949399,0.003987543284893036,-0.07872086763381958,,0.007054724730551243,1949500,,,18.140777587890625,100.0,-20.572017000000002
53651,19496,0.0003,1949499,0.0092388354241848,-0.09646140784025192,-22.599099470000002,0.006880817469209433,1949600,100.0,36,17.96526336669922,,
,,0.0003,1949899,0.00533292954787612,-0.13474398851394653,,0.007262271363288164,1950000,,,18.271373748779297,100.0,-20.4038755
53664,19500,,,,,-22.670304560000005,,1950000,100.0,36,,,
53668,19504,0.0003,1950299,0.0022950884886085987,0.5956924557685852,-22.78061302,0.007217251230031252,1950400,100.0,36,17.941829681396484,,
,,0.0003,1950399,0.01844094879925251,0.00030499696731567383,,0.007214336656033993,1950500,,,18.13442611694336,100.0,-20.394067240000002
53681,19508,0.0003,1950699,0.0022914742585271597,-0.29507192969322205,-22.72940195,0.007413240149617195,1950800,100.0,36,18.146339416503906,,
,,0.0003,1950899,0.002990866545587778,-0.9316281080245972,,0.007241744082421064,1951000,,,17.818344116210938,100.0,-20.69248738
53693,19512,0.0003,1951099,0.005867715924978256,0.7875008583068848,-22.759962129999998,0.0070701888762414455,1951200,100.0,36,18.28049087524414,,
,,0.0003,1951399,0.013142301701009274,-1.387453556060791,,0.007100752089172602,1951500,,,17.853073120117188,100.0,-20.69536982
53706,19516,0.0003,1951499,0.0026898509822785854,0.19067688286304474,-22.89522109,0.006980445701628923,1951600,100.0,36,18.411090850830078,,
,,0.0003,1951899,0.003117096144706011,-0.11201176047325134,,0.007161308079957962,1952000,,,17.86677360534668,100.0,-20.509926139999997
53718,19520,,,,,-22.86726444,,1952000,100.0,36,,,
53723,19524,0.0003,1952299,0.0015701965894550085,-0.7747868299484253,-22.84383447,0.007205192465335131,1952400,100.0,36,17.790361404418945,,
,,0.0003,1952399,0.00317669240757823,0.12786632776260376,,0.007154980208724737,1952500,,,18.164079666137695,100.0,-20.39800022
53736,19528,0.0003,1952699,0.00923910178244114,-0.10391765832901001,-22.840096399999997,0.007067122031003237,1952800,100.0,36,17.98508071899414,,
,,0.0003,1952899,0.004313717130571604,0.6058886051177979,,0.007161283865571022,1953000,,,18.259544372558594,100.0,-20.45649118
53749,19532,0.0003,1953099,0.0029129860922694206,0.23268014192581177,-22.85498769,0.007286360953003168,1953200,100.0,36,18.187782287597656,,
,,0.0003,1953399,0.0074257324449718,0.9956929683685303,,0.007382916286587715,1953500,,,18.09637451171875,100.0,-20.48908208
53761,19536,0.0003,1953499,0.0016535999020561576,-0.9386435747146606,-22.870058970000006,0.007411204278469086,1953600,100.0,36,18.075206756591797,,
,,0.0003,1953899,0.011788876727223396,-1.1177042722702026,,0.007071881555020809,1954000,,,18.58141326904297,100.0,-20.4360025
53774,19540,,,,,-22.87947485,,1954000,100.0,36,,,
53778,19544,0.0003,1954299,0.0020560952834784985,1.6440370082855225,-22.87590428,0.007232582196593285,1954400,100.0,36,17.854576110839844,,
,,0.0003,1954399,0.003432340919971466,-1.0396385192871094,,0.0073312874883413315,1954500,,,18.059297561645508,100.0,-20.406227920000003
53791,19548,0.0003,1954699,0.004428383894264698,0.7563216686248779,-22.77898876,0.00714644230902195,1954800,100.0,36,18.056880950927734,,
,,0.0003,1954899,0.003961816430091858,-0.13618004322052002,,0.007272674236446619,1955000,,,17.908052444458008,100.0,-20.52615674
53804,19552,0.0003,1955099,0.0035919290967285633,-0.8921331167221069,-22.807955670000002,0.00699477968737483,1955200,100.0,36,17.97869873046875,,
,,0.0003,1955399,0.003692398313432932,1.4627044200897217,,0.007019478362053633,1955500,,,18.14851951599121,100.0,-20.3876324
53816,19556,0.0003,1955499,0.010093613527715206,0.12745924293994904,-22.869089970000005,0.007212321273982525,1955600,100.0,36,18.29420280456543,,
,,0.0003,1955899,0.003636971116065979,0.6948069930076599,,0.0073093874379992485,1956000,,,18.06944465637207,100.0,-20.40148354
53829,19560,,,,,-22.751298580000004,,1956000,100.0,36,,,
53833,19564,0.0003,1956299,0.005484810099005699,-0.07622292637825012,-22.766943679999994,0.007082019001245499,1956400,100.0,36,18.220470428466797,,
,,0.0003,1956399,0.0031022028997540474,0.4514414370059967,,0.007025117054581642,1956500,,,17.959388732910156,100.0,-20.43232012
