time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
,,330000,,,,0.001,329899,167.3709259033203,-382.44110107421875,9317.43671394,1000.0
,,330500,,,,0.001,330399,180.56765747070312,-378.0272216796875,9314.594497180002,1000.0
,,331000,,,,0.001,330899,122.21621704101562,-382.69622802734375,9315.869225360002,1000.0
780,26137,331272,9280.42489347,995.88,12,0.001,331171,279.8442687988281,-379.5674743652344,,
,,331500,,,,0.001,331399,152.29708862304688,-383.8274230957031,9137.79469586,980.92
,,332000,,,,0.001,331899,233.07273864746094,-383.46783447265625,9317.53021888,1000.0
,,332500,,,,0.001,332399,390.21875,-382.3641357421875,9314.74114024,1000.0
,,333000,,,,0.001,332899,600.855224609375,-378.6341247558594,9317.2429299,1000.0
,,333500,,,,0.001,333399,276.0872497558594,-375.83636474609375,9319.63724002,1000.0
,,334000,,,,0.001,333899,632.8634033203125,-377.35882568359375,2601.49589652,280.26
,,334500,,,,0.001,334399,163.44549560546875,-379.0047607421875,9317.52452238,1000.0
,,335000,,,,0.001,334899,119.70852661132812,-375.26531982421875,9315.96009838,1000.0
784,26440,335272,9280.39371116,995.88,12,0.001,335171,149.99404907226562,-381.8520202636719,,
,,335500,,,,0.001,335399,193.65306091308594,-378.3883056640625,9319.69996824,1000.0
,,336000,,,,0.001,335899,143.56185913085938,-378.59783935546875,9318.0740168,1000.0
,,336500,,,,0.001,336399,462.4754638671875,-378.7005615234375,9318.77696312,1000.0
,,337000,,,,0.001,336899,158.00128173828125,-380.4672546386719,9320.736357640002,1000.0
,,337500,,,,0.001,337399,169.02117919921875,-383.0726013183594,9315.21762682,1000.0
,,338000,,,,0.001,337899,120.4529800415039,-378.6223449707031,9317.005444679999,1000.0
,,338500,,,,0.001,338399,149.36648559570312,-381.3499450683594,9319.05936906,1000.0
,,339000,,,,0.001,338899,158.35855102539062,-380.40191650390625,9319.95229552,1000.0
788,26772,339272,9280.408512489998,995.88,12,0.001,339171,560.7664794921875,-375.25238037109375,,
,,339500,,,,0.001,339399,279.4041442871094,-377.2160339355469,9318.894731639999,1000.0
,,340000,,,,0.001,339899,191.25424194335938,-373.2115478515625,9319.78616208,1000.0
,,340500,,,,0.001,340399,150.46319580078125,-374.28094482421875,9319.34399026,1000.0
,,341000,,,,0.001,340899,140.48953247070312,-378.4559326171875,9319.95562226,1000.0
,,341500,,,,0.001,341399,131.11587524414062,-376.2314453125,9319.46268208,1000.0
,,342000,,,,0.001,341899,203.10287475585938,-370.0148010253906,9320.513559859999,1000.0
,,342500,,,,0.001,342399,715.5164794921875,-372.5811767578125,9319.605457700001,1000.0
,,343000,,,,0.001,342899,132.46670532226562,-375.46295166015625,9318.77997138,1000.0
792,27106,343272,9280.45150514,995.88,12,0.001,343171,110.78262329101562,-378.83624267578125,,
,,343500,,,,0.001,343399,157.97113037109375,-378.3863525390625,9320.08623008,1000.0
,,344000,,,,0.001,343899,424.5265808105469,-374.17132568359375,9319.48406924,1000.0
,,344500,,,,0.001,344399,168.29234313964844,-375.6351318359375,9319.0595082,1000.0
,,345000,,,,0.001,344899,222.6954803466797,-371.6881103515625,9319.70699354,1000.0
,,345500,,,,0.001,345399,531.5404052734375,-370.8055114746094,9315.75524182,1000.0
,,346000,,,,0.001,345899,377.38641357421875,-371.5526428222656,9316.02058636,1000.0
,,346500,,,,0.001,346399,768.3394775390625,-370.0537109375,9318.911286999999,1000.0
,,347000,,,,0.001,346899,263.31341552734375,-366.693603515625,9318.678549499999,1000.0
796,27438,347272,9280.409994959999,995.88,12,0.001,347171,955.1685791015625,-370.40838623046875,,
,,347500,,,,0.001,347399,574.795166015625,-367.0943908691406,9315.665239479998,1000.0
,,348000,,,,0.001,347899,216.5229034423828,-368.4469909667969,842.7723044999999,91.68
,,348500,,,,0.001,348399,546.7355346679688,-364.9172058105469,9318.800365520001,1000.0
,,349000,,,,0.001,348899,263.68292236328125,-366.80908203125,9315.094038800002,1000.0
,,349500,,,,0.001,349399,240.2415771484375,-368.5859069824219,9315.32998832,1000.0
800,27612,349916,9153.608970889998,982.32,12,0.001,349815,202.18186950683594,-359.29522705078125,,
,,350000,,,,0.001,349899,436.0662841796875,-367.0879211425781,2768.4038929400003,298.2
,,350500,,,,0.001,350399,441.4700927734375,-364.93194580078125,5722.078785560001,614.86
,,351000,,,,0.001,350899,203.39614868164062,-362.6066589355469,9318.86070798,1000.0
,,351500,,,,0.001,351399,627.3033447265625,-360.9608154296875,9319.5712419,1000.0
,,352000,,,,0.001,351899,151.18829345703125,-361.06927490234375,9319.113997199998,1000.0
,,352500,,,,0.001,352399,261.8507995605469,-365.0965576171875,9319.69585014,1000.0
,,353000,,,,0.001,352899,185.45559692382812,-361.7550048828125,9317.940254340001,1000.0
804,27858,353003,9068.38933589,973.19,12,0.001,352902,203.22705078125,-364.3365783691406,,
,,353500,,,,0.001,353399,169.19842529296875,-359.0655517578125,9319.93700416,1000.0
,,354000,,,,0.001,353899,168.1708984375,-361.7118225097656,9319.70950658,1000.0
,,354500,,,,0.001,354399,271.5980224609375,-365.47125244140625,9320.14267244,1000.0
,,355000,,,,0.001,354899,267.67169189453125,-355.04296875,9319.931060579998,1000.0
,,355500,,,,0.001,355399,240.9934539794922,-361.841064453125,9319.08229934,1000.0
,,356000,,,,0.001,355899,340.11962890625,-358.5231628417969,9139.50456914,980.68
,,356500,,,,0.001,356399,274.85711669921875,-354.305908203125,9319.54223422,1000.0
,,357000,,,,0.001,356899,148.03836059570312,-357.785888671875,9138.41194364,980.58
808,28189,357003,9068.432758289999,973.19,12,0.001,356902,605.5899658203125,-353.8050537109375,,
,,357500,,,,0.001,357399,182.88124084472656,-358.5040283203125,9138.58360504,980.64
,,358000,,,,0.001,357899,967.574462890625,-358.6558837890625,9319.41049676,1000.0
,,358500,,,,0.001,358399,475.3224182128906,-357.489501953125,9320.161179820001,1000.0
,,359000,,,,0.001,358899,205.35202026367188,-352.5056457519531,9139.39729938,980.66
,,359500,,,,0.001,359399,164.55978393554688,-349.8741149902344,9139.15163508,980.64
,,360000,,,,0.001,359899,304.5530090332031,-351.6603698730469,9320.561177540001,1000.0
,,360500,,,,0.001,360399,156.85801696777344,-347.851318359375,9138.1238895,980.62
,,361000,,,,0.001,360899,184.04483032226562,-353.538818359375,8763.146358839998,940.36
812,28517,361003,9068.477223849999,973.19,12,0.001,360902,460.5644226074219,-354.66632080078125,,
,,361500,,,,0.001,361399,668.3167724609375,-348.5970764160156,9319.10194882,1000.0
,,362000,,,,0.001,361899,354.7913818359375,-345.2333984375,9319.66308528,1000.0
,,362500,,,,0.001,362399,168.16964721679688,-349.88812255859375,9319.61510048,1000.0
,,363000,,,,0.001,362899,480.9353942871094,-343.281494140625,9319.55423352,1000.0
,,363500,,,,0.001,363399,152.6716766357422,-349.00677490234375,9319.34297152,1000.0
,,364000,,,,0.001,363899,551.3932495117188,-348.59246826171875,9138.772952759999,980.84
,,364500,,,,0.001,364399,208.1424102783203,-348.5499572753906,9317.9783856,1000.0
,,365000,,,,0.001,364899,330.4144287109375,-350.6136779785156,9319.32739256,1000.0
816,28848,365003,9068.53146294,973.19,12,0.001,364902,301.1712646484375,-347.06793212890625,,
,,365500,,,,0.001,365399,260.4923400878906,-348.5107421875,9137.19772114,980.58
,,366000,,,,0.001,365899,336.4879150390625,-343.9429931640625,9319.06608614,1000.0
,,366500,,,,0.001,366399,189.42996215820312,-345.92999267578125,9138.739487820001,980.66
,,367000,,,,0.001,366899,452.6591491699219,-346.3630676269531,9318.870875719998,1000.0
,,367500,,,,0.001,367399,144.73780822753906,-346.1554870605469,9318.78130378,1000.0
,,368000,,,,0.001,367899,142.553466796875,-345.69842529296875,9139.61396692,980.7
,,368500,,,,0.001,368399,111.8890151977539,-344.899658203125,9139.00260066,980.64
,,369000,,,,0.001,368899,548.6033935546875,-347.8796081542969,9319.612863380002,1000.0
820,29177,369003,9068.51312892,973.19,12,0.001,368902,595.5778198242188,-349.0840759277344,,
,,369500,,,,0.001,369399,325.32940673828125,-348.05535888671875,9139.45735388,980.62
,,370000,,,,0.001,369899,637.7274169921875,-345.71795654296875,9319.25191908,1000.0
,,370500,,,,0.001,370399,126.29269409179688,-348.5615234375,9138.78500966,980.62
,,371000,,,,0.001,370899,279.55072021484375,-342.4101257324219,9319.701915599999,1000.0
,,371500,,,,0.001,371399,425.88153076171875,-342.7930908203125,9139.238237000001,980.64
,,372000,,,,0.001,371899,177.20736694335938,-348.91595458984375,9138.72524578,980.6
,,372500,,,,0.001,372399,193.23158264160156,-344.353759765625,9139.60780216,980.72
,,373000,,,,0.001,372899,137.3548583984375,-345.6459655761719,9319.82322828,1000.0
824,29506,373003,9068.52871548,973.19,12,0.001,372902,265.41558837890625,-348.2568359375,,
,,373500,,,,0.001,373399,191.33987426757812,-342.6003723144531,9319.42574556,1000.0
,,374000,,,,0.001,373899,169.67987060546875,-345.58770751953125,9319.48624036,1000.0
,,374500,,,,0.001,374399,163.55352783203125,-344.69281005859375,9319.302641399998,1000.0
,,375000,,,,0.001,374899,175.66534423828125,-346.2641296386719,9319.52890482,1000.0
,,375500,,,,0.001,375399,229.0821075439453,-342.69000244140625,9319.91926966,1000.0
,,376000,,,,0.001,375899,428.1220703125,-344.4600830078125,9319.50576126,1000.0
,,376500,,,,0.001,376399,385.1253662109375,-340.70965576171875,9318.91080374,1000.0
,,377000,,,,0.001,376899,213.40985107421875,-344.87127685546875,9316.755206700002,1000.0
828,29838,377003,9068.50714846,973.19,12,0.001,376902,152.5658721923828,-349.500732421875,,
,,377500,,,,0.001,377399,216.61351013183594,-340.43377685546875,9317.40800248,1000.0
,,378000,,,,0.001,377899,203.74337768554688,-344.1040344238281,9317.301438780001,1000.0
,,378500,,,,0.001,378399,135.68028259277344,-347.3622131347656,9137.32720748,980.5
,,379000,,,,0.001,378899,162.69439697265625,-343.8480224609375,9317.85852244,1000.0
,,379500,,,,0.001,379399,138.22508239746094,-345.9376220703125,9138.12630774,980.54
,,380000,,,,0.001,379899,109.91045379638672,-347.6319274902344,9318.81837086,1000.0
,,380500,,,,0.001,380399,234.72613525390625,-342.70611572265625,9139.57542458,980.7
,,381000,,,,0.001,380899,440.1136169433594,-350.01947021484375,9318.55417066,1000.0
832,30168,381003,9068.46624739,973.19,12,0.001,380902,135.82321166992188,-349.9361572265625,,
,,381500,,,,0.001,381399,325.71484375,-341.1413879394531,9317.9881418,1000.0
,,382000,,,,0.001,381899,187.86155700683594,-344.7359619140625,9138.72651822,980.62
,,382500,,,,0.001,382399,159.91705322265625,-339.83380126953125,9318.518829879999,1000.0
,,383000,,,,0.001,382899,172.925537109375,-347.69097900390625,9320.19562402,1000.0
,,383500,,,,0.001,383399,362.2505187988281,-347.1568298339844,9138.65016288,980.66
,,384000,,,,0.001,383899,344.65203857421875,-349.7510986328125,9319.69591334,1000.0
,,384500,,,,0.001,384399,238.70594787597656,-349.12139892578125,9319.224541239999,1000.0
,,385000,,,,0.001,384899,300.7701416015625,-347.480224609375,9318.93688528,1000.0
836,30498,385003,9068.44162167,973.19,12,0.001,384902,268.854248046875,-345.58685302734375,,
,,385500,,,,0.001,385399,128.49078369140625,-348.04742431640625,9319.68903016,1000.0
,,386000,,,,0.001,385899,467.343994140625,-349.2728271484375,9319.477471839999,1000.0
,,386500,,,,0.001,386399,171.64453125,-347.49566650390625,9319.781466760001,1000.0
,,387000,,,,0.001,386899,126.68240356445312,-350.37152099609375,9319.64088552,1000.0
,,387500,,,,0.001,387399,433.0033874511719,-351.469970703125,9320.30963722,1000.0
,,388000,,,,0.001,387899,324.0785217285156,-345.36627197265625,9321.08550558,1000.0
,,388500,,,,0.001,388399,151.94863891601562,-353.28564453125,9319.7000831,1000.0
,,389000,,,,0.001,388899,235.64630126953125,-350.1458435058594,9320.164312939998,1000.0
840,30831,389003,9068.45176192,973.19,12,0.001,388902,350.7768859863281,-345.55059814453125,,
,,389500,,,,0.001,389399,214.16400146484375,-347.38897705078125,9319.87769082,1000.0
,,390000,,,,0.001,389899,152.09335327148438,-347.99566650390625,9320.189106819998,1000.0
,,390500,,,,0.001,390399,578.6588134765625,-346.235107421875,9320.0505419,1000.0
,,391000,,,,0.001,390899,158.38555908203125,-348.50335693359375,9319.40425884,1000.0
,,391500,,,,0.001,391399,155.2703857421875,-350.2071838378906,9319.710421999998,1000.0
,,392000,,,,0.001,391899,152.98167419433594,-348.0032958984375,9320.092753899999,1000.0
,,392500,,,,0.001,392399,638.0299072265625,-342.484130859375,9319.38508102,1000.0
,,393000,,,,0.001,392899,599.4410400390625,-347.4584045410156,9319.71567878,1000.0
844,31163,393003,9068.45899249,973.19,12,0.001,392902,245.51422119140625,-343.89971923828125,,
,,393500,,,,0.001,393399,239.8407745361328,-346.7475280761719,9319.92079666,1000.0
,,394000,,,,0.001,393899,191.57598876953125,-346.3569030761719,9319.87213088,1000.0
,,394500,,,,0.001,394399,143.26524353027344,-350.199462890625,9319.5407729,1000.0
,,395000,,,,0.001,394899,369.14373779296875,-348.81939697265625,9319.18276356,1000.0
,,395500,,,,0.001,395399,133.91770935058594,-348.41162109375,9319.16542592,1000.0
,,396000,,,,0.001,395899,338.8485107421875,-346.3506774902344,9319.603709340001,1000.0
,,396500,,,,0.001,396399,129.30853271484375,-343.9375305175781,9319.751702059999,1000.0
,,397000,,,,0.001,396899,169.89907836914062,-343.698486328125,9319.828821160001,1000.0
848,31495,397003,9068.463477329999,973.19,12,0.001,396902,228.41583251953125,-345.6838684082031,,
,,397500,,,,0.001,397399,185.83160400390625,-342.0985107421875,9319.82139092,1000.0
,,398000,,,,0.001,397899,330.83013916015625,-349.6829833984375,9319.882679479999,1000.0
,,398500,,,,0.001,398399,259.30743408203125,-346.5263977050781,9319.69997658,1000.0
,,399000,,,,0.001,398899,570.9576416015625,-349.02880859375,9319.14434402,1000.0
,,399500,,,,0.001,399399,117.21473693847656,-348.1861877441406,9319.454188319998,1000.0
,,400000,,,,0.001,399899,159.81503295898438,-344.27032470703125,9319.51414634,1000.0
,,400500,,,,0.001,400399,501.6568603515625,-347.9693298339844,9319.511273279999,1000.0
,,401000,,,,0.001,400899,831.788818359375,-342.5063781738281,9320.18287302,1000.0
852,31827,401003,9068.47084524,973.19,12,0.001,400902,196.6249237060547,-343.1893615722656,,
,,401500,,,,0.001,401399,213.2569580078125,-346.7501220703125,9319.7615769,1000.0
,,402000,,,,0.001,401899,271.838134765625,-340.03375244140625,9319.61782188,1000.0
,,402500,,,,0.001,402399,172.8473358154297,-345.115966796875,9320.16542604,1000.0
,,403000,,,,0.001,402899,175.1973876953125,-340.70501708984375,9319.9563232,1000.0
,,403500,,,,0.001,403399,584.4329833984375,-343.8236083984375,9319.59959786,1000.0
,,404000,,,,0.001,403899,305.38134765625,-341.97161865234375,9320.22107248,1000.0
,,404500,,,,0.001,404399,197.49581909179688,-342.30792236328125,9319.39157818,1000.0
,,405000,,,,0.001,404899,343.5928649902344,-341.91729736328125,9319.578845119999,1000.0
856,32160,405003,9068.521691299999,973.19,12,0.001,404902,173.32728576660156,-343.01739501953125,,
,,405500,,,,0.001,405399,542.962158203125,-341.4244384765625,9319.16694558,1000.0
,,406000,,,,0.001,405899,192.1805419921875,-342.4561767578125,9319.668453139999,1000.0
,,406500,,,,0.001,406399,488.5078125,-336.1551208496094,9319.73855278,1000.0
,,407000,,,,0.001,406899,699.1062622070312,-335.0467834472656,9319.4865488,1000.0
,,407500,,,,0.001,407399,172.86837768554688,-339.39715576171875,9321.22484854,1000.0
,,408000,,,,0.001,407899,278.718017578125,-338.25262451171875,9319.56902278,1000.0
,,408500,,,,0.001,408399,639.71923828125,-339.5196838378906,9320.290583380001,1000.0
,,409000,,,,0.001,408899,182.94491577148438,-336.19146728515625,9319.600412139998,1000.0
860,32491,409003,9068.594152950001,973.19,12,0.001,408902,192.94046020507812,-341.09197998046875,,
,,409500,,,,0.001,409399,380.7359619140625,-336.3074951171875,9319.22410264,1000.0
,,410000,,,,0.001,409899,140.4854736328125,-340.62591552734375,9318.727160499999,1000.0
,,410500,,,,0.001,410399,634.046875,-340.15008544921875,9319.24555582,1000.0
,,411000,,,,0.001,410899,194.81077575683594,-338.7927551269531,9138.695007139999,980.7
,,411500,,,,0.001,411399,398.76416015625,-336.94329833984375,9138.986902219998,980.7
,,412000,,,,0.001,411899,182.3116912841797,-337.02203369140625,9138.52971886,980.64
,,412500,,,,0.001,412399,185.14776611328125,-334.5615234375,9318.97950466,1000.0
,,413000,,,,0.001,412899,186.60464477539062,-338.7954406738281,9318.679583340003,1000.0
864,32821,413003,9068.613535659999,973.19,12,0.001,412902,169.56515502929688,-335.0865173339844,,
,,413500,,,,0.001,413399,154.53695678710938,-333.76513671875,9318.27789796,1000.0
,,414000,,,,0.001,413899,342.98638916015625,-338.9544677734375,9320.48120774,1000.0
,,414500,,,,0.001,414399,563.1188354492188,-337.1417236328125,9138.62604454,980.6
,,415000,,,,0.001,414899,175.6363525390625,-333.8033752441406,9319.653794819998,1000.0
,,415500,,,,0.001,415399,404.62646484375,-335.92449951171875,9319.830280260001,1000.0
,,416000,,,,0.001,415899,211.92446899414062,-333.9697570800781,9319.54798966,1000.0
,,416500,,,,0.001,416399,295.01531982421875,-333.44451904296875,9319.757441200001,1000.0
,,417000,,,,0.001,416899,268.2910461425781,-336.2021484375,9319.74547112,1000.0
868,33153,417003,9068.67052181,973.19,12,0.001,416902,383.10577392578125,-329.878662109375,,
,,417500,,,,0.001,417399,218.50909423828125,-334.1693115234375,9319.7938541,1000.0
,,418000,,,,0.001,417899,211.7550048828125,-334.9106750488281,9320.036156119999,1000.0
,,418500,,,,0.001,418399,157.66690063476562,-334.524658203125,9319.4256617,1000.0
,,419000,,,,0.001,418899,245.13755798339844,-334.15625,9319.53124666,1000.0
,,419500,,,,0.001,419399,168.28692626953125,-332.9178466796875,9319.7225746,1000.0
,,420000,,,,0.001,419899,173.32472229003906,-332.6110534667969,9319.331692079999,1000.0
,,420500,,,,0.001,420399,187.05685424804688,-333.4309387207031,9319.569775760001,1000.0
,,421000,,,,0.001,420899,404.02691650390625,-330.61376953125,9318.7640515,1000.0
872,33486,421003,9068.727656629999,973.19,12,0.001,420902,139.328857421875,-338.6505126953125,,
,,421500,,,,0.001,421399,381.3877868652344,-336.146484375,9319.311839920001,1000.0
,,422000,,,,0.001,421899,224.05731201171875,-334.5286865234375,9319.44157706,1000.0
,,422500,,,,0.001,422399,644.5402221679688,-335.82379150390625,9318.91882072,1000.0
,,423000,,,,0.001,422899,207.90090942382812,-340.0570068359375,9319.61552708,1000.0
,,423500,,,,0.001,423399,151.3610076904297,-338.6755676269531,9319.414187,1000.0
