time/fps,train/critic_loss,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/ent_coef_loss,time/time_elapsed,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
36,0.0023635239340364933,100.0,0.0003,19.700672149658203,1.3828288316726685,51157,1859499,-26.4922435,18596,1859600,0.007053063251078129,,
,0.002066075336188078,,0.0003,19.398456573486328,-0.5393006801605225,,1859899,,,1860000,0.006962733343243599,-24.32921958,100.0
36,,100.0,,,,51169,,-26.40932503000001,18600,1860000,,,
36,0.0019632424227893353,100.0,0.0003,19.272966384887695,-1.0382859706878662,51174,1860299,-26.361037500000002,18604,1860400,0.0071275439113378525,,
,0.0031121056526899338,,0.0003,20.011089324951172,-0.0559593141078949,,1860399,,,1860500,0.007102330215275288,-23.93202676,100.0
36,0.0021409953478723764,100.0,0.0003,19.284652709960938,0.188674658536911,51187,1860699,-26.416134229999997,18608,1860800,0.006990924943238497,,
,0.002004829002544284,,0.0003,19.42957878112793,1.2409836053848267,,1860899,,,1861000,0.00692018773406744,-24.129108780000003,100.0
36,0.001709802309051156,100.0,0.0003,19.084426879882812,1.389696717262268,51199,1861099,-26.364673599999996,18612,1861200,0.006989805027842522,,
,0.002374830888584256,,0.0003,19.286027908325195,1.1391013860702515,,1861399,,,1861500,0.007029912434518337,-24.05636848,100.0
36,0.0016857567243278027,100.0,0.0003,19.230321884155273,-0.9458937644958496,51212,1861499,-26.47221123,18616,1861600,0.007148592732846737,,
,0.0018014009110629559,,0.0003,19.32277488708496,0.14458130300045013,,1861899,,,1862000,0.007139619905501604,-23.91933724,100.0
36,,100.0,,,,51225,,-26.53880333,18620,1862000,,,
36,0.0018001357093453407,100.0,0.0003,19.48634147644043,-0.7775478363037109,51229,1862299,-26.439599379999994,18624,1862400,0.007004632148891687,,
,0.0022937057074159384,,0.0003,19.439769744873047,-0.8649284243583679,,1862399,,,1862500,0.006882133428007364,-24.048632259999998,100.0
36,0.0030588489025831223,100.0,0.0003,19.21193504333496,0.25754308700561523,51242,1862699,-26.42581169,18628,1862800,0.006897913757711649,,
,0.0028815576806664467,,0.0003,19.499004364013672,-0.22981418669223785,,1862899,,,1863000,0.006928422022610903,-24.13979916,100.0
36,0.0028344453312456608,100.0,0.0003,19.240182876586914,0.6843111515045166,51254,1863099,-26.49037758,18632,1863200,0.006898393854498863,,
,0.0021545994095504284,,0.0003,19.348705291748047,2.2223989963531494,,1863399,,,1863500,0.00691623892635107,-23.9465149,100.0
36,0.0018141760956496,100.0,0.0003,19.369754791259766,0.3130279779434204,51267,1863499,-26.350220359999998,18636,1863600,0.0070359655655920506,,
,0.001900108763948083,,0.0003,19.372779846191406,-0.5637856721878052,,1863899,,,1864000,0.007006573490798473,-23.894963420000003,100.0
36,,100.0,,,,51280,,-26.38016619,18640,1864000,,,
36,0.0014792497968301177,100.0,0.0003,19.568140029907227,0.0771399438381195,51284,1864299,-26.522184530000004,18644,1864400,0.007095454726368189,,
,0.0017568026669323444,,0.0003,19.887107849121094,-0.7233115434646606,,1864399,,,1864500,0.007091500796377659,-25.305047119999994,100.0
36,0.00245548109523952,100.0,0.0003,19.28542709350586,0.00758710503578186,51297,1864699,-26.590778269999998,18648,1864800,0.006820828653872013,,
,0.002966388361528516,,0.0003,19.258567810058594,0.2807997465133667,,1864899,,,1865000,0.0070848120376467705,-23.956427620000003,100.0
36,0.0013389047235250473,100.0,0.0003,19.347339630126953,-0.05915777012705803,51310,1865099,-26.468964669999995,18652,1865200,0.00724575063213706,,
,0.0017943434650078416,,0.0003,19.482759475708008,-0.10143464803695679,,1865399,,,1865500,0.007171891629695892,-23.96199514,100.0
36,0.002253588754683733,100.0,0.0003,19.61594009399414,0.017711937427520752,51322,1865499,-26.52967886,18656,1865600,0.0071651204489171505,,
,0.002041605766862631,,0.0003,19.237051010131836,0.7588804960250854,,1865899,,,1866000,0.007182189263403416,-24.108107280000002,100.0
36,,100.0,,,,51335,,-26.571039959999993,18660,1866000,,,
36,0.0019332121592015028,100.0,0.0003,18.975866317749023,-0.21735046803951263,51340,1866299,-26.392002159999997,18664,1866400,0.0072221914306283,,
,0.002393577713519335,,0.0003,19.201343536376953,-0.02046726644039154,,1866399,,,1866500,0.007034472655504942,-23.94742138,100.0
36,0.0022358945570886135,100.0,0.0003,19.533618927001953,1.0531463623046875,51352,1866699,-26.46470041,18668,1866800,0.007277545053511858,,
,0.001986407907679677,,0.0003,19.278461456298828,-1.215436339378357,,1866899,,,1867000,0.007020365446805954,-24.13463318,100.0
36,0.0013321805745363235,100.0,0.0003,19.11791229248047,1.0667321681976318,51365,1867099,-26.448302580000004,18672,1867200,0.006778128445148468,,
,0.0027819713577628136,,0.0003,19.64236831665039,-1.1609729528427124,,1867399,,,1867500,0.007110866252332926,-24.055848899999997,100.0
36,0.002059635939076543,100.0,0.0003,18.97749900817871,-0.35290291905403137,51377,1867499,-26.362655590000003,18676,1867600,0.007146173156797886,,
,0.002205058466643095,,0.0003,19.388608932495117,0.8632331490516663,,1867899,,,1868000,0.007180049084126949,-23.77894288,100.0
36,,100.0,,,,51390,,-26.275881870000003,18680,1868000,,,
36,0.0016060270136222243,100.0,0.0003,19.27556610107422,-1.2185070514678955,51395,1868299,-26.111010909999994,18684,1868400,0.007256023120135069,,
,0.0018658487824723125,,0.0003,19.698074340820312,-1.8195345401763916,,1868399,,,1868500,0.007052470929920673,-23.90390094,100.0
36,0.002824246883392334,100.0,0.0003,19.431533813476562,-0.12989559769630432,51408,1868699,-26.194422469999996,18688,1868800,0.007106008939445019,,
,0.0045514656230807304,,0.0003,19.19321060180664,-0.9672497510910034,,1868899,,,1869000,0.007030203938484192,-25.002608840000004,100.0
36,0.0018861523130908608,100.0,0.0003,19.381816864013672,1.295823574066162,51420,1869099,-26.16542279,18692,1869200,0.007062617689371109,,
,0.0016314544482156634,,0.0003,19.521282196044922,0.005890384316444397,,1869399,,,1869500,0.007086572237312794,-24.578109299999998,100.0
36,0.00237179733812809,100.0,0.0003,19.15054702758789,1.3643827438354492,51433,1869499,-26.165388890000003,18696,1869600,0.007080556824803352,,
,0.0015354716451838613,,0.0003,19.13743019104004,-0.45400315523147583,,1869899,,,1870000,0.007118034176528454,-23.935625459999997,100.0
36,,100.0,,,,51446,,-26.22744327,18700,1870000,,,
36,0.0024693405721336603,100.0,0.0003,19.338882446289062,-0.8911463022232056,51451,1870299,-26.275704989999998,18704,1870400,0.0069848704151809216,,
,0.0016370909288525581,,0.0003,19.355932235717773,1.2420592308044434,,1870399,,,1870500,0.006843476556241512,-23.88936072,100.0
36,0.0012631681747734547,100.0,0.0003,19.19447135925293,-0.2626129984855652,51463,1870699,-26.2252791,18708,1870800,0.007191325072199106,,
,0.001876892289146781,,0.0003,19.146575927734375,0.44008827209472656,,1870899,,,1871000,0.0072009568102657795,-23.805008460000003,100.0
36,0.002026895061135292,100.0,0.0003,19.19778060913086,0.8325170874595642,51476,1871099,-26.374151880000003,18712,1871200,0.007060270756483078,,
,0.002035721205174923,,0.0003,19.675907135009766,-0.5719548463821411,,1871399,,,1871500,0.00729376869276166,-23.621039219999997,100.0
36,0.001736477017402649,100.0,0.0003,19.261821746826172,-0.12777438759803772,51489,1871499,-26.46547015,18716,1871600,0.007238457910716534,,
,0.0011282593477517366,,0.0003,19.063350677490234,0.0024647265672683716,,1871899,,,1872000,0.006936981342732906,-24.110148340000006,100.0
36,,100.0,,,,51501,,-26.404050719999997,18720,1872000,,,
36,0.0078165577724576,100.0,0.0003,19.44337272644043,1.6789313554763794,51506,1872299,-26.31088381,18724,1872400,0.007092582993209362,,
,0.0018376391381025314,,0.0003,19.31381607055664,-0.6050400733947754,,1872399,,,1872500,0.007143481634557247,-23.990299020000002,100.0
36,0.0043054912239313126,100.0,0.0003,19.230043411254883,0.4781290292739868,51519,1872699,-26.325296799999997,18728,1872800,0.007018029224127531,,
,0.0015540564199909568,,0.0003,19.343643188476562,0.2788768410682678,,1872899,,,1873000,0.007206927519291639,-24.422212120000005,100.0
36,0.0017092111520469189,100.0,0.0003,19.343399047851562,0.1352822482585907,51531,1873099,-26.382931190000008,18732,1873200,0.0069115343503654,,
,0.0037996587343513966,,0.0003,19.337100982666016,0.9411876201629639,,1873399,,,1873500,0.007070569787174463,-23.72758464,100.0
36,0.0015335988719016314,100.0,0.0003,19.518714904785156,0.10322794318199158,51544,1873499,-26.338922260000004,18736,1873600,0.0071716452948749065,,
,0.0014409415889531374,,0.0003,19.276615142822266,-1.4229258298873901,,1873899,,,1874000,0.00711603881791234,-24.0235138,100.0
36,,100.0,,,,51556,,-26.344508830000006,18740,1874000,,,
36,0.0028449948877096176,100.0,0.0003,19.223899841308594,-0.758874773979187,51561,1874299,-26.17933567,18744,1874400,0.0070973667316138744,,
,0.002045972505584359,,0.0003,19.433258056640625,-1.0567550659179688,,1874399,,,1874500,0.0069414046593010426,-23.839211539999997,100.0
36,0.002485208446159959,100.0,0.0003,19.68362808227539,0.12495003640651703,51574,1874699,-26.082537090000002,18748,1874800,0.007233213167637587,,
,0.0022134212777018547,,0.0003,19.668792724609375,-0.03850850462913513,,1874899,,,1875000,0.007249417714774609,-23.73133126,100.0
36,0.00278333923779428,100.0,0.0003,19.264066696166992,1.0257662534713745,51586,1875099,-26.074801569999995,18752,1875200,0.0070861936546862125,,
,0.0016356344567611814,,0.0003,19.361968994140625,-0.8040289878845215,,1875399,,,1875500,0.006878514774143696,-23.855903019999996,100.0
36,0.0017577777616679668,100.0,0.0003,19.4468936920166,0.7960270643234253,51599,1875499,-25.942343689999998,18756,1875600,0.0070188925601542,,
,0.0023657442070543766,,0.0003,19.228527069091797,-1.141274094581604,,1875899,,,1876000,0.007001490332186222,-23.82864104,100.0
36,,100.0,,,,51611,,-25.987807679999996,18760,1876000,,,
36,0.002113133203238249,100.0,0.0003,19.163589477539062,-1.6229504346847534,51616,1876299,-25.897312630000002,18764,1876400,0.007098392583429813,,
,0.0015881949802860618,,0.0003,19.315410614013672,-0.2921643555164337,,1876399,,,1876500,0.007242811843752861,-24.069763919999996,100.0
36,0.0028416099958121777,100.0,0.0003,18.988250732421875,-0.43500059843063354,51629,1876699,-25.87576635,18768,1876800,0.007251623552292585,,
,0.0018204788211733103,,0.0003,19.09432029724121,-0.3983156085014343,,1876899,,,1877000,0.007215912453830242,-23.996045059999997,100.0
36,0.0015858341939747334,100.0,0.0003,19.505176544189453,-1.161564826965332,51641,1877099,-25.88797357,18772,1877200,0.00719607574865222,,
,0.001238587312400341,,0.0003,18.91958999633789,0.8902173638343811,,1877399,,,1877500,0.007193403784185648,-23.991068739999996,100.0
36,0.00118128617759794,100.0,0.0003,19.462730407714844,0.08613833785057068,51654,1877499,-25.905383970000003,18776,1877600,0.007055912632495165,,
,0.002335186582058668,,0.0003,19.447174072265625,0.6263334155082703,,1877899,,,1878000,0.007350634783506393,-23.96844002,100.0
36,,100.0,,,,51667,,-25.991352000000003,18780,1878000,,,
36,0.0021978814620524645,100.0,0.0003,18.968719482421875,1.0303168296813965,51671,1878299,-26.033269070000003,18784,1878400,0.007134566083550453,,
,0.002490449696779251,,0.0003,19.696063995361328,0.2512218952178955,,1878399,,,1878500,0.007118899840861559,-23.829642800000002,100.0
36,0.0027468097396194935,100.0,0.0003,19.228801727294922,-0.3178456425666809,51684,1878699,-26.10513547,18788,1878800,0.006906213704496622,,
,0.0027142572216689587,,0.0003,19.365863800048828,0.3412379026412964,,1878899,,,1879000,0.00717107392847538,-23.837121000000003,100.0
36,0.0016925029922276735,100.0,0.0003,19.144733428955078,-1.7022812366485596,51697,1879099,-26.08367585,18792,1879200,0.007179627660661936,,
,0.0014993182849138975,,0.0003,19.300430297851562,-0.6035319566726685,,1879399,,,1879500,0.007308035157620907,-24.10366422,100.0
36,0.0027552321553230286,100.0,0.0003,19.277496337890625,-0.34512701630592346,51710,1879499,-26.204260320000003,18796,1879600,0.007089671678841114,,
,0.002450647298246622,,0.0003,19.495792388916016,0.3400081396102905,,1879899,,,1880000,0.007001576945185661,-23.799656739999996,100.0
36,,100.0,,,,51722,,-26.28179631,18800,1880000,,,
36,0.002235332503914833,100.0,0.0003,19.48287010192871,0.1724529266357422,51727,1880299,-26.215531539999997,18804,1880400,0.007260435726493597,,
,0.0019485712982714176,,0.0003,19.330280303955078,1.283883810043335,,1880399,,,1880500,0.007316232193261385,-23.90326135999999,100.0
36,0.005271979607641697,100.0,0.0003,19.32468032836914,0.205430805683136,51740,1880699,-26.215242449999995,18808,1880800,0.0072928681038320065,,
,0.0020338529720902443,,0.0003,19.43067169189453,-0.7691510319709778,,1880899,,,1881000,0.0072817131876945496,-23.751584859999998,100.0
36,0.0016228754539042711,100.0,0.0003,19.305301666259766,0.11688075959682465,51752,1881099,-26.12938905,18812,1881200,0.007237656973302364,,
,0.0021218834444880486,,0.0003,19.376434326171875,0.4536905884742737,,1881399,,,1881500,0.007170544471591711,-23.863382760000004,100.0
36,0.0012358541134744883,100.0,0.0003,19.517784118652344,-0.6163318157196045,51765,1881499,-26.198220739999996,18816,1881600,0.007097164168953896,,
,0.0032478836365044117,,0.0003,19.283885955810547,-0.9566566944122314,,1881899,,,1882000,0.007076651323586702,-23.89794224,100.0
36,,100.0,,,,51777,,-26.227706609999995,18820,1882000,,,
36,0.002764188451692462,100.0,0.0003,19.094364166259766,-0.25935596227645874,51782,1882299,-26.369750519999997,18824,1882400,0.007241036277264357,,
,0.003220929764211178,,0.0003,18.98537826538086,-1.27951979637146,,1882399,,,1882500,0.007207329384982586,-24.052136659999995,100.0
36,0.003920411225408316,100.0,0.0003,18.9482421875,-0.6915084719657898,51795,1882699,-26.271755570000003,18828,1882800,0.007009510882198811,,
,0.0019310098141431808,,0.0003,19.370071411132812,0.5100348591804504,,1882899,,,1883000,0.007010878063738346,-23.83459804,100.0
36,0.0013408504892140627,100.0,0.0003,19.42424201965332,-0.5115474462509155,51807,1883099,-26.239964390000004,18832,1883200,0.007101544179022312,,
,0.0016960669308900833,,0.0003,19.277984619140625,0.4449947774410248,,1883399,,,1883500,0.007044811733067036,-23.841664599999998,100.0
36,0.005922193638980389,100.0,0.0003,19.698898315429688,1.0916345119476318,51820,1883499,-26.459855100000006,18836,1883600,0.006962013430893421,,
,0.0018973092082887888,,0.0003,19.01319694519043,-0.33162176609039307,,1883899,,,1884000,0.007349197752773762,-23.85330222,100.0
36,,100.0,,,,51832,,-26.547615970000003,18840,1884000,,,
36,0.0012716518249362707,100.0,0.0003,19.21561622619629,-0.06621438264846802,51837,1884299,-26.619040959999996,18844,1884400,0.007113772444427013,,
,0.002730604261159897,,0.0003,19.281723022460938,0.5673332214355469,,1884399,,,1884500,0.007172069512307644,-24.278111720000005,100.0
36,0.002663498744368553,100.0,0.0003,19.28622817993164,-0.35084062814712524,51850,1884699,-26.74213657,18848,1884800,0.007041862700134516,,
,0.0016058780020102859,,0.0003,19.25689697265625,-0.625234067440033,,1884899,,,1885000,0.006920290179550648,-23.857923219999996,100.0
36,0.0016123021487146616,100.0,0.0003,19.399208068847656,0.10978733003139496,51862,1885099,-26.71100827,18852,1885200,0.0070150443352758884,,
,0.002696429844945669,,0.0003,19.385040283203125,-0.9440104961395264,,1885399,,,1885500,0.007028735708445311,-23.99190964,100.0
36,0.004044887609779835,100.0,0.0003,19.466310501098633,0.6593465805053711,51875,1885499,-26.83044289,18856,1885600,0.0070945825427770615,,
,0.0011508781462907791,,0.0003,19.1514892578125,-1.615846872329712,,1885899,,,1886000,0.00706048309803009,-23.91924216,100.0
36,,100.0,,,,51887,,-26.71407107999999,18860,1886000,,,
36,0.0013835441786795855,100.0,0.0003,19.40711784362793,0.8686829805374146,51892,1886299,-26.62649234,18864,1886400,0.007059876807034016,,
,0.0012239804491400719,,0.0003,19.54170036315918,0.23905155062675476,,1886399,,,1886500,0.007164863869547844,-23.714772900000003,100.0
36,0.0012469430221244693,100.0,0.0003,19.280025482177734,-0.2194141447544098,51905,1886699,-26.67547605,18868,1886800,0.007142054382711649,,
,0.0020449920557439327,,0.0003,19.545520782470703,0.4727616310119629,,1886899,,,1887000,0.007155420258641243,-23.89553366,100.0
36,0.0017243425827473402,100.0,0.0003,19.35577964782715,1.1917294263839722,51917,1887099,-26.631769329999997,18872,1887200,0.00717889191582799,,
,0.003531747031956911,,0.0003,19.195466995239258,0.020743615925312042,,1887399,,,1887500,0.007047180086374283,-23.792125279999997,100.0
36,0.0023483107797801495,100.0,0.0003,19.476112365722656,-0.2148398458957672,51930,1887499,-26.67248911,18876,1887600,0.006923871114850044,,
,0.0012918576830998063,,0.0003,19.211828231811523,0.6816978454589844,,1887899,,,1888000,0.007034147158265114,-23.73943682,100.0
36,,100.0,,,,51942,,-26.56267207000001,18880,1888000,,,
36,0.0015233613085001707,100.0,0.0003,19.279624938964844,-1.7257519960403442,51947,1888299,-26.543424660000007,18884,1888400,0.007012004964053631,,
,0.0017720351461321115,,0.0003,19.278018951416016,0.4651722311973572,,1888399,,,1888500,0.006931372918188572,-23.935937320000004,100.0
36,0.002756027039140463,100.0,0.0003,19.211566925048828,-0.06350675225257874,51960,1888699,-26.50023954,18888,1888800,0.007132504601031542,,
,0.0016222991980612278,,0.0003,19.004549026489258,-0.28889214992523193,,1888899,,,1889000,0.007087420672178268,-24.037299779999998,100.0
36,0.0023206016048789024,100.0,0.0003,19.311317443847656,1.0586345195770264,51972,1889099,-26.47990183,18892,1889200,0.007215028628706932,,
,0.002337533514946699,,0.0003,19.010848999023438,-0.31116506457328796,,1889399,,,1889500,0.007154549937695265,-24.02350856,100.0
36,0.0015632356517016888,100.0,0.0003,19.21892547607422,0.21154454350471497,51985,1889499,-26.370118589999997,18896,1889600,0.007116117049008608,,
,0.0015562730841338634,,0.0003,19.308849334716797,0.2578510046005249,,1889899,,,1890000,0.007209367584437132,-23.97089538,100.0
36,,100.0,,,,51997,,-26.228061690000004,18900,1890000,,,
36,0.0026548835448920727,100.0,0.0003,19.33868408203125,0.008323483169078827,52002,1890299,-26.190623369999997,18904,1890400,0.007047415245324373,,
,0.0023968375753611326,,0.0003,19.82210922241211,-2.3763084411621094,,1890399,,,1890500,0.00709631759673357,-24.483238980000007,100.0
36,0.0021816615480929613,100.0,0.0003,19.27996063232422,0.8980615735054016,52015,1890699,-26.348880879999996,18908,1890800,0.007114383392035961,,
,0.0022497980389744043,,0.0003,18.978857040405273,0.3954145312309265,,1890899,,,1891000,0.007124163210391998,-23.86335124,100.0
36,0.0018244809471070766,100.0,0.0003,19.086200714111328,-0.44125592708587646,52027,1891099,-26.473110409999993,18912,1891200,0.00705385347828269,,
,0.0011887471191585064,,0.0003,18.91391372680664,-0.7839537262916565,,1891399,,,1891500,0.007244928739964962,-23.77297196,100.0
36,0.0017748899990692735,100.0,0.0003,19.486225128173828,-1.2487716674804688,52040,1891499,-26.25112862,18916,1891600,0.007331931032240391,,
,0.0020845455583184958,,0.0003,19.44986343383789,-2.0326147079467773,,1891899,,,1892000,0.0070121451281011105,-24.27252432,100.0
36,,100.0,,,,52052,,-26.205276119999994,18920,1892000,,,
36,0.0021490638609975576,100.0,0.0003,19.21269989013672,1.0577020645141602,52057,1892299,-26.13269291,18924,1892400,0.00704804714769125,,
,0.0014515810180455446,,0.0003,19.12504768371582,-0.012306615710258484,,1892399,,,1892500,0.00697815977036953,-23.69484978,100.0
36,0.0022180131636559963,100.0,0.0003,19.377208709716797,2.386464834213257,52070,1892699,-26.20107983000001,18928,1892800,0.006844047456979752,,
,0.0019077372271567583,,0.0003,19.101829528808594,-0.1292320340871811,,1892899,,,1893000,0.00721687963232398,-24.799095480000002,100.0
36,0.002686745021492243,100.0,0.0003,19.176921844482422,0.8020809888839722,52083,1893099,-26.04388649,18932,1893200,0.0072126067243516445,,
,0.0021634569857269526,,0.0003,19.176319122314453,0.5129083395004272,,1893399,,,1893500,0.007082660216838121,-23.70921386,100.0
36,0.001970114419236779,100.0,0.0003,19.02535057067871,0.5662031769752502,52095,1893499,-25.932610170000004,18936,1893600,0.007139347493648529,,
,0.0014145061140879989,,0.0003,19.350282669067383,0.14671850204467773,,1893899,,,1894000,0.007051680702716112,-23.846206099999996,100.0
36,,100.0,,,,52108,,-25.749190830000003,18940,1894000,,,
36,0.00738786906003952,100.0,0.0003,19.267091751098633,1.5456645488739014,52113,1894299,-25.694378639999996,18944,1894400,0.007075828034430742,,
,0.0017604371532797813,,0.0003,19.46096420288086,0.34916964173316956,,1894399,,,1894500,0.007051822729408741,-23.87072014,100.0
36,0.0030995160341262817,100.0,0.0003,19.116077423095703,-0.3002752363681793,52125,1894699,-25.5402531,18948,1894800,0.006923798471689224,,
,0.0033972468227148056,,0.0003,19.086191177368164,0.29769647121429443,,1894899,,,1895000,0.006917096674442291,-24.349188139999995,100.0
36,0.002146868035197258,100.0,0.0003,19.219287872314453,0.42379334568977356,52138,1895099,-25.549561089999997,18952,1895200,0.007067506201565266,,
,0.0015072445385158062,,0.0003,19.377338409423828,-0.5318766236305237,,1895399,,,1895500,0.006726791150867939,-23.914351559999997,100.0
36,0.0016394706908613443,100.0,0.0003,19.20855712890625,0.025372236967086792,52151,1895499,-25.59483196,18956,1895600,0.006731119472533464,,
,0.0028299507685005665,,0.0003,19.377689361572266,0.07251262664794922,,1895899,,,1896000,0.006930229719728231,-23.674230379999997,100.0
36,,100.0,,,,52163,,-25.627524010000005,18960,1896000,,,
36,0.0022144431713968515,100.0,0.0003,19.38473129272461,-0.0840713381767273,52168,1896299,-25.71125006,18964,1896400,0.007164617534726858,,
,0.0016202261904254556,,0.0003,19.299339294433594,-1.146409273147583,,1896399,,,1896500,0.007121972274035215,-23.82300924,100.0
36,0.0022532574366778135,100.0,0.0003,18.923786163330078,0.7948237657546997,52181,1896699,-25.501287,18968,1896800,0.007120403926819563,,
,0.002089519053697586,,0.0003,19.321666717529297,0.7962494492530823,,1896899,,,1897000,0.0071694194339215755,-23.895653579999998,100.0
36,0.0024214121513068676,100.0,0.0003,19.497493743896484,0.5509675741195679,52193,1897099,-25.502891609999992,18972,1897200,0.0070046489126980305,,
,0.0023080415558069944,,0.0003,19.344593048095703,-0.6431116461753845,,1897399,,,1897500,0.0072836545296013355,-23.97019996,100.0
36,0.0019080706406384706,100.0,0.0003,19.470733642578125,1.3306992053985596,52206,1897499,-25.427848919999995,18976,1897600,0.007326080463826656,,
,0.004273649770766497,,0.0003,18.83590316772461,0.48675239086151123,,1897899,,,1898000,0.007166770752519369,-24.016557640000002,100.0
36,,100.0,,,,52219,,-25.415667049999996,18980,1898000,,,
36,0.0027357866056263447,100.0,0.0003,19.39398765563965,0.028632670640945435,52224,1898299,-25.42418304,18984,1898400,0.00726850051432848,,
,0.0015789379831403494,,0.0003,19.1822452545166,0.17582568526268005,,1898399,,,1898500,0.007275424897670746,-24.013841160000002,100.0
36,0.004565182141959667,100.0,0.0003,19.29246711730957,1.8465063571929932,52236,1898699,-25.395628349999996,18988,1898800,0.007065298967063427,,
,0.0020881323143839836,,0.0003,19.157657623291016,0.839652419090271,,1898899,,,1899000,0.0071430387906730175,-24.8024683,100.0
36,0.0018307657446712255,100.0,0.0003,19.423254013061523,0.7657420635223389,52249,1899099,-25.415415259999996,18992,1899200,0.007166319526731968,,
,0.0028543039225041866,,0.0003,19.296472549438477,-0.12320901453495026,,1899399,,,1899500,0.0070855384692549706,-23.94591676,100.0
36,0.0018213307484984398,100.0,0.0003,19.312257766723633,-0.9768401384353638,52262,1899499,-25.41961911,18996,1899600,0.007087366655468941,,
,0.0014116953825578094,,0.0003,19.05208396911621,0.3341946601867676,,1899899,,,1900000,0.007199940737336874,-24.112751100000004,100.0
36,,100.0,,,,52275,,-25.414406090000004,19000,1900000,,,
36,0.0016898787580430508,100.0,0.0003,18.901193618774414,-0.4565860629081726,52280,1900299,-25.649298250000005,19004,1900400,0.006952883210033178,,
,0.0013411121908575296,,0.0003,19.197696685791016,0.1998450756072998,,1900399,,,1900500,0.006971956230700016,-23.72671386,100.0
36,0.0010049541015177965,100.0,0.0003,19.388057708740234,-0.2575799524784088,52292,1900699,-25.44803554,19008,1900800,0.007105080410838127,,
,0.0025951911229640245,,0.0003,19.82491111755371,-0.41852933168411255,,1900899,,,1901000,0.007196282036602497,-23.773053940000004,100.0
36,0.00200209254398942,100.0,0.0003,19.32329750061035,-1.0442973375320435,52305,1901099,-25.282209549999994,19012,1901200,0.007124428637325764,,
,0.0017937594093382359,,0.0003,19.145145416259766,1.1477713584899902,,1901399,,,1901500,0.006769969128072262,-25.557364699999997,100.0
36,0.0020474987104535103,100.0,0.0003,19.097942352294922,0.33813542127609253,52317,1901499,-25.297028790000002,19016,1901600,0.006966911721974611,,
,0.001250551431439817,,0.0003,19.932106018066406,-0.3374370038509369,,1901899,,,1902000,0.007163951173424721,-24.02602086,100.0
36,,100.0,,,,52330,,-25.31872324,19020,1902000,,,
36,0.002116688061505556,100.0,0.0003,19.237817764282227,-0.15375570952892303,52334,1902299,-25.178388019999996,19024,1902400,0.0071505154483020306,,
,0.004406713880598545,,0.0003,19.171310424804688,-0.20561730861663818,,1902399,,,1902500,0.007166018709540367,-25.605635200000002,100.0
36,0.0021610925905406475,100.0,0.0003,19.000280380249023,0.8361899852752686,52347,1902699,-25.227018159999997,19028,1902800,0.006970792543143034,,
,0.0016894746804609895,,0.0003,19.22795867919922,0.3009091019630432,,1902899,,,1903000,0.006877238862216473,-24.011095660000002,100.0
36,0.0019080925267189741,100.0,0.0003,19.01542854309082,-0.6387405395507812,52360,1903099,-25.33189113,19032,1903200,0.006967672612518072,,
,0.0017098585376515985,,0.0003,19.347633361816406,-0.945537805557251,,1903399,,,1903500,0.007062580902129412,-24.275923040000002,100.0
36,0.0022241254337131977,100.0,0.0003,19.415102005004883,-0.48897069692611694,52372,1903499,-25.3126948,19036,1903600,0.007090932689607143,,
,0.003171638585627079,,0.0003,19.075674057006836,0.3341434597969055,,1903899,,,1904000,0.0071273609064519405,-23.95952166,100.0
36,,100.0,,,,52385,,-25.5657074,19040,1904000,,,
36,0.003071022219955921,100.0,0.0003,19.073280334472656,-0.17906911671161652,52390,1904299,-25.55323157,19044,1904400,0.006990232039242983,,
,0.004985904786735773,,0.0003,19.12999153137207,-0.08897456526756287,,1904399,,,1904500,0.006862851791083813,-23.98897494,100.0
36,0.0021233048755675554,100.0,0.0003,19.17354965209961,1.2784096002578735,52402,1904699,-25.630084729999993,19048,1904800,0.007124547380954027,,
,0.00383694376796484,,0.0003,19.58550453186035,-0.28721359372138977,,1904899,,,1905000,0.007073618471622467,-23.821349240000004,100.0
36,0.0019225546857342124,100.0,0.0003,19.715660095214844,0.25605490803718567,52415,1905099,-25.78521468,19052,1905200,0.007080792915076017,,
,0.0018876323010772467,,0.0003,19.110401153564453,0.6533534526824951,,1905399,,,1905500,0.007111083250492811,-24.01237274,100.0
36,0.002707519568502903,100.0,0.0003,19.194869995117188,-0.4629753530025482,52427,1905499,-25.830167879999994,19056,1905600,0.007136365864425898,,
,0.005028237123042345,,0.0003,19.236658096313477,-0.6432710289955139,,1905899,,,1906000,0.006908335257321596,-23.996019419999996,100.0
36,,100.0,,,,52440,,-25.9014451,19060,1906000,,,
36,0.0018280796939507127,100.0,0.0003,19.330825805664062,-1.2473573684692383,52445,1906299,-25.933893689999994,19064,1906400,0.006835584063082933,,
,0.0022672205232083797,,0.0003,19.192413330078125,0.08583518862724304,,1906399,,,1906500,0.006793148349970579,-24.49324504,100.0
36,0.0012409797636792064,100.0,0.0003,19.048419952392578,-0.5586594343185425,52457,1906699,-26.028384839999998,19068,1906800,0.007081981282681227,,
,0.0023218486458063126,,0.0003,19.493005752563477,-0.809390127658844,,1906899,,,1907000,0.00706524820998311,-23.96450922,100.0
