time/episodes,time/fps,train/actor_loss,train/ent_coef,train/n_updates,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
18876,36,19.76129150390625,0.007828662171959877,1887499,52067,0.34460824728012085,100.0,0.001325830933637917,1887600,0.0003,-26.06527613,,
,,19.761688232421875,0.007567809894680977,1887899,,0.2638285458087921,,0.001593948109075427,1888000,0.0003,,-24.209513920000003,100.0
18880,36,,,,52080,,100.0,,1888000,,-26.09305129,,
18884,36,19.866941452026367,0.007727407850325108,1888299,52085,0.37512487173080444,100.0,0.0010644670110195875,1888400,0.0003,-26.155109760000002,,
,,19.800254821777344,0.007763143628835678,1888399,,-1.6597964763641357,,0.001550672110170126,1888500,0.0003,,-24.079916859999997,100.0
18888,36,19.796823501586914,0.007649608887732029,1888699,52098,-0.8612119555473328,100.0,0.0009812051430344582,1888800,0.0003,-26.081659520000002,,
,,19.947219848632812,0.007663215510547161,1888899,,0.031267642974853516,,0.0012865148019045591,1889000,0.0003,,-24.377168580000006,100.0
18892,36,19.65513801574707,0.007722883950918913,1889099,52111,0.42503082752227783,100.0,0.0010967666748911142,1889200,0.0003,-25.804975159999994,,
,,19.722131729125977,0.007693864870816469,1889399,,0.6905300617218018,,0.0011810341384261847,1889500,0.0003,,-24.3073088,100.0
18896,36,19.59526252746582,0.007761906832456589,1889499,52123,-1.419265627861023,100.0,0.0015277230413630605,1889600,0.0003,-25.761771130000003,,
,,19.687070846557617,0.007689573802053928,1889899,,1.1778258085250854,,0.001152069540694356,1890000,0.0003,,-24.416809119999996,100.0
18900,36,,,,52136,,100.0,,1890000,,-25.690781150000003,,
18904,36,19.544414520263672,0.007722987327724695,1890299,52141,-0.24258863925933838,100.0,0.001679081586189568,1890400,0.0003,-25.644113819999998,,
,,19.57134437561035,0.007596628740429878,1890399,,0.3706372380256653,,0.0010534217581152916,1890500,0.0003,,-24.057133700000005,100.0
18908,36,19.946643829345703,0.007817605510354042,1890699,52153,1.5310790538787842,100.0,0.0015317646320909262,1890800,0.0003,-25.68224789,,
,,19.35814666748047,0.00785290077328682,1890899,,0.3944166600704193,,0.001510940259322524,1891000,0.0003,,-24.53641752,100.0
18912,36,19.745948791503906,0.007625335827469826,1891099,52166,0.39212924242019653,100.0,0.001059088041074574,1891200,0.0003,-25.598518759999997,,
,,19.330814361572266,0.0076301260851323605,1891399,,0.4353930950164795,,0.0019398399163037539,1891500,0.0003,,-24.268651340000005,100.0
18916,36,20.023014068603516,0.007689185440540314,1891499,52179,-0.5374281406402588,100.0,0.0010874534491449594,1891600,0.0003,-25.59824405000001,,
,,19.454986572265625,0.007619589567184448,1891899,,-0.280302494764328,,0.0010482040233910084,1892000,0.0003,,-24.179126239999995,100.0
18920,36,,,,52191,,100.0,,1892000,,-25.64221864,,
18924,36,19.95714569091797,0.007633947301656008,1892299,52196,-0.6305399537086487,100.0,0.00223192828707397,1892400,0.0003,-25.68602481,,
,,19.54353141784668,0.007610740140080452,1892399,,-0.20496931672096252,,0.001118733431212604,1892500,0.0003,,-24.303371639999995,100.0
18928,36,19.54590606689453,0.007492121774703264,1892699,52209,-0.5751026272773743,100.0,0.0015071053057909012,1892800,0.0003,-25.827832900000004,,
,,19.613128662109375,0.007624652236700058,1892899,,0.5978970527648926,,0.001092234393581748,1893000,0.0003,,-24.245509560000002,100.0
18932,36,19.73259925842285,0.007658283691853285,1893099,52222,-0.71149742603302,100.0,0.0012780140386894345,1893200,0.0003,-25.76775122,,
,,20.204730987548828,0.007600520271807909,1893399,,-0.490071564912796,,0.0008227295475080609,1893500,0.0003,,-24.26607432,100.0
18936,36,19.51764678955078,0.00756921386346221,1893499,52235,0.10466520488262177,100.0,0.0030346037819981575,1893600,0.0003,-25.789724739999997,,
,,20.258398056030273,0.007696070242673159,1893899,,0.20720818638801575,,0.0027595763094723225,1894000,0.0003,,-24.149917280000004,100.0
18940,36,,,,52247,,100.0,,1894000,,-25.897849850000007,,
18944,36,19.562786102294922,0.00733262300491333,1894299,52252,1.3562736511230469,100.0,0.0012357888044789433,1894400,0.0003,-25.930598099999997,,
,,19.808032989501953,0.007426469121128321,1894399,,0.6358642578125,,0.002437251852825284,1894500,0.0003,,-24.5117011,100.0
18948,36,19.520633697509766,0.007537813391536474,1894699,52265,-0.11263866722583771,100.0,0.0016429401002824306,1894800,0.0003,-25.954819119999996,,
,,19.50615119934082,0.007419570814818144,1894899,,-0.41846609115600586,,0.0010892355348914862,1895000,0.0003,,-24.518805139999994,100.0
18952,36,19.460987091064453,0.00766801880672574,1895099,52277,-0.04213756322860718,100.0,0.0014949165051802993,1895200,0.0003,-26.39813703,,
,,19.637903213500977,0.0074654072523117065,1895399,,-0.027922451496124268,,0.0010711010545492172,1895500,0.0003,,-24.043824400000002,100.0
18956,36,19.873046875,0.0074773565866053104,1895499,52290,-0.6628543734550476,100.0,0.00118997972458601,1895600,0.0003,-26.48695926,,
,,19.665996551513672,0.007735880091786385,1895899,,0.35183030366897583,,0.0015989437233656645,1896000,0.0003,,-24.26898724,100.0
18960,36,,,,52303,,100.0,,1896000,,-26.490991799999996,,
18964,36,19.734722137451172,0.007510904222726822,1896299,52307,-0.21417421102523804,100.0,0.0009822082938626409,1896400,0.0003,-26.434017760000007,,
,,20.121797561645508,0.007624455727636814,1896399,,0.14724646508693695,,0.0015775465872138739,1896500,0.0003,,-24.753607780000003,100.0
18968,36,19.41681671142578,0.007776937447488308,1896699,52320,0.5988048911094666,100.0,0.0011233009863644838,1896800,0.0003,-26.563188800000002,,
,,19.883268356323242,0.0077396878041327,1896899,,-0.5800660252571106,,0.0029813102446496487,1897000,0.0003,,-24.120945719999998,100.0
18972,36,19.872282028198242,0.007584399078041315,1897099,52333,-0.885765552520752,100.0,0.0013635349459946156,1897200,0.0003,-26.52604602,,
,,20.129859924316406,0.007714081089943647,1897399,,-0.43842601776123047,,0.001975063467398286,1897500,0.0003,,-24.28697676,100.0
18976,36,19.74872589111328,0.00772467814385891,1897499,52345,0.10067078471183777,100.0,0.0011003564577549696,1897600,0.0003,-26.535803740000002,,
,,20.00200653076172,0.0077044786885380745,1897899,,-0.46147942543029785,,0.0018191528506577015,1898000,0.0003,,-23.98258246,100.0
18980,36,,,,52358,,100.0,,1898000,,-26.66041186,,
18984,36,19.627559661865234,0.007158092223107815,1898299,52363,-0.23411183059215546,100.0,0.0013540898216888309,1898400,0.0003,-26.58459844,,
,,19.524681091308594,0.007176834624260664,1898399,,1.4617148637771606,,0.0015390057815238833,1898500,0.0003,,-24.381652640000002,100.0
18988,36,20.110471725463867,0.007423608098179102,1898699,52375,0.4306490421295166,100.0,0.0020458311773836613,1898800,0.0003,-26.59145744,,
,,19.707195281982422,0.007749669719487429,1898899,,-0.3093205988407135,,0.0011619747383520007,1899000,0.0003,,-23.996398399999997,100.0
18992,36,19.935863494873047,0.007595603819936514,1899099,52388,-1.3046799898147583,100.0,0.0012146993540227413,1899200,0.0003,-26.67332398,,
,,19.59493064880371,0.007448581513017416,1899399,,-0.11455437541007996,,0.003353923326358199,1899500,0.0003,,-24.150435159999997,100.0
18996,36,19.580368041992188,0.007584691978991032,1899499,52400,0.44241228699684143,100.0,0.0010459719924256206,1899600,0.0003,-26.5958888,,
,,19.88026237487793,0.007614286616444588,1899899,,-1.2108092308044434,,0.001610052539035678,1900000,0.0003,,-24.006477480000004,100.0
19000,36,,,,52413,,100.0,,1900000,,-26.51946192000001,,
19004,36,20.13994598388672,0.007766449823975563,1900299,52418,0.8716004490852356,100.0,0.0014687135117128491,1900400,0.0003,-26.570537510000005,,
,,19.58899688720703,0.007714650593698025,1900399,,-0.3240101635456085,,0.0011505032889544964,1900500,0.0003,,-23.981519519999996,100.0
19008,36,19.793869018554688,0.007872565649449825,1900699,52430,1.404712438583374,100.0,0.0011205894406884909,1900800,0.0003,-26.596286870000004,,
,,20.26805877685547,0.007872111164033413,1900899,,-1.919173240661621,,0.0026518981903791428,1901000,0.0003,,-24.197473979999998,100.0
19012,36,19.707902908325195,0.0075904447585344315,1901099,52443,0.18001788854599,100.0,0.0014872625470161438,1901200,0.0003,-26.659700790000002,,
,,19.712310791015625,0.00786040909588337,1901399,,-0.17219054698944092,,0.0012619707267731428,1901500,0.0003,,-24.25020408,100.0
19016,36,19.89289093017578,0.0077570159919559956,1901499,52456,-0.27667298913002014,100.0,0.0023632654920220375,1901600,0.0003,-26.70285425,,
,,19.7159423828125,0.0077270278707146645,1901899,,-0.08422183990478516,,0.0031297029927372932,1902000,0.0003,,-24.322472939999997,100.0
19020,36,,,,52468,,100.0,,1902000,,-26.73647918,,
19024,36,19.723323822021484,0.007726825773715973,1902299,52473,0.013045921921730042,100.0,0.0019393179100006819,1902400,0.0003,-26.606820969999998,,
,,19.793933868408203,0.007699810899794102,1902399,,-0.3400561511516571,,0.002187690930441022,1902500,0.0003,,-24.155274419999998,100.0
19028,36,19.76287078857422,0.007546171545982361,1902699,52486,-0.0028841793537139893,100.0,0.001336122048087418,1902800,0.0003,-26.469517400000004,,
,,20.133895874023438,0.007393693085759878,1902899,,0.5207656621932983,,0.001510831993073225,1903000,0.0003,,-25.075522080000006,100.0
19032,36,19.87517547607422,0.007702876813709736,1903099,52498,-0.011245056986808777,100.0,0.0017776419408619404,1903200,0.0003,-26.45994801,,
,,20.16192054748535,0.007640287280082703,1903399,,-0.4965057373046875,,0.001465427689254284,1903500,0.0003,,-24.072542700000003,100.0
19036,36,19.654159545898438,0.007547070737928152,1903499,52511,-1.595750331878662,100.0,0.0013020725455135107,1903600,0.0003,-26.532732449999997,,
,,19.603450775146484,0.007579687982797623,1903899,,-1.6613738536834717,,0.001493331277742982,1904000,0.0003,,-24.14645446,100.0
19040,36,,,,52523,,100.0,,1904000,,-26.435278019999995,,
19044,36,20.009042739868164,0.007710498757660389,1904299,52528,-0.7594749331474304,100.0,0.0012290881713852286,1904400,0.0003,-26.3465085,,
,,19.73207664489746,0.007613280788064003,1904399,,-0.3283591568470001,,0.0018791789188981056,1904500,0.0003,,-24.082154180000003,100.0
19048,36,19.690967559814453,0.007653414271771908,1904699,52541,0.47508740425109863,100.0,0.00410072598606348,1904800,0.0003,-26.27143808,,
,,19.83780288696289,0.007547822780907154,1904899,,-1.0240832567214966,,0.0016112334560602903,1905000,0.0003,,-24.632305940000002,100.0
19052,36,20.084829330444336,0.0076827495358884335,1905099,52553,-0.16718950867652893,100.0,0.0023768253158777952,1905200,0.0003,-25.932908330000004,,
,,19.848390579223633,0.007625695783644915,1905399,,0.9399733543395996,,0.0021581260953098536,1905500,0.0003,,-24.859614460000003,100.0
19056,36,19.49795150756836,0.007644091732800007,1905499,52566,-0.4676370322704315,100.0,0.0012476637493818998,1905600,0.0003,-25.831930630000002,,
,,19.96978759765625,0.00752060953527689,1905899,,-0.04123090207576752,,0.0026743654161691666,1906000,0.0003,,-24.52989316,100.0
19060,36,,,,52578,,100.0,,1906000,,-25.80428709,,
19064,36,19.957189559936523,0.007605218794196844,1906299,52584,-1.0543196201324463,100.0,0.0012030634097754955,1906400,0.0003,-25.88071106,,
,,19.863245010375977,0.007561872247606516,1906399,,0.3241042494773865,,0.0023224824108183384,1906500,0.0003,,-24.175565560000006,100.0
19068,36,19.879364013671875,0.007625601254403591,1906699,52596,0.734054684638977,100.0,0.0018675049068406224,1906800,0.0003,-25.80425861,,
,,20.102264404296875,0.007541020400822163,1906899,,0.21156752109527588,,0.0012183700455352664,1907000,0.0003,,-24.14121338,100.0
19072,36,19.683998107910156,0.007541073951870203,1907099,52609,-0.8397824764251709,100.0,0.0011191581143066287,1907200,0.0003,-25.967904489999995,,
,,19.81068229675293,0.007508258335292339,1907399,,0.1388048231601715,,0.0013702665455639362,1907500,0.0003,,-24.37530282,100.0
19076,36,19.794696807861328,0.0075805881060659885,1907499,52622,0.2796339690685272,100.0,0.0012908224016427994,1907600,0.0003,-25.920817630000005,,
,,19.773637771606445,0.007610555272549391,1907899,,0.6486620903015137,,0.001996495295315981,1908000,0.0003,,-24.5701609,100.0
19080,36,,,,52634,,100.0,,1908000,,-25.90417065,,
19084,36,19.59762191772461,0.007784279529005289,1908299,52639,-0.29500627517700195,100.0,0.0015050573274493217,1908400,0.0003,-25.889419559999997,,
,,20.25963592529297,0.007889092899858952,1908399,,-0.845860481262207,,0.0014461323153227568,1908500,0.0003,,-24.19221802,100.0
19088,36,20.17884063720703,0.007742057088762522,1908699,52652,-0.7649937272071838,100.0,0.0014949440956115723,1908800,0.0003,-25.81052536,,
,,20.0252742767334,0.007500328589230776,1908899,,-0.9181165099143982,,0.0021011813078075647,1909000,0.0003,,-24.387842799999998,100.0
19092,36,19.877866744995117,0.007665115874260664,1909099,52665,0.4084400236606598,100.0,0.0010925516253337264,1909200,0.0003,-25.82895469,,
,,20.046344757080078,0.0077056800946593285,1909399,,0.4467466175556183,,0.002507472410798073,1909500,0.0003,,-24.260539559999998,100.0
19096,36,20.05602264404297,0.007776370272040367,1909499,52677,0.6061219573020935,100.0,0.0024105447810143232,1909600,0.0003,-25.7890425,,
,,19.71975326538086,0.007777041289955378,1909899,,1.1257977485656738,,0.001183085609227419,1910000,0.0003,,-24.410087299999997,100.0
19100,36,,,,52690,,100.0,,1910000,,-25.78727028,,
19104,36,19.69698715209961,0.007594781927764416,1910299,52694,0.6725732684135437,100.0,0.0028044981881976128,1910400,0.0003,-25.804394370000004,,
,,19.816856384277344,0.007663635537028313,1910399,,0.3438461720943451,,0.0011471863836050034,1910500,0.0003,,-24.584217279999997,100.0
19108,36,19.880861282348633,0.007551628164947033,1910699,52707,-0.2837018370628357,100.0,0.0014252274995669723,1910800,0.0003,-25.980904610000003,,
,,19.895505905151367,0.0075917295180261135,1910899,,-0.003230273723602295,,0.0032155977096408606,1911000,0.0003,,-24.09225344,100.0
19112,36,19.70475196838379,0.007590180262923241,1911099,52720,0.1512151062488556,100.0,0.0008490263717249036,1911200,0.0003,-25.793930890000002,,
,,19.813434600830078,0.007556210272014141,1911399,,-2.397218704223633,,0.0011276474688202143,1911500,0.0003,,-24.289620720000002,100.0
19116,36,19.984477996826172,0.007247499190270901,1911499,52732,-0.12806466221809387,100.0,0.0010387497022747993,1911600,0.0003,-25.760693819999997,,
,,19.64229965209961,0.007589300628751516,1911899,,0.41623902320861816,,0.0010780782904475927,1912000,0.0003,,-24.26511072,100.0
19120,36,,,,52745,,100.0,,1912000,,-25.612671479999996,,
19124,36,20.29881477355957,0.007620385382324457,1912299,52750,-0.1574574112892151,100.0,0.0010737053817138076,1912400,0.0003,-25.686098050000002,,
,,19.900978088378906,0.007542261388152838,1912399,,-0.9141150116920471,,0.0014361278153955936,1912500,0.0003,,-24.210479160000006,100.0
19128,36,19.834842681884766,0.007674379274249077,1912699,52763,0.1500871330499649,100.0,0.0018447667825967073,1912800,0.0003,-25.745662410000005,,
,,20.043376922607422,0.007756668142974377,1912899,,-1.651557445526123,,0.000999858253635466,1913000,0.0003,,-24.607366219999996,100.0
19132,36,20.10604476928711,0.007355357054620981,1913099,52776,0.15746746957302094,100.0,0.0010136018972843885,1913200,0.0003,-25.695693400000003,,
,,20.373929977416992,0.0074791256338357925,1913399,,0.3412732779979706,,0.0011143970768898726,1913500,0.0003,,-24.215326539999996,100.0
19136,36,19.894838333129883,0.007623245473951101,1913499,52788,1.001177191734314,100.0,0.0012432454386726022,1913600,0.0003,-25.622310129999995,,
,,20.008378982543945,0.00767911272123456,1913899,,-0.3651912212371826,,0.0012867824407294393,1914000,0.0003,,-23.96014486,100.0
19140,36,,,,52800,,100.0,,1914000,,-25.699504010000002,,
19144,36,19.844676971435547,0.007667488418519497,1914299,52805,1.0712820291519165,100.0,0.0013726935721933842,1914400,0.0003,-25.88769159,,
,,19.76679229736328,0.007718871347606182,1914399,,-0.9217833280563354,,0.002375094685703516,1914500,0.0003,,-24.007391960000003,100.0
19148,36,19.85152244567871,0.007516783662140369,1914699,52818,0.7880945205688477,100.0,0.002615440171211958,1914800,0.0003,-26.029351139999996,,
,,19.86016845703125,0.007606778293848038,1914899,,1.0016494989395142,,0.0010530254803597927,1915000,0.0003,,-23.96528458,100.0
19152,36,19.945945739746094,0.00758703937754035,1915099,52831,0.48404186964035034,100.0,0.0010112699819728732,1915200,0.0003,-26.09772457,,
,,19.769561767578125,0.007508283015340567,1915399,,-0.5072265267372131,,0.001185384695418179,1915500,0.0003,,-23.962002259999995,100.0
19156,36,19.7667236328125,0.007601187564432621,1915499,52843,0.8133217096328735,100.0,0.0012705952394753695,1915600,0.0003,-26.168996260000004,,
,,20.577213287353516,0.007607431150972843,1915899,,0.807970404624939,,0.0014019806403666735,1916000,0.0003,,-23.997256520000004,100.0
19160,36,,,,52856,,100.0,,1916000,,-26.23974166,,
19164,36,20.495086669921875,0.0076011656783521175,1916299,52860,-0.044823840260505676,100.0,0.0019741072319447994,1916400,0.0003,-26.37190263,,
,,19.949983596801758,0.007696958724409342,1916399,,1.1752710342407227,,0.0010527154663577676,1916500,0.0003,,-24.27319982,100.0
19168,36,20.28508758544922,0.007775283884257078,1916699,52873,-0.07361894845962524,100.0,0.0018952819518744946,1916800,0.0003,-26.454700109999997,,
,,19.897939682006836,0.0076643736101686954,1916899,,1.0437719821929932,,0.001886236947029829,1917000,0.0003,,-24.350398939999994,100.0
19172,36,19.635915756225586,0.007568048313260078,1917099,52886,0.3602310121059418,100.0,0.0017230733064934611,1917200,0.0003,-26.180107380000003,,
,,20.274696350097656,0.007758387830108404,1917399,,-0.4196799397468567,,0.0011433210456743836,1917500,0.0003,,-24.374351340000004,100.0
19176,36,19.868762969970703,0.007708440069109201,1917499,52899,0.289928674697876,100.0,0.0013041114434599876,1917600,0.0003,-26.273140299999994,,
,,19.8385066986084,0.007599016651511192,1917899,,0.3299007713794708,,0.0022482648491859436,1918000,0.0003,,-24.106534140000004,100.0
19180,36,,,,52911,,100.0,,1918000,,-26.140028159999996,,
19184,36,20.043804168701172,0.007602793164551258,1918299,52916,0.3750816285610199,100.0,0.001352198189124465,1918400,0.0003,-26.211668119999995,,
,,20.239553451538086,0.007682317402213812,1918399,,0.3072354793548584,,0.0016811529640108347,1918500,0.0003,,-24.366599640000004,100.0
19188,36,19.85928726196289,0.007615140173584223,1918699,52929,0.3527105450630188,100.0,0.0017625413602218032,1918800,0.0003,-26.293736170000006,,
,,20.19643783569336,0.007584040518850088,1918899,,1.0703694820404053,,0.0012728573055937886,1919000,0.0003,,-24.245855080000002,100.0
19192,36,20.003202438354492,0.00770440511405468,1919099,52941,-0.712205171585083,100.0,0.0012799710966646671,1919200,0.0003,-26.18846046,,
,,20.068580627441406,0.007731683552265167,1919399,,-0.7050235271453857,,0.001669836463406682,1919500,0.0003,,-24.180770579999997,100.0
19196,36,19.906492233276367,0.0076087298803031445,1919499,52954,0.1583442986011505,100.0,0.001722482149489224,1919600,0.0003,-26.498755860000003,,
,,20.07060432434082,0.0077105360105633736,1919899,,-0.35941576957702637,,0.0015570931136608124,1920000,0.0003,,-24.236016019999997,100.0
19200,36,,,,52967,,100.0,,1920000,,-26.531716160000002,,
19204,36,20.334815979003906,0.007554978132247925,1920299,52972,-0.42614907026290894,100.0,0.0011644623009487987,1920400,0.0003,-26.566067490000002,,
,,19.901622772216797,0.007665247190743685,1920399,,0.7922316193580627,,0.0013207243755459785,1920500,0.0003,,-24.25673054,100.0
19208,36,19.97294044494629,0.007579793222248554,1920699,52984,-0.29942864179611206,100.0,0.004350873176008463,1920800,0.0003,-26.307754709999998,,
,,19.771827697753906,0.0074128624983131886,1920899,,0.14379167556762695,,0.0012473221868276596,1921000,0.0003,,-23.957953400000005,100.0
19212,36,19.857637405395508,0.0075194514356553555,1921099,52997,0.42229437828063965,100.0,0.0014568520709872246,1921200,0.0003,-26.31365267,,
,,20.06324005126953,0.007490785792469978,1921399,,-0.30087918043136597,,0.0025808517821133137,1921500,0.0003,,-24.763571060000004,100.0
19216,36,20.52123260498047,0.007516325451433659,1921499,53010,0.42429816722869873,100.0,0.001599385985173285,1921600,0.0003,-26.309487439999998,,
,,20.103578567504883,0.007439569104462862,1921899,,0.16692857444286346,,0.0019530387362465262,1922000,0.0003,,-23.964019340000004,100.0
19220,36,,,,53023,,100.0,,1922000,,-26.3547933,,
19224,36,19.726980209350586,0.0076011731289327145,1922299,53027,-0.39456629753112793,100.0,0.0011558824917301536,1922400,0.0003,-26.222983789999997,,
,,19.864459991455078,0.0075449333526194096,1922399,,0.7351851463317871,,0.0011308093089610338,1922500,0.0003,,-24.008720299999997,100.0
19228,36,20.269498825073242,0.007730161305516958,1922699,53040,0.4838918447494507,100.0,0.0017930574249476194,1922800,0.0003,-26.249846850000004,,
,,20.163639068603516,0.007716670632362366,1922899,,0.023192793130874634,,0.0011667481157928705,1923000,0.0003,,-24.092829339999998,100.0
19232,36,20.015979766845703,0.007526406552642584,1923099,53053,0.2755765914916992,100.0,0.0015576246660202742,1923200,0.0003,-26.310838359999998,,
,,20.355134963989258,0.007564180996268988,1923399,,-0.02059134840965271,,0.0015903234016150236,1923500,0.0003,,-24.1838877,100.0
19236,36,20.032352447509766,0.0074862828478217125,1923499,53066,0.20372149348258972,100.0,0.001040338072925806,1923600,0.0003,-26.366547419999996,,
,,20.3344669342041,0.007743836846202612,1923899,,-0.2606697082519531,,0.0008418381912633777,1924000,0.0003,,-24.11146436,100.0
19240,36,,,,53079,,100.0,,1924000,,-26.252881359999996,,
19244,36,19.880096435546875,0.007633969187736511,1924299,53083,-0.6013034582138062,100.0,0.0010440221522003412,1924400,0.0003,-26.245521080000003,,
,,20.157676696777344,0.007642743643373251,1924399,,-0.6789456605911255,,0.0014086142182350159,1924500,0.0003,,-23.97342784,100.0
19248,36,20.228008270263672,0.007714278995990753,1924699,53096,-0.6068383455276489,100.0,0.0027082450687885284,1924800,0.0003,-26.18580269,,
,,20.31413459777832,0.007775887846946716,1924899,,-1.604579210281372,,0.0009933158289641142,1925000,0.0003,,-23.945719060000002,100.0
19252,36,20.008907318115234,0.00785105861723423,1925099,53108,-0.568673849105835,100.0,0.0013564324472099543,1925200,0.0003,-26.267910259999994,,
,,20.10741424560547,0.0076991538517177105,1925399,,0.23622830212116241,,0.001743882312439382,1925500,0.0003,,-24.192921000000002,100.0
19256,36,20.391864776611328,0.007675067521631718,1925499,53121,-0.8038283586502075,100.0,0.0012033875100314617,1925600,0.0003,-26.28123344,,
,,20.106258392333984,0.007522338069975376,1925899,,1.1661149263381958,,0.0014335920568555593,1926000,0.0003,,-24.05689874,100.0
19260,36,,,,53134,,100.0,,1926000,,-26.20960947,,
19264,36,20.07337760925293,0.00757949985563755,1926299,53139,-0.7623319625854492,100.0,0.0011322739301249385,1926400,0.0003,-26.00019708,,
,,19.990415573120117,0.007471939083188772,1926399,,0.2187369465827942,,0.002466102596372366,1926500,0.0003,,-24.3493469,100.0
19268,36,19.753326416015625,0.007569488603621721,1926699,53151,-0.030528128147125244,100.0,0.0008654689299874008,1926800,0.0003,-26.045221800000004,,
,,20.190235137939453,0.007592522539198399,1926899,,0.4085325002670288,,0.0009653617162257433,1927000,0.0003,,-24.02994314,100.0
19272,36,19.99448585510254,0.007634770590811968,1927099,53164,-0.5549637079238892,100.0,0.0016799846198409796,1927200,0.0003,-26.225896520000003,,
,,20.48383331298828,0.0076630436815321445,1927399,,-0.19164881110191345,,0.0012202307116240263,1927500,0.0003,,-24.181735680000003,100.0
19276,36,19.817752838134766,0.00782034918665886,1927499,53177,1.0742930173873901,100.0,0.0018268399871885777,1927600,0.0003,-26.16695212,,
,,20.2906436920166,0.007811360526829958,1927899,,-0.2985902428627014,,0.0015820895787328482,1928000,0.0003,,-24.13369166,100.0
19280,36,,,,53190,,100.0,,1928000,,-26.34881535,,
19284,36,19.99054718017578,0.007608029525727034,1928299,53194,0.030048221349716187,100.0,0.0033708512783050537,1928400,0.0003,-26.33963655,,
,,20.478137969970703,0.007661673706024885,1928399,,0.6639915108680725,,0.0013671828201040626,1928500,0.0003,,-24.11888364,100.0
19288,36,20.3082275390625,0.007426862604916096,1928699,53207,-0.1668364703655243,100.0,0.0013966982951387763,1928800,0.0003,-26.320321919999998,,
,,20.032703399658203,0.007744656875729561,1928899,,-0.2047749161720276,,0.0017059278907254338,1929000,0.0003,,-24.138853299999997,100.0
19292,36,19.940711975097656,0.0076073589734733105,1929099,53220,-0.27466246485710144,100.0,0.0012515393318608403,1929200,0.0003,-26.39255742,,
,,20.085800170898438,0.007625652477145195,1929399,,1.585515022277832,,0.0016559625510126352,1929500,0.0003,,-24.345161380000004,100.0
19296,36,20.006717681884766,0.007595589384436607,1929499,53233,-0.2557939291000366,100.0,0.001617784146219492,1929600,0.0003,-26.05255662,,
,,20.359779357910156,0.007567997556179762,1929899,,0.30682480335235596,,0.001988581847399473,1930000,0.0003,,-25.13604518,100.0
19300,36,,,,53245,,100.0,,1930000,,-26.143124240000006,,
19304,36,20.2847843170166,0.0075608775950968266,1930299,53250,-0.0756763219833374,100.0,0.0014343117363750935,1930400,0.0003,-26.050597380000003,,
,,20.262351989746094,0.007629365660250187,1930399,,-1.1571556329727173,,0.0014771089190617204,1930500,0.0003,,-24.21255592,100.0
19308,36,20.162158966064453,0.007541861850768328,1930699,53263,0.006781421601772308,100.0,0.0012079040752723813,1930800,0.0003,-26.15004238,,
,,19.884620666503906,0.007616810966283083,1930899,,-0.33825406432151794,,0.002025238238275051,1931000,0.0003,,-24.29268854,100.0
19312,36,20.155292510986328,0.0075960238464176655,1931099,53276,0.09862042963504791,100.0,0.0015139481984078884,1931200,0.0003,-26.278577279999993,,
,,19.859832763671875,0.007537167053669691,1931399,,-0.3965631425380707,,0.0011248873779550195,1931500,0.0003,,-24.27604316,100.0
19316,36,19.99794578552246,0.007563982158899307,1931499,53289,-0.11475907266139984,100.0,0.001095377840101719,1931600,0.0003,-26.271154359999997,,
,,20.084590911865234,0.007348805200308561,1931899,,0.9382429718971252,,0.004141106270253658,1932000,0.0003,,-24.1251391,100.0
19320,36,,,,53301,,100.0,,1932000,,-26.293749799999997,,
19324,36,19.927230834960938,0.007649652194231749,1932299,53306,0.5457485914230347,100.0,0.002489113714545965,1932400,0.0003,-26.337844099999998,,
,,20.06280517578125,0.007684830576181412,1932399,,0.10538312792778015,,0.001632456318475306,1932500,0.0003,,-24.026910180000005,100.0
19328,36,20.02450180053711,0.007576363626867533,1932699,53319,0.15972059965133667,100.0,0.0014478144003078341,1932800,0.0003,-26.18831075,,
,,19.802268981933594,0.00770962331444025,1932899,,0.3366727828979492,,0.0013498595217242837,1933000,0.0003,,-24.110498780000007,100.0
19332,36,20.06256866455078,0.0076576340943574905,1933099,53332,0.2887554168701172,100.0,0.0016660091932862997,1933200,0.0003,-26.206481789999998,,
,,20.003498077392578,0.007516547106206417,1933399,,-0.46076321601867676,,0.0011320174671709538,1933500,0.0003,,-24.3871683,100.0
19336,36,20.147397994995117,0.0075817774049937725,1933499,53344,0.9931542873382568,100.0,0.0016963670495897532,1933600,0.0003,-26.250016589999994,,
,,19.893543243408203,0.007488728500902653,1933899,,-0.373701274394989,,0.0025526713579893112,1934000,0.0003,,-24.496709579999997,100.0
19340,36,,,,53357,,100.0,,1934000,,-26.315482720000006,,
19344,36,19.753671646118164,0.0069761998020112514,1934299,53361,-0.3725515305995941,100.0,0.0012155066942796111,1934400,0.0003,-26.262340509999994,,
,,20.15784454345703,0.0071634394116699696,1934399,,-0.7561089396476746,,0.0015548341907560825,1934500,0.0003,,-24.12445564,100.0
19348,36,20.424236297607422,0.00739458529278636,1934699,53374,0.31486237049102783,100.0,0.0009767082519829273,1934800,0.0003,-26.23722644,,
