time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,52.80879211425781,0.001,,70500,0.1561214029788971,,,70399,100.0,-43.430689920000006
708,100.0,52.72971725463867,0.001,-42.9644715,70800,0.13329952955245972,71,994,70699,,
,,53.058406829833984,0.001,,71000,0.1126423180103302,,,70899,100.0,-46.852825059999994
712,100.0,53.302101135253906,0.001,-43.05689574,71200,0.16489273309707642,71,1000,71099,,
,,52.84967041015625,0.001,,71500,0.13634586334228516,,,71399,100.0,-48.00716824
716,100.0,53.387840270996094,0.001,-43.65374341,71600,0.17342457175254822,71,1007,71499,,
,,53.98274612426758,0.001,,72000,0.1428646743297577,,,71899,100.0,-44.605047940000006
720,100.0,,,-43.3630214,72000,,71,1013,,,
724,100.0,54.04594421386719,0.001,-43.506599550000004,72400,0.2331710159778595,71,1016,72299,,
,,54.274234771728516,0.001,,72500,0.19286727905273438,,,72399,100.0,-45.29612168
728,100.0,54.464134216308594,0.001,-43.61899657000001,72800,0.13994041085243225,71,1022,72699,,
,,53.93573760986328,0.001,,73000,0.1849750578403473,,,72899,100.0,-47.35196902
732,100.0,53.126766204833984,0.001,-43.802845770000005,73200,0.17845776677131653,71,1029,73099,,
,,53.86383056640625,0.001,,73500,0.17502401769161224,,,73399,100.0,-43.55124984
736,100.0,53.94520568847656,0.001,-43.71097987,73600,0.18934695422649384,71,1035,73499,,
,,54.01752471923828,0.001,,74000,0.1362728774547577,,,73899,100.0,-48.45757934
740,100.0,,,-44.03483102,74000,,71,1042,,,
744,100.0,53.91075897216797,0.001,-44.124473720000005,74400,0.18914444744586945,71,1044,74299,,
,,54.37671661376953,0.001,,74500,0.19093522429466248,,,74399,100.0,-45.064865139999995
748,100.0,54.38410186767578,0.001,-44.23091981000002,74800,0.20138192176818848,71,1051,74699,,
,,54.00746154785156,0.001,,75000,0.15575411915779114,,,74899,100.0,-43.95961291999999
752,100.0,54.39808654785156,0.001,-44.37549848999999,75200,0.197505921125412,71,1057,75099,,
,,54.22833251953125,0.001,,75500,0.19969043135643005,,,75399,100.0,-45.664890639999996
756,100.0,54.19340515136719,0.001,-44.14680336000001,75600,0.19762922823429108,71,1063,75499,,
,,54.43526077270508,0.001,,76000,0.23909008502960205,,,75899,100.0,-44.46930818
760,100.0,,,-44.356195549999995,76000,,71,1070,,,
764,100.0,54.278785705566406,0.001,-44.1780065,76400,0.19293630123138428,71,1072,76299,,
,,53.559391021728516,0.001,,76500,0.188043475151062,,,76399,100.0,-44.52849588
768,100.0,54.96673583984375,0.001,-44.53731833,76800,0.19552630186080933,71,1079,76699,,
,,54.060646057128906,0.001,,77000,0.18971331417560577,,,76899,100.0,-45.682670259999995
772,100.0,54.161720275878906,0.001,-44.474853599999996,77200,0.3004022538661957,71,1085,77099,,
,,55.130306243896484,0.001,,77500,0.22483670711517334,,,77399,100.0,-44.23629261999999
776,100.0,55.210182189941406,0.001,-44.54535528999999,77600,0.25315043330192566,71,1091,77499,,
,,54.42388153076172,0.001,,78000,0.23893550038337708,,,77899,100.0,-45.8091234
780,100.0,,,-44.325645000000016,78000,,71,1098,,,
784,100.0,54.31011199951172,0.001,-44.177618219999985,78400,0.19969338178634644,71,1100,78299,,
,,54.51666259765625,0.001,,78500,0.289164274930954,,,78399,100.0,-48.703196719999994
788,100.0,54.16547393798828,0.001,-43.97914158,78800,0.16488756239414215,71,1107,78699,,
,,54.71672821044922,0.001,,79000,0.159850612282753,,,78899,100.0,-60.911370659999996
792,100.0,54.60838317871094,0.001,-43.952720140000004,79200,0.15569359064102173,71,1113,79099,,
,,54.68034744262695,0.001,,79500,0.1901051551103592,,,79399,100.0,-45.15297712
796,100.0,54.546817779541016,0.001,-44.19664878000001,79600,0.15773597359657288,71,1120,79499,,
,,55.42964172363281,0.001,,80000,0.1489335000514984,,,79899,100.0,-50.514996180000004
800,100.0,,,-44.24710468,80000,,71,1126,,,
804,100.0,54.892608642578125,0.001,-44.54814964,80400,0.12472911179065704,71,1129,80299,,
,,54.952796936035156,0.001,,80500,0.15460675954818726,,,80399,100.0,-46.85305058
808,100.0,55.30363464355469,0.001,-44.93340641,80800,0.15447434782981873,71,1135,80699,,
,,54.528419494628906,0.001,,81000,0.16591376066207886,,,80899,100.0,-44.872671260000004
812,100.0,55.639774322509766,0.001,-45.14563394999999,81200,0.34787172079086304,71,1142,81099,,
,,55.25318908691406,0.001,,81500,0.21398623287677765,,,81399,100.0,-45.24051064
816,100.0,54.51064682006836,0.001,-44.864777990000015,81600,0.16032427549362183,71,1148,81499,,
,,55.33678436279297,0.001,,82000,0.1671905219554901,,,81899,100.0,-49.7776028
820,100.0,,,-45.18519023000001,82000,,70,1154,,,
824,100.0,55.03813934326172,0.001,-45.11958295,82400,0.14718544483184814,71,1157,82299,,
,,55.961631774902344,0.001,,82500,0.14831769466400146,,,82399,100.0,-50.35935601999999
828,100.0,55.235321044921875,0.001,-45.50373936,82800,0.14413195848464966,71,1163,82699,,
,,55.597137451171875,0.001,,83000,0.15128596127033234,,,82899,100.0,-49.56620908
832,100.0,55.35990905761719,0.001,-45.22623476999999,83200,0.1534491777420044,71,1170,83099,,
,,55.71334457397461,0.001,,83500,0.11852961033582687,,,83399,100.0,-50.470261499999985
836,100.0,55.433494567871094,0.001,-45.269286310000005,83600,0.1369752585887909,71,1176,83499,,
,,55.35877227783203,0.001,,84000,0.14263398945331573,,,83899,100.0,-47.34822048
840,100.0,,,-45.07530469,84000,,70,1183,,,
844,100.0,55.921104431152344,0.001,-45.06996932,84400,0.147499680519104,71,1185,84299,,
,,55.13653564453125,0.001,,84500,0.13201625645160675,,,84399,100.0,-45.04574502
848,100.0,55.303062438964844,0.001,-45.185691610000006,84800,0.1683339774608612,71,1192,84699,,
,,55.94364929199219,0.001,,85000,0.10506005585193634,,,84899,100.0,-45.60865080000001
852,100.0,55.91099548339844,0.001,-44.804279480000005,85200,0.13265669345855713,71,1198,85099,,
,,54.758338928222656,0.001,,85500,0.16322067379951477,,,85399,100.0,-45.43259776
856,100.0,56.15663528442383,0.001,-45.123739289999996,85600,0.11774704605340958,71,1205,85499,,
,,55.72209167480469,0.001,,86000,0.11319907009601593,,,85899,100.0,-43.830039799999994
860,100.0,,,-44.78300729000001,86000,,70,1211,,,
864,100.0,55.398582458496094,0.001,-44.75407861000001,86400,0.15716157853603363,71,1214,86299,,
,,55.40581512451172,0.001,,86500,0.13213331997394562,,,86399,100.0,-45.213353839999996
868,100.0,55.388275146484375,0.001,-44.66994017,86800,0.1562288999557495,71,1220,86699,,
,,56.194252014160156,0.001,,87000,0.13447602093219757,,,86899,100.0,-44.75085008
872,100.0,55.275054931640625,0.001,-44.59645471999999,87200,0.13279297947883606,71,1227,87099,,
,,55.530189514160156,0.001,,87500,0.11663194000720978,,,87399,100.0,-48.35261082
876,100.0,55.42140579223633,0.001,-44.41137015,87600,0.14636296033859253,71,1233,87499,,
,,56.328895568847656,0.001,,88000,0.15098465979099274,,,87899,100.0,-47.71315708
880,100.0,,,-44.38747312999999,88000,,70,1240,,,
884,100.0,55.44123840332031,0.001,-44.387158090000014,88400,0.2824232578277588,71,1242,88299,,
,,55.02231216430664,0.001,,88500,0.15719494223594666,,,88399,100.0,-54.91975606000001
888,100.0,55.67082595825195,0.001,-44.485697800000004,88800,0.12172240763902664,71,1248,88699,,
,,55.045745849609375,0.001,,89000,0.17563661932945251,,,88899,100.0,-46.263277640000005
892,100.0,55.53154754638672,0.001,-44.271177900000005,89200,0.162043035030365,71,1255,89099,,
,,55.96807098388672,0.001,,89500,0.11731471121311188,,,89399,100.0,-50.854492820000004
896,100.0,55.593780517578125,0.001,-44.37797402,89600,0.1379871815443039,71,1261,89499,,
,,55.80162811279297,0.001,,90000,0.14877860248088837,,,89899,100.0,-56.443799799999994
900,100.0,,,-44.56591253999999,90000,,70,1268,,,
904,100.0,55.68275451660156,0.001,-44.28004816999999,90400,0.1548793762922287,71,1270,90299,,
,,56.04022216796875,0.001,,90500,0.15443623065948486,,,90399,100.0,-51.26921308
908,100.0,56.1932487487793,0.001,-44.59679493999999,90800,0.24392983317375183,71,1277,90699,,
,,56.454254150390625,0.001,,91000,0.2536385953426361,,,90899,100.0,-45.4108219
912,100.0,55.533172607421875,0.001,-44.652870119999996,91200,0.12239882349967957,71,1283,91099,,
,,56.23012924194336,0.001,,91500,0.19253534078598022,,,91399,100.0,-72.51636454
916,100.0,56.272254943847656,0.001,-44.41450446999999,91600,0.1606733649969101,70,1290,91499,,
,,55.782737731933594,0.001,,92000,0.18959572911262512,,,91899,100.0,-47.43391348
920,100.0,,,-44.56995229,92000,,70,1296,,,
924,100.0,55.596466064453125,0.001,-44.522904309999994,92400,0.1729389727115631,71,1299,92299,,
,,56.36947250366211,0.001,,92500,0.1714760959148407,,,92399,100.0,-52.94613776
928,100.0,55.95655059814453,0.001,-43.915599950000015,92800,0.14335781335830688,71,1306,92699,,
,,55.75898742675781,0.001,,93000,0.17129847407341003,,,92899,100.0,-45.307764720000016
932,100.0,55.69839859008789,0.001,-44.04440248000001,93200,0.1433383822441101,71,1312,93099,,
,,56.7999267578125,0.001,,93500,0.13237541913986206,,,93399,100.0,-53.74961556
936,100.0,55.673099517822266,0.001,-44.6514156,93600,0.1910909116268158,70,1319,93499,,
,,55.852874755859375,0.001,,94000,0.20565304160118103,,,93899,100.0,-42.49870688
940,100.0,,,-44.531785770000006,94000,,70,1325,,,
944,100.0,56.22216796875,0.001,-44.63013022999999,94400,0.14034602046012878,71,1328,94299,,
,,55.45943832397461,0.001,,94500,0.15278084576129913,,,94399,100.0,-57.401684020000005
948,100.0,55.50404357910156,0.001,-44.42677741000001,94800,0.14397673308849335,71,1334,94699,,
,,56.150856018066406,0.001,,95000,0.1318911910057068,,,94899,100.0,-42.56871048
952,100.0,56.47322082519531,0.001,-44.71631148,95200,0.12802782654762268,70,1340,95099,,
,,56.236732482910156,0.001,,95500,0.13777276873588562,,,95399,100.0,-41.42686764
956,100.0,55.93165969848633,0.001,-44.85960771,95600,0.16187350451946259,70,1347,95499,,
,,55.70148468017578,0.001,,96000,0.11746915429830551,,,95899,100.0,-41.25967428
960,100.0,,,-44.77565177000001,96000,,70,1354,,,
964,100.0,55.933223724365234,0.001,-44.71107521999999,96400,0.16591612994670868,71,1356,96299,,
,,56.65446472167969,0.001,,96500,0.18785624206066132,,,96399,100.0,-42.67136584000001
968,100.0,55.484153747558594,0.001,-44.51277294,96800,0.13647302985191345,71,1363,96699,,
,,55.929256439208984,0.001,,97000,0.14492478966712952,,,96899,100.0,-43.55869124
972,100.0,55.88483428955078,0.001,-44.519492580000005,97200,0.12446317076683044,70,1369,97099,,
,,56.27531051635742,0.001,,97500,0.2931150197982788,,,97399,100.0,-43.45643751999999
976,100.0,56.219058990478516,0.001,-44.296712879999994,97600,0.11465437710285187,70,1375,97499,,
,,56.01115417480469,0.001,,98000,0.13084571063518524,,,97899,100.0,-42.83829264
980,100.0,,,-44.27935165000001,98000,,70,1382,,,
984,100.0,56.07582092285156,0.001,-44.45716312,98400,0.1296594738960266,71,1384,98299,,
,,56.46532440185547,0.001,,98500,0.12725841999053955,,,98399,100.0,-43.90819861999999
988,100.0,56.02235412597656,0.001,-44.81591952000001,98800,0.16405129432678223,71,1391,98699,,
,,55.978729248046875,0.001,,99000,0.13896027207374573,,,98899,100.0,-42.79939736
992,100.0,56.630821228027344,0.001,-45.04057847,99200,0.1255338191986084,70,1397,99099,,
,,56.483760833740234,0.001,,99500,0.1473192274570465,,,99399,100.0,-42.252178060000006
996,100.0,55.97107696533203,0.001,-44.87046167,99600,0.19175171852111816,70,1404,99499,,
,,55.91883087158203,0.001,,100000,0.26650410890579224,,,99899,100.0,-43.370707599999996
1000,100.0,,,-44.528558919999995,100000,,70,1410,,,
1004,100.0,56.07941436767578,0.001,-44.418557150000005,100400,0.14138633012771606,71,1413,100299,,
,,56.20314025878906,0.001,,100500,0.1838190257549286,,,100399,100.0,-43.27186802
1008,100.0,56.07878494262695,0.001,-43.71000391,100800,0.14524415135383606,71,1419,100699,,
,,56.263511657714844,0.001,,101000,0.1667185127735138,,,100899,100.0,-42.94400808
1012,100.0,55.56708526611328,0.001,-43.505263699999986,101200,0.15867255628108978,70,1426,101099,,
,,55.85075378417969,0.001,,101500,0.1778956949710846,,,101399,100.0,-45.37841477999999
1016,100.0,55.761085510253906,0.001,-43.426790579999995,101600,0.12873850762844086,70,1432,101499,,
,,55.700592041015625,0.001,,102000,0.15910422801971436,,,101899,100.0,-43.81004088
1020,100.0,,,-43.11667711,102000,,70,1439,,,
1024,100.0,56.254032135009766,0.001,-43.1642685,102400,0.1697063446044922,71,1441,102299,,
,,56.19219207763672,0.001,,102500,0.16724880039691925,,,102399,100.0,-44.46832176
1028,100.0,56.23737335205078,0.001,-43.32785304,102800,0.1384495198726654,70,1448,102699,,
,,56.29840850830078,0.001,,103000,0.17370182275772095,,,102899,100.0,-43.88225851999999
1032,100.0,56.39677429199219,0.001,-43.15186573999999,103200,0.1635027825832367,70,1454,103099,,
,,56.45878601074219,0.001,,103500,0.1443537175655365,,,103399,100.0,-44.172122419999994
1036,100.0,56.06525421142578,0.001,-42.34845283,103600,0.2690415382385254,70,1461,103499,,
,,55.92317581176758,0.001,,104000,0.18074196577072144,,,103899,100.0,-43.42216911999999
1040,100.0,,,-42.480230490000004,104000,,70,1467,,,
1044,100.0,56.24158477783203,0.001,-42.148197929999995,104400,0.21241077780723572,71,1470,104299,,
,,55.976715087890625,0.001,,104500,0.1358630657196045,,,104399,100.0,-44.10573722
1048,100.0,56.476295471191406,0.001,-42.28261216,104800,0.11045539379119873,70,1476,104699,,
,,56.81478500366211,0.001,,105000,0.17894449830055237,,,104899,100.0,-47.90658486000001
1052,100.0,56.43570327758789,0.001,-42.18681451,105200,0.21380826830863953,70,1483,105099,,
,,56.958351135253906,0.001,,105500,0.15563389658927917,,,105399,100.0,-44.97413256
1056,100.0,55.8514404296875,0.001,-42.1319607,105600,0.15891854465007782,70,1489,105499,,
,,56.299346923828125,0.001,,106000,0.3359995186328888,,,105899,100.0,-45.28159101999999
1060,100.0,,,-42.47700157,106000,,70,1496,,,
1064,100.0,57.08464813232422,0.001,-42.595928189999995,106400,0.14279355108737946,71,1498,106299,,
,,56.37968826293945,0.001,,106500,0.20173785090446472,,,106399,100.0,-44.3120174
1068,100.0,56.510955810546875,0.001,-42.686163369999996,106800,0.1262281835079193,70,1505,106699,,
,,57.083404541015625,0.001,,107000,0.14940188825130463,,,106899,100.0,-43.71859132
1072,100.0,56.200706481933594,0.001,-42.94154169999999,107200,0.19130590558052063,70,1511,107099,,
,,56.65645217895508,0.001,,107500,0.1439269483089447,,,107399,100.0,-45.46916126
1076,100.0,56.8494987487793,0.001,-43.446928369999995,107600,0.14461247622966766,70,1517,107499,,
,,56.15684509277344,0.001,,108000,0.13923752307891846,,,107899,100.0,-45.381456420000006
1080,100.0,,,-43.545658319999994,108000,,70,1524,,,
1084,100.0,56.20830535888672,0.001,-43.43566433000001,108400,0.16376475989818573,70,1526,108299,,
,,56.820106506347656,0.001,,108500,0.15371115505695343,,,108399,100.0,-44.702755659999994
1088,100.0,57.018009185791016,0.001,-43.17651979,108800,0.12940600514411926,70,1533,108699,,
,,56.71083068847656,0.001,,109000,0.1657303422689438,,,108899,100.0,-46.1128092
1092,100.0,56.5016975402832,0.001,-43.32612823,109200,0.18603596091270447,70,1539,109099,,
,,57.159080505371094,0.001,,109500,0.14914053678512573,,,109399,100.0,-45.579511839999995
1096,100.0,56.816368103027344,0.001,-43.40569812,109600,0.15317590534687042,70,1546,109499,,
,,56.42027282714844,0.001,,110000,0.22391116619110107,,,109899,100.0,-48.31828958
1100,100.0,,,-43.500118840000006,110000,,70,1552,,,
1104,100.0,56.92625427246094,0.001,-43.525661060000004,110400,0.17085212469100952,70,1555,110299,,
,,56.88588333129883,0.001,,110500,0.19814075529575348,,,110399,100.0,-55.85836964000001
1108,100.0,56.6090202331543,0.001,-43.83751197000001,110800,0.19627010822296143,70,1561,110699,,
,,57.11186981201172,0.001,,111000,0.20626315474510193,,,110899,100.0,-47.69664324
1112,100.0,57.04405975341797,0.001,-43.916963340000024,111200,0.22516140341758728,70,1568,111099,,
,,57.11570739746094,0.001,,111500,0.2459055483341217,,,111399,100.0,-46.04782406
1116,100.0,57.07279968261719,0.001,-44.17253128000002,111600,0.2209288775920868,70,1574,111499,,
,,56.58047866821289,0.001,,112000,0.19485622644424438,,,111899,100.0,-46.04650624
1120,100.0,,,-44.31215557,112000,,70,1581,,,
1124,100.0,56.944007873535156,0.001,-44.57511728,112400,0.23390570282936096,70,1583,112299,,
,,57.1303596496582,0.001,,112500,0.28081977367401123,,,112399,100.0,-45.346668259999994
1128,100.0,56.93896484375,0.001,-44.65905108,112800,0.18995758891105652,70,1590,112699,,
,,57.23119354248047,0.001,,113000,0.26993685960769653,,,112899,100.0,-42.95368638
1132,100.0,58.15293502807617,0.001,-44.80952328,113200,0.27994272112846375,70,1596,113099,,
,,56.477447509765625,0.001,,113500,0.20134562253952026,,,113399,100.0,-43.78152288000001
1136,100.0,57.222496032714844,0.001,-45.09289675,113600,0.1896945834159851,70,1603,113499,,
,,57.02720642089844,0.001,,114000,0.2033168375492096,,,113899,100.0,-45.988802619999994
1140,100.0,,,-44.81979690000001,114000,,70,1609,,,
1144,100.0,56.83262634277344,0.001,-45.01668953,114400,0.22466745972633362,70,1612,114299,,
,,56.914817810058594,0.001,,114500,0.2793312668800354,,,114399,100.0,-43.12950064
1148,100.0,57.20314025878906,0.001,-45.129077209999984,114800,0.22129835188388824,70,1618,114699,,
,,56.80005645751953,0.001,,115000,0.3172850012779236,,,114899,100.0,-44.95154434
1152,100.0,56.55421829223633,0.001,-45.2990424,115200,0.2627111077308655,70,1625,115099,,
,,57.623390197753906,0.001,,115500,0.2688920497894287,,,115399,100.0,-43.76683341999999
1156,100.0,57.372642517089844,0.001,-45.2356978,115600,0.22256362438201904,70,1631,115499,,
,,57.099449157714844,0.001,,116000,0.3331869840621948,,,115899,100.0,-45.91980798
1160,100.0,,,-45.37187613000001,116000,,70,1638,,,
1164,100.0,57.66033935546875,0.001,-46.045276470000005,116400,0.23352107405662537,70,1640,116299,,
,,57.14698791503906,0.001,,116500,0.37701618671417236,,,116399,100.0,-55.73432220000001
1168,100.0,57.478614807128906,0.001,-46.30110392,116800,0.19840283691883087,70,1647,116699,,
,,57.369590759277344,0.001,,117000,0.26762351393699646,,,116899,100.0,-46.46252986
1172,100.0,57.869239807128906,0.001,-46.04831425,117200,0.2040715366601944,70,1653,117099,,
,,57.370079040527344,0.001,,117500,0.23975789546966553,,,117399,100.0,-58.812655480000004
1176,100.0,57.401668548583984,0.001,-46.00262024999999,117600,0.18669195473194122,70,1660,117499,,
,,57.4764289855957,0.001,,118000,0.2446526437997818,,,117899,100.0,-55.34686915999999
1180,100.0,,,-48.25427759,118000,,70,1667,,,
1184,100.0,57.06045913696289,0.001,-48.190194549999994,118400,0.36796343326568604,70,1669,118299,,
,,57.13013458251953,0.001,,118500,0.198454350233078,,,118399,100.0,-46.997808299999996
1188,100.0,57.699920654296875,0.001,-48.34370015,118800,0.21813571453094482,70,1675,118699,,
,,57.08040237426758,0.001,,119000,0.24181976914405823,,,118899,100.0,-44.943269220000005
1192,100.0,56.98810577392578,0.001,-48.11082967,119200,0.18032923340797424,70,1682,119099,,
,,57.358367919921875,0.001,,119500,0.22762858867645264,,,119399,100.0,-45.791121780000005
