rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/actor_loss,train/n_updates,time/fps,time/time_elapsed,time/episodes,train/ent_coef,eval/mean_ep_length,eval/mean_reward
-24.050185839999997,858800,100.0,0.025684166699647903,0.6033073663711548,0.0003,20.831722259521484,858699,36,23478,8588,0.00784542690962553,,
,859000,,0.05145954713225365,-0.9095635414123535,0.0003,20.596364974975586,858899,,,,0.00788942351937294,100.0,-21.74163028
-24.01253455,859200,100.0,0.007886211387813091,-0.8821948766708374,0.0003,20.25739097595215,859099,36,23491,8592,0.007668972946703434,,
,859500,,0.024879422038793564,-0.5544236898422241,0.0003,21.100534439086914,859399,,,,0.007794538512825966,100.0,-21.651063559999997
-23.937201370000004,859600,100.0,0.007909737527370453,-0.9240226745605469,0.0003,19.926555633544922,859499,36,23503,8596,0.007827822118997574,,
,860000,,0.012333370745182037,0.20031028985977173,0.0003,20.63970184326172,859899,,,,0.007927303202450275,100.0,-21.545860380000004
-23.832688309999998,860000,100.0,,,,,,36,23515,8600,,,
-23.88961774,860400,100.0,0.015243426896631718,-1.342166781425476,0.0003,20.545825958251953,860299,36,23520,8604,0.0076507688499987125,,
,860500,,0.01595180481672287,0.4560662508010864,0.0003,20.545307159423828,860399,,,,0.007546261418610811,100.0,-21.8919551
-23.852170929999996,860800,100.0,0.021602727472782135,0.7671705484390259,0.0003,20.692968368530273,860699,36,23533,8608,0.007738359272480011,,
,861000,,0.010821238160133362,0.31953078508377075,0.0003,20.703067779541016,860899,,,,0.007569896522909403,100.0,-21.64166736
-23.721273980000007,861200,100.0,0.017112571746110916,0.34163033962249756,0.0003,20.197378158569336,861099,36,23545,8612,0.007757115177810192,,
,861500,,0.012325691990554333,0.06524387001991272,0.0003,20.407121658325195,861399,,,,0.007637857925146818,100.0,-21.473841120000003
-23.607526100000005,861600,100.0,0.013474594801664352,0.1897287666797638,0.0003,20.756301879882812,861499,36,23558,8616,0.007663391064852476,,
,862000,,0.019720356911420822,-0.027379121631383896,0.0003,20.685014724731445,861899,,,,0.00753966486081481,100.0,-21.41974436
-23.597605980000004,862000,100.0,,,,,,36,23570,8620,,,
-23.489299459999998,862400,100.0,0.016185753047466278,0.4896567463874817,0.0003,20.499181747436523,862299,36,23575,8624,0.0075482591055333614,,
,862500,,0.01427928451448679,-0.02210456132888794,0.0003,20.755374908447266,862399,,,,0.0076826028525829315,100.0,-21.616392699999995
-23.536324209999997,862800,100.0,0.014986516907811165,-1.0631952285766602,0.0003,20.203582763671875,862699,36,23587,8628,0.007664619013667107,,
,863000,,0.014140317216515541,-0.16493964195251465,0.0003,20.37371253967285,862899,,,,0.007645535282790661,100.0,-21.55827386
-23.53881692,863200,100.0,0.017163049429655075,0.2485644817352295,0.0003,20.970531463623047,863099,36,23600,8632,0.007665269076824188,,
,863500,,0.012737390585243702,0.030033815652132034,0.0003,20.564680099487305,863399,,,,0.007708028424531221,100.0,-21.76237492
-23.562439989999998,863600,100.0,0.016680769622325897,0.6908765435218811,0.0003,20.70539665222168,863499,36,23612,8636,0.007844607345759869,,
,864000,,0.015860095620155334,-1.5011382102966309,0.0003,20.82217788696289,863899,,,,0.00796243641525507,100.0,-21.687063280000004
-23.52134324,864000,100.0,,,,,,36,23625,8640,,,
-23.591468179999996,864400,100.0,0.01648671366274357,-0.21812811493873596,0.0003,20.56883430480957,864299,36,23630,8644,0.007802667561918497,,
,864500,,0.014019444584846497,0.7647677659988403,0.0003,21.174976348876953,864399,,,,0.007659869268536568,100.0,-21.621306159999996
-23.549492519999998,864800,100.0,0.012938251718878746,0.1202743649482727,0.0003,20.511064529418945,864699,36,23643,8648,0.00797281228005886,,
,865000,,0.01127665676176548,-0.7983130216598511,0.0003,20.838302612304688,864899,,,,0.008022909052670002,100.0,-22.165961860000003
-23.58842969,865200,100.0,0.011893892660737038,-0.403378963470459,0.0003,20.36935806274414,865099,36,23655,8652,0.007771417498588562,,
,865500,,0.015285709872841835,0.0375981330871582,0.0003,20.71814727783203,865399,,,,0.007726737298071384,100.0,-21.59556438
-23.646114419999993,865600,100.0,0.02321457862854004,-0.9084799885749817,0.0003,20.826393127441406,865499,36,23667,8656,0.007747674360871315,,
,866000,,0.014525571838021278,-0.23519381880760193,0.0003,20.521530151367188,865899,,,,0.007814493030309677,100.0,-21.26516376
-23.547430970000004,866000,100.0,,,,,,36,23680,8660,,,
-23.311411869999997,866400,100.0,0.026553640142083168,0.029524952173233032,0.0003,20.881210327148438,866299,36,23685,8664,0.00791944470256567,,
,866500,,0.010896794497966766,-0.84373939037323,0.0003,20.702428817749023,866399,,,,0.007959987968206406,100.0,-21.35823438
-23.177306250000004,866800,100.0,0.011802531778812408,-0.030775293707847595,0.0003,20.454612731933594,866699,36,23697,8668,0.007699693087488413,,
,867000,,0.010264378041028976,0.4576190710067749,0.0003,20.867307662963867,866899,,,,0.007703626994043589,100.0,-21.234526080000002
-23.22304419,867200,100.0,0.017488284036517143,0.20574453473091125,0.0003,21.084121704101562,867099,36,23710,8672,0.00783852394670248,,
,867500,,0.015569065697491169,0.3044772148132324,0.0003,20.702640533447266,867399,,,,0.007687176112085581,100.0,-21.30687184
-23.272343079999995,867600,100.0,0.03534124791622162,0.875217616558075,0.0003,20.65764617919922,867499,36,23722,8676,0.007722534239292145,,
,868000,,0.018971465528011322,0.36995232105255127,0.0003,20.963525772094727,867899,,,,0.00788012146949768,100.0,-20.91051408
-23.336961119999998,868000,100.0,,,,,,36,23735,8680,,,
-23.36384818,868400,100.0,0.010072368197143078,0.2686638832092285,0.0003,20.536998748779297,868299,36,23739,8684,0.007657944690436125,,
,868500,,0.012219582684338093,-0.34506624937057495,0.0003,21.048587799072266,868399,,,,0.007676304318010807,100.0,-21.764875119999996
-23.298487020000003,868800,100.0,0.015564518980681896,-0.14167791604995728,0.0003,20.55160140991211,868699,36,23752,8688,0.0077485316433012486,,
,869000,,0.020935984328389168,-0.22366963326931,0.0003,20.883718490600586,868899,,,,0.007510005496442318,100.0,-21.06347766
-23.26909578,869200,100.0,0.021529071033000946,0.5685308575630188,0.0003,21.043853759765625,869099,36,23765,8692,0.007696040906012058,,
,869500,,0.01193845085799694,0.250131756067276,0.0003,20.77607536315918,869399,,,,0.007374127861112356,100.0,-21.686924899999998
-23.317323270000003,869600,100.0,0.0357171893119812,0.8637136220932007,0.0003,21.011333465576172,869499,36,23777,8696,0.007440594490617514,,
,870000,,0.01727447099983692,-0.5434420108795166,0.0003,20.718414306640625,869899,,,,0.007551700808107853,100.0,-21.82706134
-23.28358742,870000,100.0,,,,,,36,23789,8700,,,
-23.259072369999995,870400,100.0,0.018010519444942474,-0.48796480894088745,0.0003,21.173118591308594,870299,36,23794,8704,0.007469552103430033,,
,870500,,0.013130946084856987,-0.21461692452430725,0.0003,21.28805160522461,870399,,,,0.007486636284738779,100.0,-21.12028202
-23.228809190000003,870800,100.0,0.013758455403149128,0.6819254159927368,0.0003,20.990890502929688,870699,36,23807,8708,0.007393989711999893,,
,871000,,0.026720821857452393,0.892960786819458,0.0003,21.318809509277344,870899,,,,0.007601520977914333,100.0,-21.80652588
-23.261522700000004,871200,100.0,0.016615625470876694,0.04727935791015625,0.0003,20.676185607910156,871099,36,23819,8712,0.00761540187522769,,
,871500,,0.016051314771175385,-0.3111147880554199,0.0003,20.47852325439453,871399,,,,0.00767540792003274,100.0,-21.175628120000002
-23.38569884,871600,100.0,0.011263718828558922,-0.6555463075637817,0.0003,20.255884170532227,871499,36,23832,8716,0.007638775277882814,,
,872000,,0.012814393267035484,-0.6731195449829102,0.0003,20.617782592773438,871899,,,,0.007459877524524927,100.0,-21.133578240000002
-23.33693224,872000,100.0,,,,,,36,23844,8720,,,
-23.37319757,872400,100.0,0.016358736902475357,0.03517100214958191,0.0003,20.915721893310547,872299,36,23849,8724,0.007452600169926882,,
,872500,,0.011132728308439255,-0.09259277582168579,0.0003,20.584518432617188,872399,,,,0.007511184085160494,100.0,-21.13549794
-23.34370516,872800,100.0,0.01566394791007042,-0.2481456995010376,0.0003,20.714412689208984,872699,36,23862,8728,0.007500926032662392,,
,873000,,0.012821934185922146,0.17212694883346558,0.0003,20.951704025268555,872899,,,,0.007496248930692673,100.0,-21.889558620000003
-23.415799690000004,873200,100.0,0.02049168571829796,-0.08810864388942719,0.0003,20.98802375793457,873099,36,23874,8732,0.007651112042367458,,
,873500,,0.013608714565634727,-0.7007688283920288,0.0003,20.902175903320312,873399,,,,0.007668621838092804,100.0,-20.79723258
-23.40353786,873600,100.0,0.01708522066473961,0.921335756778717,0.0003,21.122642517089844,873499,36,23887,8736,0.007578997872769833,,
,874000,,0.009205436334013939,0.6185135841369629,0.0003,20.362808227539062,873899,,,,0.007283283397555351,100.0,-21.390669980000002
-23.41531576,874000,100.0,,,,,,36,23899,8740,,,
-23.333328110000004,874400,100.0,0.020740294829010963,-0.9578094482421875,0.0003,20.729000091552734,874299,36,23904,8744,0.00771282659843564,,
,874500,,0.014256719499826431,0.5576832890510559,0.0003,21.325502395629883,874399,,,,0.007681719958782196,100.0,-21.131438700000004
-23.298376790000003,874800,100.0,0.0083484947681427,-0.001500159502029419,0.0003,20.31961441040039,874699,36,23917,8748,0.0077588725835084915,,
,875000,,0.010279097594320774,-1.918041706085205,0.0003,20.411888122558594,874899,,,,0.007573781069368124,100.0,-21.917014079999998
-23.26643763,875200,100.0,0.013744387775659561,0.5780968070030212,0.0003,20.80455207824707,875099,36,23929,8752,0.0076329209841787815,,
,875500,,0.013285594061017036,-1.2303097248077393,0.0003,20.39458465576172,875399,,,,0.007797337602823973,100.0,-21.44036022
-23.08702968,875600,100.0,0.018130730837583542,-0.24494023621082306,0.0003,21.217805862426758,875499,36,23942,8756,0.007794022094458342,,
,876000,,0.010352594777941704,0.4261420965194702,0.0003,20.604463577270508,875899,,,,0.007910514250397682,100.0,-20.73033704
-23.081238760000005,876000,100.0,,,,,,36,23954,8760,,,
-23.156282709999996,876400,100.0,0.008867457509040833,0.9694762229919434,0.0003,20.469600677490234,876299,36,23959,8764,0.008052255026996136,,
,876500,,0.012053622864186764,-0.3947749733924866,0.0003,20.668563842773438,876399,,,,0.008099543862044811,100.0,-20.75489244
-23.237763179999998,876800,100.0,0.01163400337100029,-0.5355463027954102,0.0003,21.119895935058594,876699,36,23972,8768,0.007729295175522566,,
,877000,,0.013006029650568962,-0.524339497089386,0.0003,20.593658447265625,876899,,,,0.0077145881950855255,100.0,-21.04937362
-23.17433736,877200,100.0,0.016779756173491478,-0.11845505237579346,0.0003,21.001190185546875,877099,36,23984,8772,0.007445786613970995,,
,877500,,0.012110520154237747,0.32798004150390625,0.0003,20.934741973876953,877399,,,,0.007559522055089474,100.0,-21.142294979999996
-23.17804939,877600,100.0,0.01966940611600876,0.15273499488830566,0.0003,21.111835479736328,877499,36,23997,8776,0.00757319200783968,,
,878000,,0.015623239800333977,0.2588112950325012,0.0003,20.91908836364746,877899,,,,0.007812112104147673,100.0,-20.811527819999995
-23.019978599999998,878000,100.0,,,,,,36,24009,8780,,,
-22.969764299999998,878400,100.0,0.011633600108325481,0.5311532020568848,0.0003,20.911802291870117,878299,36,24014,8784,0.007848520763218403,,
,878500,,0.010263590142130852,0.0066414475440979,0.0003,20.843582153320312,878399,,,,0.00780300609767437,100.0,-20.92039972
-22.947813340000003,878800,100.0,0.01173377688974142,-0.6389076113700867,0.0003,20.757049560546875,878699,36,24027,8788,0.007650516927242279,,
,879000,,0.010039964690804482,0.7375791072845459,0.0003,20.823875427246094,878899,,,,0.007625484839081764,100.0,-20.976504059999996
-23.018009590000002,879200,100.0,0.009219242259860039,0.1802247166633606,0.0003,20.542865753173828,879099,36,24039,8792,0.007656159345060587,,
,879500,,0.01566324569284916,-0.5947929620742798,0.0003,20.793081283569336,879399,,,,0.007704684976488352,100.0,-20.814883
-23.005931439999994,879600,100.0,0.01543396059423685,0.4842720329761505,0.0003,20.75417709350586,879499,36,24051,8796,0.007762047927826643,,
,880000,,0.008606074377894402,0.6247155070304871,0.0003,20.58197021484375,879899,,,,0.007759712170809507,100.0,-20.79513708
-23.056766820000004,880000,100.0,,,,,,36,24064,8800,,,
-23.050821380000006,880400,100.0,0.01629960909485817,0.7789128422737122,0.0003,21.136219024658203,880299,36,24069,8804,0.007763158064335585,,
,880500,,0.02755950577557087,1.1813535690307617,0.0003,21.105796813964844,880399,,,,0.007815946824848652,100.0,-20.622610960000003
-23.08135623,880800,100.0,0.018108230084180832,0.6904081106185913,0.0003,20.94879913330078,880699,36,24081,8808,0.007817873731255531,,
,881000,,0.01876216195523739,-0.41559791564941406,0.0003,20.653114318847656,880899,,,,0.007820592261850834,100.0,-20.89545434
-23.09692712,881200,100.0,0.014012355357408524,-0.36916202306747437,0.0003,20.644437789916992,881099,36,24093,8812,0.007687033154070377,,
,881500,,0.008436746895313263,0.29205942153930664,0.0003,20.95846176147461,881399,,,,0.007540682330727577,100.0,-20.667499620000005
-22.9562452,881600,100.0,0.017149724066257477,0.5259262323379517,0.0003,20.83673095703125,881499,36,24106,8816,0.007591389585286379,,
,882000,,0.012833718210458755,-0.07762794196605682,0.0003,20.57979393005371,881899,,,,0.007837413810193539,100.0,-21.24049348
-22.947961179999997,882000,100.0,,,,,,36,24119,8820,,,
-22.92698014,882400,100.0,0.010209769010543823,-0.3880223035812378,0.0003,20.767803192138672,882299,36,24124,8824,0.007719589397311211,,
,882500,,0.015990741550922394,-1.834285020828247,0.0003,20.763404846191406,882399,,,,0.007540951948612928,100.0,-21.422618840000005
-23.002615059999997,882800,100.0,0.013655176386237144,-0.16503795981407166,0.0003,20.40270233154297,882699,36,24136,8828,0.00756167434155941,,
,883000,,0.009075125679373741,-0.7448539137840271,0.0003,20.409969329833984,882899,,,,0.007634959649294615,100.0,-20.762045699999998
-22.898936400000004,883200,100.0,0.011410814709961414,-0.138527512550354,0.0003,20.741897583007812,883099,36,24148,8832,0.007962717674672604,,
,883500,,0.01339222863316536,-0.9423289895057678,0.0003,20.541841506958008,883399,,,,0.007948923856019974,100.0,-20.927546800000002
-22.84181955,883600,100.0,0.01015171967446804,-0.5411344766616821,0.0003,20.861312866210938,883499,36,24160,8836,0.007800606545060873,,
,884000,,0.016994018107652664,-0.3148069381713867,0.0003,21.132463455200195,883899,,,,0.007787947542965412,100.0,-21.116558719999997
-22.829936140000004,884000,100.0,,,,,,36,24173,8840,,,
-22.817384240000003,884400,100.0,0.014339827001094818,-0.19257605075836182,0.0003,20.713726043701172,884299,36,24178,8844,0.0075055877678096294,,
,884500,,0.021356305107474327,0.30007266998291016,0.0003,21.256271362304688,884399,,,,0.00754585862159729,100.0,-21.177817719999997
-22.86415316,884800,100.0,0.009557601064443588,-0.3269443213939667,0.0003,20.54447364807129,884699,36,24190,8848,0.007558887358754873,,
,885000,,0.008513616397976875,0.5058666467666626,0.0003,20.51726531982422,884899,,,,0.007590216584503651,100.0,-20.847559219999997
-22.872495819999994,885200,100.0,0.01083953958004713,-0.09017440676689148,0.0003,20.710737228393555,885099,36,24203,8852,0.007821370847523212,,
,885500,,0.018698357045650482,-0.5475261211395264,0.0003,20.601261138916016,885399,,,,0.007570622023195028,100.0,-21.09799302
-22.924825100000003,885600,100.0,0.017608126625418663,0.0819779634475708,0.0003,20.905261993408203,885499,36,24215,8856,0.007489357143640518,,
,886000,,0.02752459980547428,-0.009958028793334961,0.0003,21.108671188354492,885899,,,,0.007525516673922539,100.0,-20.958422839999997
-22.929452040000005,886000,100.0,,,,,,36,24227,8860,,,
-23.038443220000005,886400,100.0,0.021385908126831055,0.5685205459594727,0.0003,21.08655548095703,886299,36,24232,8864,0.007738960906863213,,
,886500,,0.014991508796811104,-0.8402090072631836,0.0003,20.76911163330078,886399,,,,0.007667374797165394,100.0,-20.99114084
-22.98627281,886800,100.0,0.019152574241161346,0.14463335275650024,0.0003,20.909852981567383,886699,36,24245,8868,0.007619139272719622,,
,887000,,0.012742660008370876,0.5365972518920898,0.0003,20.866561889648438,886899,,,,0.007669784594327211,100.0,-21.22396356
-23.00077907,887200,100.0,0.01386132650077343,1.4353113174438477,0.0003,21.12179183959961,887099,36,24257,8872,0.007711275015026331,,
,887500,,0.01677558198571205,0.6991440057754517,0.0003,20.882244110107422,887399,,,,0.00753676425665617,100.0,-20.879700160000002
-23.035873919999993,887600,100.0,0.015334040857851505,-0.36057740449905396,0.0003,20.962297439575195,887499,36,24270,8876,0.007498951628804207,,
,888000,,0.013714445754885674,0.5691020488739014,0.0003,20.381399154663086,887899,,,,0.007823091000318527,100.0,-20.854532480000003
-23.065714410000002,888000,100.0,,,,,,36,24282,8880,,,
-23.080963429999997,888400,100.0,0.013993412256240845,-0.39976513385772705,0.0003,20.707822799682617,888299,36,24287,8884,0.007837735116481781,,
,888500,,0.009135685861110687,0.2356204390525818,0.0003,20.618839263916016,888399,,,,0.007655323017388582,100.0,-20.80232556
-23.07503869,888800,100.0,0.013263877481222153,0.15307962894439697,0.0003,21.0245361328125,888699,36,24300,8888,0.007703813724219799,,
,889000,,0.013468386605381966,-0.013154685497283936,0.0003,20.499242782592773,888899,,,,0.007795887999236584,100.0,-20.831524059999996
-23.014237660000006,889200,100.0,0.013215533457696438,-0.5031987428665161,0.0003,20.64762306213379,889099,36,24312,8892,0.007795687299221754,,
,889500,,0.010198503732681274,0.08340137451887131,0.0003,20.879913330078125,889399,,,,0.00769044691696763,100.0,-20.84564198
-22.99335212,889600,100.0,0.012985749170184135,0.5008863210678101,0.0003,21.122577667236328,889499,36,24324,8896,0.007668077014386654,,
,890000,,0.013798542320728302,-1.1827538013458252,0.0003,20.843576431274414,889899,,,,0.007796337828040123,100.0,-20.99390844
-22.957144550000002,890000,100.0,,,,,,36,24337,8900,,,
-22.885943940000008,890400,100.0,0.015745937824249268,-0.8091872930526733,0.0003,20.751995086669922,890299,36,24342,8904,0.00763916177675128,,
,890500,,0.014972463250160217,0.6805694103240967,0.0003,20.813785552978516,890399,,,,0.007772455457597971,100.0,-20.96031034
-22.891613579999998,890800,100.0,0.013954272493720055,0.25781866908073425,0.0003,20.739147186279297,890699,36,24354,8908,0.00788044836372137,,
,891000,,0.013622534461319447,0.15833550691604614,0.0003,20.58797836303711,890899,,,,0.007998263463377953,100.0,-20.9824112
-22.83997326,891200,100.0,0.012822752818465233,1.6942882537841797,0.0003,20.92197036743164,891099,36,24367,8912,0.008102498948574066,,
,891500,,0.012870026752352715,-0.8662510514259338,0.0003,20.64720916748047,891399,,,,0.007739938795566559,100.0,-21.1743984
-22.93064933,891600,100.0,0.008776616305112839,-0.13954350352287292,0.0003,20.689889907836914,891499,36,24379,8916,0.0076460568234324455,,
,892000,,0.0142635153606534,0.4306403398513794,0.0003,20.54865264892578,891899,,,,0.00798679981380701,100.0,-20.925817880000004
-22.994675389999998,892000,100.0,,,,,,36,24392,8920,,,
-23.025644919999994,892400,100.0,0.014028092846274376,-0.172456756234169,0.0003,20.559734344482422,892299,36,24397,8924,0.0077374959364533424,,
,892500,,0.06406444311141968,-0.6260912418365479,0.0003,21.431079864501953,892399,,,,0.007651396561414003,100.0,-21.063848619999998
-23.05285207,892800,100.0,0.01729818806052208,0.5452965497970581,0.0003,20.667015075683594,892699,36,24409,8928,0.00793485902249813,,
,893000,,0.015009699389338493,0.32524070143699646,0.0003,20.696735382080078,892899,,,,0.007790027651935816,100.0,-20.760950859999998
-23.04552968,893200,100.0,0.011936263181269169,-0.8316923379898071,0.0003,20.575645446777344,893099,36,24422,8932,0.00765569182112813,,
,893500,,0.012351300567388535,0.24899926781654358,0.0003,21.148149490356445,893399,,,,0.007706793490797281,100.0,-21.206166100000004
-23.094333539999997,893600,100.0,0.015895560383796692,0.1970963180065155,0.0003,20.742385864257812,893499,36,24434,8936,0.007746064104139805,,
,894000,,0.020543912425637245,-0.3543468713760376,0.0003,21.108980178833008,893899,,,,0.007926150225102901,100.0,-20.97118454
-23.18635711,894000,100.0,,,,,,36,24447,8940,,,
-23.211156459999998,894400,100.0,0.013323694467544556,-0.6382308006286621,0.0003,20.568859100341797,894299,36,24452,8944,0.00793024804443121,,
,894500,,0.010816257447004318,-0.2981436550617218,0.0003,20.852258682250977,894399,,,,0.007818571291863918,100.0,-20.97397388
-23.156373970000004,894800,100.0,0.01457299292087555,0.41295069456100464,0.0003,21.206859588623047,894699,36,24464,8948,0.00793247576802969,,
,895000,,0.016051460057497025,-0.5422286987304688,0.0003,20.646684646606445,894899,,,,0.007890721783041954,100.0,-21.017239980000003
-23.15059541,895200,100.0,0.014833753928542137,1.1549832820892334,0.0003,20.748151779174805,895099,36,24477,8952,0.007883241400122643,,
,895500,,0.01287890411913395,-0.2345358431339264,0.0003,20.95160675048828,895399,,,,0.007890977896749973,100.0,-21.01569866
-23.167599179999996,895600,100.0,0.022898489609360695,-0.7553972601890564,0.0003,20.825298309326172,895499,36,24489,8956,0.007940862327814102,,
,896000,,0.016925448551774025,-0.06639136373996735,0.0003,20.778484344482422,895899,,,,0.00787432212382555,100.0,-21.319638800000003
-23.25473295,896000,100.0,,,,,,36,24501,8960,,,
-23.138383210000008,896400,100.0,0.0217750184237957,-0.8948225378990173,0.0003,20.57754135131836,896299,36,24507,8964,0.00791417807340622,,
,896500,,0.011131713166832924,-1.0160081386566162,0.0003,20.704702377319336,896399,,,,0.007763765286654234,100.0,-20.8713832
-23.203641230000002,896800,100.0,0.010591873899102211,-0.18977399170398712,0.0003,21.122058868408203,896699,36,24519,8968,0.007915491238236427,,
,897000,,0.013591536320745945,-1.0505661964416504,0.0003,20.541263580322266,896899,,,,0.00786581914871931,100.0,-21.357773560000002
-23.252485489999994,897200,100.0,0.01572064496576786,0.761591374874115,0.0003,20.885778427124023,897099,36,24531,8972,0.007889735512435436,,
,897500,,0.01650441810488701,-0.8168790340423584,0.0003,20.516197204589844,897399,,,,0.007968373596668243,100.0,-21.468477840000002
-23.21908311,897600,100.0,0.013189992867410183,-1.043745517730713,0.0003,20.550159454345703,897499,36,24544,8976,0.007834349758923054,,
,898000,,0.04411211982369423,0.7611151337623596,0.0003,20.803253173828125,897899,,,,0.008166440762579441,100.0,-21.008436739999997
-23.24784259,898000,100.0,,,,,,36,24556,8980,,,
-23.241654719999996,898400,100.0,0.010692083276808262,-0.11673009395599365,0.0003,20.928939819335938,898299,36,24561,8984,0.008197781629860401,,
,898500,,0.012532695196568966,0.12972548604011536,0.0003,20.83218002319336,898399,,,,0.008348852396011353,100.0,-20.88087916
-23.22602963,898800,100.0,0.013680389150977135,0.779211163520813,0.0003,20.858213424682617,898699,36,24573,8988,0.008119079284369946,,
,899000,,0.020157381892204285,0.627517580986023,0.0003,20.90151023864746,898899,,,,0.008169895969331264,100.0,-20.85477772
-23.21697408,899200,100.0,0.013974087312817574,-1.8489772081375122,0.0003,20.409818649291992,899099,36,24586,8992,0.008412692695856094,,
,899500,,0.02036459371447563,-0.5849270820617676,0.0003,20.954505920410156,899399,,,,0.008552705869078636,100.0,-21.294100779999997
-23.230158750000005,899600,100.0,0.016224665567278862,-0.3723529279232025,0.0003,20.735748291015625,899499,36,24598,8996,0.008496575057506561,,
,900000,,0.009357856586575508,-0.08146202564239502,0.0003,20.510725021362305,899899,,,,0.008313552476465702,100.0,-21.3992984
-24.020579139999995,900000,100.0,,,,,,36,24611,9000,,,
-24.063244249999993,900400,100.0,0.02250918745994568,0.7941166758537292,0.0003,20.70575714111328,900299,36,24616,9004,0.008132043294608593,,
,900500,,0.025785883888602257,0.3495543599128723,0.0003,20.874954223632812,900399,,,,0.008228929713368416,100.0,-23.348063019999998
-24.01812471,900800,100.0,0.01931716315448284,-0.8476969003677368,0.0003,20.50044822692871,900699,36,24628,9008,0.008190405555069447,,
,901000,,0.015823666006326675,-0.030980177223682404,0.0003,20.612035751342773,900899,,,,0.008239208720624447,100.0,-21.434929039999997
-24.06962364,901200,100.0,0.01845911517739296,-0.7611518502235413,0.0003,20.83161735534668,901099,36,24641,9012,0.008330238051712513,,
,901500,,0.02582261711359024,-1.0979325771331787,0.0003,21.054332733154297,901399,,,,0.008256056345999241,100.0,-21.11615658
-24.03292225,901600,100.0,0.02257419005036354,-0.20382916927337646,0.0003,21.009428024291992,901499,36,24653,9016,0.00827926117926836,,
,902000,,0.01686103269457817,-0.09397965669631958,0.0003,20.575973510742188,901899,,,,0.008634706027805805,100.0,-21.409113379999997
-25.414111400000003,902000,100.0,,,,,,36,24665,9020,,,
-25.449164730000007,902400,100.0,0.01427529752254486,-0.41882219910621643,0.0003,20.420621871948242,902299,36,24670,9024,0.008169696666300297,,
,902500,,0.01572020910680294,1.474956750869751,0.0003,20.729455947875977,902399,,,,0.00816236063838005,100.0,-21.35335682
-25.38281285,902800,100.0,0.018311388790607452,-0.009869828820228577,0.0003,21.066774368286133,902699,36,24683,9028,0.008418390527367592,,
,903000,,0.01494197640568018,0.3636969327926636,0.0003,20.821678161621094,902899,,,,0.008245564065873623,100.0,-22.546828459999997
-25.454126049999996,903200,100.0,0.01274532824754715,0.8655047416687012,0.0003,20.967588424682617,903099,36,24695,9032,0.008105586282908916,,
,903500,,0.019712040200829506,-0.2610531747341156,0.0003,20.860130310058594,903399,,,,0.008309810422360897,100.0,-22.442272059999997
-25.49773493,903600,100.0,0.02069041132926941,-0.17117765545845032,0.0003,21.21753692626953,903499,36,24707,9036,0.00836858619004488,,
,904000,,0.01535271666944027,0.12870657444000244,0.0003,20.661087036132812,903899,,,,0.008054755628108978,100.0,-21.21764858
-25.373670580000002,904000,100.0,,,,,,36,24720,9040,,,
-25.440518130000005,904400,100.0,0.011439268477261066,0.5421146154403687,0.0003,20.388267517089844,904299,36,24725,9044,0.007973793894052505,,
,904500,,0.018111178651452065,-1.4058656692504883,0.0003,20.95798110961914,904399,,,,0.00793659221380949,100.0,-21.521981380000003
-25.424553349999996,904800,100.0,0.02108830213546753,-1.251081943511963,0.0003,21.226123809814453,904699,36,24737,9048,0.007879426702857018,,
,905000,,0.017064299434423447,1.7808685302734375,0.0003,21.01240348815918,904899,,,,0.007842388935387135,100.0,-21.586865100000004
-25.448617700000003,905200,100.0,0.014630830846726894,-0.8817006349563599,0.0003,20.88546371459961,905099,36,24750,9052,0.007874074392020702,,
,905500,,0.015296624042093754,0.1343114674091339,0.0003,20.83148193359375,905399,,,,0.0077117858454585075,100.0,-21.38687462
-25.44464599999999,905600,100.0,0.013666047714650631,-0.14503157138824463,0.0003,20.43183135986328,905499,36,24762,9056,0.007765623740851879,,
,906000,,0.02356928400695324,-1.315618634223938,0.0003,21.053001403808594,905899,,,,0.007812876254320145,100.0,-21.343410640000002
-25.423180369999997,906000,100.0,,,,,,36,24775,9060,,,
-25.507532580000003,906400,100.0,0.02065017819404602,-0.05321797728538513,0.0003,21.334880828857422,906299,36,24780,9064,0.007639438845217228,,
,906500,,0.01568549871444702,-0.8892480134963989,0.0003,20.73885726928711,906399,,,,0.0076315561309456825,100.0,-21.368147900000004
-25.442098950000005,906800,100.0,0.016923243179917336,-0.44760674238204956,0.0003,21.059364318847656,906699,36,24793,9068,0.007786629721522331,,
,907000,,0.020786356180906296,-0.6687225699424744,0.0003,21.023189544677734,906899,,,,0.007831522263586521,100.0,-21.122880220000003
-25.348722539999997,907200,100.0,0.014494340866804123,0.16875475645065308,0.0003,20.335105895996094,907099,36,24805,9072,0.00782768800854683,,
,907500,,0.02670297399163246,-1.5676862001419067,0.0003,20.790462493896484,907399,,,,0.007739613763988018,100.0,-21.413649460000002
-25.299064969999996,907600,100.0,0.010837819427251816,0.10891956090927124,0.0003,21.070764541625977,907499,36,24818,9076,0.0077394661493599415,,
,908000,,0.016630329191684723,-0.6702665090560913,0.0003,20.806934356689453,907899,,,,0.00799752026796341,100.0,-20.9762329
