train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,807499,-41.253795309999994,807600,50.552215576171875,100.0,8076,70,0.10000987350940704,11405,,
0.001,807899,,808000,51.12055587768555,,,,0.0765557736158371,,-41.11906664,100.0
,,-41.207169279999995,808000,,100.0,8080,70,,11412,,
0.001,808299,-41.20366884,808400,51.0108642578125,100.0,8084,70,0.07843771576881409,11414,,
0.001,808399,,808500,50.024497985839844,,,,0.0784798264503479,,-40.800989900000005,100.0
0.001,808699,-41.353581319999996,808800,50.49936294555664,100.0,8088,70,0.0611126646399498,11421,,
0.001,808899,,809000,50.480438232421875,,,,0.08364227414131165,,-40.59169722,100.0
0.001,809099,-41.405621839999995,809200,50.180633544921875,100.0,8092,70,0.07330027222633362,11427,,
0.001,809399,,809500,50.00577163696289,,,,0.060216739773750305,,-42.104308659999994,100.0
0.001,809499,-41.423826760000004,809600,50.306793212890625,100.0,8096,70,0.07727576792240143,11434,,
0.001,809899,,810000,50.58203125,,,,0.0709243044257164,,-45.46652846,100.0
,,-41.224978899999996,810000,,100.0,8100,70,,11440,,
0.001,810299,-41.25863158,810400,50.19886016845703,100.0,8104,70,0.06382963061332703,11443,,
0.001,810399,,810500,50.66583251953125,,,,0.06251141428947449,,-43.20864692,100.0
0.001,810699,-41.42080069000001,810800,50.189208984375,100.0,8108,70,0.07419327646493912,11449,,
0.001,810899,,811000,49.92238235473633,,,,0.08470959216356277,,-42.52291588,100.0
0.001,811099,-41.00738643,811200,49.71017837524414,100.0,8112,70,0.0781225934624672,11456,,
0.001,811399,,811500,50.211639404296875,,,,0.06474318355321884,,-41.50371176000001,100.0
0.001,811499,-40.992354000000006,811600,50.45071792602539,100.0,8116,70,0.0726684033870697,11462,,
0.001,811899,,812000,50.238861083984375,,,,0.08317235112190247,,-42.3827661,100.0
,,-40.59075137,812000,,100.0,8120,70,,11468,,
0.001,812299,-40.322731409999996,812400,49.56998062133789,100.0,8124,70,0.09226159006357193,11471,,
0.001,812399,,812500,50.02294158935547,,,,0.0710163414478302,,-45.87471318,100.0
0.001,812699,-40.01169704,812800,50.426658630371094,100.0,8128,70,0.09342379868030548,11477,,
0.001,812899,,813000,50.17744445800781,,,,0.11173170804977417,,-46.75522274000001,100.0
0.001,813099,-40.35908974,813200,50.55451965332031,100.0,8132,70,0.08791175484657288,11484,,
0.001,813399,,813500,50.51190185546875,,,,0.09497861564159393,,-48.881317100000004,100.0
0.001,813499,-40.43572244,813600,49.805870056152344,100.0,8136,70,0.08221666514873505,11490,,
0.001,813899,,814000,50.263526916503906,,,,0.10109435021877289,,-50.57428362,100.0
,,-40.49476287,814000,,100.0,8140,70,,11497,,
0.001,814299,-41.295052919999996,814400,49.970375061035156,100.0,8144,70,0.09276935458183289,11499,,
0.001,814399,,814500,49.96834945678711,,,,0.18680456280708313,,-46.97975434000001,100.0
0.001,814699,-41.58163097,814800,50.24039840698242,100.0,8148,70,0.09546803683042526,11506,,
0.001,814899,,815000,50.13066864013672,,,,0.07099074125289917,,-46.94745526,100.0
0.001,815099,-41.576507279999994,815200,50.342552185058594,100.0,8152,70,0.10636165738105774,11512,,
0.001,815399,,815500,49.50049591064453,,,,0.08908353745937347,,-48.75506748000001,100.0
0.001,815499,-41.54931244,815600,50.328060150146484,100.0,8156,70,0.10490424931049347,11518,,
0.001,815899,,816000,49.797630310058594,,,,0.09629182517528534,,-46.868002540000006,100.0
,,-41.39525133,816000,,100.0,8160,70,,11525,,
0.001,816299,-41.36247021,816400,50.277706146240234,100.0,8164,70,0.08959348499774933,11527,,
0.001,816399,,816500,50.04058837890625,,,,0.10745663940906525,,-44.811692560000004,100.0
0.001,816699,-41.44158165999999,816800,50.24732208251953,100.0,8168,70,0.08340061455965042,11534,,
0.001,816899,,817000,49.65032958984375,,,,0.11280219256877899,,-45.05900016,100.0
0.001,817099,-41.552959220000005,817200,50.17976379394531,100.0,8172,70,0.07776357978582382,11540,,
0.001,817399,,817500,50.08234405517578,,,,0.09544050693511963,,-58.34698448,100.0
0.001,817499,-41.86338799,817600,49.99406433105469,100.0,8176,70,0.08482706546783447,11546,,
0.001,817899,,818000,49.86767578125,,,,0.08227419853210449,,-65.383782,100.0
,,-43.09995311000001,818000,,100.0,8180,70,,11553,,
0.001,818299,-43.32863823999999,818400,50.55052185058594,100.0,8184,70,0.11191752552986145,11555,,
0.001,818399,,818500,50.205936431884766,,,,0.12473267316818237,,-56.812976920000004,100.0
0.001,818699,-44.25705985999999,818800,50.10589599609375,100.0,8188,70,0.10568217933177948,11562,,
0.001,818899,,819000,49.67323303222656,,,,0.09832147508859634,,-49.654057220000006,100.0
0.001,819099,-44.28553241999999,819200,49.90745162963867,100.0,8192,70,0.11648605018854141,11568,,
0.001,819399,,819500,49.802284240722656,,,,0.08167891204357147,,-44.52029554,100.0
0.001,819499,-43.93447768,819600,49.75993728637695,100.0,8196,70,0.17231565713882446,11574,,
0.001,819899,,820000,50.806339263916016,,,,0.10469529032707214,,-45.288065620000005,100.0
,,-44.18790241999999,820000,,100.0,8200,70,,11580,,
0.001,820299,-44.53597224,820400,49.658668518066406,100.0,8204,70,0.10453388839960098,11583,,
0.001,820399,,820500,49.5640869140625,,,,0.0933615043759346,,-45.63811804,100.0
0.001,820699,-44.73826365,820800,50.111602783203125,100.0,8208,70,0.10672643780708313,11590,,
0.001,820899,,821000,49.692291259765625,,,,0.10397525131702423,,-50.321017299999994,100.0
0.001,821099,-45.66052158,821200,49.66120529174805,100.0,8212,70,0.07540680468082428,11596,,
0.001,821399,,821500,50.086280822753906,,,,0.07134192436933517,,-44.92017940000001,100.0
0.001,821499,-45.89747595,821600,49.9658203125,100.0,8216,70,0.08452136069536209,11602,,
0.001,821899,,822000,49.884925842285156,,,,0.08362343907356262,,-47.08815932,100.0
,,-45.93773832000001,822000,,100.0,8220,70,,11609,,
0.001,822299,-46.387824200000004,822400,49.82203674316406,100.0,8224,70,0.08869431912899017,11611,,
0.001,822399,,822500,50.06221389770508,,,,0.07389360666275024,,-46.74861258,100.0
0.001,822699,-46.42655584,822800,50.43759536743164,100.0,8228,70,0.09274452179670334,11618,,
0.001,822899,,823000,50.14659881591797,,,,0.10505066812038422,,-44.8293373,100.0
0.001,823099,-46.46548133,823200,50.53324890136719,100.0,8232,70,0.1012248545885086,11624,,
0.001,823399,,823500,50.198917388916016,,,,0.08236067742109299,,-43.41000366,100.0
0.001,823499,-46.62939749,823600,50.52364730834961,100.0,8236,70,0.1308394968509674,11630,,
0.001,823899,,824000,49.659751892089844,,,,0.07784601300954819,,-42.86494259999999,100.0
,,-46.429537499999995,824000,,100.0,8240,70,,11636,,
0.001,824299,-45.82845563,824400,50.31852722167969,100.0,8244,70,0.11531727015972137,11639,,
0.001,824399,,824500,49.969017028808594,,,,0.09721492975950241,,-41.839262719999994,100.0
0.001,824699,-45.60045658999999,824800,50.58782958984375,100.0,8248,70,0.10527817904949188,11645,,
0.001,824899,,825000,50.306724548339844,,,,0.08623561263084412,,-41.8724253,100.0
0.001,825099,-45.59464022,825200,50.25553894042969,100.0,8252,70,0.10758508741855621,11652,,
0.001,825399,,825500,50.056983947753906,,,,0.0893147885799408,,-42.023980540000004,100.0
0.001,825499,-45.59684097,825600,50.45246124267578,100.0,8256,70,0.09289314597845078,11658,,
0.001,825899,,826000,49.72779846191406,,,,0.08407314121723175,,-41.44596934000001,100.0
,,-45.73310824,826000,,100.0,8260,70,,11664,,
0.001,826299,-45.686786859999984,826400,49.77805709838867,100.0,8264,70,0.0747625008225441,11667,,
0.001,826399,,826500,50.28599548339844,,,,0.06934209167957306,,-42.93360462,100.0
0.001,826699,-45.67553175,826800,50.73114776611328,100.0,8268,70,0.095594123005867,11673,,
0.001,826899,,827000,49.58303451538086,,,,0.1181085854768753,,-41.85757294,100.0
0.001,827099,-45.725953100000005,827200,49.836273193359375,100.0,8272,70,0.0699959248304367,11679,,
0.001,827399,,827500,50.04110336303711,,,,0.060300055891275406,,-44.54372898,100.0
0.001,827499,-45.50475493000001,827600,50.05913543701172,100.0,8276,70,0.06128890812397003,11686,,
0.001,827899,,828000,50.60942840576172,,,,0.0614691860973835,,-44.16127402,100.0
,,-44.31516651,828000,,100.0,8280,70,,11692,,
0.001,828299,-44.23160349,828400,50.010948181152344,100.0,8284,70,0.08169715106487274,11694,,
0.001,828399,,828500,50.06300354003906,,,,0.10201776772737503,,-44.36789066,100.0
0.001,828699,-43.17695543,828800,49.394378662109375,100.0,8288,70,0.07299958169460297,11701,,
0.001,828899,,829000,49.61289596557617,,,,0.07414184510707855,,-44.86852158,100.0
0.001,829099,-43.16364192000001,829200,49.92443084716797,100.0,8292,70,0.05834966525435448,11707,,
0.001,829399,,829500,49.97801208496094,,,,0.05264114961028099,,-44.54179152,100.0
0.001,829499,-43.43550139,829600,49.82416534423828,100.0,8296,70,0.0672101378440857,11713,,
0.001,829899,,830000,50.22216796875,,,,0.05508976802229881,,-42.828157579999996,100.0
,,-43.531546240000004,830000,,100.0,8300,70,,11719,,
0.001,830299,-43.22112379,830400,49.949859619140625,100.0,8304,70,0.05968891456723213,11722,,
0.001,830399,,830500,49.94593048095703,,,,0.05623234435915947,,-43.1297392,100.0
0.001,830699,-43.11597271999999,830800,49.61116027832031,100.0,8308,70,0.0571947880089283,11728,,
0.001,830899,,831000,49.977294921875,,,,0.07554671168327332,,-42.817193800000005,100.0
0.001,831099,-42.26287700000001,831200,49.695045471191406,100.0,8312,70,0.05739986151456833,11735,,
0.001,831399,,831500,50.085105895996094,,,,0.10323452204465866,,-41.4657192,100.0
0.001,831499,-41.92704826,831600,50.199371337890625,100.0,8316,70,0.04715545475482941,11741,,
0.001,831899,,832000,49.4827880859375,,,,0.23799347877502441,,-42.49918864,100.0
,,-42.19546641,832000,,100.0,8320,70,,11747,,
0.001,832299,-41.83943776000001,832400,49.654117584228516,100.0,8324,70,0.09564609825611115,11750,,
0.001,832399,,832500,49.46538543701172,,,,0.05950349196791649,,-42.98692596,100.0
0.001,832699,-41.85895885000001,832800,49.419864654541016,100.0,8328,70,0.05372638255357742,11756,,
0.001,832899,,833000,50.24300003051758,,,,0.08497336506843567,,-47.51304948,100.0
0.001,833099,-41.7454068,833200,50.11913299560547,100.0,8332,70,0.07216189801692963,11762,,
0.001,833399,,833500,49.63225555419922,,,,0.05898946896195412,,-42.970723639999996,100.0
0.001,833499,-41.557717829999994,833600,50.024658203125,100.0,8336,70,0.08324931561946869,11768,,
0.001,833899,,834000,49.76422882080078,,,,0.06264705955982208,,-46.43955728,100.0
,,-41.65770495000001,834000,,100.0,8340,70,,11775,,
0.001,834299,-42.056759140000004,834400,49.457305908203125,100.0,8344,70,0.07865113019943237,11777,,
0.001,834399,,834500,49.25065612792969,,,,0.06612545251846313,,-50.06743286,100.0
0.001,834699,-42.405256879999996,834800,50.32687759399414,100.0,8348,70,0.06166335940361023,11784,,
0.001,834899,,835000,49.466888427734375,,,,0.062346696853637695,,-46.04424647999999,100.0
0.001,835099,-42.61515168,835200,49.533935546875,100.0,8352,70,0.06622292101383209,11790,,
0.001,835399,,835500,49.51724624633789,,,,0.055531151592731476,,-45.438170359999994,100.0
0.001,835499,-42.89814804999999,835600,49.658660888671875,100.0,8356,70,0.0669703334569931,11796,,
0.001,835899,,836000,49.83823013305664,,,,0.0699000433087349,,-42.6760412,100.0
,,-43.112999290000005,836000,,100.0,8360,70,,11802,,
0.001,836299,-42.988880179999995,836400,50.294654846191406,100.0,8364,70,0.08604681491851807,11805,,
0.001,836399,,836500,49.65771484375,,,,0.06805936992168427,,-43.120236080000005,100.0
0.001,836699,-42.81189824000001,836800,49.496734619140625,100.0,8368,70,0.10402574390172958,11811,,
0.001,836899,,837000,50.07146072387695,,,,0.07833452522754669,,-43.70997998,100.0
0.001,837099,-42.91728037000001,837200,49.325889587402344,100.0,8372,70,0.06607206910848618,11817,,
0.001,837399,,837500,50.066734313964844,,,,0.06896193325519562,,-43.394977499999996,100.0
0.001,837499,-42.961634790000005,837600,49.53044509887695,100.0,8376,70,0.06700055301189423,11824,,
0.001,837899,,838000,49.580955505371094,,,,0.12573541700839996,,-44.448394320000006,100.0
,,-42.86812063,838000,,100.0,8380,70,,11830,,
0.001,838299,-42.793758370000006,838400,49.98408508300781,100.0,8384,70,0.07110431790351868,11833,,
0.001,838399,,838500,49.73651885986328,,,,0.07962149381637573,,-42.561645760000005,100.0
0.001,838699,-42.95552520000001,838800,50.17182922363281,100.0,8388,70,0.07272033393383026,11839,,
0.001,838899,,839000,50.077239990234375,,,,0.07472629845142365,,-43.97726731999999,100.0
0.001,839099,-42.91967603999999,839200,50.15092468261719,100.0,8392,70,0.08908402174711227,11845,,
0.001,839399,,839500,50.16740036010742,,,,0.0780898928642273,,-42.15290244,100.0
0.001,839499,-42.74715738999999,839600,50.703956604003906,100.0,8396,70,0.06821808218955994,11851,,
0.001,839899,,840000,49.06046676635742,,,,0.10985825955867767,,-42.83564335999999,100.0
,,-42.47365988000001,840000,,100.0,8400,70,,11857,,
0.001,840299,-42.42939142,840400,49.84834289550781,100.0,8404,70,0.0818699523806572,11860,,
0.001,840399,,840500,50.10810089111328,,,,0.0857798159122467,,-39.66454934,100.0
0.001,840699,-42.26347153,840800,49.657676696777344,100.0,8408,70,0.08613456040620804,11866,,
0.001,840899,,841000,50.252349853515625,,,,0.08054167032241821,,-39.84007728,100.0
0.001,841099,-42.37274262999999,841200,50.25749969482422,100.0,8412,70,0.07765521109104156,11873,,
0.001,841399,,841500,50.432777404785156,,,,0.08986066281795502,,-39.21089064,100.0
0.001,841499,-42.40690871000001,841600,50.1826171875,100.0,8416,70,0.0939527079463005,11879,,
0.001,841899,,842000,50.813655853271484,,,,0.0813784971833229,,-39.48317206,100.0
,,-42.10293568,842000,,100.0,8420,70,,11885,,
0.001,842299,-41.831327560000005,842400,50.52409744262695,100.0,8424,70,0.08087968081235886,11888,,
0.001,842399,,842500,50.39605712890625,,,,0.08005166053771973,,-40.942592,100.0
0.001,842699,-41.82905256000001,842800,50.65215301513672,100.0,8428,70,0.0717768669128418,11894,,
0.001,842899,,843000,50.06480407714844,,,,0.09820150583982468,,-39.62294578,100.0
0.001,843099,-41.78556014,843200,50.29685974121094,100.0,8432,70,0.07578928768634796,11900,,
0.001,843399,,843500,49.98542022705078,,,,0.106743723154068,,-42.952250619999994,100.0
0.001,843499,-41.99243858,843600,50.284305572509766,100.0,8436,70,0.09224988520145416,11906,,
0.001,843899,,844000,50.85869598388672,,,,0.08399080485105515,,-43.40653986,100.0
,,-41.82979209,844000,,100.0,8440,70,,11913,,
0.001,844299,-41.56442857,844400,50.41007995605469,100.0,8444,70,0.05470100790262222,11915,,
0.001,844399,,844500,50.03245544433594,,,,0.07795581966638565,,-44.25475488,100.0
0.001,844699,-41.435269350000006,844800,50.92393112182617,100.0,8448,70,0.06968365609645844,11922,,
0.001,844899,,845000,50.68281555175781,,,,0.05135108157992363,,-43.482937299999996,100.0
0.001,845099,-41.27039961,845200,50.201175689697266,100.0,8452,70,0.07553964108228683,11928,,
0.001,845399,,845500,50.370567321777344,,,,0.09436972439289093,,-46.99620110000001,100.0
0.001,845499,-41.29036498000001,845600,50.680023193359375,100.0,8456,70,0.06424286216497421,11934,,
0.001,845899,,846000,50.550079345703125,,,,0.06109428033232689,,-47.388588559999995,100.0
,,-41.267837820000004,846000,,100.0,8460,70,,11940,,
0.001,846299,-41.532731000000005,846400,50.104530334472656,100.0,8464,70,0.11929504573345184,11943,,
0.001,846399,,846500,50.630043029785156,,,,0.11343816667795181,,-42.68242258,100.0
0.001,846699,-41.5163269,846800,50.13495635986328,100.0,8468,70,0.0670139491558075,11949,,
0.001,846899,,847000,50.23984909057617,,,,0.062430255115032196,,-43.952977940000004,100.0
0.001,847099,-41.440589259999996,847200,50.43375015258789,100.0,8472,70,0.07407374680042267,11955,,
0.001,847399,,847500,50.28008270263672,,,,0.07014743983745575,,-45.29226592,100.0
0.001,847499,-41.51905765000001,847600,50.706443786621094,100.0,8476,70,0.06683255732059479,11962,,
0.001,847899,,848000,49.78034591674805,,,,0.0751262679696083,,-46.95838592,100.0
,,-41.60311663,848000,,100.0,8480,70,,11968,,
0.001,848299,-41.5863414,848400,49.75331115722656,100.0,8484,70,0.09439091384410858,11971,,
0.001,848399,,848500,49.60526657104492,,,,0.07487432658672333,,-43.12671244,100.0
0.001,848699,-41.68272119,848800,49.749778747558594,100.0,8488,70,0.07340861856937408,11977,,
0.001,848899,,849000,49.71552276611328,,,,0.1012096256017685,,-41.41995112000001,100.0
0.001,849099,-41.71881525,849200,49.79937744140625,100.0,8492,70,0.10867463797330856,11983,,
0.001,849399,,849500,49.923484802246094,,,,0.0967784970998764,,-51.36502348,100.0
0.001,849499,-41.923661980000006,849600,49.5614128112793,100.0,8496,70,0.11345025897026062,11989,,
0.001,849899,,850000,49.88469696044922,,,,0.10736291110515594,,-44.92768996000001,100.0
,,-42.111473939999996,850000,,100.0,8500,70,,11995,,
0.001,850299,-42.10506366,850400,49.682193756103516,100.0,8504,70,0.0966840460896492,11998,,
0.001,850399,,850500,50.096744537353516,,,,0.12773868441581726,,-45.037610279999996,100.0
0.001,850699,-42.18318696,850800,49.64739227294922,100.0,8508,70,0.10983167588710785,12004,,
0.001,850899,,851000,50.154212951660156,,,,0.12670384347438812,,-46.910078320000004,100.0
0.001,851099,-42.16020224,851200,49.715354919433594,100.0,8512,70,0.07339487969875336,12011,,
0.001,851399,,851500,49.690486907958984,,,,0.1045798510313034,,-44.461402,100.0
0.001,851499,-42.47859991,851600,49.200340270996094,100.0,8516,70,0.15176135301589966,12017,,
0.001,851899,,852000,49.48969650268555,,,,0.09643442928791046,,-42.78935576000001,100.0
,,-42.622040070000004,852000,,100.0,8520,70,,12023,,
0.001,852299,-42.77783980000001,852400,50.084129333496094,100.0,8524,70,0.13389697670936584,12026,,
0.001,852399,,852500,49.15748596191406,,,,0.10747804492712021,,-40.5168138,100.0
0.001,852699,-42.80316664,852800,49.631019592285156,100.0,8528,70,0.1765863448381424,12032,,
0.001,852899,,853000,49.46143341064453,,,,0.09873102605342865,,-40.680090160000006,100.0
0.001,853099,-42.830898780000005,853200,49.21802520751953,100.0,8532,70,0.10128921270370483,12038,,
0.001,853399,,853500,49.5229606628418,,,,0.06975141167640686,,-42.08642882,100.0
0.001,853499,-42.42585509,853600,49.85647964477539,100.0,8536,70,0.08097335696220398,12044,,
0.001,853899,,854000,49.39399719238281,,,,0.13531742990016937,,-41.84115008,100.0
,,-42.62066191000001,854000,,100.0,8540,70,,12050,,
0.001,854299,-42.49966905000001,854400,49.520870208740234,100.0,8544,70,0.09719716757535934,12053,,
0.001,854399,,854500,49.105770111083984,,,,0.11302891373634338,,-45.734075219999994,100.0
0.001,854699,-42.33860481000001,854800,49.00697326660156,100.0,8548,70,0.12707626819610596,12059,,
0.001,854899,,855000,49.25395965576172,,,,0.09556516259908676,,-39.40285336,100.0
0.001,855099,-42.45819150000001,855200,49.404327392578125,100.0,8552,70,0.11501988768577576,12066,,
0.001,855399,,855500,49.52373504638672,,,,0.09464248269796371,,-40.31962982,100.0
0.001,855499,-41.96332528999999,855600,49.568687438964844,100.0,8556,70,0.08405597507953644,12072,,
0.001,855899,,856000,50.01521682739258,,,,0.07507236301898956,,-39.2983709,100.0
,,-41.76318084,856000,,100.0,8560,70,,12078,,
0.001,856299,-41.646748900000006,856400,49.247161865234375,100.0,8564,70,0.07463227212429047,12081,,
0.001,856399,,856500,48.95187759399414,,,,0.06687688827514648,,-39.641518899999994,100.0
0.001,856699,-41.66392953,856800,49.59291076660156,100.0,8568,70,0.07408532500267029,12087,,
0.001,856899,,857000,49.43198776245117,,,,0.09450452029705048,,-40.66252958,100.0
0.001,857099,-41.63696579,857200,49.223899841308594,100.0,8572,70,0.0631733238697052,12093,,
0.001,857399,,857500,49.60429382324219,,,,0.07161659747362137,,-40.267500420000005,100.0
0.001,857499,-41.3459771,857600,48.97086715698242,100.0,8576,70,0.08166065812110901,12099,,
0.001,857899,,858000,49.67228698730469,,,,0.06568655371665955,,-39.45217842,100.0
,,-41.16040650000001,858000,,100.0,8580,70,,12105,,
0.001,858299,-41.10198889,858400,49.458892822265625,100.0,8584,70,0.08657029271125793,12108,,
0.001,858399,,858500,49.73945617675781,,,,0.05749011039733887,,-42.78836388,100.0
0.001,858699,-40.62589213,858800,49.725730895996094,100.0,8588,70,0.07678037881851196,12115,,
0.001,858899,,859000,49.19554901123047,,,,0.06231154128909111,,-40.697422020000005,100.0
0.001,859099,-40.470461900000004,859200,49.51664733886719,100.0,8592,70,0.11664187908172607,12121,,
0.001,859399,,859500,49.205448150634766,,,,0.08944795280694962,,-41.28007516,100.0
0.001,859499,-40.516531490000006,859600,49.745697021484375,100.0,8596,70,0.06836790591478348,12127,,
0.001,859899,,860000,49.897972106933594,,,,0.13548392057418823,,-41.36654058,100.0
,,-40.264275780000006,860000,,100.0,8600,70,,12133,,
0.001,860299,-40.37342843,860400,49.714290618896484,100.0,8604,70,0.09254486858844757,12136,,
0.001,860399,,860500,49.508365631103516,,,,0.10215936601161957,,-43.05667316,100.0
0.001,860699,-40.20732316,860800,49.670082092285156,100.0,8608,70,0.10958606749773026,12142,,
0.001,860899,,861000,50.22456359863281,,,,0.0960145890712738,,-42.40288992,100.0
0.001,861099,-40.049757330000006,861200,49.82242202758789,100.0,8612,70,0.10141727328300476,12148,,
0.001,861399,,861500,49.396484375,,,,0.11429347097873688,,-42.85051359999999,100.0
0.001,861499,-39.95293474,861600,49.66619110107422,100.0,8616,70,0.08160464465618134,12154,,
0.001,861899,,862000,49.95124435424805,,,,0.10432694852352142,,-42.9679149,100.0
,,-40.09728048,862000,,100.0,8620,70,,12161,,
0.001,862299,-40.26220422,862400,49.91107940673828,100.0,8624,70,0.08305685222148895,12163,,
0.001,862399,,862500,50.11465835571289,,,,0.08055241405963898,,-48.44271028,100.0
0.001,862699,-40.268470009999994,862800,50.244346618652344,100.0,8628,70,0.09316159784793854,12170,,
0.001,862899,,863000,49.57982635498047,,,,0.08599086105823517,,-48.11245126,100.0
0.001,863099,-40.346918620000004,863200,49.3104362487793,100.0,8632,70,0.07347659766674042,12176,,
0.001,863399,,863500,49.8629150390625,,,,0.13001395761966705,,-49.75418872,100.0
0.001,863499,-40.517301360000005,863600,50.04851150512695,100.0,8636,70,0.08856287598609924,12182,,
0.001,863899,,864000,49.743247985839844,,,,0.11128543317317963,,-48.47883224000001,100.0
,,-40.77233377,864000,,100.0,8640,70,,12188,,
0.001,864299,-41.11375814,864400,50.379940032958984,100.0,8644,70,0.10446638613939285,12191,,
0.001,864399,,864500,50.11925506591797,,,,0.1142607033252716,,-48.67923882,100.0
0.001,864699,-41.446883,864800,50.09053421020508,100.0,8648,70,0.09349923580884933,12197,,
0.001,864899,,865000,49.65989685058594,,,,0.06972609460353851,,-46.835944579999996,100.0
0.001,865099,-41.3856299,865200,49.63396453857422,100.0,8652,70,0.09269169718027115,12204,,
0.001,865399,,865500,49.88301086425781,,,,0.09296438843011856,,-49.54933016,100.0
0.001,865499,-41.84860870000001,865600,49.725242614746094,100.0,8656,70,0.07530732452869415,12210,,
0.001,865899,,866000,49.86171340942383,,,,0.1433389037847519,,-48.42682154000001,100.0
,,-42.02346291,866000,,100.0,8660,70,,12216,,
0.001,866299,-41.98238501,866400,50.471248626708984,100.0,8664,70,0.08865569531917572,12219,,
0.001,866399,,866500,50.7421760559082,,,,0.09672243148088455,,-46.31901234,100.0
0.001,866699,-42.23630434,866800,51.120697021484375,100.0,8668,70,0.10466496646404266,12225,,
0.001,866899,,867000,50.32548904418945,,,,0.11268717795610428,,-47.2502273,100.0
0.001,867099,-42.33631012,867200,50.26153564453125,100.0,8672,70,0.09939010441303253,12231,,
0.001,867399,,867500,50.40428924560547,,,,0.12130800634622574,,-48.155640219999995,100.0
0.001,867499,-42.754159019999996,867600,50.43421173095703,100.0,8676,70,0.09578894078731537,12237,,
0.001,867899,,868000,50.53522491455078,,,,0.10325872898101807,,-55.73911788,100.0
,,-43.172563120000014,868000,,100.0,8680,70,,12244,,
0.001,868299,-43.291346649999994,868400,50.389251708984375,100.0,8684,70,0.09735773503780365,12246,,
0.001,868399,,868500,50.59288024902344,,,,0.09215353429317474,,-49.13849522,100.0
0.001,868699,-43.727121589999996,868800,51.29576110839844,100.0,8688,70,0.09213273227214813,12253,,
0.001,868899,,869000,49.98459243774414,,,,0.09115903079509735,,-53.00160674000001,100.0
0.001,869099,-44.06287142000001,869200,50.710479736328125,100.0,8692,70,0.0886511355638504,12259,,
0.001,869399,,869500,50.50267028808594,,,,0.07259466499090195,,-54.7713148,100.0
0.001,869499,-43.81354886,869600,50.74543762207031,100.0,8696,70,0.10317811369895935,12265,,
0.001,869899,,870000,50.37546157836914,,,,0.06847966462373734,,-56.82912048000001,100.0
,,-44.08967862,870000,,100.0,8700,70,,12271,,
0.001,870299,-44.38189391,870400,50.20650100708008,100.0,8704,70,0.0811183974146843,12274,,
0.001,870399,,870500,50.09257888793945,,,,0.09381477534770966,,-51.5215141,100.0
0.001,870699,-44.60324876,870800,50.59376525878906,100.0,8708,70,0.0799739807844162,12280,,
0.001,870899,,871000,50.51319122314453,,,,0.09643162041902542,,-52.9653196,100.0
0.001,871099,-45.11833709,871200,49.968963623046875,100.0,8712,70,0.08012460172176361,12286,,
0.001,871399,,871500,50.2093391418457,,,,0.0992337167263031,,-53.475148159999996,100.0
0.001,871499,-45.15430495,871600,50.1231689453125,100.0,8716,70,0.07600550353527069,12292,,
0.001,871899,,872000,50.305362701416016,,,,0.14856913685798645,,-46.121649039999994,100.0
,,-45.035746079999996,872000,,100.0,8720,70,,12299,,
0.001,872299,-44.9038611,872400,50.7109260559082,100.0,8724,70,0.07317107170820236,12301,,
0.001,872399,,872500,50.041351318359375,,,,0.08672356605529785,,-44.67573438,100.0
0.001,872699,-45.05623788,872800,50.4677734375,100.0,8728,70,0.07102704048156738,12308,,
0.001,872899,,873000,50.47185516357422,,,,0.08868527412414551,,-42.84094126000001,100.0
0.001,873099,-45.210944479999995,873200,50.0732421875,100.0,8732,70,0.08553072065114975,12314,,
0.001,873399,,873500,50.146385192871094,,,,0.07564233988523483,,-45.861391499999996,100.0
0.001,873499,-45.38496574,873600,49.730613708496094,100.0,8736,70,0.08597459644079208,12320,,
0.001,873899,,874000,50.169010162353516,,,,0.09128846228122711,,-44.049749779999985,100.0
,,-45.20454122,874000,,100.0,8740,70,,12326,,
0.001,874299,-45.34715335999999,874400,49.63096237182617,100.0,8744,70,0.08616366982460022,12329,,
0.001,874399,,874500,50.143707275390625,,,,0.08450218290090561,,-43.0772693,100.0
0.001,874699,-45.092830109999994,874800,50.43714141845703,100.0,8748,70,0.07051452249288559,12335,,
0.001,874899,,875000,49.740013122558594,,,,0.07653606683015823,,-43.85865384000001,100.0
0.001,875099,-45.036602509999994,875200,49.64485549926758,100.0,8752,70,0.06365492939949036,12341,,
0.001,875399,,875500,49.57305145263672,,,,0.0715949758887291,,-44.55915762000001,100.0
0.001,875499,-44.96915274,875600,49.669166564941406,100.0,8756,70,0.10025446116924286,12348,,
0.001,875899,,876000,50.193214416503906,,,,0.06890624761581421,,-44.057047419999996,100.0
,,-45.014002,876000,,100.0,8760,70,,12354,,
0.001,876299,-44.98645012000001,876400,49.98086166381836,100.0,8764,70,0.07550998032093048,12357,,
0.001,876399,,876500,49.98439407348633,,,,0.0959085077047348,,-44.5362218,100.0
0.001,876699,-45.14622597999999,876800,49.71717834472656,100.0,8768,70,0.1061328798532486,12363,,
