train/learning_rate,train/critic_loss,eval/mean_reward,time/total_timesteps,train/n_updates,eval/mean_ep_length,train/actor_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/time_elapsed
,,,752000,,,,10,329.93447437,1000.0,752,69880
0.001,0.11909867823123932,338.90280315999996,752500,752399,1000.0,-440.46966552734375,,,,,
0.001,0.13541018962860107,332.64241056,753000,752899,1000.0,-441.8075256347656,,,,,
0.001,0.1961967498064041,336.38881741999995,753500,753399,1000.0,-440.10760498046875,,,,,
0.001,0.16564905643463135,329.4843866,754000,753899,1000.0,-440.4969787597656,,,,,
0.001,0.13358762860298157,335.49491978,754500,754399,1000.0,-440.5696716308594,,,,,
0.001,0.13547904789447784,330.60218249999997,755000,754899,1000.0,-442.7874755859375,,,,,
0.001,0.0960761159658432,339.12121928,755500,755399,1000.0,-440.37945556640625,,,,,
0.001,0.26395493745803833,329.61852434,756000,755899,1000.0,-441.04364013671875,,,,,
,,,756000,,,,10,330.14573514999995,1000.0,756,70274
0.001,0.10338620841503143,338.4673888,756500,756399,1000.0,-441.99798583984375,,,,,
0.001,0.25309625267982483,332.69527814,757000,756899,1000.0,-443.4681396484375,,,,,
0.001,0.15813526511192322,336.47004264,757500,757399,1000.0,-443.64971923828125,,,,,
0.001,0.12424352020025253,343.75906222000003,758000,757899,1000.0,-443.8726806640625,,,,,
0.001,0.1165875568985939,332.33538798,758500,758399,1000.0,-443.9976806640625,,,,,
0.001,0.20379739999771118,339.15231858,759000,758899,1000.0,-444.5035400390625,,,,,
0.001,0.1466386914253235,340.15506876,759500,759399,1000.0,-444.124267578125,,,,,
0.001,0.158107191324234,339.53073972,760000,759899,1000.0,-444.8544006347656,,,,,
,,,760000,,,,10,330.5994039700001,1000.0,760,70668
0.001,0.09101882576942444,332.4532365,760500,760399,1000.0,-443.29693603515625,,,,,
0.001,0.19516664743423462,338.2252893,761000,760899,1000.0,-446.6383056640625,,,,,
0.001,0.1963314712047577,329.02192232,761500,761399,1000.0,-446.04345703125,,,,,
0.001,0.11376141011714935,335.63459664000004,762000,761899,1000.0,-445.7878723144531,,,,,
0.001,0.20885054767131805,337.26071251999997,762500,762399,1000.0,-444.8340759277344,,,,,
0.001,0.11026161909103394,334.75238114,763000,762899,1000.0,-445.3355712890625,,,,,
0.001,0.10306727886199951,333.54612578,763500,763399,1000.0,-446.85113525390625,,,,,
0.001,0.11179278790950775,330.84577873999996,764000,763899,1000.0,-446.40618896484375,,,,,
,,,764000,,,,10,331.00775596,1000.0,764,71017
0.001,0.20528832077980042,336.01304733999996,764500,764399,1000.0,-447.3769836425781,,,,,
0.001,0.13132545351982117,332.90752376000006,765000,764899,1000.0,-445.3184509277344,,,,,
0.001,0.11133117973804474,336.21455896,765500,765399,1000.0,-446.4443359375,,,,,
0.001,0.1353968381881714,335.91658529999995,766000,765899,1000.0,-448.7618408203125,,,,,
0.001,0.12533465027809143,343.32929556000005,766500,766399,1000.0,-449.86358642578125,,,,,
0.001,0.11429041624069214,334.5120434,767000,766899,1000.0,-448.96795654296875,,,,,
0.001,0.15030866861343384,339.1573175599999,767500,767399,1000.0,-448.32867431640625,,,,,
0.001,0.26267948746681213,345.5289703,768000,767899,1000.0,-449.5118713378906,,,,,
,,,768000,,,,10,331.65535863,1000.0,768,71347
0.001,0.13646182417869568,339.3563433,768500,768399,1000.0,-448.8992919921875,,,,,
0.001,0.12547484040260315,334.88175092000006,769000,768899,1000.0,-448.38079833984375,,,,,
0.001,0.1499721109867096,337.24906668000006,769500,769399,1000.0,-446.639892578125,,,,,
0.001,0.12687307596206665,341.4208721,770000,769899,1000.0,-448.8922424316406,,,,,
0.001,0.17787973582744598,343.03760474,770500,770399,1000.0,-450.6930847167969,,,,,
0.001,0.11046072840690613,340.5146726,771000,770899,1000.0,-449.8948669433594,,,,,
0.001,0.214202880859375,344.93400138,771500,771399,1000.0,-452.02935791015625,,,,,
0.001,0.2873099148273468,348.11103430000003,772000,771899,1000.0,-451.212158203125,,,,,
,,,772000,,,,10,332.16483886000003,1000.0,772,71676
0.001,0.15372039377689362,346.75914256,772500,772399,1000.0,-451.77691650390625,,,,,
0.001,0.11432674527168274,344.35349076,773000,772899,1000.0,-452.79248046875,,,,,
0.001,0.17720791697502136,346.14694983999993,773500,773399,1000.0,-451.4622802734375,,,,,
0.001,0.09395048022270203,348.48753509999995,774000,773899,1000.0,-451.4544372558594,,,,,
0.001,0.12583917379379272,343.54718723999997,774500,774399,1000.0,-452.58197021484375,,,,,
0.001,0.212603360414505,347.77981854000006,775000,774899,1000.0,-451.693115234375,,,,,
0.001,0.110792376101017,342.71117294,775500,775399,1000.0,-453.17840576171875,,,,,
0.001,0.166195809841156,345.67225140000005,776000,775899,1000.0,-454.4003601074219,,,,,
,,,776000,,,,10,332.63840295,1000.0,776,72005
0.001,0.11369790136814117,334.49467868,776500,776399,1000.0,-453.680908203125,,,,,
0.001,0.1265314519405365,341.59169696,777000,776899,1000.0,-454.13140869140625,,,,,
0.001,0.1173248142004013,344.47964898,777500,777399,1000.0,-454.3140563964844,,,,,
0.001,0.10182274132966995,343.19656968000004,778000,777899,1000.0,-454.2581787109375,,,,,
0.001,0.36617907881736755,338.69297020000005,778500,778399,1000.0,-454.22149658203125,,,,,
0.001,0.11740556359291077,339.44060559999997,779000,778899,1000.0,-455.034912109375,,,,,
0.001,0.12276005744934082,344.60030936,779500,779399,1000.0,-454.67913818359375,,,,,
0.001,0.3045363426208496,346.19857206000006,780000,779899,1000.0,-455.3965759277344,,,,,
,,,780000,,,,10,333.07258447,1000.0,780,72334
0.001,0.11192500591278076,336.957729,780500,780399,1000.0,-455.53436279296875,,,,,
0.001,0.16946519911289215,339.44408794000003,781000,780899,1000.0,-455.25445556640625,,,,,
0.001,0.11437413096427917,347.32386763999995,781500,781399,1000.0,-457.6491394042969,,,,,
0.001,0.19392839074134827,339.85222122,782000,781899,1000.0,-455.0372314453125,,,,,
0.001,0.255494624376297,342.26546965999995,782500,782399,1000.0,-455.72442626953125,,,,,
0.001,0.17233657836914062,343.5694669799999,783000,782899,1000.0,-457.5250244140625,,,,,
0.001,0.1604689061641693,338.41019028000005,783500,783399,1000.0,-457.11773681640625,,,,,
0.001,0.21910317242145538,340.8366091799999,784000,783899,1000.0,-454.9559020996094,,,,,
,,,784000,,,,10,333.56275191000003,1000.0,784,72663
0.001,0.18140818178653717,340.71031614,784500,784399,1000.0,-456.4092102050781,,,,,
0.001,0.12949992716312408,336.23960112000003,785000,784899,1000.0,-458.7082214355469,,,,,
0.001,0.19922876358032227,343.10046385999993,785500,785399,1000.0,-457.8744201660156,,,,,
0.001,0.14996162056922913,339.99161647999995,786000,785899,1000.0,-459.47998046875,,,,,
0.001,0.1736588329076767,342.33892311999995,786500,786399,1000.0,-454.7628479003906,,,,,
0.001,0.10765060782432556,338.77838418,787000,786899,1000.0,-458.9715270996094,,,,,
0.001,0.1312858760356903,340.59005067999993,787500,787399,1000.0,-458.4945373535156,,,,,
0.001,0.1473729908466339,344.79903821999994,788000,787899,1000.0,-459.46270751953125,,,,,
,,,788000,,,,10,334.43401394,1000.0,788,72993
0.001,0.2117173969745636,338.01982540000006,788500,788399,1000.0,-460.00726318359375,,,,,
0.001,0.077604278922081,339.32967260000004,789000,788899,1000.0,-458.48883056640625,,,,,
0.001,0.21371977031230927,336.43203888000005,789500,789399,1000.0,-459.7853698730469,,,,,
0.001,0.1446537971496582,346.49871754,790000,789899,1000.0,-461.4058837890625,,,,,
0.001,0.1381276249885559,335.18356855999997,790500,790399,1000.0,-462.2044677734375,,,,,
0.001,0.11255820095539093,337.00273584,791000,790899,1000.0,-460.3489685058594,,,,,
0.001,0.1654995083808899,333.71377054,791500,791399,1000.0,-461.377685546875,,,,,
0.001,0.1989130824804306,341.45399202,792000,791899,1000.0,-460.08819580078125,,,,,
,,,792000,,,,10,334.98756392999996,1000.0,792,73321
0.001,0.2335401475429535,334.78921878,792500,792399,1000.0,-461.260009765625,,,,,
0.001,0.08425213396549225,327.08290966,793000,792899,1000.0,-462.0734558105469,,,,,
0.001,0.08582861721515656,332.48640546,793500,793399,1000.0,-461.42132568359375,,,,,
0.001,0.19262579083442688,332.18606852000005,794000,793899,1000.0,-463.03961181640625,,,,,
0.001,0.13788104057312012,327.88885614,794500,794399,1000.0,-462.80291748046875,,,,,
0.001,0.10461156070232391,324.66537040000003,795000,794899,1000.0,-459.7116394042969,,,,,
0.001,0.14826714992523193,329.00573152,795500,795399,1000.0,-464.11541748046875,,,,,
0.001,0.15556471049785614,326.9148198,796000,795899,1000.0,-461.1491394042969,,,,,
,,,796000,,,,10,334.98846375,1000.0,796,73650
0.001,0.13754722476005554,332.0444235,796500,796399,1000.0,-462.0176696777344,,,,,
0.001,0.12109318375587463,332.47612403999995,797000,796899,1000.0,-466.28582763671875,,,,,
0.001,0.10562434792518616,337.64464660000004,797500,797399,1000.0,-464.696044921875,,,,,
0.001,0.09380708634853363,329.79650913999996,798000,797899,1000.0,-463.26947021484375,,,,,
0.001,0.10697175562381744,333.48464686,798500,798399,1000.0,-466.38031005859375,,,,,
0.001,0.13443800806999207,332.42623982,799000,798899,1000.0,-465.5628356933594,,,,,
0.001,0.1647283434867859,327.24532668,799500,799399,1000.0,-466.21630859375,,,,,
0.001,0.18917018175125122,339.11814912,800000,799899,1000.0,-466.0137939453125,,,,,
,,,800000,,,,10,334.83061953000004,1000.0,800,73979
0.001,0.14078174531459808,341.80237905999996,800500,800399,1000.0,-466.0936279296875,,,,,
0.001,0.0995999127626419,330.16950636,801000,800899,1000.0,-465.8429260253906,,,,,
0.001,0.10600064694881439,340.5679225,801500,801399,1000.0,-465.2652282714844,,,,,
0.001,0.19249621033668518,334.39402056,802000,801899,1000.0,-465.87274169921875,,,,,
0.001,0.16169971227645874,333.35174336000006,802500,802399,1000.0,-466.4498596191406,,,,,
0.001,0.3214157819747925,335.15358234,803000,802899,1000.0,-467.3883056640625,,,,,
0.001,0.10517090559005737,331.6207852,803500,803399,1000.0,-467.6129150390625,,,,,
0.001,0.11032597720623016,336.05178196,804000,803899,1000.0,-469.7595520019531,,,,,
,,,804000,,,,10,335.03206771,1000.0,804,74309
0.001,0.10062222927808762,333.99316108,804500,804399,1000.0,-468.4715576171875,,,,,
0.001,0.1040867492556572,334.31861784,805000,804899,1000.0,-469.7403564453125,,,,,
0.001,0.12118424475193024,332.86085238,805500,805399,1000.0,-468.35797119140625,,,,,
0.001,0.16283074021339417,329.20931124,806000,805899,1000.0,-468.6647644042969,,,,,
0.001,0.15580442547798157,340.97128448,806500,806399,1000.0,-471.2311096191406,,,,,
0.001,0.0757327452301979,337.8366486399999,807000,806899,1000.0,-469.3874816894531,,,,,
0.001,0.15085092186927795,335.3124115,807500,807399,1000.0,-471.5956726074219,,,,,
0.001,0.08760206401348114,335.6015425,808000,807899,1000.0,-470.64892578125,,,,,
,,,808000,,,,10,335.11990159,1000.0,808,74638
0.001,0.15057863295078278,332.78203012,808500,808399,1000.0,-470.3013916015625,,,,,
0.001,0.08620994538068771,330.96704836000004,809000,808899,1000.0,-471.03582763671875,,,,,
0.001,0.1197604238986969,330.9017236,809500,809399,1000.0,-469.498046875,,,,,
0.001,0.18190288543701172,333.29592515999997,810000,809899,1000.0,-468.84222412109375,,,,,
0.001,0.21801242232322693,336.76961167999997,810500,810399,1000.0,-471.2564697265625,,,,,
0.001,0.12832126021385193,334.89287862,811000,810899,1000.0,-471.86602783203125,,,,,
0.001,0.11298125982284546,334.97328636000003,811500,811399,1000.0,-469.4818420410156,,,,,
0.001,0.1667066365480423,345.27118786,812000,811899,1000.0,-471.3730773925781,,,,,
,,,812000,,,,10,335.57215446000004,1000.0,812,74968
0.001,0.16543236374855042,330.78378704000005,812500,812399,1000.0,-471.02978515625,,,,,
0.001,0.15154719352722168,334.90533808,813000,812899,1000.0,-473.367431640625,,,,,
0.001,0.10169059783220291,332.5926885,813500,813399,1000.0,-473.0281066894531,,,,,
0.001,0.2989090085029602,335.71403034,814000,813899,1000.0,-468.3154296875,,,,,
0.001,0.21337240934371948,339.08437902000003,814500,814399,1000.0,-473.46368408203125,,,,,
0.001,0.151460200548172,336.5159336,815000,814899,1000.0,-473.90106201171875,,,,,
0.001,0.12457847595214844,336.26386478,815500,815399,1000.0,-472.56109619140625,,,,,
0.001,0.13208985328674316,335.18898238,816000,815899,1000.0,-475.01226806640625,,,,,
,,,816000,,,,10,335.90351768,1000.0,816,75298
0.001,0.16908515989780426,345.4362533200001,816500,816399,1000.0,-475.0715026855469,,,,,
0.001,0.13665594160556793,336.44784890000005,817000,816899,1000.0,-474.7373046875,,,,,
0.001,0.234615296125412,332.47427478,817500,817399,1000.0,-477.84686279296875,,,,,
0.001,0.2857586145401001,334.85925610000004,818000,817899,1000.0,-474.7818603515625,,,,,
0.001,0.27782660722732544,343.9294567,818500,818399,1000.0,-473.69085693359375,,,,,
0.001,0.09607665240764618,341.866633,819000,818899,1000.0,-477.84185791015625,,,,,
0.001,0.21609915792942047,334.47296968,819500,819399,1000.0,-476.7005615234375,,,,,
0.001,0.11827492713928223,335.4417458599999,820000,819899,1000.0,-476.081298828125,,,,,
,,,820000,,,,10,335.86075203000007,1000.0,820,75627
0.001,0.1416013240814209,335.8812969,820500,820399,1000.0,-476.00543212890625,,,,,
0.001,0.17280098795890808,332.53143954,821000,820899,1000.0,-477.9747314453125,,,,,
0.001,0.13806331157684326,347.28347109999993,821500,821399,1000.0,-476.5584716796875,,,,,
0.001,0.1870453655719757,340.59550304000004,822000,821899,1000.0,-478.39703369140625,,,,,
0.001,0.1169012188911438,344.0443790399999,822500,822399,1000.0,-477.1127014160156,,,,,
0.001,0.12082940340042114,341.22523014,823000,822899,1000.0,-476.7725830078125,,,,,
0.001,0.18491679430007935,335.64429014,823500,823399,1000.0,-479.6463623046875,,,,,
0.001,0.13847780227661133,336.27379696,824000,823899,1000.0,-478.76123046875,,,,,
,,,824000,,,,10,336.22602130000007,1000.0,824,75956
0.001,0.13315755128860474,334.62127720000007,824500,824399,1000.0,-476.806884765625,,,,,
0.001,0.24217163026332855,341.28724286,825000,824899,1000.0,-478.966796875,,,,,
0.001,0.2318708896636963,338.42646006,825500,825399,1000.0,-479.17596435546875,,,,,
0.001,0.12052496522665024,335.30752638000007,826000,825899,1000.0,-478.2073974609375,,,,,
0.001,0.19219371676445007,339.54628855999994,826500,826399,1000.0,-480.2239685058594,,,,,
0.001,0.21249863505363464,337.69770504,827000,826899,1000.0,-480.3172302246094,,,,,
0.001,0.11992043256759644,344.18995406,827500,827399,1000.0,-479.11480712890625,,,,,
0.001,0.2554512917995453,340.01361328,828000,827899,1000.0,-482.3114318847656,,,,,
,,,828000,,,,10,336.6236685,1000.0,828,76285
0.001,0.31610196828842163,334.15426994,828500,828399,1000.0,-481.55706787109375,,,,,
0.001,0.11922527104616165,345.7972512,829000,828899,1000.0,-480.5704345703125,,,,,
0.001,0.2040271759033203,336.68293818,829500,829399,1000.0,-482.5086975097656,,,,,
0.001,0.4054224491119385,331.57727564,830000,829899,1000.0,-483.45166015625,,,,,
0.001,0.16040441393852234,342.67089630000004,830500,830399,1000.0,-482.55859375,,,,,
0.001,0.19361752271652222,338.78180784000006,831000,830899,1000.0,-482.4605712890625,,,,,
0.001,0.15141788125038147,338.41684652000004,831500,831399,1000.0,-483.7386169433594,,,,,
0.001,0.1309666633605957,333.15767866000004,832000,831899,1000.0,-484.2335205078125,,,,,
,,,832000,,,,10,337.02993459000004,1000.0,832,76615
0.001,0.15353432297706604,338.1135936,832500,832399,1000.0,-483.06842041015625,,,,,
0.001,0.10825706273317337,340.4233713599999,833000,832899,1000.0,-484.81512451171875,,,,,
0.001,0.12129601091146469,338.27105955999997,833500,833399,1000.0,-483.7255859375,,,,,
0.001,0.16539408266544342,340.33150925999996,834000,833899,1000.0,-484.5393371582031,,,,,
0.001,0.11957469582557678,339.17520513999995,834500,834399,1000.0,-484.14886474609375,,,,,
0.001,0.11413930356502533,337.06949247999995,835000,834899,1000.0,-484.82147216796875,,,,,
0.001,0.6601355075836182,336.35344796000004,835500,835399,1000.0,-485.28265380859375,,,,,
0.001,0.16622212529182434,336.59424194,836000,835899,1000.0,-485.1885986328125,,,,,
,,,836000,,,,10,337.24233229000004,1000.0,836,76945
0.001,0.16954487562179565,335.48395883999996,836500,836399,1000.0,-486.29779052734375,,,,,
0.001,0.10564279556274414,341.77388718000003,837000,836899,1000.0,-484.22686767578125,,,,,
0.001,0.23676949739456177,335.29877827999996,837500,837399,1000.0,-486.9542541503906,,,,,
0.001,0.12991884350776672,340.88949908,838000,837899,1000.0,-488.43743896484375,,,,,
0.001,0.4104881286621094,340.96120314,838500,838399,1000.0,-487.677978515625,,,,,
0.001,0.15412107110023499,332.6751968,839000,838899,1000.0,-487.775146484375,,,,,
0.001,0.12735889852046967,333.29598882,839500,839399,1000.0,-487.41473388671875,,,,,
0.001,0.27575981616973877,334.08626423999993,840000,839899,1000.0,-487.4130554199219,,,,,
,,,840000,,,,10,337.59603258999994,1000.0,840,77275
0.001,0.2198014110326767,337.75398887999995,840500,840399,1000.0,-486.2942810058594,,,,,
0.001,0.10069315135478973,341.04755512,841000,840899,1000.0,-490.45184326171875,,,,,
0.001,0.09130176156759262,331.52896038,841500,841399,1000.0,-488.3067626953125,,,,,
0.001,0.14246901869773865,336.25639812000003,842000,841899,1000.0,-490.05267333984375,,,,,
0.001,0.10656684637069702,339.65004132,842500,842399,1000.0,-488.65704345703125,,,,,
0.001,0.1618199646472931,343.275116,843000,842899,1000.0,-490.6310119628906,,,,,
0.001,0.1353125274181366,333.48613954,843500,843399,1000.0,-491.217041015625,,,,,
0.001,0.37169939279556274,333.35998688,844000,843899,1000.0,-489.41119384765625,,,,,
,,,844000,,,,10,337.71241183999996,1000.0,844,77605
0.001,0.13194887340068817,332.08039288,844500,844399,1000.0,-490.6064758300781,,,,,
0.001,0.19123783707618713,331.69457846,845000,844899,1000.0,-489.11773681640625,,,,,
0.001,0.21864020824432373,329.47332776,845500,845399,1000.0,-491.4593505859375,,,,,
0.001,0.15894761681556702,332.02896982,846000,845899,1000.0,-491.8870544433594,,,,,
0.001,0.15909554064273834,337.65621984000006,846500,846399,1000.0,-490.7144775390625,,,,,
0.001,0.2165236473083496,331.05967536,847000,846899,1000.0,-492.64617919921875,,,,,
0.001,0.22185295820236206,329.91170614000004,847500,847399,1000.0,-490.5224304199219,,,,,
0.001,0.1180480569601059,333.74590264,848000,847899,1000.0,-493.0646057128906,,,,,
,,,848000,,,,10,337.78148877000007,1000.0,848,77934
0.001,0.32976436614990234,330.84013874000004,848500,848399,1000.0,-492.57574462890625,,,,,
0.001,0.15781313180923462,335.0802195,849000,848899,1000.0,-493.84637451171875,,,,,
0.001,0.1850743591785431,336.71854227999995,849500,849399,1000.0,-491.9821472167969,,,,,
0.001,0.11074864864349365,332.29326904000004,850000,849899,1000.0,-493.4041748046875,,,,,
0.001,0.11039232462644577,331.32758032,850500,850399,1000.0,-495.82012939453125,,,,,
0.001,0.10132528096437454,335.0354148,851000,850899,1000.0,-494.8571472167969,,,,,
0.001,0.1666819453239441,332.8259506,851500,851399,1000.0,-495.22259521484375,,,,,
0.001,0.24475815892219543,327.82335046000003,852000,851899,1000.0,-493.42889404296875,,,,,
,,,852000,,,,10,337.71506916,1000.0,852,78264
0.001,0.1326930671930313,330.43496946,852500,852399,1000.0,-495.86456298828125,,,,,
0.001,0.10062891244888306,331.56450861999997,853000,852899,1000.0,-495.701904296875,,,,,
0.001,0.14007367193698883,331.39612726,853500,853399,1000.0,-495.9263610839844,,,,,
0.001,0.16087885200977325,330.07694686,854000,853899,1000.0,-495.1542663574219,,,,,
0.001,0.2212211638689041,338.70148716000006,854500,854399,1000.0,-495.3033447265625,,,,,
0.001,0.14897240698337555,333.82755012,855000,854899,1000.0,-494.3021240234375,,,,,
0.001,0.11612492054700851,342.0437203200001,855500,855399,1000.0,-497.760498046875,,,,,
0.001,0.11690156161785126,328.48005320000004,856000,855899,1000.0,-496.8065185546875,,,,,
,,,856000,,,,10,337.864269,1000.0,856,78593
0.001,0.144926518201828,335.08273664,856500,856399,1000.0,-495.28155517578125,,,,,
0.001,0.1633031666278839,332.29281754000004,857000,856899,1000.0,-498.0918884277344,,,,,
0.001,0.1410272717475891,332.62515460000003,857500,857399,1000.0,-497.738037109375,,,,,
0.001,0.12047526240348816,328.34074841999995,858000,857899,1000.0,-497.76458740234375,,,,,
0.001,0.15127915143966675,333.01336175999995,858500,858399,1000.0,-498.65283203125,,,,,
0.001,0.1354990005493164,331.7533363,859000,858899,1000.0,-498.9668273925781,,,,,
0.001,0.1356811225414276,331.18040398000005,859500,859399,1000.0,-496.75140380859375,,,,,
0.001,0.10541196912527084,328.71335912,860000,859899,1000.0,-497.82757568359375,,,,,
,,,860000,,,,10,337.77587784,1000.0,860,78924
0.001,0.4399629235267639,331.67854718,860500,860399,1000.0,-498.84124755859375,,,,,
0.001,0.20273980498313904,336.68957545999996,861000,860899,1000.0,-498.42108154296875,,,,,
0.001,0.1042959988117218,332.71720542,861500,861399,1000.0,-501.5859680175781,,,,,
0.001,0.1795978546142578,327.47055098,862000,861899,1000.0,-498.7796630859375,,,,,
0.001,0.14256232976913452,329.25675825999997,862500,862399,1000.0,-500.3465270996094,,,,,
0.001,0.15286660194396973,327.9866438199999,863000,862899,1000.0,-498.9569091796875,,,,,
0.001,0.394397497177124,328.77549906,863500,863399,1000.0,-499.93804931640625,,,,,
0.001,0.09559018164873123,330.13162814,864000,863899,1000.0,-501.2398681640625,,,,,
,,,864000,,,,10,337.66472782,1000.0,864,79253
0.001,0.11982015520334244,332.8357142,864500,864399,1000.0,-501.02783203125,,,,,
0.001,0.12613970041275024,335.03118076,865000,864899,1000.0,-500.90802001953125,,,,,
0.001,0.12680569291114807,325.83678362,865500,865399,1000.0,-501.1119689941406,,,,,
0.001,0.10340425372123718,324.9417257,866000,865899,1000.0,-501.8670959472656,,,,,
0.001,0.19603446125984192,338.15660690000004,866500,866399,1000.0,-502.88720703125,,,,,
0.001,0.13958057761192322,335.5469169,867000,866899,1000.0,-502.38507080078125,,,,,
0.001,0.1795772761106491,329.2136243,867500,867399,1000.0,-503.1587829589844,,,,,
0.001,0.10413512587547302,326.61624086,868000,867899,1000.0,-503.961181640625,,,,,
,,,868000,,,,10,337.40961151999994,1000.0,868,79539
0.001,0.1935890167951584,337.07053786000006,868500,868399,1000.0,-504.60406494140625,,,,,
0.001,0.11797372996807098,330.68405043999996,869000,868899,1000.0,-504.79119873046875,,,,,
0.001,0.23264680802822113,330.05330935999996,869500,869399,1000.0,-504.84527587890625,,,,,
0.001,0.23848696053028107,331.63251736,870000,869899,1000.0,-504.6729431152344,,,,,
0.001,0.11523739993572235,332.78251136,870500,870399,1000.0,-505.8768310546875,,,,,
0.001,0.0946928858757019,328.29227728,871000,870899,1000.0,-503.13616943359375,,,,,
0.001,0.22336269915103912,335.29120709999995,871500,871399,1000.0,-504.61273193359375,,,,,
0.001,0.22473785281181335,329.90512572,872000,871899,1000.0,-505.84283447265625,,,,,
,,,872000,,,,10,337.13029204,1000.0,872,79817
0.001,0.1157570630311966,337.9958507,872500,872399,1000.0,-504.656494140625,,,,,
0.001,0.21475444734096527,332.75809534,873000,872899,1000.0,-505.67364501953125,,,,,
0.001,0.3158034682273865,332.14610308000005,873500,873399,1000.0,-507.7342224121094,,,,,
0.001,0.1159447580575943,335.48304426000004,874000,873899,1000.0,-504.6651611328125,,,,,
0.001,0.14002415537834167,333.78317534,874500,874399,1000.0,-506.501708984375,,,,,
0.001,0.18748986721038818,335.7536651,875000,874899,1000.0,-505.33465576171875,,,,,
0.001,0.1064138412475586,330.47200058000004,875500,875399,1000.0,-506.6018371582031,,,,,
0.001,0.14728033542633057,328.90383752,876000,875899,1000.0,-506.4809265136719,,,,,
,,,876000,,,,10,336.77803895,1000.0,876,80096
0.001,0.6880776882171631,332.7464483400001,876500,876399,1000.0,-507.548828125,,,,,
0.001,0.16168981790542603,336.81937295999995,877000,876899,1000.0,-508.899658203125,,,,,
0.001,0.1640678197145462,332.07875916000006,877500,877399,1000.0,-506.90667724609375,,,,,
0.001,0.13199150562286377,337.53912383999995,878000,877899,1000.0,-507.6805725097656,,,,,
0.001,0.19626891613006592,327.56515894,878500,878399,1000.0,-508.1626892089844,,,,,
0.001,0.10006806999444962,327.04823120000003,879000,878899,1000.0,-509.5903015136719,,,,,
0.001,0.3124658763408661,333.98443714,879500,879399,1000.0,-508.6353759765625,,,,,
0.001,0.14719706773757935,336.04164444,880000,879899,1000.0,-507.7808837890625,,,,,
,,,880000,,,,10,336.4165356,1000.0,880,80375
0.001,0.15078027546405792,335.1251864,880500,880399,1000.0,-509.8787841796875,,,,,
0.001,0.23728430271148682,330.06802506,881000,880899,1000.0,-508.8104248046875,,,,,
0.001,0.14398568868637085,328.54090840000003,881500,881399,1000.0,-509.8390808105469,,,,,
0.001,0.1557297706604004,332.89422321999996,882000,881899,1000.0,-509.1014404296875,,,,,
0.001,0.13269475102424622,329.52102276000005,882500,882399,1000.0,-509.9645080566406,,,,,
0.001,0.12991835176944733,330.72518776,883000,882899,1000.0,-511.16632080078125,,,,,
0.001,0.0821428969502449,329.1400286,883500,883399,1000.0,-511.891845703125,,,,,
0.001,0.20466426014900208,332.9343235,884000,883899,1000.0,-512.4685668945312,,,,,
,,,884000,,,,10,336.02181402,1000.0,884,80653
0.001,0.1346612274646759,322.5173943,884500,884399,1000.0,-511.5048522949219,,,,,
0.001,0.11249062418937683,336.08641972,885000,884899,1000.0,-513.1942138671875,,,,,
0.001,0.23606020212173462,329.5313975,885500,885399,1000.0,-513.1656494140625,,,,,
0.001,0.12846370041370392,332.11220862000005,886000,885899,1000.0,-513.6190185546875,,,,,
0.001,0.17249827086925507,332.68348513999996,886500,886399,1000.0,-513.232666015625,,,,,
0.001,0.15030139684677124,332.38043302,887000,886899,1000.0,-513.0069580078125,,,,,
0.001,0.16371557116508484,342.85750162000005,887500,887399,1000.0,-513.1121215820312,,,,,
0.001,0.3396776020526886,331.10586228,888000,887899,1000.0,-512.4843139648438,,,,,
,,,888000,,,,10,335.69697749,1000.0,888,80928
0.001,0.22723990678787231,331.02787508,888500,888399,1000.0,-513.6696166992188,,,,,
0.001,0.15260949730873108,338.7959917,889000,888899,1000.0,-514.1751098632812,,,,,
0.001,0.16411247849464417,334.86871868000003,889500,889399,1000.0,-513.775634765625,,,,,
0.001,0.10186213254928589,333.09376954,890000,889899,1000.0,-515.0252685546875,,,,,
0.001,0.22742067277431488,334.21760424,890500,890399,1000.0,-515.0938110351562,,,,,
0.001,0.15097685158252716,338.8869849,891000,890899,1000.0,-517.4989013671875,,,,,
0.001,0.12124286592006683,338.7836827,891500,891399,1000.0,-516.5303955078125,,,,,
0.001,0.22071561217308044,336.45420714,892000,891899,1000.0,-516.7626342773438,,,,,
,,,892000,,,,10,335.6755147400001,1000.0,892,81207
0.001,0.2966771125793457,332.67860745999997,892500,892399,1000.0,-515.6904907226562,,,,,
0.001,0.11547543853521347,329.44154354,893000,892899,1000.0,-516.1015625,,,,,
0.001,0.16919049620628357,331.93595084000003,893500,893399,1000.0,-516.973388671875,,,,,
0.001,0.1743311733007431,334.7794513200001,894000,893899,1000.0,-518.237548828125,,,,,
0.001,0.20494650304317474,334.85010842,894500,894399,1000.0,-517.157958984375,,,,,
0.001,0.15261535346508026,334.9187051,895000,894899,1000.0,-517.9375610351562,,,,,
0.001,0.24834492802619934,330.6464943,895500,895399,1000.0,-517.3236694335938,,,,,
0.001,0.09538538753986359,334.46083182,896000,895899,1000.0,-518.4031982421875,,,,,
,,,896000,,,,10,335.64744917000013,1000.0,896,81485
