rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,eval/mean_reward,eval/mean_ep_length
100.0,12418,,,,,-49.64610845,880000,8800,70,,
100.0,12421,57.0538215637207,880299,0.001,0.16992515325546265,-50.52473349000001,880400,8804,70,,
,,56.522422790527344,880399,0.001,0.1777409315109253,,880500,,,-51.79092326,100.0
100.0,12427,56.4742431640625,880699,0.001,0.22303399443626404,-51.218019909999995,880800,8808,70,,
,,57.00413513183594,880899,0.001,0.1949588507413864,,881000,,,-53.193670739999995,100.0
100.0,12434,56.79552459716797,881099,0.001,0.16507068276405334,-50.85678269,881200,8812,70,,
,,57.67552185058594,881399,0.001,0.1526763141155243,,881500,,,-58.48543798000001,100.0
100.0,12440,56.929176330566406,881499,0.001,0.17962512373924255,-50.81565623999999,881600,8816,70,,
,,56.76197052001953,881899,0.001,0.15718761086463928,,882000,,,-53.038406519999995,100.0
100.0,12446,,,,,-50.59754510999999,882000,8820,70,,
100.0,12449,57.14103698730469,882299,0.001,0.19247999787330627,-50.413902119999996,882400,8824,70,,
,,57.6827278137207,882399,0.001,0.20893645286560059,,882500,,,-52.276311740000004,100.0
100.0,12455,57.065040588378906,882699,0.001,0.17528271675109863,-50.9774523,882800,8828,70,,
,,57.29315948486328,882899,0.001,0.2095201313495636,,883000,,,-46.385533179999996,100.0
100.0,12461,57.38386154174805,883099,0.001,0.16100487112998962,-51.084411769999996,883200,8832,70,,
,,57.99958038330078,883399,0.001,0.16175049543380737,,883500,,,-47.328982239999995,100.0
100.0,12467,56.905548095703125,883499,0.001,0.1186402291059494,-51.01162765,883600,8836,70,,
,,57.08320236206055,883899,0.001,0.19718638062477112,,884000,,,-46.17591888,100.0
100.0,12474,,,,,-51.004198429999995,884000,8840,70,,
100.0,12476,57.17671203613281,884299,0.001,0.13068023324012756,-51.13745033,884400,8844,70,,
,,57.32138442993164,884399,0.001,0.1305888593196869,,884500,,,-45.99199136,100.0
100.0,12483,57.06135559082031,884699,0.001,0.1493951380252838,-51.068062729999994,884800,8848,70,,
,,57.69196319580078,884899,0.001,0.13052406907081604,,885000,,,-45.06063076,100.0
100.0,12489,56.9276123046875,885099,0.001,0.14567270874977112,-51.092003559999995,885200,8852,70,,
,,57.08631896972656,885399,0.001,0.13992679119110107,,885500,,,-45.91499428000001,100.0
100.0,12495,57.017032623291016,885499,0.001,0.13703088462352753,-50.674817669999996,885600,8856,70,,
,,57.088539123535156,885899,0.001,0.12034657597541809,,886000,,,-48.96904528,100.0
100.0,12501,,,,,-50.93154683999999,886000,8860,70,,
100.0,12504,57.275001525878906,886299,0.001,0.14204692840576172,-50.694241639999994,886400,8864,70,,
,,57.793190002441406,886399,0.001,0.13602551817893982,,886500,,,-45.71169915999999,100.0
100.0,12510,57.363868713378906,886699,0.001,0.17559581995010376,-50.72048781,886800,8868,70,,
,,57.135597229003906,886899,0.001,0.12345947325229645,,887000,,,-48.03639259999999,100.0
100.0,12516,57.40104293823242,887099,0.001,0.15247997641563416,-50.67120326,887200,8872,70,,
,,57.94407653808594,887399,0.001,0.19373175501823425,,887500,,,-45.615245720000004,100.0
100.0,12523,56.98448181152344,887499,0.001,0.1486341655254364,-51.005386539999996,887600,8876,70,,
,,56.8729133605957,887899,0.001,0.14332857728004456,,888000,,,-45.147591799999994,100.0
100.0,12529,,,,,-50.74304967000001,888000,8880,70,,
100.0,12532,57.69586181640625,888299,0.001,0.13381151854991913,-50.51826470999998,888400,8884,70,,
,,56.836822509765625,888399,0.001,0.1433083713054657,,888500,,,-45.94041338,100.0
100.0,12538,57.291046142578125,888699,0.001,0.14352911710739136,-50.59679288,888800,8888,70,,
,,57.401126861572266,888899,0.001,0.14239270985126495,,889000,,,-45.387349400000005,100.0
100.0,12544,57.899105072021484,889099,0.001,0.2130727469921112,-49.85044640000001,889200,8892,70,,
,,57.104408264160156,889399,0.001,0.13841724395751953,,889500,,,-48.740736719999994,100.0
100.0,12550,57.10270690917969,889499,0.001,0.17486834526062012,-49.309447170000006,889600,8896,70,,
,,57.00060272216797,889899,0.001,0.3283657133579254,,890000,,,-48.055825299999995,100.0
100.0,12556,,,,,-49.24239961999999,890000,8900,70,,
100.0,12559,57.50352096557617,890299,0.001,0.15872947871685028,-48.62847489,890400,8904,70,,
,,57.0537109375,890399,0.001,0.15543508529663086,,890500,,,-53.576588980000004,100.0
100.0,12565,57.3248176574707,890699,0.001,0.1816042959690094,-48.46965493,890800,8908,70,,
,,57.534446716308594,890899,0.001,0.15256336331367493,,891000,,,-54.0909784,100.0
100.0,12572,56.995487213134766,891099,0.001,0.19370800256729126,-48.554457830000004,891200,8912,70,,
,,57.20770263671875,891399,0.001,0.13593639433383942,,891500,,,-51.59962780000001,100.0
100.0,12578,57.525421142578125,891499,0.001,0.22043034434318542,-48.57805034,891600,8916,70,,
,,57.533164978027344,891899,0.001,0.1780776083469391,,892000,,,-55.78281604,100.0
100.0,12584,,,,,-48.53000013,892000,8920,70,,
100.0,12587,57.191368103027344,892299,0.001,0.15017546713352203,-50.067345079999996,892400,8924,70,,
,,57.45697784423828,892399,0.001,0.1383088231086731,,892500,,,-68.29718107999999,100.0
100.0,12593,57.266807556152344,892699,0.001,0.14684224128723145,-49.571230369999995,892800,8928,70,,
,,57.371307373046875,892899,0.001,0.1861388087272644,,893000,,,-56.320207120000006,100.0
100.0,12599,57.89276123046875,893099,0.001,0.1763588786125183,-49.42616284999999,893200,8932,70,,
,,57.28285217285156,893399,0.001,0.17899037897586823,,893500,,,-54.757761460000005,100.0
100.0,12605,56.99632263183594,893499,0.001,0.19822350144386292,-49.74942209999999,893600,8936,70,,
,,57.439964294433594,893899,0.001,0.13400299847126007,,894000,,,-50.76687105999999,100.0
100.0,12612,,,,,-49.75963785000001,894000,8940,70,,
100.0,12614,57.62451171875,894299,0.001,0.22258563339710236,-49.93433914,894400,8944,70,,
,,57.34819793701172,894399,0.001,0.12467536330223083,,894500,,,-51.34039148,100.0
100.0,12621,57.29777526855469,894699,0.001,0.16172635555267334,-50.18131281000001,894800,8948,70,,
,,57.967262268066406,894899,0.001,0.16663998365402222,,895000,,,-68.22238432,100.0
100.0,12627,57.92119598388672,895099,0.001,0.18174253404140472,-50.634723810000004,895200,8952,70,,
,,57.75532531738281,895399,0.001,0.1819065809249878,,895500,,,-53.46403154000001,100.0
100.0,12633,57.65025329589844,895499,0.001,0.14643113315105438,-51.66723139,895600,8956,70,,
,,58.164222717285156,895899,0.001,0.14397767186164856,,896000,,,-49.39718568,100.0
100.0,12639,,,,,-51.63184874,896000,8960,70,,
100.0,12642,58.66924285888672,896299,0.001,0.15390747785568237,-51.781767689999995,896400,8964,70,,
,,58.470428466796875,896399,0.001,0.18772993981838226,,896500,,,-53.84366361999999,100.0
100.0,12648,58.83457946777344,896699,0.001,0.1695544272661209,-52.410670629999984,896800,8968,70,,
,,58.52924346923828,896899,0.001,0.14533185958862305,,897000,,,-52.62942634000001,100.0
100.0,12655,58.58018112182617,897099,0.001,0.6848399639129639,-52.66996055999999,897200,8972,70,,
,,59.144474029541016,897399,0.001,0.15010729432106018,,897500,,,-52.17268412000001,100.0
100.0,12661,58.827842712402344,897499,0.001,0.1391262710094452,-52.432599630000006,897600,8976,70,,
,,59.08536148071289,897899,0.001,0.16802753508090973,,898000,,,-52.38474422000001,100.0
100.0,12667,,,,,-52.35326214000001,898000,8980,70,,
100.0,12670,59.751827239990234,898299,0.001,0.1707780361175537,-52.77419903999999,898400,8984,70,,
,,59.420654296875,898399,0.001,0.16559970378875732,,898500,,,-49.217430240000006,100.0
100.0,12676,59.126983642578125,898699,0.001,0.13138774037361145,-53.088670300000004,898800,8988,70,,
,,59.74817657470703,898899,0.001,0.1289890706539154,,899000,,,-54.17920521999999,100.0
100.0,12682,59.494895935058594,899099,0.001,0.19803345203399658,-53.642787829999996,899200,8992,70,,
,,59.70137023925781,899399,0.001,0.15082916617393494,,899500,,,-52.41738984,100.0
100.0,12689,60.314208984375,899499,0.001,0.16030050814151764,-53.46007833000001,899600,8996,70,,
,,59.24851989746094,899899,0.001,0.1426876187324524,,900000,,,-56.909803499999995,100.0
100.0,12695,,,,,-53.340674580000005,900000,9000,70,,
100.0,12697,60.83424377441406,900299,0.001,0.16935908794403076,-53.15522427999999,900400,9004,70,,
,,59.96172332763672,900399,0.001,0.13522633910179138,,900500,,,-53.87080548000001,100.0
100.0,12704,60.332115173339844,900699,0.001,0.16084712743759155,-52.74775445,900800,9008,70,,
,,60.80699920654297,900899,0.001,0.134017676115036,,901000,,,-47.23431428,100.0
100.0,12710,60.06343078613281,901099,0.001,0.20068970322608948,-52.54950089,901200,9012,70,,
,,60.51089859008789,901399,0.001,0.2093084156513214,,901500,,,-51.217275959999995,100.0
100.0,12716,60.378578186035156,901499,0.001,0.13270583748817444,-52.33379270000001,901600,9016,70,,
,,60.41371154785156,901899,0.001,0.17701014876365662,,902000,,,-47.61390194,100.0
100.0,12722,,,,,-52.319093970000004,902000,9020,70,,
100.0,12725,60.51472473144531,902299,0.001,0.37056979537010193,-51.19364141,902400,9024,70,,
,,60.81177520751953,902399,0.001,0.16396749019622803,,902500,,,-56.028109459999996,100.0
100.0,12731,60.39485168457031,902699,0.001,0.37032049894332886,-50.862308119999994,902800,9028,70,,
,,60.16509246826172,902899,0.001,0.16150276362895966,,903000,,,-53.07589194,100.0
100.0,12737,60.100990295410156,903099,0.001,0.12449189275503159,-52.09584952000001,903200,9032,70,,
,,60.77043533325195,903399,0.001,0.20800894498825073,,903500,,,-53.97273194,100.0
100.0,12744,60.03607940673828,903499,0.001,0.1524656116962433,-52.81038567,903600,9036,70,,
,,60.239620208740234,903899,0.001,0.14036639034748077,,904000,,,-48.53493736,100.0
100.0,12750,,,,,-53.16339832000001,904000,9040,70,,
100.0,12753,60.19993591308594,904299,0.001,0.12447298318147659,-53.056004550000004,904400,9044,70,,
,,60.6818962097168,904399,0.001,0.14105695486068726,,904500,,,-49.41366842,100.0
100.0,12759,60.13192367553711,904699,0.001,0.15306544303894043,-52.78536423,904800,9048,70,,
,,60.436248779296875,904899,0.001,0.16447199881076813,,905000,,,-59.170719420000005,100.0
100.0,12765,60.15034484863281,905099,0.001,0.13704004883766174,-53.14526307,905200,9052,70,,
,,59.92174530029297,905399,0.001,0.1658177673816681,,905500,,,-52.64696638,100.0
100.0,12771,60.51884460449219,905499,0.001,0.13218575716018677,-52.297696590000015,905600,9056,70,,
,,59.577205657958984,905899,0.001,0.15866509079933167,,906000,,,-54.216540359999996,100.0
100.0,12777,,,,,-51.992207310000005,906000,9060,70,,
100.0,12780,59.93524932861328,906299,0.001,0.1708657145500183,-51.88921248999999,906400,9064,70,,
,,60.016639709472656,906399,0.001,0.1549123227596283,,906500,,,-58.34899708,100.0
100.0,12786,59.874488830566406,906699,0.001,0.1432192623615265,-51.89334349000001,906800,9068,70,,
,,59.640953063964844,906899,0.001,0.13903188705444336,,907000,,,-56.22448988,100.0
100.0,12793,59.87971496582031,907099,0.001,0.13291658461093903,-51.47823964,907200,9072,70,,
,,60.24424743652344,907399,0.001,0.11302108317613602,,907500,,,-57.10461968,100.0
100.0,12799,60.18081283569336,907499,0.001,0.12399739772081375,-51.19567357,907600,9076,70,,
,,59.868019104003906,907899,0.001,0.1636541187763214,,908000,,,-55.73447469999999,100.0
100.0,12805,,,,,-51.36841648999999,908000,9080,70,,
100.0,12808,59.335716247558594,908299,0.001,0.10345818102359772,-50.96679056,908400,9084,70,,
,,59.53650665283203,908399,0.001,0.16570664942264557,,908500,,,-59.5463473,100.0
100.0,12814,59.31819152832031,908699,0.001,0.14467474818229675,-50.56000287999999,908800,9088,70,,
,,59.718231201171875,908899,0.001,0.13119202852249146,,909000,,,-54.16718944,100.0
100.0,12820,59.828094482421875,909099,0.001,0.11804108321666718,-50.45255368,909200,9092,70,,
,,59.474998474121094,909399,0.001,0.09729829430580139,,909500,,,-57.43872438,100.0
100.0,12826,59.611446380615234,909499,0.001,0.1110650822520256,-50.47798926999999,909600,9096,70,,
,,59.86009979248047,909899,0.001,0.12317625433206558,,910000,,,-66.48547844,100.0
100.0,12833,,,,,-50.02086316999999,910000,9100,70,,
100.0,12835,59.626102447509766,910299,0.001,0.12715020775794983,-49.906075739999984,910400,9104,70,,
,,59.55360412597656,910399,0.001,0.1326010525226593,,910500,,,-65.00934772,100.0
100.0,12842,58.67751693725586,910699,0.001,0.12824806571006775,-50.015110699999994,910800,9108,70,,
,,59.6277961730957,910899,0.001,0.12174718827009201,,911000,,,-49.247208019999995,100.0
100.0,12848,59.22804260253906,911099,0.001,0.11686097085475922,-50.22011159000001,911200,9112,70,,
,,59.299774169921875,911399,0.001,0.16063934564590454,,911500,,,-59.3792601,100.0
100.0,12854,59.69317626953125,911499,0.001,0.14345599710941315,-50.23653557000001,911600,9116,70,,
,,59.070716857910156,911899,0.001,0.11130976676940918,,912000,,,-65.07950116,100.0
100.0,12860,,,,,-51.302048369999994,912000,9120,70,,
100.0,12863,59.148765563964844,912299,0.001,0.17378735542297363,-51.213864720000004,912400,9124,70,,
,,58.80934143066406,912399,0.001,0.1597186028957367,,912500,,,-56.71902918,100.0
100.0,12869,59.15149688720703,912699,0.001,0.18651267886161804,-51.16169887,912800,9128,70,,
,,58.73689651489258,912899,0.001,0.13126111030578613,,913000,,,-53.53876408,100.0
100.0,12875,58.60776138305664,913099,0.001,0.1694284826517105,-49.97937073,913200,9132,70,,
,,58.06620788574219,913399,0.001,0.14211390912532806,,913500,,,-54.1446586,100.0
100.0,12882,58.19721984863281,913499,0.001,0.1293521523475647,-48.75233568999999,913600,9136,70,,
,,58.38556671142578,913899,0.001,0.16390295326709747,,914000,,,-54.31720614000001,100.0
100.0,12888,,,,,-48.382858,914000,9140,70,,
100.0,12891,58.419437408447266,914299,0.001,0.16528400778770447,-48.36679743999999,914400,9144,70,,
,,58.2376708984375,914399,0.001,0.12846198678016663,,914500,,,-44.51205265999999,100.0
100.0,12897,58.161922454833984,914699,0.001,0.13253438472747803,-48.31656006,914800,9148,70,,
,,58.267478942871094,914899,0.001,0.12243426591157913,,915000,,,-47.117363600000004,100.0
100.0,12903,58.106475830078125,915099,0.001,0.14578987658023834,-47.325958199999995,915200,9152,70,,
,,58.11564636230469,915399,0.001,0.13603200018405914,,915500,,,-48.990060080000006,100.0
100.0,12909,58.62672424316406,915499,0.001,0.16986238956451416,-47.4069592,915600,9156,70,,
,,57.490177154541016,915899,0.001,0.11099192500114441,,916000,,,-46.9018532,100.0
100.0,12915,,,,,-47.30676289,916000,9160,70,,
100.0,12918,58.25413513183594,916299,0.001,0.15872400999069214,-47.27709799999999,916400,9164,70,,
,,57.65571975708008,916399,0.001,0.12447407096624374,,916500,,,-44.07016977999999,100.0
100.0,12924,57.805267333984375,916699,0.001,0.1193138062953949,-46.46282382,916800,9168,70,,
,,57.115264892578125,916899,0.001,0.10583648085594177,,917000,,,-44.14470918,100.0
100.0,12930,57.83720016479492,917099,0.001,0.12151111662387848,-46.569706169999996,917200,9172,70,,
,,58.05232620239258,917399,0.001,0.09551715105772018,,917500,,,-48.28045426,100.0
100.0,12937,57.136558532714844,917499,0.001,0.13406546413898468,-46.54496966000001,917600,9176,70,,
,,56.96244812011719,917899,0.001,0.12981095910072327,,918000,,,-44.85364766,100.0
100.0,12943,,,,,-46.26874231,918000,9180,70,,
100.0,12946,57.63120651245117,918299,0.001,0.13135533034801483,-46.25866844,918400,9184,70,,
,,57.464454650878906,918399,0.001,0.10608269274234772,,918500,,,-47.6928429,100.0
100.0,12952,57.76713943481445,918699,0.001,0.12263034284114838,-46.09856154000001,918800,9188,70,,
,,57.40264892578125,918899,0.001,0.10181259363889694,,919000,,,-50.536990859999996,100.0
100.0,12958,57.15660095214844,919099,0.001,0.10145802795886993,-45.85441089000001,919200,9192,70,,
,,57.216270446777344,919399,0.001,0.1248004212975502,,919500,,,-44.32905292,100.0
100.0,12964,56.835243225097656,919499,0.001,0.1390504688024521,-46.04518982999999,919600,9196,70,,
,,57.128143310546875,919899,0.001,0.10168330371379852,,920000,,,-45.29810761999999,100.0
100.0,12970,,,,,-46.163704100000004,920000,9200,70,,
100.0,12973,56.58198165893555,920299,0.001,0.08786170184612274,-46.4243479,920400,9204,70,,
,,57.19336700439453,920399,0.001,0.078001469373703,,920500,,,-45.07397632,100.0
100.0,12979,56.54991912841797,920699,0.001,0.09743992984294891,-46.84108525,920800,9208,70,,
,,56.503936767578125,920899,0.001,0.10191583633422852,,921000,,,-44.60878825999999,100.0
100.0,12986,56.82623291015625,921099,0.001,0.09422279894351959,-46.30700338,921200,9212,70,,
,,56.80933380126953,921399,0.001,0.08655577898025513,,921500,,,-43.58224354,100.0
100.0,12992,57.105995178222656,921499,0.001,0.08232506364583969,-46.22285467,921600,9216,70,,
,,56.49200439453125,921899,0.001,0.0890302062034607,,922000,,,-45.187861219999995,100.0
100.0,12998,,,,,-45.00429207,922000,9220,70,,
100.0,13001,56.45619201660156,922299,0.001,0.07624947279691696,-44.938607010000005,922400,9224,70,,
,,56.83868408203125,922399,0.001,0.09570252895355225,,922500,,,-43.91229519999999,100.0
100.0,13007,56.19288635253906,922699,0.001,0.08493008464574814,-44.704935459999994,922800,9228,70,,
,,56.326805114746094,922899,0.001,0.0833648145198822,,923000,,,-42.38053602,100.0
100.0,13013,56.42987060546875,923099,0.001,0.06949236243963242,-44.58669365000001,923200,9232,70,,
,,56.51338577270508,923399,0.001,0.07280001044273376,,923500,,,-43.406757479999996,100.0
100.0,13019,56.43756103515625,923499,0.001,0.1159258633852005,-44.41773422,923600,9236,70,,
,,56.54792022705078,923899,0.001,0.08419368416070938,,924000,,,-45.70460750000001,100.0
100.0,13026,,,,,-44.36119075,924000,9240,70,,
100.0,13028,56.52608108520508,924299,0.001,0.11753639578819275,-44.13898337999999,924400,9244,70,,
,,56.399452209472656,924399,0.001,0.08052116632461548,,924500,,,-42.84119280000001,100.0
100.0,13035,56.485443115234375,924699,0.001,0.10427453368902206,-43.93668957,924800,9248,70,,
,,56.5948371887207,924899,0.001,0.08036155998706818,,925000,,,-42.76155774,100.0
100.0,13041,56.368247985839844,925099,0.001,0.07999065518379211,-43.83621972,925200,9252,70,,
,,56.679481506347656,925399,0.001,0.1070525050163269,,925500,,,-45.8232915,100.0
100.0,13047,56.503700256347656,925499,0.001,0.09631742537021637,-43.93423196,925600,9256,70,,
,,56.36906433105469,925899,0.001,0.10061928629875183,,926000,,,-44.4246715,100.0
100.0,13053,,,,,-44.45188971,926000,9260,70,,
100.0,13056,56.436092376708984,926299,0.001,0.09469111263751984,-44.78069614,926400,9264,70,,
,,56.138343811035156,926399,0.001,0.09975212812423706,,926500,,,-44.788741099999996,100.0
100.0,13062,56.121551513671875,926699,0.001,0.09694875031709671,-44.75549565,926800,9268,70,,
,,56.11174774169922,926899,0.001,0.10955802351236343,,927000,,,-48.73055272,100.0
100.0,13069,56.168785095214844,927099,0.001,0.10946958512067795,-44.85045459,927200,9272,70,,
,,56.46943664550781,927399,0.001,0.16590476036071777,,927500,,,-45.60403062,100.0
100.0,13075,56.98817443847656,927499,0.001,0.12119954824447632,-44.62005096,927600,9276,70,,
,,56.757957458496094,927899,0.001,0.09797585010528564,,928000,,,-49.630978799999994,100.0
100.0,13081,,,,,-44.56617327,928000,9280,70,,
100.0,13084,56.58235168457031,928299,0.001,0.09851841628551483,-44.49346337,928400,9284,70,,
,,56.68467712402344,928399,0.001,0.08800902217626572,,928500,,,-44.80165335999999,100.0
100.0,13090,56.48066711425781,928699,0.001,0.08865796029567719,-44.51658449000001,928800,9288,70,,
,,56.88370132446289,928899,0.001,0.1088990643620491,,929000,,,-43.874380220000006,100.0
100.0,13096,56.230987548828125,929099,0.001,0.12083201855421066,-44.33369597,929200,9292,70,,
,,56.264739990234375,929399,0.001,0.11413750052452087,,929500,,,-46.6095652,100.0
100.0,13102,56.44603729248047,929499,0.001,0.11441195011138916,-44.49696143,929600,9296,70,,
,,56.61804962158203,929899,0.001,0.11341769993305206,,930000,,,-45.468775140000005,100.0
100.0,13109,,,,,-44.56815543,930000,9300,70,,
100.0,13111,57.3924560546875,930299,0.001,0.13927769660949707,-44.86586158,930400,9304,70,,
,,56.75958251953125,930399,0.001,0.11869344860315323,,930500,,,-51.80254169999999,100.0
100.0,13118,57.320682525634766,930699,0.001,0.13376286625862122,-44.55200937999999,930800,9308,70,,
,,56.85371017456055,930899,0.001,0.14640027284622192,,931000,,,-46.543375759999996,100.0
100.0,13124,56.64493942260742,931099,0.001,0.12247642874717712,-44.56250239999999,931200,9312,70,,
,,56.882286071777344,931399,0.001,0.10802792757749557,,931500,,,-51.78132858,100.0
100.0,13130,57.04815673828125,931499,0.001,0.1519087255001068,-45.79617107999999,931600,9316,70,,
,,57.111568450927734,931899,0.001,0.14932997524738312,,932000,,,-47.51369928,100.0
100.0,13136,,,,,-46.45439615999999,932000,9320,70,,
100.0,13139,57.42597198486328,932299,0.001,0.15769508481025696,-46.78651287,932400,9324,70,,
,,57.14337921142578,932399,0.001,0.12522096931934357,,932500,,,-45.274320259999996,100.0
100.0,13145,56.85624694824219,932699,0.001,0.11842137575149536,-46.967041849999994,932800,9328,70,,
,,57.134765625,932899,0.001,0.17364192008972168,,933000,,,-52.87801643999999,100.0
100.0,13151,57.06490707397461,933099,0.001,0.11640382558107376,-47.15252422,933200,9332,70,,
,,56.97716522216797,933399,0.001,0.11852134764194489,,933500,,,-48.97098264,100.0
100.0,13158,56.79124069213867,933499,0.001,0.14580227434635162,-47.50747351999999,933600,9336,70,,
,,57.26471710205078,933899,0.001,0.13084135949611664,,934000,,,-46.37532606,100.0
100.0,13164,,,,,-47.98593872999999,934000,9340,70,,
100.0,13167,56.89128494262695,934299,0.001,0.10993541032075882,-47.982027660000014,934400,9344,70,,
,,56.749267578125,934399,0.001,0.11448974907398224,,934500,,,-45.10527794000001,100.0
100.0,13173,57.08196258544922,934699,0.001,0.11376315355300903,-48.216621759999995,934800,9348,70,,
,,57.334381103515625,934899,0.001,0.11929541826248169,,935000,,,-44.24026738,100.0
100.0,13179,57.238670349121094,935099,0.001,0.2000616490840912,-48.33170456,935200,9352,70,,
,,56.54439163208008,935399,0.001,0.09324507415294647,,935500,,,-42.78735458,100.0
100.0,13185,56.905738830566406,935499,0.001,0.10226237773895264,-48.17677053000001,935600,9356,70,,
,,57.41522979736328,935899,0.001,0.0996355190873146,,936000,,,-43.61806981999999,100.0
100.0,13191,,,,,-47.85207061000001,936000,9360,70,,
100.0,13194,57.076934814453125,936299,0.001,0.09092912077903748,-47.52966336999999,936400,9364,70,,
,,56.60980987548828,936399,0.001,0.10257057845592499,,936500,,,-41.09851868,100.0
100.0,13200,56.902244567871094,936699,0.001,0.0866512805223465,-47.61450986,936800,9368,70,,
,,57.14735412597656,936899,0.001,0.132878839969635,,937000,,,-43.63881416,100.0
100.0,13207,57.09746551513672,937099,0.001,0.1035488098859787,-47.446116169999996,937200,9372,70,,
,,56.59420394897461,937399,0.001,0.11077521741390228,,937500,,,-43.676575320000005,100.0
100.0,13213,57.24755859375,937499,0.001,0.12205490469932556,-47.60196856,937600,9376,70,,
,,56.8707275390625,937899,0.001,0.10027407109737396,,938000,,,-40.9736928,100.0
100.0,13219,,,,,-47.58886140999999,938000,9380,70,,
100.0,13222,56.92341232299805,938299,0.001,0.13892978429794312,-47.41284992,938400,9384,70,,
,,56.9176139831543,938399,0.001,0.083139568567276,,938500,,,-43.446649640000004,100.0
100.0,13228,56.953189849853516,938699,0.001,0.10111313313245773,-47.15643697,938800,9388,70,,
,,57.472679138183594,938899,0.001,0.08690105378627777,,939000,,,-42.90102152,100.0
100.0,13234,57.136375427246094,939099,0.001,0.1150868833065033,-47.37319337999998,939200,9392,70,,
,,57.021697998046875,939399,0.001,0.10355158895254135,,939500,,,-40.82862188,100.0
100.0,13241,57.0746955871582,939499,0.001,0.12065344303846359,-46.80517952,939600,9396,70,,
,,57.18783950805664,939899,0.001,0.08716993033885956,,940000,,,-42.49862544,100.0
100.0,13247,,,,,-46.49733082999999,940000,9400,70,,
100.0,13250,56.54159927368164,940299,0.001,0.09810906648635864,-45.946499989999985,940400,9404,70,,
,,57.228782653808594,940399,0.001,0.12535801529884338,,940500,,,-42.44090016,100.0
100.0,13256,56.55278015136719,940699,0.001,0.12170867621898651,-45.59010471,940800,9408,70,,
,,57.47383499145508,940899,0.001,0.10163663327693939,,941000,,,-42.0689016,100.0
100.0,13262,56.82170486450195,941099,0.001,0.11168013513088226,-45.83449078,941200,9412,70,,
,,56.95157241821289,941399,0.001,0.15562626719474792,,941500,,,-42.11796734000001,100.0
100.0,13268,57.5133056640625,941499,0.001,0.09769478440284729,-44.54555356,941600,9416,70,,
,,57.29077911376953,941899,0.001,0.10963162779808044,,942000,,,-43.882385160000005,100.0
100.0,13274,,,,,-43.94889785,942000,9420,70,,
100.0,13277,57.43745803833008,942299,0.001,0.09717529267072678,-43.25017927000001,942400,9424,70,,
,,57.13554763793945,942399,0.001,0.0997101217508316,,942500,,,-47.497122980000015,100.0
100.0,13283,56.785648345947266,942699,0.001,0.14202997088432312,-43.120022399999996,942800,9428,70,,
,,56.50836944580078,942899,0.001,0.15553636848926544,,943000,,,-43.79219131999999,100.0
100.0,13290,56.97776412963867,943099,0.001,0.08015362918376923,-42.954956859999996,943200,9432,70,,
,,56.654876708984375,943399,0.001,0.08105181157588959,,943500,,,-45.22097532000001,100.0
100.0,13296,57.048301696777344,943499,0.001,0.0922178328037262,-42.7978173,943600,9436,70,,
,,56.806068420410156,943899,0.001,0.12770071625709534,,944000,,,-44.413086699999994,100.0
100.0,13302,,,,,-42.364226900000006,944000,9440,70,,
100.0,13305,56.33848190307617,944299,0.001,0.11310149729251862,-42.45116078,944400,9444,70,,
,,57.03044128417969,944399,0.001,0.0993850976228714,,944500,,,-44.77575884,100.0
100.0,13311,56.79179382324219,944699,0.001,0.09190236032009125,-41.884281189999996,944800,9448,70,,
,,56.35161590576172,944899,0.001,0.10082681477069855,,945000,,,-43.90290682,100.0
100.0,13317,56.83781814575195,945099,0.001,0.0929940789937973,-42.134857540000006,945200,9452,70,,
,,56.4365234375,945399,0.001,0.07292115688323975,,945500,,,-45.04927784,100.0
100.0,13323,57.29353713989258,945499,0.001,0.08475639671087265,-41.97644701,945600,9456,70,,
,,56.928627014160156,945899,0.001,0.13436022400856018,,946000,,,-41.53372016,100.0
100.0,13330,,,,,-41.669104659999995,946000,9460,70,,
100.0,13332,56.58022689819336,946299,0.001,0.08222821354866028,-41.39687333,946400,9464,70,,
,,56.158016204833984,946399,0.001,0.09611518681049347,,946500,,,-42.60404008,100.0
100.0,13339,56.86726379394531,946699,0.001,0.10284826904535294,-41.33203608000001,946800,9468,70,,
,,56.62338638305664,946899,0.001,0.10850924998521805,,947000,,,-42.774168100000004,100.0
100.0,13345,56.719642639160156,947099,0.001,0.10535857081413269,-41.50601875,947200,9472,70,,
,,56.51371765136719,947399,0.001,0.1136242002248764,,947500,,,-44.5000538,100.0
100.0,13351,57.09357452392578,947499,0.001,0.11975952982902527,-41.40330673,947600,9476,70,,
,,57.14243698120117,947899,0.001,0.07677730172872543,,948000,,,-45.2592645,100.0
100.0,13357,,,,,-41.494747880000006,948000,9480,70,,
100.0,13360,56.941707611083984,948299,0.001,0.08137580752372742,-41.61309937,948400,9484,70,,
,,56.411781311035156,948399,0.001,0.11800548434257507,,948500,,,-44.14964074,100.0
100.0,13366,56.48524475097656,948699,0.001,0.09989914298057556,-41.826865780000006,948800,9488,70,,
,,56.8175048828125,948899,0.001,0.16143976151943207,,949000,,,-45.40884112,100.0
