rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/critic_loss,train/learning_rate,time/time_elapsed,train/actor_loss,train/n_updates,time/total_timesteps,time/episodes,eval/mean_ep_length,eval/mean_reward
-5.15987359,99,50.0,,,442,,,44000,880,,
-5.20791123,99,50.0,0.042199574410915375,0.001,444,15.887925148010254,44099,44200,884,,
-5.127055790000001,99,50.0,0.05469348654150963,0.001,445,15.991207122802734,44299,44400,888,,
,,,0.043376095592975616,0.001,,16.070415496826172,44399,44500,,50.0,-5.9942239200000005
-5.1340563800000005,99,50.0,0.05355222523212433,0.001,448,16.138439178466797,44499,44600,892,,
-5.04606581,99,50.0,0.04177083075046539,0.001,449,16.009843826293945,44699,44800,896,,
,,,0.03763216361403465,0.001,,16.031097412109375,44899,45000,,50.0,-5.89170146
-5.036699299999999,99,50.0,,,452,,,45000,900,,
-4.99204902,99,50.0,0.05786051228642464,0.001,454,16.072998046875,45099,45200,904,,
-5.06491508,99,50.0,0.03923313319683075,0.001,455,16.129756927490234,45299,45400,908,,
,,,0.06726042926311493,0.001,,16.13912010192871,45399,45500,,50.0,-5.814871019999999
-5.06541426,99,50.0,0.04038306325674057,0.001,458,16.173704147338867,45499,45600,912,,
-5.139989009999999,99,50.0,0.04381508752703667,0.001,459,16.004928588867188,45699,45800,916,,
,,,0.04528128355741501,0.001,,16.22562599182129,45899,46000,,50.0,-5.871666240000001
-5.11926783,99,50.0,,,462,,,46000,920,,
-5.08200783,99,50.0,0.05285732448101044,0.001,463,16.25611114501953,46099,46200,924,,
-5.1572353799999995,99,50.0,0.04677147418260574,0.001,465,16.29736328125,46299,46400,928,,
,,,0.0403023436665535,0.001,,16.46963119506836,46399,46500,,50.0,-5.667903499999999
-5.1422415899999985,99,50.0,0.04496203735470772,0.001,468,16.35434341430664,46499,46600,932,,
-5.127208089999999,99,50.0,0.0678873211145401,0.001,469,16.405179977416992,46699,46800,936,,
,,,0.0462755486369133,0.001,,16.514930725097656,46899,47000,,50.0,-6.0647544799999995
-5.05881253,99,50.0,,,473,,,47000,940,,
-5.176312109999999,99,50.0,0.052436403930187225,0.001,474,16.28427505493164,47099,47200,944,,
-5.151657750000001,99,50.0,0.04171637445688248,0.001,475,16.433414459228516,47299,47400,948,,
,,,0.049768149852752686,0.001,,16.28591537475586,47399,47500,,50.0,-6.0534391
-5.2224488099999995,99,50.0,0.043953970074653625,0.001,478,16.559303283691406,47499,47600,952,,
-5.219481840000001,99,50.0,0.05559711530804634,0.001,479,16.459148406982422,47699,47800,956,,
,,,0.0412444993853569,0.001,,16.600360870361328,47899,48000,,50.0,-5.721252299999999
-5.22574501,99,50.0,,,482,,,48000,960,,
-5.28095265,99,50.0,0.040542759001255035,0.001,484,16.599552154541016,48099,48200,964,,
-5.23657068,99,50.0,0.03781932592391968,0.001,485,16.57801055908203,48299,48400,968,,
,,,0.05115578696131706,0.001,,16.651660919189453,48399,48500,,50.0,-5.996320840000001
-5.377217210000001,99,50.0,0.04456668347120285,0.001,488,16.942014694213867,48499,48600,972,,
-5.4253455299999995,99,50.0,0.036280348896980286,0.001,489,16.467010498046875,48699,48800,976,,
,,,0.04319816827774048,0.001,,16.740489959716797,48899,49000,,50.0,-6.1271312
-5.42165432,99,50.0,,,492,,,49000,980,,
-5.377916590000001,99,50.0,0.042440079152584076,0.001,494,16.633289337158203,49099,49200,984,,
-5.43880592,99,50.0,0.04374496638774872,0.001,495,16.627260208129883,49299,49400,988,,
,,,0.038927823305130005,0.001,,16.696796417236328,49399,49500,,50.0,-6.238861460000001
-5.41771168,99,50.0,0.04327186197042465,0.001,498,16.627967834472656,49499,49600,992,,
-5.48770849,99,50.0,0.04456263408064842,0.001,499,16.861230850219727,49699,49800,996,,
,,,0.04994431138038635,0.001,,16.75342559814453,49899,50000,,50.0,-5.890041180000001
-5.54862032,99,50.0,,,502,,,50000,1000,,
-5.5876592800000005,99,50.0,0.043754126876592636,0.001,504,16.786392211914062,50099,50200,1004,,
-5.534264490000001,99,50.0,0.03630354255437851,0.001,505,16.741132736206055,50299,50400,1008,,
,,,0.04478486627340317,0.001,,16.916894912719727,50399,50500,,50.0,-5.717897260000001
-5.4900350200000005,99,50.0,0.04691653698682785,0.001,508,16.798364639282227,50499,50600,1012,,
-5.44425619,99,50.0,0.03884854167699814,0.001,509,16.79755210876465,50699,50800,1016,,
,,,0.04076395928859711,0.001,,16.944664001464844,50899,51000,,50.0,-5.90408874
-5.46396492,99,50.0,,,513,,,51000,1020,,
-5.429099589999998,99,50.0,0.039671771228313446,0.001,514,16.86495590209961,51099,51200,1024,,
-5.41067036,99,50.0,0.034078679978847504,0.001,515,16.827600479125977,51299,51400,1028,,
,,,0.04218009486794472,0.001,,16.92840003967285,51399,51500,,50.0,-5.92409938
-5.42868135,99,50.0,0.031613148748874664,0.001,518,17.018192291259766,51499,51600,1032,,
-5.42722196,99,50.0,0.041036996990442276,0.001,520,17.05811882019043,51699,51800,1036,,
,,,0.03996054828166962,0.001,,17.10802459716797,51899,52000,,50.0,-6.0913695
-5.48515655,99,50.0,,,523,,,52000,1040,,
-5.4429335299999995,99,50.0,0.03320131450891495,0.001,524,17.043415069580078,52099,52200,1044,,
-5.44296364,99,50.0,0.036158494651317596,0.001,525,17.050567626953125,52299,52400,1048,,
,,,0.028429172933101654,0.001,,16.98134994506836,52399,52500,,50.0,-5.79543206
-5.447945840000001,99,50.0,0.04263842850923538,0.001,529,16.917335510253906,52499,52600,1052,,
-5.425702209999998,99,50.0,0.037718676030635834,0.001,530,17.03339385986328,52699,52800,1056,,
,,,0.03597463294863701,0.001,,17.030681610107422,52899,53000,,50.0,-5.768178840000001
-5.4605517599999995,99,50.0,,,533,,,53000,1060,,
-5.419093400000001,99,50.0,0.054019778966903687,0.001,534,16.936420440673828,53099,53200,1064,,
-5.46977442,99,50.0,0.0493524968624115,0.001,535,17.02292251586914,53299,53400,1068,,
,,,0.0392126739025116,0.001,,17.273935317993164,53399,53500,,50.0,-5.70011628
-5.3866257000000015,99,50.0,0.03821767866611481,0.001,538,17.21418571472168,53499,53600,1072,,
-5.355636249999999,99,50.0,0.040872979909181595,0.001,540,17.136920928955078,53699,53800,1076,,
,,,0.04100840538740158,0.001,,17.31972885131836,53899,54000,,50.0,-5.667700979999999
-5.369764269999999,99,50.0,,,543,,,54000,1080,,
-5.420255389999999,99,50.0,0.032284725457429886,0.001,544,17.276165008544922,54099,54200,1084,,
-5.39255319,99,50.0,0.047388434410095215,0.001,545,17.29751205444336,54299,54400,1088,,
,,,0.03719744086265564,0.001,,17.196720123291016,54399,54500,,50.0,-5.65450942
-5.365953740000001,99,50.0,0.06265123188495636,0.001,548,17.159090042114258,54499,54600,1092,,
-5.36283054,99,50.0,0.04001837968826294,0.001,549,17.258132934570312,54699,54800,1096,,
,,,0.03519997000694275,0.001,,17.304277420043945,54899,55000,,50.0,-5.644210900000001
-5.280961479999999,99,50.0,,,553,,,55000,1100,,
-5.266358489999999,99,50.0,0.03771600127220154,0.001,554,17.333309173583984,55099,55200,1104,,
-5.263739240000001,99,50.0,0.03517413139343262,0.001,555,17.50162124633789,55299,55400,1108,,
,,,0.04692138731479645,0.001,,17.257814407348633,55399,55500,,50.0,-5.670773099999999
-5.283837030000001,99,50.0,0.04042555391788483,0.001,558,17.513843536376953,55499,55600,1112,,
-5.230332490000002,99,50.0,0.03834914043545723,0.001,560,17.39364242553711,55699,55800,1116,,
,,,0.03578989580273628,0.001,,17.39196014404297,55899,56000,,50.0,-5.63970226
-5.19849223,99,50.0,,,563,,,56000,1120,,
-5.171089030000001,99,50.0,0.039136942476034164,0.001,564,17.42928695678711,56099,56200,1124,,
-5.1508796299999995,99,50.0,0.041446469724178314,0.001,565,17.511070251464844,56299,56400,1128,,
,,,0.03733344003558159,0.001,,17.52203369140625,56399,56500,,50.0,-5.66307008
-5.1297323100000005,99,50.0,0.035206589847803116,0.001,569,17.560813903808594,56499,56600,1132,,
-5.072722389999999,99,50.0,0.030884021893143654,0.001,570,17.308027267456055,56699,56800,1136,,
,,,0.031815797090530396,0.001,,17.49781036376953,56899,57000,,50.0,-5.6710708799999985
-5.11495034,99,50.0,,,574,,,57000,1140,,
-5.11577589,99,50.0,0.029568850994110107,0.001,575,17.564786911010742,57099,57200,1144,,
-5.12766263,99,50.0,0.03593958169221878,0.001,576,17.590959548950195,57299,57400,1148,,
,,,0.03250659257173538,0.001,,17.386695861816406,57399,57500,,50.0,-5.798029240000001
-5.09604495,99,50.0,0.03444467484951019,0.001,579,17.66844940185547,57499,57600,1152,,
-5.0966997,99,50.0,0.03727822005748749,0.001,580,17.605083465576172,57699,57800,1156,,
,,,0.026206206530332565,0.001,,17.451045989990234,57899,58000,,50.0,-5.62843762
-5.0870195,99,50.0,,,583,,,58000,1160,,
-5.009837909999999,99,50.0,0.04399822652339935,0.001,585,17.706287384033203,58099,58200,1164,,
-4.995436499999999,99,50.0,0.04719581454992294,0.001,586,17.579753875732422,58299,58400,1168,,
,,,0.030406810343265533,0.001,,17.481111526489258,58399,58500,,50.0,-5.74769832
-4.97938334,99,50.0,0.03933756798505783,0.001,589,17.625333786010742,58499,58600,1172,,
-5.02755433,99,50.0,0.04166404902935028,0.001,590,17.658172607421875,58699,58800,1176,,
,,,0.03720725327730179,0.001,,17.554235458374023,58899,59000,,50.0,-5.6846561
-5.07383196,99,50.0,,,593,,,59000,1180,,
-5.07862138,99,50.0,0.036399759352207184,0.001,595,17.46254539489746,59099,59200,1184,,
-5.04514104,99,50.0,0.034306325018405914,0.001,596,17.59743881225586,59299,59400,1188,,
,,,0.03654339164495468,0.001,,17.610515594482422,59399,59500,,50.0,-5.67360066
-4.95847091,99,50.0,0.036435678601264954,0.001,599,17.736751556396484,59499,59600,1192,,
-4.92208791,99,50.0,0.0298113152384758,0.001,600,17.628591537475586,59699,59800,1196,,
,,,0.025371495634317398,0.001,,17.63802719116211,59899,60000,,50.0,-5.6738307
-4.974872400000001,99,50.0,,,603,,,60000,1200,,
-4.98961808,99,50.0,0.039254285395145416,0.001,605,17.653564453125,60099,60200,1204,,
-5.0229219,99,50.0,0.037150196731090546,0.001,606,17.824928283691406,60299,60400,1208,,
,,,0.03462374955415726,0.001,,17.64687156677246,60399,60500,,50.0,-5.63926868
-5.024143050000001,99,50.0,0.03210415691137314,0.001,609,17.612564086914062,60499,60600,1212,,
-5.049625809999999,99,50.0,0.039211176335811615,0.001,610,17.63874053955078,60699,60800,1216,,
,,,0.037453699856996536,0.001,,17.70811653137207,60899,61000,,50.0,-5.60052896
-5.0681756,99,50.0,,,613,,,61000,1220,,
-5.1430342499999995,99,50.0,0.0376410186290741,0.001,614,17.745697021484375,61099,61200,1224,,
-5.15440425,99,50.0,0.032033100724220276,0.001,616,17.870079040527344,61299,61400,1228,,
,,,0.040126487612724304,0.001,,17.843582153320312,61399,61500,,50.0,-5.642118839999999
-5.14127114,99,50.0,0.04027828201651573,0.001,619,17.69332504272461,61499,61600,1232,,
-5.15955266,99,50.0,0.034378938376903534,0.001,620,17.89919662475586,61699,61800,1236,,
,,,0.037885405123233795,0.001,,17.8531551361084,61899,62000,,50.0,-5.632151159999999
-5.067602020000001,99,50.0,,,623,,,62000,1240,,
-5.092816290000001,99,50.0,0.0468006357550621,0.001,624,17.725393295288086,62099,62200,1244,,
-5.04488009,99,50.0,0.044499173760414124,0.001,626,17.86721420288086,62299,62400,1248,,
,,,0.035386160016059875,0.001,,17.644718170166016,62399,62500,,50.0,-5.563186659999999
-5.06337765,99,50.0,0.03727174550294876,0.001,629,17.85506820678711,62499,62600,1252,,
-5.07179707,99,50.0,0.03592969477176666,0.001,630,17.692350387573242,62699,62800,1256,,
,,,0.044822581112384796,0.001,,17.897903442382812,62899,63000,,50.0,-5.5133977000000005
-5.07202311,99,50.0,,,634,,,63000,1260,,
-5.1802170499999995,99,50.0,0.03878019005060196,0.001,635,18.02911376953125,63099,63200,1264,,
-5.183187710000001,99,50.0,0.03649350628256798,0.001,636,17.882808685302734,63299,63400,1268,,
,,,0.03433265537023544,0.001,,17.86294937133789,63399,63500,,50.0,-5.73409444
-5.19641537,99,50.0,0.03607398644089699,0.001,639,17.98195457458496,63499,63600,1272,,
-5.2151648999999995,99,50.0,0.03980531916022301,0.001,641,17.818138122558594,63699,63800,1276,,
,,,0.042359575629234314,0.001,,17.866363525390625,63899,64000,,50.0,-5.57736964
-5.14749236,99,50.0,,,644,,,64000,1280,,
-5.05949909,99,50.0,0.04776504263281822,0.001,645,17.98166847229004,64099,64200,1284,,
-5.118780619999999,99,50.0,0.045482151210308075,0.001,646,17.870281219482422,64299,64400,1288,,
,,,0.03833668678998947,0.001,,17.843585968017578,64399,64500,,50.0,-5.65545838
-5.20596803,99,50.0,0.04035423696041107,0.001,650,18.010711669921875,64499,64600,1292,,
-5.26388581,99,50.0,0.041394151747226715,0.001,651,17.88762855529785,64699,64800,1296,,
,,,0.03400231897830963,0.001,,17.990007400512695,64899,65000,,50.0,-5.5505391799999995
-5.2076641299999995,99,50.0,,,654,,,65000,1300,,
-5.12837269,99,50.0,0.036572471261024475,0.001,655,17.972904205322266,65099,65200,1304,,
-5.11158594,99,50.0,0.034658484160900116,0.001,656,17.837116241455078,65299,65400,1308,,
,,,0.03498738631606102,0.001,,17.93995475769043,65399,65500,,50.0,-5.52808526
-5.08063708,99,50.0,0.030690696090459824,0.001,660,17.986766815185547,65499,65600,1312,,
-5.088360359999999,99,50.0,0.03985782340168953,0.001,661,17.96925163269043,65699,65800,1316,,
,,,0.036878202110528946,0.001,,17.930118560791016,65899,66000,,50.0,-5.43761366
-5.10320845,99,50.0,,,664,,,66000,1320,,
-5.0878044,99,50.0,0.043833646923303604,0.001,665,18.152362823486328,66099,66200,1324,,
-5.07876576,99,50.0,0.03750758618116379,0.001,666,18.051830291748047,66299,66400,1328,,
,,,0.03583589941263199,0.001,,18.215518951416016,66399,66500,,50.0,-5.456361619999999
-5.0662043599999995,99,50.0,0.033652856945991516,0.001,670,18.072402954101562,66499,66600,1332,,
-5.035292070000001,99,50.0,0.045902036130428314,0.001,671,18.03842544555664,66699,66800,1336,,
,,,0.03742996230721474,0.001,,17.978694915771484,66899,67000,,50.0,-5.414758160000002
-5.06001982,99,50.0,,,674,,,67000,1340,,
-5.015382890000001,99,50.0,0.0381891131401062,0.001,675,18.043716430664062,67099,67200,1344,,
-5.0158357,99,50.0,0.042315687984228134,0.001,676,18.09239959716797,67299,67400,1348,,
,,,0.037081751972436905,0.001,,17.967945098876953,67399,67500,,50.0,-5.43014246
-5.00254857,99,50.0,0.04035770148038864,0.001,679,18.21450424194336,67499,67600,1352,,
-5.03449736,99,50.0,0.03259250521659851,0.001,681,17.917884826660156,67699,67800,1356,,
,,,0.03889309614896774,0.001,,18.062870025634766,67899,68000,,50.0,-5.41241226
-4.94602113,99,50.0,,,684,,,68000,1360,,
-4.860723330000001,99,50.0,0.055048175156116486,0.001,685,18.184917449951172,68099,68200,1364,,
-4.879824709999999,99,50.0,0.034879349172115326,0.001,687,18.05858612060547,68299,68400,1368,,
,,,0.04787210747599602,0.001,,18.287410736083984,68399,68500,,50.0,-5.397071539999998
-4.880471889999999,99,50.0,0.040739983320236206,0.001,690,18.08678436279297,68499,68600,1372,,
-4.813098190000001,99,50.0,0.034316323697566986,0.001,691,18.199432373046875,68699,68800,1376,,
,,,0.04425279423594475,0.001,,18.086257934570312,68899,69000,,50.0,-5.312602580000001
-4.82125933,99,50.0,,,694,,,69000,1380,,
-4.85885597,99,50.0,0.038089312613010406,0.001,696,18.036169052124023,69099,69200,1384,,
-4.7982536399999995,99,50.0,0.049950748682022095,0.001,697,18.25377655029297,69299,69400,1388,,
,,,0.03344045579433441,0.001,,18.047683715820312,69399,69500,,50.0,-5.520123560000001
-4.6915447,99,50.0,0.04467696323990822,0.001,700,18.070032119750977,69499,69600,1392,,
-4.73003104,99,50.0,0.04025889188051224,0.001,702,18.203125,69699,69800,1396,,
,,,0.04546259716153145,0.001,,17.99301528930664,69899,70000,,50.0,-5.45929668
-4.73510697,99,50.0,,,705,,,70000,1400,,
-4.766261320000001,99,50.0,0.041407279670238495,0.001,706,18.13409423828125,70099,70200,1404,,
-4.725439680000001,99,50.0,0.040135737508535385,0.001,708,18.066829681396484,70299,70400,1408,,
,,,0.04762240871787071,0.001,,18.184368133544922,70399,70500,,50.0,-5.385451000000001
-4.72411536,99,50.0,0.044696442782878876,0.001,711,18.130464553833008,70499,70600,1412,,
-4.738229120000001,99,50.0,0.04127940163016319,0.001,712,18.244665145874023,70699,70800,1416,,
,,,0.04725653678178787,0.001,,18.329740524291992,70899,71000,,50.0,-5.482999920000001
-4.723886140000001,99,50.0,,,715,,,71000,1420,,
-4.7062453799999995,99,50.0,0.0341014489531517,0.001,716,18.178674697875977,71099,71200,1424,,
-4.69995361,99,50.0,0.04465857893228531,0.001,717,18.092479705810547,71299,71400,1428,,
,,,0.035237155854701996,0.001,,18.056304931640625,71399,71500,,50.0,-5.473446600000001
-4.75142861,99,50.0,0.032863274216651917,0.001,720,18.105510711669922,71499,71600,1432,,
-4.78803742,99,50.0,0.033572763204574585,0.001,722,18.22229766845703,71699,71800,1436,,
,,,0.0379616841673851,0.001,,18.20745849609375,71899,72000,,50.0,-5.42592294
-4.82177544,99,50.0,,,725,,,72000,1440,,
-4.8247352999999995,99,50.0,0.0368829220533371,0.001,726,18.23874282836914,72099,72200,1444,,
-4.8703186800000005,99,50.0,0.03947996348142624,0.001,727,18.13622283935547,72299,72400,1448,,
,,,0.0455128513276577,0.001,,18.29287338256836,72399,72500,,50.0,-5.383063579999999
-4.88697006,99,50.0,0.03242599964141846,0.001,730,18.117897033691406,72499,72600,1452,,
-4.83999799,99,50.0,0.0433298796415329,0.001,732,18.34156608581543,72699,72800,1456,,
,,,0.029470428824424744,0.001,,18.26742172241211,72899,73000,,50.0,-5.31968552
-4.89931029,99,50.0,,,735,,,73000,1460,,
-4.980390470000001,99,50.0,0.034035343676805496,0.001,736,18.322603225708008,73099,73200,1464,,
-5.017001950000001,99,50.0,0.04112638533115387,0.001,737,18.1748046875,73299,73400,1468,,
,,,0.036550313234329224,0.001,,18.200180053710938,73399,73500,,50.0,-5.362783099999999
-5.0131374399999995,99,50.0,0.046648815274238586,0.001,740,18.362335205078125,73499,73600,1472,,
-5.054529650000001,99,50.0,0.04346541315317154,0.001,742,18.319087982177734,73699,73800,1476,,
,,,0.0371033139526844,0.001,,18.17953109741211,73899,74000,,50.0,-5.23518554
-4.96834407,99,50.0,,,745,,,74000,1480,,
-4.96149583,99,50.0,0.037374235689640045,0.001,746,18.24534034729004,74099,74200,1484,,
-5.01956229,99,50.0,0.040312159806489944,0.001,747,18.274715423583984,74299,74400,1488,,
,,,0.04232024401426315,0.001,,18.50660514831543,74399,74500,,50.0,-5.3468683
-5.0735896700000005,99,50.0,0.03963909298181534,0.001,751,18.337947845458984,74499,74600,1492,,
-5.00445374,99,50.0,0.03034219518303871,0.001,752,18.2847900390625,74699,74800,1496,,
,,,0.034428637474775314,0.001,,18.474506378173828,74899,75000,,50.0,-5.363498440000001
-5.04186991,99,50.0,,,755,,,75000,1500,,
-5.098187569999999,99,50.0,0.038243506103754044,0.001,756,18.281070709228516,75099,75200,1504,,
-5.156813949999999,99,50.0,0.034561485052108765,0.001,758,18.277070999145508,75299,75400,1508,,
,,,0.03739713132381439,0.001,,18.392955780029297,75399,75500,,50.0,-5.2739856
-5.13040439,99,50.0,0.03521758317947388,0.001,761,18.363264083862305,75499,75600,1512,,
-5.12360838,99,50.0,0.03043268993496895,0.001,762,18.227914810180664,75699,75800,1516,,
,,,0.03389720618724823,0.001,,18.339534759521484,75899,76000,,50.0,-5.412762599999999
-5.13016871,99,50.0,,,765,,,76000,1520,,
-5.06465855,99,50.0,0.047130633145570755,0.001,767,18.25555419921875,76099,76200,1524,,
-5.11405387,99,50.0,0.03201357275247574,0.001,768,18.226085662841797,76299,76400,1528,,
,,,0.0316353514790535,0.001,,18.459135055541992,76399,76500,,50.0,-5.29391344
-5.09623322,99,50.0,0.04075301066040993,0.001,771,18.393329620361328,76499,76600,1532,,
-5.13889106,99,50.0,0.03335321694612503,0.001,773,18.222518920898438,76699,76800,1536,,
,,,0.034740522503852844,0.001,,18.590974807739258,76899,77000,,50.0,-5.2863007600000005
-5.08484511,99,50.0,,,776,,,77000,1540,,
-5.1391875,99,50.0,0.03585318475961685,0.001,777,18.370065689086914,77099,77200,1544,,
-5.11086713,99,50.0,0.026203986257314682,0.001,778,18.38958740234375,77299,77400,1548,,
,,,0.03432949632406235,0.001,,18.507247924804688,77399,77500,,50.0,-5.2710257799999995
-5.066049039999999,99,50.0,0.030757369473576546,0.001,781,18.39260482788086,77499,77600,1552,,
-5.085883529999999,99,50.0,0.03649580478668213,0.001,782,18.372745513916016,77699,77800,1556,,
,,,0.0328337699174881,0.001,,18.411935806274414,77899,78000,,50.0,-5.252516840000001
-5.06145735,99,50.0,,,785,,,78000,1560,,
-5.04319615,99,50.0,0.04393092170357704,0.001,787,18.295337677001953,78099,78200,1564,,
-5.00225428,99,50.0,0.04056871682405472,0.001,788,18.413890838623047,78299,78400,1568,,
,,,0.03844115883111954,0.001,,18.364185333251953,78399,78500,,50.0,-5.2049625200000005
