time/episodes,time/fps,train/actor_loss,train/ent_coef,train/n_updates,time/time_elapsed,train/ent_coef_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,23.656049728393555,0.008039966225624084,954399,,0.0594516396522522,,0.007929825223982334,954500,0.0003,,-25.820050700000003,100.0
9548,36,23.387561798095703,0.007837655954062939,954699,26282,0.015911519527435303,100.0,0.010080548003315926,954800,0.0003,-28.837058260000003,,
,,23.55030059814453,0.007950705476105213,954899,,0.8764392137527466,,0.00807662308216095,955000,0.0003,,-26.38984576,100.0
9552,36,23.397274017333984,0.008203408680856228,955099,26295,0.014154762029647827,100.0,0.009733665734529495,955200,0.0003,-28.638968830000003,,
,,23.399927139282227,0.008106089197099209,955399,,0.061204008758068085,,0.006337031722068787,955500,0.0003,,-26.100449800000007,100.0
9556,36,23.325847625732422,0.008170472458004951,955499,26307,0.7865259647369385,100.0,0.0073800175450742245,955600,0.0003,-28.622053589999997,,
,,23.464038848876953,0.008116984739899635,955899,,-0.18154752254486084,,0.009521807543933392,956000,0.0003,,-26.831175639999998,100.0
9560,36,,,,26320,,100.0,,956000,,-28.568436269999996,,
9564,36,23.489139556884766,0.008048220537602901,956299,26325,-0.9107309579849243,100.0,0.006946060806512833,956400,0.0003,-28.168758060000005,,
,,22.699064254760742,0.008000667206943035,956399,,-0.14529037475585938,,0.005909707397222519,956500,0.0003,,-26.08723974,100.0
9568,36,23.295578002929688,0.007923365570604801,956699,26338,1.118137240409851,100.0,0.007121824659407139,956800,0.0003,-28.085380580000002,,
,,22.963645935058594,0.007960595190525055,956899,,0.794922411441803,,0.0064490782096982,957000,0.0003,,-26.455979399999997,100.0
9572,36,23.235990524291992,0.007923228666186333,957099,26350,-0.14939336478710175,100.0,0.007199396844953299,957200,0.0003,-28.10775415,,
,,23.706729888916016,0.0078940000385046,957399,,0.11384759843349457,,0.006324894726276398,957500,0.0003,,-25.786600640000007,100.0
9576,36,23.384899139404297,0.007942460477352142,957499,26363,-0.10433460772037506,100.0,0.007299164310097694,957600,0.0003,-28.148564690000004,,
,,23.02318572998047,0.007970794104039669,957899,,-0.45469945669174194,,0.006522344425320625,958000,0.0003,,-25.712038520000007,100.0
9580,36,,,,26375,,100.0,,958000,,-28.058653950000004,,
9584,36,23.511432647705078,0.008090800605714321,958299,26380,-0.731951117515564,100.0,0.009284915402531624,958400,0.0003,-28.145651469999997,,
,,23.367231369018555,0.00805675983428955,958399,,-0.548376739025116,,0.009438115172088146,958500,0.0003,,-27.525118900000006,100.0
9588,36,23.17975616455078,0.00812506303191185,958699,26393,0.6551516056060791,100.0,0.010144153609871864,958800,0.0003,-28.328804999999992,,
,,23.176177978515625,0.008053092285990715,958899,,-0.10241638123989105,,0.006043694447726011,959000,0.0003,,-26.32013532,100.0
9592,36,23.54574966430664,0.00800319667905569,959099,26405,-0.1219746470451355,100.0,0.007719685323536396,959200,0.0003,-28.331149889999995,,
,,23.2758846282959,0.007921351119875908,959399,,-0.2976031005382538,,0.007571252062916756,959500,0.0003,,-25.86743582,100.0
9596,36,23.51165008544922,0.007820330560207367,959499,26417,1.2302383184432983,100.0,0.009071866050362587,959600,0.0003,-28.37216216,,
,,23.09799575805664,0.008069136179983616,959899,,-0.2748129367828369,,0.008432216942310333,960000,0.0003,,-25.68840068,100.0
9600,36,,,,26430,,100.0,,960000,,-28.287931840000002,,
9604,36,23.40648651123047,0.008079392835497856,960299,26435,0.34922701120376587,100.0,0.006547910161316395,960400,0.0003,-28.30501652,,
,,23.452529907226562,0.00808609090745449,960399,,-0.5560303926467896,,0.004410082474350929,960500,0.0003,,-25.784466499999997,100.0
9608,36,23.867074966430664,0.00786258652806282,960699,26448,0.9811469912528992,100.0,0.009020665660500526,960800,0.0003,-28.36364172,,
,,23.27705192565918,0.007968651130795479,960899,,-0.5949351191520691,,0.012088819406926632,961000,0.0003,,-26.422853199999995,100.0
9612,36,23.891010284423828,0.008031118661165237,961099,26460,-0.23451384902000427,100.0,0.00903158076107502,961200,0.0003,-28.38858751,,
,,23.448427200317383,0.008091170340776443,961399,,-0.35543209314346313,,0.006787725258618593,961500,0.0003,,-25.94207384,100.0
9616,36,23.52512550354004,0.008039049804210663,961499,26473,-0.6176130771636963,100.0,0.010653536766767502,961600,0.0003,-28.34656979,,
,,23.923786163330078,0.008087120950222015,961899,,-0.19585108757019043,,0.009599236771464348,962000,0.0003,,-25.593996219999998,100.0
9620,36,,,,26485,,100.0,,962000,,-28.48203058,,
9624,36,23.490680694580078,0.008114183321595192,962299,26491,-0.4549214243888855,100.0,0.006157389376312494,962400,0.0003,-28.493163359999997,,
,,23.544384002685547,0.008042914792895317,962399,,-0.9321573972702026,,0.012277724221348763,962500,0.0003,,-25.581299119999997,100.0
9628,36,23.456632614135742,0.008165156468749046,962699,26503,0.029879547655582428,100.0,0.005983483511954546,962800,0.0003,-28.42468665000001,,
,,23.386554718017578,0.008053517900407314,962899,,0.07871995866298676,,0.005823688115924597,963000,0.0003,,-25.85659936,100.0
9632,36,23.18612289428711,0.008044959977269173,963099,26516,0.7396689653396606,100.0,0.00810225773602724,963200,0.0003,-28.259031889999996,,
,,23.28207015991211,0.007874446921050549,963399,,-0.9091244339942932,,0.011334404349327087,963500,0.0003,,-26.14992692,100.0
9636,36,23.31618881225586,0.007873586378991604,963499,26528,0.6165093183517456,100.0,0.007976817898452282,963600,0.0003,-28.38049403,,
,,23.243051528930664,0.008073108270764351,963899,,0.3697620630264282,,0.007087044417858124,964000,0.0003,,-25.715070620000002,100.0
9640,36,,,,26541,,100.0,,964000,,-28.45882023,,
9644,36,23.57259750366211,0.007980061694979668,964299,26546,0.4851841330528259,100.0,0.006422099657356739,964400,0.0003,-28.54613522,,
,,23.19300079345703,0.007930051535367966,964399,,-0.39027249813079834,,0.007470537442713976,964500,0.0003,,-25.557299079999996,100.0
9648,36,23.492084503173828,0.007924837991595268,964699,26558,-0.9157004356384277,100.0,0.005062684416770935,964800,0.0003,-28.544750760000003,,
,,23.8258056640625,0.00797019712626934,964899,,0.2973126173019409,,0.00872885063290596,965000,0.0003,,-25.391939039999997,100.0
9652,36,23.25252914428711,0.008055262267589569,965099,26571,-0.9323626756668091,100.0,0.010609196498990059,965200,0.0003,-28.730074400000007,,
,,23.507097244262695,0.00793419685214758,965399,,0.30175668001174927,,0.005758458282798529,965500,0.0003,,-26.201864420000003,100.0
9656,36,23.739404678344727,0.008006956428289413,965499,26583,-0.7510387301445007,100.0,0.007887506857514381,965600,0.0003,-28.74337423,,
,,22.760515213012695,0.007701213471591473,965899,,-0.3120478689670563,,0.008232016116380692,966000,0.0003,,-25.52245756,100.0
9660,36,,,,26595,,100.0,,966000,,-28.771430880000004,,
9664,36,22.757705688476562,0.007848303765058517,966299,26600,0.566564679145813,100.0,0.007443559356033802,966400,0.0003,-28.68141502,,
,,23.22842788696289,0.00788571871817112,966399,,0.419679194688797,,0.00823733489960432,966500,0.0003,,-25.489266080000007,100.0
9668,36,23.128084182739258,0.007991817779839039,966699,26613,0.17622634768486023,100.0,0.00704454118385911,966800,0.0003,-28.656778530000008,,
,,23.59699058532715,0.007908918894827366,966899,,-0.1853657066822052,,0.012650937773287296,967000,0.0003,,-26.745297680000004,100.0
9672,36,23.961523056030273,0.00793146900832653,967099,26625,-0.15786942839622498,100.0,0.009110735729336739,967200,0.0003,-28.6390904,,
,,23.498855590820312,0.008134948089718819,967399,,-1.1273270845413208,,0.009005420841276646,967500,0.0003,,-27.288298700000006,100.0
9676,36,23.08310317993164,0.007945801131427288,967499,26637,0.7860586643218994,100.0,0.007339945528656244,967600,0.0003,-28.527275170000003,,
,,23.016315460205078,0.007992472499608994,967899,,-0.11801743507385254,,0.008901040069758892,968000,0.0003,,-26.021408779999998,100.0
9680,36,,,,26650,,100.0,,968000,,-28.637081399999996,,
9684,36,23.326915740966797,0.008118447847664356,968299,26655,1.2492711544036865,100.0,0.007708136457949877,968400,0.0003,-28.68025629,,
,,23.3338680267334,0.008143436163663864,968399,,-0.9870170950889587,,0.007483172696083784,968500,0.0003,,-26.227782400000002,100.0
9688,36,23.463260650634766,0.008175032213330269,968699,26667,-0.4912438988685608,100.0,0.006585691589862108,968800,0.0003,-28.42364016,,
,,23.26333236694336,0.008181723766028881,968899,,-0.6430888772010803,,0.007230795919895172,969000,0.0003,,-26.839513280000002,100.0
9692,36,23.5798282623291,0.008161232806742191,969099,26680,-0.06581823527812958,100.0,0.009323852136731148,969200,0.0003,-28.44498566,,
,,23.56332015991211,0.008298367261886597,969399,,-0.1437196433544159,,0.00641117338091135,969500,0.0003,,-25.73842092,100.0
9696,36,23.41830062866211,0.008270825259387493,969499,26692,-0.3166143000125885,100.0,0.005555317271500826,969600,0.0003,-28.192551670000004,,
,,23.381576538085938,0.008247054181993008,969899,,-0.012221433222293854,,0.007658676244318485,970000,0.0003,,-26.12462,100.0
9700,36,,,,26705,,100.0,,970000,,-28.184348630000002,,
9704,36,23.7697811126709,0.008353499695658684,970299,26710,-0.4684351980686188,100.0,0.010432742536067963,970400,0.0003,-28.015893610000003,,
,,23.21246910095215,0.008330138400197029,970399,,0.9147401452064514,,0.007772386074066162,970500,0.0003,,-26.32227538,100.0
9708,36,23.187999725341797,0.008376034907996655,970699,26722,-0.4609467387199402,100.0,0.00532673392444849,970800,0.0003,-27.917919219999998,,
,,23.740318298339844,0.008095616474747658,970899,,-0.7521910667419434,,0.007517341524362564,971000,0.0003,,-25.514916479999997,100.0
9712,36,23.692893981933594,0.008197003975510597,971099,26735,-0.45159804821014404,100.0,0.01257205381989479,971200,0.0003,-27.763205749999997,,
,,23.027446746826172,0.008229827508330345,971399,,0.7408968210220337,,0.006133268587291241,971500,0.0003,,-25.619623960000002,100.0
9716,36,23.43506622314453,0.008181080222129822,971499,26747,1.190021276473999,100.0,0.00913168117403984,971600,0.0003,-27.63284552,,
,,23.048847198486328,0.007876507937908173,971899,,0.02647385746240616,,0.007949916645884514,972000,0.0003,,-26.494732040000002,100.0
9720,36,,,,26759,,100.0,,972000,,-27.515458339999995,,
9724,36,23.228191375732422,0.007867446169257164,972299,26765,-0.3025762438774109,100.0,0.005971853621304035,972400,0.0003,-27.371698440000003,,
,,23.330549240112305,0.007985333912074566,972399,,-0.34493231773376465,,0.006461389362812042,972500,0.0003,,-26.146833140000002,100.0
9728,36,22.996170043945312,0.007710995152592659,972699,26777,0.07472628355026245,100.0,0.007754417136311531,972800,0.0003,-27.444706729999996,,
,,23.528663635253906,0.007985315285623074,972899,,1.0151538848876953,,0.006128378212451935,973000,0.0003,,-25.537539359999997,100.0
9732,36,23.54515838623047,0.007953704334795475,973099,26790,-0.8899979591369629,100.0,0.012734834104776382,973200,0.0003,-27.457722940000004,,
,,23.26009178161621,0.007984960451722145,973399,,0.3168383240699768,,0.010380655527114868,973500,0.0003,,-25.92599004,100.0
9736,36,23.05853843688965,0.008059008046984673,973499,26802,-0.9081223011016846,100.0,0.007943185046315193,973600,0.0003,-27.376591910000002,,
,,22.95655059814453,0.008063039742410183,973899,,-0.5287888646125793,,0.0067426301538944244,974000,0.0003,,-26.467318,100.0
9740,36,,,,26814,,100.0,,974000,,-27.267906870000004,,
9744,36,23.321842193603516,0.007882929407060146,974299,26820,-0.4660675525665283,100.0,0.007097284309566021,974400,0.0003,-27.13876265,,
,,23.484390258789062,0.007949605584144592,974399,,0.6247095465660095,,0.008131690323352814,974500,0.0003,,-27.97734512,100.0
9748,36,22.926897048950195,0.007978490553796291,974699,26832,0.09209495782852173,100.0,0.008374806493520737,974800,0.0003,-27.13245111,,
,,23.69104766845703,0.008017095737159252,974899,,0.27492231130599976,,0.011785687878727913,975000,0.0003,,-25.61346478,100.0
9752,36,23.122669219970703,0.007872388698160648,975099,26845,0.03416675329208374,100.0,0.008168763481080532,975200,0.0003,-27.221057089999995,,
,,23.18889808654785,0.008020540699362755,975399,,-0.7128605842590332,,0.0054695382714271545,975500,0.0003,,-25.344048119999997,100.0
9756,36,23.28791618347168,0.007969836704432964,975499,26857,-0.12366299331188202,100.0,0.006521045695990324,975600,0.0003,-27.1458911,,
,,23.062820434570312,0.008108999580144882,975899,,-0.08026167750358582,,0.008185533806681633,976000,0.0003,,-25.6980736,100.0
9760,36,,,,26869,,100.0,,976000,,-26.983147729999995,,
9764,36,23.290529251098633,0.007847517728805542,976299,26875,-0.31119978427886963,100.0,0.00920998863875866,976400,0.0003,-26.98913848,,
,,23.41100311279297,0.007902582176029682,976399,,-0.15574735403060913,,0.008057499304413795,976500,0.0003,,-26.34392416,100.0
9768,36,23.652767181396484,0.007959353737533092,976699,26887,-0.522727370262146,100.0,0.009190934710204601,976800,0.0003,-27.067573730000003,,
,,23.145112991333008,0.007945861667394638,976899,,-0.19732725620269775,,0.008036091923713684,977000,0.0003,,-26.559442020000002,100.0
9772,36,23.453609466552734,0.007769398391246796,977099,26899,-0.6105033159255981,100.0,0.010004827752709389,977200,0.0003,-27.01683939,,
,,23.298152923583984,0.007923961617052555,977399,,-0.18237490952014923,,0.006050766911357641,977500,0.0003,,-25.899766480000004,100.0
9776,36,23.400436401367188,0.007902766577899456,977499,26912,0.3455793261528015,100.0,0.00744119007140398,977600,0.0003,-27.066619779999996,,
,,23.07413673400879,0.007934767752885818,977899,,-0.9538156390190125,,0.009608275257050991,978000,0.0003,,-25.89017142,100.0
9780,36,,,,26924,,100.0,,978000,,-27.085998439999997,,
9784,36,23.448654174804688,0.007814415730535984,978299,26929,0.08431360125541687,100.0,0.009134017862379551,978400,0.0003,-26.92264693,,
,,23.19681167602539,0.007894285023212433,978399,,0.7226506471633911,,0.0068587204441428185,978500,0.0003,,-26.901934660000002,100.0
9788,36,23.45778465270996,0.007977444678544998,978699,26942,-0.3142886757850647,100.0,0.0066677965223789215,978800,0.0003,-27.094727050000007,,
,,23.472244262695312,0.007841152139008045,978899,,0.3053784668445587,,0.023532051593065262,979000,0.0003,,-26.184551200000005,100.0
9792,36,23.143844604492188,0.008004738949239254,979099,26954,-0.7480306625366211,100.0,0.013338571414351463,979200,0.0003,-26.998964490000002,,
,,23.419391632080078,0.007783039472997189,979399,,0.34837183356285095,,0.007762017194181681,979500,0.0003,,-25.65773326,100.0
9796,36,23.394554138183594,0.007800357416272163,979499,26966,0.05464440584182739,100.0,0.007154825143516064,979600,0.0003,-27.118701590000004,,
,,23.008621215820312,0.007922840304672718,979899,,0.23151637613773346,,0.008755017071962357,980000,0.0003,,-25.868989080000002,100.0
9800,36,,,,26979,,100.0,,980000,,-27.030710750000008,,
9804,36,23.258914947509766,0.007807136978954077,980299,26984,0.736478328704834,100.0,0.008037504740059376,980400,0.0003,-27.0053096,,
,,22.662479400634766,0.007918259128928185,980399,,0.41446059942245483,,0.00599257368594408,980500,0.0003,,-26.05729346,100.0
9808,36,23.54232406616211,0.007765057031065226,980699,26996,-0.259101927280426,100.0,0.008144824765622616,980800,0.0003,-27.048030200000003,,
,,23.675907135009766,0.007866921834647655,980899,,-0.6188028454780579,,0.008236882276833057,981000,0.0003,,-26.04591518,100.0
9812,36,22.79108428955078,0.007842333056032658,981099,27008,-0.9415020942687988,100.0,0.00856994278728962,981200,0.0003,-27.08437424,,
,,23.310497283935547,0.007725403644144535,981399,,-0.46446123719215393,,0.00921496283262968,981500,0.0003,,-25.812070360000003,100.0
9816,36,23.248855590820312,0.00784140545874834,981499,27021,0.5141397714614868,100.0,0.009745285846292973,981600,0.0003,-27.229306109999996,,
,,22.986820220947266,0.007877316325902939,981899,,-0.1685926914215088,,0.0058946795761585236,982000,0.0003,,-25.8414121,100.0
9820,36,,,,27033,,100.0,,982000,,-27.21996102,,
9824,36,22.90343475341797,0.007888810709118843,982299,27039,-0.9136708974838257,100.0,0.007078069727867842,982400,0.0003,-27.412142,,
,,23.22684097290039,0.007877462543547153,982399,,0.4738197326660156,,0.005897019058465958,982500,0.0003,,-25.70660838,100.0
9828,36,23.258174896240234,0.0077748168259859085,982699,27051,1.6709771156311035,100.0,0.009671328589320183,982800,0.0003,-27.344536939999994,,
,,23.069671630859375,0.007836135104298592,982899,,0.47503042221069336,,0.007927433587610722,983000,0.0003,,-25.331818560000002,100.0
9832,36,22.920894622802734,0.007894480600953102,983099,27064,-0.4358412027359009,100.0,0.009177892468869686,983200,0.0003,-27.375338760000005,,
,,23.23428726196289,0.00780172273516655,983399,,-0.7879173159599304,,0.0056532034650444984,983500,0.0003,,-25.665275,100.0
9836,36,23.46647071838379,0.007755447644740343,983499,27076,-1.7492761611938477,100.0,0.008501759730279446,983600,0.0003,-27.41384839000001,,
,,23.021867752075195,0.007700552232563496,983899,,1.1265358924865723,,0.009319004602730274,984000,0.0003,,-26.10697708,100.0
9840,36,,,,27089,,100.0,,984000,,-27.43519811,,
9844,36,23.418033599853516,0.007873271591961384,984299,27094,0.3911469578742981,100.0,0.008928520604968071,984400,0.0003,-27.436317380000002,,
,,22.983976364135742,0.007800796534866095,984399,,-1.2568578720092773,,0.009832212701439857,984500,0.0003,,-25.3713372,100.0
9848,36,22.87242317199707,0.007812332361936569,984699,27106,-1.0200437307357788,100.0,0.0057212477549910545,984800,0.0003,-27.52934575,,
,,22.94274139404297,0.007725539617240429,984899,,-0.4564001262187958,,0.0065793367102742195,985000,0.0003,,-26.615737439999997,100.0
9852,36,23.305152893066406,0.007869923487305641,985099,27118,-0.6599199771881104,100.0,0.007497389800846577,985200,0.0003,-27.385373849999997,,
,,22.935184478759766,0.008164124563336372,985399,,0.036489516496658325,,0.00864791963249445,985500,0.0003,,-25.5111985,100.0
9856,36,23.372642517089844,0.008105331100523472,985499,27131,-1.1644986867904663,100.0,0.006318071391433477,985600,0.0003,-27.41956517000001,,
,,22.66505241394043,0.007966333068907261,985899,,-1.2613494396209717,,0.006529942154884338,986000,0.0003,,-25.691018359999998,100.0
9860,36,,,,27143,,100.0,,986000,,-27.474952159999997,,
9864,36,22.820167541503906,0.007951986975967884,986299,27148,0.6585934162139893,100.0,0.004853181540966034,986400,0.0003,-27.34045115,,
,,22.803911209106445,0.007945608347654343,986399,,0.22249621152877808,,0.009801177307963371,986500,0.0003,,-25.5655923,100.0
9868,36,23.077903747558594,0.00797765702009201,986699,27161,-0.1973637342453003,100.0,0.006811156868934631,986800,0.0003,-27.384874,,
,,23.119129180908203,0.008004426024854183,986899,,-0.2947470545768738,,0.005484373774379492,987000,0.0003,,-25.691820240000002,100.0
9872,36,23.186538696289062,0.00821541529148817,987099,27173,-0.8768146634101868,100.0,0.008702527731657028,987200,0.0003,-27.4035584,,
,,22.703950881958008,0.00808428693562746,987399,,-0.958200216293335,,0.00855130422860384,987500,0.0003,,-25.40836414,100.0
9876,36,22.77336311340332,0.007929457351565361,987499,27186,-0.2961493730545044,100.0,0.008122825063765049,987600,0.0003,-27.339638160000003,,
,,23.04098892211914,0.007928104139864445,987899,,-0.19452616572380066,,0.06760428100824356,988000,0.0003,,-26.30373294,100.0
9880,36,,,,27198,,100.0,,988000,,-27.386670330000005,,
9884,36,23.297086715698242,0.007719379384070635,988299,27203,-0.20219945907592773,100.0,0.009820611216127872,988400,0.0003,-27.505306540000003,,
,,23.32863998413086,0.007820036262273788,988399,,0.7308352589607239,,0.010086579248309135,988500,0.0003,,-25.895872600000004,100.0
9888,36,23.294464111328125,0.007888667285442352,988699,27216,0.36374974250793457,100.0,0.0052114794962108135,988800,0.0003,-27.41644784,,
,,22.979652404785156,0.0077734896913170815,988899,,0.5182009935379028,,0.0067184483632445335,989000,0.0003,,-25.69487372,100.0
9892,36,22.713394165039062,0.007716239895671606,989099,27228,-0.7414277791976929,100.0,0.007706524804234505,989200,0.0003,-27.405306470000006,,
,,23.272808074951172,0.00782922562211752,989399,,0.29134732484817505,,0.005480299238115549,989500,0.0003,,-25.74124844,100.0
9896,36,22.32309913635254,0.007878209464251995,989499,27241,-0.008089244365692139,100.0,0.0038692413363605738,989600,0.0003,-27.33553357,,
,,23.249645233154297,0.007922249846160412,989899,,-0.35410943627357483,,0.008708452805876732,990000,0.0003,,-25.277848679999998,100.0
9900,36,,,,27253,,100.0,,990000,,-27.34436894,,
9904,36,22.801210403442383,0.007895546033978462,990299,27258,-0.07692793011665344,100.0,0.00615040585398674,990400,0.0003,-27.430672099999995,,
,,23.14084243774414,0.007953117601573467,990399,,-1.3711163997650146,,0.00859072431921959,990500,0.0003,,-25.326176360000005,100.0
9908,36,23.082687377929688,0.00785994715988636,990699,27271,0.2901754379272461,100.0,0.007615695241838694,990800,0.0003,-27.407501490000005,,
,,22.669403076171875,0.008026371710002422,990899,,0.5048197507858276,,0.008505514822900295,991000,0.0003,,-26.063697,100.0
9912,36,23.289953231811523,0.007960909977555275,991099,27283,0.5439555048942566,100.0,0.008395034819841385,991200,0.0003,-27.325638769999998,,
,,23.455272674560547,0.008075248450040817,991399,,0.03497689962387085,,0.00688435323536396,991500,0.0003,,-25.862326139999997,100.0
9916,36,23.078350067138672,0.008096416480839252,991499,27296,-0.6205203533172607,100.0,0.005984285846352577,991600,0.0003,-27.261260129999997,,
,,23.26173210144043,0.008080321364104748,991899,,-0.09616216272115707,,0.0058091129176318645,992000,0.0003,,-25.98672046,100.0
9920,36,,,,27308,,100.0,,992000,,-27.18054041,,
9924,36,23.368328094482422,0.008169829845428467,992299,27313,-0.7577754855155945,100.0,0.006755698472261429,992400,0.0003,-27.282331639999992,,
,,23.319917678833008,0.008125260472297668,992399,,0.0973578542470932,,0.008638616651296616,992500,0.0003,,-26.64601576,100.0
9928,36,22.76958656311035,0.008075887337327003,992699,27326,-1.3800921440124512,100.0,0.008712515234947205,992800,0.0003,-27.37504731,,
,,23.34967041015625,0.007854166440665722,992899,,1.0522304773330688,,0.012264091521501541,993000,0.0003,,-26.390483680000006,100.0
9932,36,22.98473358154297,0.008039693348109722,993099,27338,-0.31138354539871216,100.0,0.0065465099178254604,993200,0.0003,-27.364704890000002,,
,,23.250776290893555,0.008304511196911335,993399,,0.29744744300842285,,0.007956993766129017,993500,0.0003,,-26.38735068,100.0
9936,36,23.472888946533203,0.008199658244848251,993499,27351,0.40599462389945984,100.0,0.009162219241261482,993600,0.0003,-27.317487240000005,,
,,22.982221603393555,0.008076673373579979,993899,,-0.2187255322933197,,0.005875375121831894,994000,0.0003,,-25.86057178,100.0
9940,36,,,,27363,,100.0,,994000,,-27.21137873,,
9944,36,23.17137908935547,0.008094709366559982,994299,27368,0.6986699104309082,100.0,0.006245124153792858,994400,0.0003,-27.358861740000005,,
,,23.188852310180664,0.0080408975481987,994399,,-0.24286097288131714,,0.009573237039148808,994500,0.0003,,-26.14905634,100.0
9948,36,22.872257232666016,0.007931374944746494,994699,27380,-0.36632275581359863,100.0,0.006063432898372412,994800,0.0003,-27.15511405,,
,,23.27411651611328,0.008086029440164566,994899,,-0.040612757205963135,,0.00716786552220583,995000,0.0003,,-26.03470904,100.0
9952,36,22.929218292236328,0.008127182722091675,995099,27393,0.29887378215789795,100.0,0.009800160303711891,995200,0.0003,-27.10018488,,
,,23.108280181884766,0.007998942397534847,995399,,-0.35363835096359253,,0.007485547568649054,995500,0.0003,,-25.768844060000003,100.0
9956,36,23.058765411376953,0.0079762889072299,995499,27405,0.2805177569389343,100.0,0.0058463383466005325,995600,0.0003,-27.10953581,,
,,22.880762100219727,0.007859685458242893,995899,,0.6207062602043152,,0.006724570412188768,996000,0.0003,,-25.785561879999996,100.0
9960,36,,,,27418,,100.0,,996000,,-27.13694765999999,,
9964,36,23.027936935424805,0.008065154775977135,996299,27423,0.023084938526153564,100.0,0.0050580622628331184,996400,0.0003,-27.331633829999998,,
,,22.929210662841797,0.008062755689024925,996399,,-1.3217148780822754,,0.005744900554418564,996500,0.0003,,-25.173559400000002,100.0
9968,36,22.801631927490234,0.008042884059250355,996699,27436,-1.446460485458374,100.0,0.009108283556997776,996800,0.0003,-27.125915770000002,,
,,22.34966278076172,0.008034098893404007,996899,,-0.22001974284648895,,0.0069359480403363705,997000,0.0003,,-25.770393359999993,100.0
9972,36,22.706270217895508,0.007900773547589779,997099,27448,-1.044266700744629,100.0,0.0058097089640796185,997200,0.0003,-27.121651690000004,,
,,22.884132385253906,0.008067267015576363,997399,,0.10483418405056,,0.008305095136165619,997500,0.0003,,-25.473182740000002,100.0
9976,36,22.682693481445312,0.008113161660730839,997499,27461,-0.4394407272338867,100.0,0.006882043089717627,997600,0.0003,-27.20100297,,
,,22.76156234741211,0.007933720014989376,997899,,0.04568278789520264,,0.010219799354672432,998000,0.0003,,-26.820657800000003,100.0
9980,36,,,,27473,,100.0,,998000,,-27.22653941,,
9984,36,22.844070434570312,0.007855121977627277,998299,27478,0.26130083203315735,100.0,0.007840516045689583,998400,0.0003,-27.25092238,,
,,22.905261993408203,0.007940021343529224,998399,,1.0415819883346558,,0.006393299903720617,998500,0.0003,,-25.41841848,100.0
9988,36,23.094255447387695,0.007901523262262344,998699,27491,0.5521522760391235,100.0,0.005113322753459215,998800,0.0003,-27.353463320000007,,
,,22.715831756591797,0.008072041906416416,998899,,1.8325196504592896,,0.009410647675395012,999000,0.0003,,-25.466330499999998,100.0
9992,36,22.919170379638672,0.008154542185366154,999099,27503,-0.009729146957397461,100.0,0.007241381332278252,999200,0.0003,-27.598587540000004,,
,,23.035917282104492,0.008007395081222057,999399,,0.45374172925949097,,0.007862117141485214,999500,0.0003,,-25.93356198,100.0
9996,36,22.863277435302734,0.008135293610394001,999499,27516,0.17978769540786743,100.0,0.006800142116844654,999600,0.0003,-27.754575159999998,,
,,22.83902359008789,0.007961004972457886,999899,,-0.6239684820175171,,0.007076755166053772,1000000,0.0003,,-25.2584167,100.0
10000,36,,,,27528,,100.0,,1000000,,-27.92170202,,
10004,36,23.02001190185547,0.007913227193057537,1000299,27533,0.9289124608039856,100.0,0.008564187213778496,1000400,0.0003,-27.867012120000005,,
,,22.791976928710938,0.008013538084924221,1000399,,-0.034086525440216064,,0.005662069655954838,1000500,0.0003,,-25.97857082,100.0
10008,36,22.700435638427734,0.008003906346857548,1000699,27546,-2.169264316558838,100.0,0.009231033734977245,1000800,0.0003,-27.928298370000004,,
,,23.32724380493164,0.007840153761208057,1000899,,0.14970028400421143,,0.007866675034165382,1001000,0.0003,,-26.175459080000007,100.0
10012,36,22.657602310180664,0.007829957641661167,1001099,27558,0.4052543640136719,100.0,0.005198029801249504,1001200,0.0003,-28.03654144,,
,,22.54948616027832,0.007925160229206085,1001399,,-0.043278127908706665,,0.007469418458640575,1001500,0.0003,,-25.288119780000002,100.0
10016,36,23.097196578979492,0.008002609014511108,1001499,27571,0.24179144203662872,100.0,0.007133055478334427,1001600,0.0003,-28.285668699999995,,
,,22.71642303466797,0.008108517155051231,1001899,,1.2075029611587524,,0.008228713646531105,1002000,0.0003,,-25.441494539999994,100.0
10020,36,,,,27583,,100.0,,1002000,,-28.254638929999995,,
10024,36,22.2766170501709,0.007931923493742943,1002299,27588,0.05507931113243103,100.0,0.0052040196023881435,1002400,0.0003,-28.078697969999997,,
,,23.264633178710938,0.00800824724137783,1002399,,-1.087227463722229,,0.008460618555545807,1002500,0.0003,,-25.561704380000002,100.0
10028,36,22.843341827392578,0.007965676486492157,1002699,27601,0.04935404658317566,100.0,0.006197513081133366,1002800,0.0003,-28.042634529999997,,
,,23.322586059570312,0.007734544575214386,1002899,,0.38044682145118713,,0.008396783843636513,1003000,0.0003,,-25.249589720000003,100.0
10032,36,22.81146240234375,0.007860730402171612,1003099,27613,0.7305209636688232,100.0,0.00614805705845356,1003200,0.0003,-27.998756879999995,,
,,22.493011474609375,0.008076723664999008,1003399,,0.26662999391555786,,0.007151213940232992,1003500,0.0003,,-26.620211579999996,100.0
