train/learning_rate,train/ent_coef_loss,rollout/ep_len_mean,time/time_elapsed,train/critic_loss,train/n_updates,train/actor_loss,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/ent_coef,eval/mean_reward,eval/mean_ep_length
0.0003,0.27912092208862305,100.0,28817,0.002004229696467519,1049099,21.676721572875977,1049200,10492,36,-27.068436390000002,0.007338856812566519,,
0.0003,0.009950786828994751,,,0.0029222397133708,1049399,21.399311065673828,1049500,,,,0.007227183319628239,-25.41353906,100.0
0.0003,-0.29445910453796387,100.0,28830,0.0020500626415014267,1049499,21.910926818847656,1049600,10496,36,-27.030402369999997,0.007099299691617489,,
0.0003,-0.1498699188232422,,,0.002951801987364888,1049899,21.406021118164062,1050000,,,,0.007206744980067015,-25.565703959999997,100.0
,,100.0,28843,,,,1050000,10500,36,-27.07174654,,,
0.0003,0.528100848197937,100.0,28848,0.002494105137884617,1050299,21.22602653503418,1050400,10504,36,-27.150672940000007,0.0071832952089607716,,
0.0003,0.04534164071083069,,,0.0022712917998433113,1050399,21.49193572998047,1050500,,,,0.007136696018278599,-25.530362399999998,100.0
0.0003,-0.15614289045333862,100.0,28860,0.0025480082258582115,1050699,21.696186065673828,1050800,10508,36,-27.042351189999994,0.00712351780384779,,
0.0003,0.46274715662002563,,,0.0017597917467355728,1050899,21.285289764404297,1051000,,,,0.00723821297287941,-25.63129104,100.0
0.0003,-0.07279057800769806,100.0,28872,0.0029028765857219696,1051099,21.532855987548828,1051200,10512,36,-26.948940670000002,0.007266289088875055,,
0.0003,0.574195146560669,,,0.0019410039531067014,1051399,21.501073837280273,1051500,,,,0.00708379503339529,-25.627031779999996,100.0
0.0003,-0.49522241950035095,100.0,28885,0.0022140992805361748,1051499,21.38461685180664,1051600,10516,36,-27.104291419999996,0.007047455292195082,,
0.0003,-0.3137359917163849,,,0.0017697066068649292,1051899,21.68060302734375,1052000,,,,0.007111032027751207,-26.027976940000002,100.0
,,100.0,28898,,,,1052000,10520,36,-27.15844361,,,
0.0003,0.16297803819179535,100.0,28903,0.0019183035474270582,1052299,21.51154136657715,1052400,10524,36,-27.282008069999996,0.007180757820606232,,
0.0003,0.09388691186904907,,,0.0021180943585932255,1052399,21.409069061279297,1052500,,,,0.007085433695465326,-25.703408040000003,100.0
0.0003,0.0973091572523117,100.0,28915,0.0031387940980494022,1052699,21.915870666503906,1052800,10528,36,-27.419453859999994,0.007094057742506266,,
0.0003,0.35949867963790894,,,0.001955223735421896,1052899,21.461135864257812,1053000,,,,0.007075220812112093,-25.930313700000003,100.0
0.0003,-0.6638306379318237,100.0,28928,0.0022146867122501135,1053099,21.81310272216797,1053200,10532,36,-27.36547154,0.0070827417075634,,
0.0003,0.48072513937950134,,,0.0020799310877919197,1053399,21.638866424560547,1053500,,,,0.0071984101086854935,-25.740537800000002,100.0
0.0003,-0.8165864944458008,100.0,28940,0.0018625925295054913,1053499,21.552762985229492,1053600,10536,36,-27.484773509999997,0.007200572639703751,,
0.0003,0.358473002910614,,,0.002532332669943571,1053899,21.37940788269043,1054000,,,,0.006998336408287287,-25.746288399999997,100.0
,,100.0,28953,,,,1054000,10540,36,-27.37289512,,,
0.0003,0.1671755313873291,100.0,28958,0.0021837791427969933,1054299,21.40726089477539,1054400,10544,36,-27.40859864,0.007199219428002834,,
0.0003,0.20127269625663757,,,0.0017079768003895879,1054399,21.697776794433594,1054500,,,,0.007109631784260273,-25.76670794,100.0
0.0003,0.059855662286281586,100.0,28971,0.001824786071665585,1054699,21.271875381469727,1054800,10548,36,-27.538443710000003,0.007265170104801655,,
0.0003,-1.6574804782867432,,,0.0017763115465641022,1054899,21.21039581298828,1055000,,,,0.007109662517905235,-25.63325596,100.0
0.0003,0.565716564655304,100.0,28984,0.0018305059056729078,1055099,21.607027053833008,1055200,10552,36,-27.635709620000004,0.0071126120164990425,,
0.0003,-0.3770226240158081,,,0.0017201373120769858,1055399,21.54971694946289,1055500,,,,0.00718488497659564,-25.44494658,100.0
0.0003,-0.12055416405200958,100.0,28996,0.0030098059214651585,1055499,21.425247192382812,1055600,10556,36,-27.699682209999995,0.007061018142849207,,
0.0003,-1.853175163269043,,,0.0018547538202255964,1055899,21.61370277404785,1056000,,,,0.007183778565376997,-25.402591979999997,100.0
,,100.0,29009,,,,1056000,10560,36,-27.53795913,,,
0.0003,-0.0037979036569595337,100.0,29014,0.002027438022196293,1056299,22.031742095947266,1056400,10564,36,-27.67430462,0.007152053061872721,,
0.0003,0.17619961500167847,,,0.0029317806474864483,1056399,21.69251251220703,1056500,,,,0.0070782918483018875,-25.54905348,100.0
0.0003,0.3702247142791748,100.0,29027,0.0030715586617588997,1056699,21.082786560058594,1056800,10568,36,-27.77549013,0.007068658247590065,,
0.0003,0.5985291600227356,,,0.0018692049197852612,1056899,21.224504470825195,1057000,,,,0.0070504904724657536,-25.383589660000002,100.0
0.0003,-0.8402710556983948,100.0,29039,0.0025411692913621664,1057099,21.63958168029785,1057200,10572,36,-27.797617060000004,0.007028883323073387,,
0.0003,0.1854000687599182,,,0.001761318533681333,1057399,21.701488494873047,1057500,,,,0.0070830523036420345,-25.29381472,100.0
0.0003,0.19231170415878296,100.0,29052,0.0029394696466624737,1057499,21.63409996032715,1057600,10576,36,-27.75107263,0.007111106533557177,,
0.0003,1.0711268186569214,,,0.0024305335246026516,1057899,21.409509658813477,1058000,,,,0.00710315303876996,-25.526077580000003,100.0
,,100.0,29064,,,,1058000,10580,36,-27.604232619999998,,,
0.0003,1.0856904983520508,100.0,29069,0.0024112816900014877,1058299,21.730504989624023,1058400,10584,36,-27.50165886,0.007057227659970522,,
0.0003,0.6892057657241821,,,0.002464838558807969,1058399,21.634521484375,1058500,,,,0.007174408994615078,-25.63269726,100.0
0.0003,-0.5227586627006531,100.0,29082,0.002555638086050749,1058699,21.429336547851562,1058800,10588,36,-27.39966468,0.007099573966115713,,
0.0003,0.6433532238006592,,,0.0020116581581532955,1058899,21.691234588623047,1059000,,,,0.00719024520367384,-25.366207340000003,100.0
0.0003,-0.3425613045692444,100.0,29095,0.0018444368615746498,1059099,21.356910705566406,1059200,10592,36,-27.192736959999998,0.0072125899605453014,,
0.0003,0.7203080058097839,,,0.002349007874727249,1059399,21.495437622070312,1059500,,,,0.007154649123549461,-25.482917679999996,100.0
0.0003,-0.40238460898399353,100.0,29107,0.0023028829600661993,1059499,21.923812866210938,1059600,10596,36,-27.09296612,0.00718647800385952,,
0.0003,0.6065464019775391,,,0.0016390325035899878,1059899,21.43631362915039,1060000,,,,0.007154935970902443,-25.458325960000003,100.0
,,100.0,29120,,,,1060000,10600,36,-26.88647148,,,
0.0003,-0.40178585052490234,100.0,29125,0.0024542834144085646,1060299,21.191566467285156,1060400,10604,36,-26.803269080000003,0.0070463065057992935,,
0.0003,0.2961985468864441,,,0.0023795119486749172,1060399,21.314552307128906,1060500,,,,0.007151517551392317,-25.54347986,100.0
0.0003,0.0825420618057251,100.0,29138,0.0025971741415560246,1060699,21.074514389038086,1060800,10608,36,-26.74124264,0.0070664784871041775,,
0.0003,-0.20137733221054077,,,0.002810537349432707,1060899,21.910945892333984,1061000,,,,0.0069918218068778515,-25.48661132,100.0
0.0003,-0.244733527302742,100.0,29150,0.0019264775328338146,1061099,21.442058563232422,1061200,10612,36,-26.90808587,0.007029396016150713,,
0.0003,0.5079094171524048,,,0.0033612577244639397,1061399,21.470012664794922,1061500,,,,0.0071467929519712925,-25.56595564,100.0
0.0003,0.18848726153373718,100.0,29163,0.0018021479481831193,1061499,21.287778854370117,1061600,10616,36,-26.858403279999997,0.007157747633755207,,
0.0003,0.5896133780479431,,,0.0029441132210195065,1061899,21.528162002563477,1062000,,,,0.00719630578532815,-25.45893046,100.0
,,100.0,29175,,,,1062000,10620,36,-26.706818329999997,,,
0.0003,1.386229157447815,100.0,29180,0.0024679978378117085,1062299,21.40195655822754,1062400,10624,36,-26.569493809999994,0.0070930663496255875,,
0.0003,-0.6132175922393799,,,0.003033684566617012,1062399,21.517234802246094,1062500,,,,0.007254442200064659,-25.552493160000004,100.0
0.0003,0.2527296543121338,100.0,29193,0.002907048910856247,1062699,21.437335968017578,1062800,10628,36,-26.473075939999998,0.007086183410137892,,
0.0003,-0.8512035608291626,,,0.0025930197443813086,1062899,21.34322738647461,1063000,,,,0.007168404757976532,-25.39218114,100.0
0.0003,-0.3250051736831665,100.0,29206,0.002913095522671938,1063099,21.24413299560547,1063200,10632,36,-26.57855927,0.007100880611687899,,
0.0003,0.2441546469926834,,,0.0018760710954666138,1063399,21.723827362060547,1063500,,,,0.006999974604696035,-25.499259040000002,100.0
0.0003,0.9859291911125183,100.0,29218,0.0018992027034983039,1063499,21.307292938232422,1063600,10636,36,-26.56288072,0.007108500227332115,,
0.0003,0.03787246346473694,,,0.002254095394164324,1063899,21.14625358581543,1064000,,,,0.006824234500527382,-25.697002600000005,100.0
,,100.0,29231,,,,1064000,10640,36,-26.63917961,,,
0.0003,-0.952423095703125,100.0,29236,0.0017240489833056927,1064299,21.439655303955078,1064400,10644,36,-26.69117268,0.007007749285548925,,
0.0003,-0.16956529021263123,,,0.0021528289653360844,1064399,21.53757095336914,1064500,,,,0.006991452071815729,-25.540967180000003,100.0
0.0003,0.4692116975784302,100.0,29249,0.002138500101864338,1064699,21.26963996887207,1064800,10648,36,-26.78163127,0.00700254226103425,,
0.0003,0.546744704246521,,,0.0015047237975522876,1064899,21.228267669677734,1065000,,,,0.007028357125818729,-25.499264999999994,100.0
0.0003,-0.6174042224884033,100.0,29261,0.0027118101716041565,1065099,21.60495948791504,1065200,10652,36,-26.645377989999997,0.006894687190651894,,
0.0003,0.5150086879730225,,,0.0025525419041514397,1065399,21.393531799316406,1065500,,,,0.0069940597750246525,-25.681542900000004,100.0
0.0003,0.8872815370559692,100.0,29274,0.0025822955649346113,1065499,21.35067367553711,1065600,10656,36,-26.695303600000003,0.006962939631193876,,
0.0003,-0.32999187707901,,,0.001936417305842042,1065899,21.384780883789062,1066000,,,,0.006953228265047073,-25.447336540000006,100.0
,,100.0,29286,,,,1066000,10660,36,-26.735271479999998,,,
0.0003,0.11707577109336853,100.0,29291,0.0019406630890443921,1066299,21.07979965209961,1066400,10664,36,-26.531295069999995,0.00697737094014883,,
0.0003,0.32194411754608154,,,0.0017516398802399635,1066399,21.260799407958984,1066500,,,,0.007024711463600397,-25.40985548,100.0
0.0003,0.3523467481136322,100.0,29304,0.0016153629403561354,1066699,21.70699119567871,1066800,10668,36,-26.431635110000006,0.007064184173941612,,
0.0003,-0.1776842325925827,,,0.001750356052070856,1066899,21.05307388305664,1067000,,,,0.007109774276614189,-25.687023679999996,100.0
0.0003,-0.7030898332595825,100.0,29317,0.0020824482198804617,1067099,21.11941146850586,1067200,10672,36,-26.45695245,0.007132051978260279,,
0.0003,0.6678284406661987,,,0.002553020603954792,1067399,21.404666900634766,1067500,,,,0.007244331296533346,-25.783270440000006,100.0
0.0003,-0.3206714987754822,100.0,29329,0.0014998072292655706,1067499,21.13214111328125,1067600,10676,36,-26.44696881,0.007253660354763269,,
0.0003,0.0130082368850708,,,0.0023919802624732256,1067899,21.615455627441406,1068000,,,,0.007034888491034508,-25.356550499999997,100.0
,,100.0,29341,,,,1068000,10680,36,-26.479115,,,
0.0003,-0.071327805519104,100.0,29346,0.002333997283130884,1068299,21.17312240600586,1068400,10684,36,-26.494011089999994,0.007203124463558197,,
0.0003,-1.4638898372650146,,,0.0038665225729346275,1068399,21.781612396240234,1068500,,,,0.007131191901862621,-25.340824280000003,100.0
0.0003,0.8403511643409729,100.0,29359,0.003120600711554289,1068699,21.49846649169922,1068800,10688,36,-26.51950239,0.006972159259021282,,
0.0003,0.02275019884109497,,,0.0020108544267714024,1068899,21.176115036010742,1069000,,,,0.0068839848972857,-25.481561260000003,100.0
0.0003,-0.2895864248275757,100.0,29372,0.0014214450493454933,1069099,21.489044189453125,1069200,10692,36,-26.61206941,0.007035569753497839,,
0.0003,-0.7374192476272583,,,0.0049447230994701385,1069399,21.048141479492188,1069500,,,,0.007022039033472538,-25.355706,100.0
0.0003,0.23288887739181519,100.0,29384,0.002209479920566082,1069499,21.174528121948242,1069600,10696,36,-26.67800644,0.007075075525790453,,
0.0003,-0.9353135228157043,,,0.0019621960818767548,1069899,21.107295989990234,1070000,,,,0.006894358433783054,-25.42889112,100.0
,,100.0,29397,,,,1070000,10700,36,-26.84776996,,,
0.0003,0.27500593662261963,100.0,29402,0.002009131945669651,1070299,21.321624755859375,1070400,10704,36,-26.78070169,0.006935644894838333,,
0.0003,0.014522761106491089,,,0.0014857364585623145,1070399,21.18780517578125,1070500,,,,0.0069432854652404785,-25.386490860000002,100.0
0.0003,-0.992057204246521,100.0,29415,0.0017977315001189709,1070699,21.29132652282715,1070800,10708,36,-26.88321924,0.007041570730507374,,
0.0003,0.37344539165496826,,,0.0024974653497338295,1070899,20.903438568115234,1071000,,,,0.006942950654774904,-25.5054752,100.0
0.0003,-0.32518818974494934,100.0,29427,0.0029797148890793324,1071099,21.10457992553711,1071200,10712,36,-26.851430459999996,0.006963205058127642,,
0.0003,-0.28105998039245605,,,0.0017078269738703966,1071399,21.073009490966797,1071500,,,,0.0070541128516197205,-25.47883028,100.0
0.0003,-0.19969262182712555,100.0,29440,0.0017653305549174547,1071499,21.144207000732422,1071600,10716,36,-26.857179820000002,0.007147634867578745,,
0.0003,-0.9967362880706787,,,0.001387918833643198,1071899,21.215803146362305,1072000,,,,0.007052212487906218,-25.35000908,100.0
,,100.0,29452,,,,1072000,10720,36,-27.13411713,,,
0.0003,-0.39801737666130066,100.0,29458,0.0018174927681684494,1072299,21.170494079589844,1072400,10724,36,-27.211990689999997,0.006942030508071184,,
0.0003,-0.37434306740760803,,,0.0020411713048815727,1072399,21.32525634765625,1072500,,,,0.006978901103138924,-25.43174726,100.0
0.0003,-0.8718592524528503,100.0,29470,0.002611063653603196,1072699,21.27322769165039,1072800,10728,36,-27.303418389999997,0.007159897591918707,,
0.0003,0.3661215007305145,,,0.0021551339887082577,1072899,21.56997299194336,1073000,,,,0.007031682878732681,-25.213256540000003,100.0
0.0003,-0.5632883310317993,100.0,29483,0.002356520388275385,1073099,21.273727416992188,1073200,10732,36,-27.226213509999997,0.007134637329727411,,
0.0003,0.6152693033218384,,,0.0029876288026571274,1073399,21.704627990722656,1073500,,,,0.007267412263900042,-26.23499354,100.0
0.0003,-0.012490317225456238,100.0,29495,0.0016556481132283807,1073499,21.337963104248047,1073600,10736,36,-27.16011022,0.0071053276769816875,,
0.0003,-0.0873214602470398,,,0.0019035602454096079,1073899,21.550750732421875,1074000,,,,0.007032312452793121,-25.402037279999995,100.0
,,100.0,29508,,,,1074000,10740,36,-27.18762498,,,
0.0003,-0.522620677947998,100.0,29513,0.0016948860138654709,1074299,21.122398376464844,1074400,10744,36,-27.199614279999995,0.006991718430072069,,
0.0003,0.2534523606300354,,,0.0014854301698505878,1074399,20.812686920166016,1074500,,,,0.007051355205476284,-25.63397224,100.0
0.0003,1.3344975709915161,100.0,29526,0.001713460311293602,1074699,21.044151306152344,1074800,10748,36,-26.98239103,0.007062247488647699,,
0.0003,-0.9989088177680969,,,0.002076386008411646,1074899,21.214942932128906,1075000,,,,0.0070244004018604755,-25.190193479999998,100.0
0.0003,0.4134114384651184,100.0,29538,0.0033242148347198963,1075099,21.35460090637207,1075200,10752,36,-26.97724573,0.0069407131522893906,,
0.0003,-0.13966694474220276,,,0.0017195850377902389,1075399,21.142532348632812,1075500,,,,0.007149966899305582,-25.60046476,100.0
0.0003,-0.6530483961105347,100.0,29551,0.002271279226988554,1075499,20.77341079711914,1075600,10756,36,-26.85255322,0.007080087438225746,,
0.0003,-1.77520751953125,,,0.0033597550354897976,1075899,21.231746673583984,1076000,,,,0.007033147383481264,-25.39194658,100.0
,,100.0,29563,,,,1076000,10760,36,-26.807516030000002,,,
0.0003,0.14886006712913513,100.0,29569,0.002878552535548806,1076299,21.318819046020508,1076400,10764,36,-26.869191560000004,0.007040697615593672,,
0.0003,1.0877265930175781,,,0.0027308338321745396,1076399,21.128969192504883,1076500,,,,0.007101121358573437,-25.834409720000004,100.0
0.0003,-1.3322975635528564,100.0,29581,0.0019341708393767476,1076699,21.224285125732422,1076800,10768,36,-26.97908999,0.007076796144247055,,
0.0003,-1.0073633193969727,,,0.002346086548641324,1076899,21.380062103271484,1077000,,,,0.007007599342614412,-26.277547939999994,100.0
0.0003,1.410005807876587,100.0,29594,0.002051846357062459,1077099,21.39302635192871,1077200,10772,36,-27.064132130000004,0.006978451739996672,,
0.0003,-0.8453484773635864,,,0.001600193791091442,1077399,20.866771697998047,1077500,,,,0.007126837503165007,-25.38148148,100.0
0.0003,1.3044074773788452,100.0,29607,0.0022405439522117376,1077499,21.29374122619629,1077600,10776,36,-27.250654900000004,0.007068254053592682,,
0.0003,-0.180766761302948,,,0.0016630792524665594,1077899,21.170377731323242,1078000,,,,0.007143393158912659,-25.462135720000003,100.0
,,100.0,29619,,,,1078000,10780,36,-27.252903259999997,,,
0.0003,1.1891413927078247,100.0,29625,0.0019778606947511435,1078299,21.141048431396484,1078400,10784,36,-27.27413923,0.007084446959197521,,
0.0003,-0.22433453798294067,,,0.0018382123671472073,1078399,21.663557052612305,1078500,,,,0.007113694213330746,-25.290862219999998,100.0
0.0003,0.005274757742881775,100.0,29637,0.0020009069703519344,1078699,21.219894409179688,1078800,10788,36,-27.329648100000004,0.007181148510426283,,
0.0003,-0.7870054244995117,,,0.0020747086964547634,1078899,21.07708740234375,1079000,,,,0.007276594173163176,-25.267813,100.0
0.0003,0.5039211511611938,100.0,29650,0.002527346834540367,1079099,21.228809356689453,1079200,10792,36,-27.32201095,0.007156184408813715,,
0.0003,-0.017038650810718536,,,0.002679111436009407,1079399,21.568500518798828,1079500,,,,0.007188222371041775,-25.350255699999998,100.0
0.0003,-0.40855473279953003,100.0,29663,0.0026753046549856663,1079499,21.182697296142578,1079600,10796,36,-27.440490979999996,0.007159194443374872,,
0.0003,-0.27944061160087585,,,0.0023192958906292915,1079899,21.49359130859375,1080000,,,,0.0069956667721271515,-25.433330919999992,100.0
,,100.0,29675,,,,1080000,10800,36,-27.33226597,,,
0.0003,0.9808835387229919,100.0,29680,0.0016166025307029486,1080299,21.408199310302734,1080400,10804,36,-27.548188569999997,0.0070196655578911304,,
0.0003,0.5949560403823853,,,0.002366625238209963,1080399,21.014141082763672,1080500,,,,0.007097410969436169,-25.849381200000003,100.0
0.0003,0.7873825430870056,100.0,29693,0.0014664963819086552,1080699,21.143394470214844,1080800,10808,36,-27.472505,0.00702247116714716,,
0.0003,-0.7796579599380493,,,0.0024115326814353466,1080899,20.878511428833008,1081000,,,,0.007079742848873138,-25.189798299999993,100.0
0.0003,-1.03074049949646,100.0,29706,0.0020795343443751335,1081099,21.415760040283203,1081200,10812,36,-27.427910050000005,0.007032145280390978,,
0.0003,0.7946707606315613,,,0.0015270167496055365,1081399,21.344663619995117,1081500,,,,0.0070376028306782246,-25.25255538,100.0
0.0003,0.364482045173645,100.0,29718,0.0011873405892401934,1081499,21.029207229614258,1081600,10816,36,-27.4090852,0.007053278386592865,,
0.0003,0.6315944194793701,,,0.0015117644798010588,1081899,20.883750915527344,1082000,,,,0.006956806872040033,-25.3585332,100.0
,,100.0,29731,,,,1082000,10820,36,-27.176865210000006,,,
0.0003,-0.2817479372024536,100.0,29736,0.0018820078112185001,1082299,21.625988006591797,1082400,10824,36,-27.08883547,0.006978239398449659,,
0.0003,0.7948675155639648,,,0.0014724271604791284,1082399,20.813682556152344,1082500,,,,0.006873642560094595,-25.39967536,100.0
0.0003,-0.8682451248168945,100.0,29749,0.00274949474260211,1082699,21.60179328918457,1082800,10828,36,-27.094760359999995,0.006820041220635176,,
0.0003,1.400692105293274,,,0.003598736133426428,1082899,21.255538940429688,1083000,,,,0.006935052573680878,-25.136521419999998,100.0
0.0003,0.7438082098960876,100.0,29761,0.0017405380494892597,1083099,21.26130485534668,1083200,10832,36,-27.044084319999996,0.007009811233729124,,
0.0003,0.05435016751289368,,,0.0017910844180732965,1083399,21.283498764038086,1083500,,,,0.006774415262043476,-25.219033900000003,100.0
0.0003,-0.10710607469081879,100.0,29774,0.0014236756833270192,1083499,21.02837371826172,1083600,10836,36,-27.163699640000004,0.006883295252919197,,
0.0003,-0.9554757475852966,,,0.0018349906895309687,1083899,21.09876251220703,1084000,,,,0.0071043046191334724,-25.757762500000002,100.0
,,100.0,29786,,,,1084000,10840,36,-27.215335640000003,,,
0.0003,1.4826607704162598,100.0,29792,0.0018912063678726554,1084299,21.39215850830078,1084400,10844,36,-27.227514270000007,0.007097928784787655,,
0.0003,-0.2258300632238388,,,0.0017591103678569198,1084399,21.44032096862793,1084500,,,,0.007183405105024576,-25.27505212,100.0
0.0003,-0.0002887248992919922,100.0,29804,0.0033090123906731606,1084699,21.0612735748291,1084800,10848,36,-27.3736634,0.0069486177526414394,,
0.0003,-0.30849456787109375,,,0.0018130377866327763,1084899,21.027904510498047,1085000,,,,0.006914375815540552,-25.245280039999997,100.0
0.0003,-0.48552006483078003,100.0,29817,0.00282013276591897,1085099,21.26626205444336,1085200,10852,36,-27.52766104,0.006875953637063503,,
0.0003,-0.31009137630462646,,,0.002250881399959326,1085399,21.698163986206055,1085500,,,,0.006943242158740759,-25.25529336,100.0
0.0003,0.2943654954433441,100.0,29829,0.002621067687869072,1085499,21.393529891967773,1085600,10856,36,-27.662407149999993,0.007015138398855925,,
0.0003,0.7686772346496582,,,0.0016309097409248352,1085899,21.723644256591797,1086000,,,,0.006838025990873575,-25.483149639999997,100.0
,,100.0,29842,,,,1086000,10860,36,-27.70877079,,,
0.0003,0.04662403464317322,100.0,29847,0.0016633679624646902,1086299,21.12889289855957,1086400,10864,36,-27.69385825,0.006916631478816271,,
0.0003,-0.18506145477294922,,,0.0026919725351035595,1086399,21.228588104248047,1086500,,,,0.006936471909284592,-25.283656600000004,100.0
0.0003,-0.6387569308280945,100.0,29860,0.0016945177922025323,1086699,20.932727813720703,1086800,10868,36,-27.71920818,0.006976918317377567,,
0.0003,-0.6793818473815918,,,0.0014659225707873702,1086899,21.57491683959961,1087000,,,,0.006904040928930044,-25.28562164,100.0
0.0003,-1.4883744716644287,100.0,29872,0.0016886699013411999,1087099,20.786781311035156,1087200,10872,36,-27.61826212,0.006938850041478872,,
0.0003,-0.8233696222305298,,,0.0020460523664951324,1087399,20.840993881225586,1087500,,,,0.006877688225358725,-25.6902307,100.0
0.0003,0.3697212040424347,100.0,29885,0.0017388842534273863,1087499,21.1889591217041,1087600,10876,36,-27.566029209999996,0.006874649319797754,,
0.0003,-0.2731582522392273,,,0.001953133847564459,1087899,21.315710067749023,1088000,,,,0.006962229032069445,-25.375500859999992,100.0
,,100.0,29897,,,,1088000,10880,36,-27.789712469999998,,,
0.0003,-0.27525004744529724,100.0,29903,0.0020052017644047737,1088299,20.928054809570312,1088400,10884,36,-27.865719469999995,0.006800274830311537,,
0.0003,0.561963677406311,,,0.0023286216892302036,1088399,21.317344665527344,1088500,,,,0.006909382529556751,-25.367607719999995,100.0
0.0003,-0.2580072283744812,100.0,29915,0.0023496162611991167,1088699,21.013751983642578,1088800,10888,36,-27.77280819,0.006739800795912743,,
0.0003,0.2443142831325531,,,0.0018390287877991796,1088899,21.170616149902344,1089000,,,,0.0069792973808944225,-25.6161483,100.0
0.0003,0.2656148374080658,100.0,29928,0.0015993108972907066,1089099,21.051401138305664,1089200,10892,36,-27.917693380000006,0.007052225526422262,,
0.0003,-0.29801511764526367,,,0.0016470443224534392,1089399,20.826366424560547,1089500,,,,0.006845379713922739,-25.47067458,100.0
0.0003,-0.10465861856937408,100.0,29940,0.002480202354490757,1089499,21.139808654785156,1089600,10896,36,-27.82414327,0.0069337994791567326,,
0.0003,0.07282564043998718,,,0.003101336769759655,1089899,21.62143325805664,1090000,,,,0.007085913326591253,-25.320923980000003,100.0
,,100.0,29953,,,,1090000,10900,36,-27.967386680000004,,,
0.0003,0.18674956262111664,100.0,29958,0.0016609281301498413,1090299,21.078954696655273,1090400,10904,36,-27.92555093,0.006985803134739399,,
0.0003,0.14747948944568634,,,0.0018465148750692606,1090399,21.42833709716797,1090500,,,,0.007064972072839737,-25.24304254,100.0
0.0003,0.8570002317428589,100.0,29971,0.0025401138700544834,1090699,21.271324157714844,1090800,10908,36,-27.846540939999997,0.007094172760844231,,
0.0003,0.873489260673523,,,0.0019432270200923085,1090899,21.106536865234375,1091000,,,,0.007106249686330557,-25.510866500000002,100.0
0.0003,-0.07244613766670227,100.0,29983,0.0025177395436912775,1091099,21.0711669921875,1091200,10912,36,-27.840746139999997,0.006951457355171442,,
0.0003,0.8163405060768127,,,0.0012322901748120785,1091399,21.077938079833984,1091500,,,,0.00690026581287384,-25.364234919999998,100.0
0.0003,-0.2684970498085022,100.0,29996,0.001787399174645543,1091499,21.301864624023438,1091600,10916,36,-27.78859246,0.006928346119821072,,
0.0003,0.7662635445594788,,,0.002350419759750366,1091899,20.83453369140625,1092000,,,,0.007010777946561575,-25.46442874,100.0
,,100.0,30008,,,,1092000,10920,36,-27.76429114,,,
0.0003,0.3129124045372009,100.0,30013,0.0018812725320458412,1092299,21.476064682006836,1092400,10924,36,-27.76914801,0.006904686335474253,,
0.0003,0.8848839998245239,,,0.002695988630875945,1092399,20.630573272705078,1092500,,,,0.00688959052786231,-25.966670360000002,100.0
0.0003,-0.36382362246513367,100.0,30026,0.0024419757537543774,1092699,21.250770568847656,1092800,10928,36,-27.685435499999997,0.0068382867611944675,,
0.0003,1.1359411478042603,,,0.001771509530954063,1092899,21.209285736083984,1093000,,,,0.006786889396607876,-25.558511539999998,100.0
0.0003,0.6403135061264038,100.0,30038,0.0014846536796540022,1093099,20.790334701538086,1093200,10932,36,-27.80343766,0.006793585605919361,,
0.0003,0.38540610671043396,,,0.0015701174270361662,1093399,21.196821212768555,1093500,,,,0.006997385062277317,-25.30484514000001,100.0
0.0003,0.08462551236152649,100.0,30051,0.002275007776916027,1093499,20.770248413085938,1093600,10936,36,-27.561995920000005,0.006972950883209705,,
0.0003,0.6405662298202515,,,0.0016016808804124594,1093899,21.357635498046875,1094000,,,,0.00701739639043808,-25.3148115,100.0
,,100.0,30063,,,,1094000,10940,36,-27.506914,,,
0.0003,-0.46416980028152466,100.0,30069,0.0022589401341974735,1094299,20.81146812438965,1094400,10944,36,-27.585617819999992,0.006873950827866793,,
0.0003,0.7094269394874573,,,0.0017207218334078789,1094399,20.834819793701172,1094500,,,,0.006863221060484648,-25.375663279999998,100.0
0.0003,0.15888053178787231,100.0,30081,0.001551812281832099,1094699,20.914764404296875,1094800,10948,36,-27.49438658,0.0070256697945296764,,
0.0003,0.3835707902908325,,,0.002437060931697488,1094899,20.96105194091797,1095000,,,,0.00707699591293931,-25.30686598,100.0
0.0003,0.32619214057922363,100.0,30094,0.0025878562591969967,1095099,21.374065399169922,1095200,10952,36,-27.33676126,0.006894723977893591,,
0.0003,0.8017392158508301,,,0.0020630687940865755,1095399,21.31533432006836,1095500,,,,0.006822256371378899,-25.438729620000004,100.0
0.0003,0.45407232642173767,100.0,30106,0.0023720604367554188,1095499,21.279708862304688,1095600,10956,36,-27.218173349999997,0.006824244279414415,,
0.0003,0.27998724579811096,,,0.0015714496839791536,1095899,21.112701416015625,1096000,,,,0.006966997869312763,-25.2792745,100.0
,,100.0,30118,,,,1096000,10960,36,-27.214207060000003,,,
0.0003,0.44175323843955994,100.0,30124,0.002239987952634692,1096299,20.890073776245117,1096400,10964,36,-27.233921140000003,0.006852028425782919,,
0.0003,0.6841357946395874,,,0.0014249212108552456,1096399,21.077486038208008,1096500,,,,0.006893194746226072,-25.257634579999998,100.0
