train/learning_rate,train/n_updates,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/actor_loss,time/total_timesteps,train/ent_coef,train/critic_loss,train/ent_coef_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.0003,761751,1068,4304.971736399999,899.24,11,-313.7502136230469,761852,0.04188935458660126,31.88800811767578,0.15357328951358795,63544,,
0.0003,761899,,,,,-316.97222900390625,762000,0.04201701655983925,99.07743835449219,2.026803970336914,,4223.18815066,846.74
0.0003,762399,,,,,-309.14306640625,762500,0.043318118900060654,24.82330322265625,-1.516922950744629,,4680.9901528,931.74
0.0003,762899,,,,,-312.38677978515625,763000,0.043443504720926285,34.433345794677734,0.6873825192451477,,4295.1015122,849.16
0.0003,763399,,,,,-324.64508056640625,763500,0.04314703866839409,38.09075927734375,0.8110604882240295,,4761.6074806,938.32
0.0003,763899,,,,,-313.121826171875,764000,0.04259394854307175,23.790939331054688,-0.14320509135723114,,4877.217668220001,949.86
0.0003,764399,,,,,-315.8882141113281,764500,0.04266183078289032,45.41423797607422,-0.24605512619018555,,3486.2655738400003,786.96
0.0003,764899,,,,,-318.0777893066406,765000,0.04246050864458084,24.04998779296875,-0.42581087350845337,,5076.86329292,976.58
0.0003,765399,,,,,-319.1728515625,765500,0.04336246848106384,29.292560577392578,1.8959829807281494,,3591.5714910799998,766.5
0.0003,765751,1072,4366.3331953100005,909.04,11,-320.09564208984375,765852,0.042724717408418655,25.89781951904297,-0.7434898018836975,63921,,
0.0003,765899,,,,,-325.7181091308594,766000,0.04311055317521095,49.94333267211914,2.1502771377563477,,4551.9844719,924.56
0.0003,766399,,,,,-313.77630615234375,766500,0.042826056480407715,35.8050422668457,-0.728918194770813,,4044.5213730200003,843.28
0.0003,766899,,,,,-322.1820068359375,767000,0.042575713247060776,33.46643829345703,0.654586911201477,,4556.656358340001,897.72
0.0003,767399,,,,,-298.0710144042969,767500,0.0423639677464962,21.464414596557617,-2.061462879180908,,4620.22196402,948.08
0.0003,767899,,,,,-300.6194763183594,768000,0.042255379259586334,19.54782485961914,-0.9493201971054077,,4456.79050878,888.4
0.0003,768399,,,,,-306.12933349609375,768500,0.04260177165269852,43.88380432128906,-0.0317402184009552,,4064.7932489600003,826.56
0.0003,768899,,,,,-307.5963439941406,769000,0.04223203286528587,25.312538146972656,0.8104831576347351,,4649.84789514,945.12
0.0003,769399,,,,,-311.4943542480469,769500,0.04233020544052124,31.649568557739258,0.9576665759086609,,4123.7641889999995,856.08
0.0003,769751,1076,4389.09288145,912.02,11,-316.92791748046875,769852,0.04266495630145073,25.15801239013672,0.27820339798927307,64305,,
0.0003,769899,,,,,-295.1699523925781,770000,0.04266446456313133,30.755891799926758,-1.8521262407302856,,4852.615252119999,932.56
0.0003,770399,,,,,-307.23577880859375,770500,0.04278985783457756,43.915016174316406,0.9149680137634277,,4380.50586552,876.24
0.0003,770899,,,,,-319.27972412109375,771000,0.04284801706671715,24.244731903076172,0.7597553730010986,,4771.73327564,938.58
0.0003,771399,,,,,-299.78399658203125,771500,0.04272043704986572,27.50523567199707,0.06055331230163574,,4624.573152239999,898.84
0.0003,771899,,,,,-306.2078857421875,772000,0.04370817169547081,26.195655822753906,-0.4891969561576843,,4640.17881898,920.84
0.0003,772399,,,,,-312.1356506347656,772500,0.043017882853746414,31.609317779541016,-0.21146920323371887,,4829.67014988,973.64
0.0003,772899,,,,,-323.2933349609375,773000,0.042277731001377106,33.45436477661133,-0.17725646495819092,,4719.423479780001,946.8
0.0003,772947,1080,4337.90903504,907.21,11,-308.3115539550781,773048,0.04230443015694618,47.65674591064453,0.0636829137802124,64650,,
0.0003,773399,,,,,-319.80682373046875,773500,0.04263556748628616,22.654476165771484,0.23711270093917847,,3515.3228532200005,748.48
0.0003,773899,,,,,-319.00201416015625,774000,0.043412432074546814,50.246971130371094,-0.3631325662136078,,5166.93743366,994.32
0.0003,774399,,,,,-305.7626647949219,774500,0.04353303462266922,25.443492889404297,-0.36169135570526123,,4154.9025198399995,811.52
0.0003,774899,,,,,-318.32891845703125,775000,0.04375382885336876,43.375450134277344,0.4742555618286133,,4761.088690300001,935.76
0.0003,775399,,,,,-316.360107421875,775500,0.04310712218284607,31.307659149169922,1.8517656326293945,,4705.9414032,916.84
0.0003,775899,,,,,-306.0152282714844,776000,0.04304668307304382,41.31246566772461,-0.5970578193664551,,4180.63220362,833.3
0.0003,776399,,,,,-317.2557067871094,776500,0.04406763240695,20.47283172607422,-0.8211071491241455,,4401.3480801,855.8
0.0003,776651,1084,4339.19110143,904.25,11,-320.2796936035156,776752,0.04309244826436043,24.911766052246094,0.6159986853599548,64979,,
0.0003,776899,,,,,-317.20819091796875,777000,0.04279759153723717,26.101106643676758,0.06486088037490845,,4552.3476745,881.22
0.0003,777399,,,,,-310.077880859375,777500,0.04241551086306572,23.15283966064453,-0.36917173862457275,,3982.32142858,848.36
0.0003,777899,,,,,-302.51953125,778000,0.04342896491289139,28.213359832763672,-0.8630828261375427,,3978.5116174,788.62
0.0003,778399,,,,,-305.50531005859375,778500,0.043655965477228165,37.84252166748047,-1.0318787097930908,,4694.82882304,916.54
0.0003,778899,,,,,-315.369384765625,779000,0.042623694986104965,22.486400604248047,0.18864163756370544,,4832.59095868,918.1
0.0003,779399,,,,,-316.275634765625,779500,0.04326598718762398,37.356239318847656,-0.3353117108345032,,4714.059859139999,913.88
0.0003,779899,,,,,-301.50848388671875,780000,0.043179240077733994,27.59229278564453,-0.26480624079704285,,5007.7530339800005,950.44
0.0003,780399,,,,,-320.68914794921875,780500,0.04285135492682457,34.061798095703125,-0.7595498561859131,,5136.9007645599995,975.66
0.0003,780651,1088,4348.8730582200005,904.25,11,-315.36669921875,780752,0.04273582994937897,29.614702224731445,1.4855767488479614,65365,,
0.0003,780899,,,,,-314.108642578125,781000,0.0436268076300621,28.663265228271484,1.3280055522918701,,4139.381577800001,817.76
0.0003,781399,,,,,-321.6914367675781,781500,0.04338788986206055,31.384218215942383,1.4697508811950684,,4830.03305786,945.56
0.0003,781899,,,,,-293.0240478515625,782000,0.04445542022585869,43.79069137573242,0.4677483141422272,,4244.28024578,855.64
0.0003,782399,,,,,-303.0948486328125,782500,0.04417206346988678,22.173208236694336,-0.8339797258377075,,4113.11992744,809.9
0.0003,782899,,,,,-307.72894287109375,783000,0.043446652591228485,18.94576644897461,-0.8852049112319946,,4394.822315019999,890.92
0.0003,783399,,,,,-303.28558349609375,783500,0.042563293129205704,35.111297607421875,-0.5629332065582275,,4690.26993572,909.62
0.0003,783546,1092,4396.47876461,902.96,11,-324.82183837890625,783647,0.04317116737365723,25.921100616455078,0.9123647212982178,65645,,
0.0003,783899,,,,,-314.54803466796875,784000,0.04203202575445175,26.490829467773438,-0.5217117071151733,,5038.44113774,988.78
0.0003,784399,,,,,-336.716552734375,784500,0.04270253702998161,39.03458023071289,1.2807371616363525,,4979.20712096,941.02
0.0003,784899,,,,,-313.0582275390625,785000,0.04328583925962448,24.687572479248047,-0.22126320004463196,,4021.5862760400005,809.0
0.0003,785399,,,,,-310.6229553222656,785500,0.04314140975475311,35.5191764831543,0.9263938665390015,,4438.21093612,851.3
0.0003,785899,,,,,-316.8612060546875,786000,0.04313597083091736,48.59718322753906,1.5453176498413086,,4661.23854106,934.64
0.0003,786399,,,,,-312.37384033203125,786500,0.043080851435661316,28.429101943969727,0.2065502405166626,,4986.468607780001,964.96
0.0003,786899,,,,,-311.3826904296875,787000,0.04358939826488495,40.968406677246094,-0.3242894113063812,,4341.99915638,837.18
0.0003,787343,1096,4377.441245530001,900.93,11,-325.09783935546875,787444,0.042930226773023605,18.070987701416016,-0.3849940896034241,65986,,
0.0003,787399,,,,,-325.8026123046875,787500,0.04286452382802963,24.604053497314453,0.6304589509963989,,4103.17548454,792.52
0.0003,787899,,,,,-326.7882080078125,788000,0.044233545660972595,45.70634460449219,1.8818879127502441,,4277.36083436,859.0
0.0003,788399,,,,,-311.43780517578125,788500,0.04392961412668228,36.37567901611328,-0.41529667377471924,,4759.01912768,922.24
0.0003,788899,,,,,-315.14874267578125,789000,0.044156234711408615,26.116973876953125,0.4345471262931824,,5030.6881470200005,947.02
0.0003,789399,,,,,-314.56024169921875,789500,0.04390815645456314,21.893320083618164,0.24735015630722046,,4317.828539780001,833.32
0.0003,789899,,,,,-303.60009765625,790000,0.043426264077425,172.68106079101562,-1.266297459602356,,4429.36432076,883.94
0.0003,790363,1100,4335.595529200001,891.46,11,-303.5122985839844,790464,0.04369872063398361,24.3596248626709,-1.241426706314087,66267,,
0.0003,790399,,,,,-319.98101806640625,790500,0.043504275381565094,32.70047378540039,-0.33725300431251526,,4676.033851839999,899.04
0.0003,790899,,,,,-306.5623779296875,791000,0.04353025555610657,30.29544448852539,-0.24725624918937683,,5129.0655025999995,966.14
0.0003,791399,,,,,-308.7991027832031,791500,0.043555449694395065,22.973478317260742,-0.9569446444511414,,3813.4963872599997,784.52
0.0003,791899,,,,,-305.3968811035156,792000,0.0435287207365036,28.727508544921875,-0.7303466796875,,4639.23821472,911.84
0.0003,792399,,,,,-293.18780517578125,792500,0.04353649169206619,30.582286834716797,-1.1683094501495361,,4588.000259,934.76
0.0003,792899,,,,,-320.07904052734375,793000,0.04368426278233528,105.93112182617188,1.8051882982254028,,5072.62954862,978.1
0.0003,793399,,,,,-307.4811096191406,793500,0.0443856418132782,42.97788619995117,0.6681620478630066,,4009.86084268,805.2
0.0003,793899,,,,,-315.35797119140625,794000,0.04315662756562233,26.159086227416992,0.7130898237228394,,5109.84982708,951.58
0.0003,794363,1104,4330.61787444,893.76,11,-306.4027099609375,794464,0.04444675147533417,25.111209869384766,-0.1600220799446106,66655,,
0.0003,794399,,,,,-314.6186828613281,794500,0.04446299746632576,27.942089080810547,-0.05694234371185303,,5101.015436480001,945.1
0.0003,794899,,,,,-337.5474853515625,795000,0.04374635964632034,27.66358184814453,1.5570487976074219,,4138.93285358,839.08
0.0003,795399,,,,,-322.2242736816406,795500,0.043804366141557693,28.056304931640625,0.2164899706840515,,4070.758271240001,816.98
0.0003,795899,,,,,-304.65216064453125,796000,0.044261351227760315,68.6773452758789,-1.2572072744369507,,4336.055812199999,834.42
0.0003,796399,,,,,-311.9315185546875,796500,0.0435057058930397,25.855472564697266,-1.839534878730774,,4370.18828524,835.36
0.0003,796899,,,,,-325.6319885253906,797000,0.04460420459508896,23.225507736206055,0.0038865506649017334,,4251.376977540001,818.86
0.0003,797399,,,,,-315.1260986328125,797500,0.044009871780872345,33.56449508666992,1.441444993019104,,4617.1358671200005,895.4
0.0003,797899,,,,,-308.79302978515625,798000,0.04466430842876434,34.129486083984375,-0.12070387601852417,,5007.145117,948.1
0.0003,798363,1108,4393.632051319999,904.94,11,-318.859375,798464,0.04448820650577545,34.94044876098633,-0.7443127632141113,67029,,
0.0003,798399,,,,,-316.38592529296875,798500,0.04446493834257126,32.884368896484375,-0.5090519785881042,,4543.6356644200005,881.26
0.0003,798899,,,,,-311.3865051269531,799000,0.04308619350194931,42.60549545288086,-0.8328919410705566,,3803.48193678,818.4
0.0003,799399,,,,,-323.2530517578125,799500,0.044537417590618134,42.332496643066406,0.0003063082695007324,,4329.55621212,857.06
0.0003,799899,,,,,-314.7593688964844,800000,0.043259043246507645,24.16701889038086,0.23323503136634827,,4502.29779314,881.9
0.0003,800399,,,,,-306.0100402832031,800500,0.04366321861743927,25.45370101928711,-0.4286743998527527,,4823.5476387399995,915.22
0.0003,800899,,,,,-314.13067626953125,801000,0.04427700862288475,33.187049865722656,-0.033304035663604736,,4531.05009218,870.36
0.0003,801399,,,,,-307.7439270019531,801500,0.04357979819178581,35.29449462890625,-0.46001529693603516,,5086.18174428,956.24
0.0003,801585,1112,4349.98773386,897.16,11,-305.76129150390625,801686,0.04392809048295021,37.758697509765625,-0.9295821189880371,67360,,
0.0003,801899,,,,,-305.4164733886719,802000,0.04458794742822647,26.96213150024414,-0.8235177993774414,,4394.37690958,900.66
0.0003,802399,,,,,-311.3724060058594,802500,0.0445595309138298,16.535734176635742,-0.5669823884963989,,4846.9028612,961.34
0.0003,802899,,,,,-304.63446044921875,803000,0.044047147035598755,43.40679931640625,-1.5985811948776245,,4858.585745339999,950.58
0.0003,803399,,,,,-335.26873779296875,803500,0.04364308714866638,28.766895294189453,1.0123698711395264,,4611.45901568,915.28
0.0003,803899,,,,,-320.03729248046875,804000,0.04342610761523247,22.372116088867188,0.32584676146507263,,4782.436750680001,921.44
0.0003,804399,,,,,-317.41265869140625,804500,0.04443415254354477,49.37139892578125,0.09934195876121521,,3925.55596228,782.68
0.0003,804899,,,,,-304.8324279785156,805000,0.04396109655499458,45.86107635498047,-0.3991255760192871,,4952.115268,931.92
0.0003,805399,,,,,-314.9716796875,805500,0.04430290684103966,20.835575103759766,0.0669298768043518,,5173.87973616,969.34
0.0003,805585,1116,4426.47358851,908.35,11,-325.99066162109375,805686,0.04375408962368965,21.41066551208496,-0.16564610600471497,67752,,
0.0003,805899,,,,,-311.57098388671875,806000,0.044387247413396835,23.731155395507812,0.2927018404006958,,4626.678592599999,886.6
0.0003,806399,,,,,-311.6708984375,806500,0.04373316839337349,41.807674407958984,-0.480835497379303,,4670.78527214,903.7
0.0003,806899,,,,,-317.7626953125,807000,0.044436387717723846,29.059478759765625,0.17021353542804718,,4805.60862988,921.6
0.0003,807399,,,,,-288.984619140625,807500,0.043575674295425415,35.86429977416992,-0.2960977256298065,,5015.34181886,963.46
0.0003,807899,,,,,-324.18499755859375,808000,0.04369715601205826,25.907974243164062,1.4500964879989624,,4678.96243998,881.46
0.0003,808399,,,,,-318.88916015625,808500,0.04415450990200043,51.05156707763672,-0.017731666564941406,,5069.6668766,974.28
0.0003,808688,1120,4403.10365307,904.46,11,-312.3711853027344,808789,0.04412423446774483,19.4277400970459,-1.1112165451049805,68048,,
0.0003,808899,,,,,-306.7999267578125,809000,0.04398670047521591,42.20423126220703,-0.22389602661132812,,4601.27883634,908.44
0.0003,809399,,,,,-331.2021484375,809500,0.04413992166519165,37.028350830078125,1.9529304504394531,,4057.92946874,798.42
0.0003,809899,,,,,-316.40545654296875,810000,0.0436638742685318,31.777545928955078,-1.0481860637664795,,4716.926571160001,902.58
0.0003,810399,,,,,-317.2342529296875,810500,0.04436919838190079,28.195165634155273,0.5916351079940796,,4701.25260822,926.58
0.0003,810899,,,,,-327.04547119140625,811000,0.04422492906451225,30.796844482421875,1.2048448324203491,,4178.56866698,832.96
0.0003,811399,,,,,-316.30767822265625,811500,0.043527618050575256,26.159746170043945,-0.3437500596046448,,5131.7186390199995,952.74
0.0003,811899,,,,,-312.34417724609375,812000,0.04371747747063637,18.98480224609375,-1.503556489944458,,4417.07286254,843.96
0.0003,812399,,,,,-321.97918701171875,812500,0.044125474989414215,36.268653869628906,-0.48529019951820374,,4643.53972586,922.32
0.0003,812688,1124,4425.107085289999,909.95,11,-329.53790283203125,812789,0.04474596306681633,33.97624206542969,0.682707667350769,68428,,
0.0003,812899,,,,,-316.20648193359375,813000,0.04469459131360054,47.4244384765625,-1.2437801361083984,,4267.612878599999,822.96
0.0003,813399,,,,,-318.55633544921875,813500,0.04480196535587311,28.708158493041992,0.17590785026550293,,4713.84512508,925.06
0.0003,813899,,,,,-322.19696044921875,814000,0.04384080320596695,26.07648277282715,-0.7675220370292664,,5035.505787520001,952.64
0.0003,814399,,,,,-308.04315185546875,814500,0.0438213013112545,45.38063049316406,0.046665310859680176,,4898.626170539999,945.04
0.0003,814899,,,,,-327.3411865234375,815000,0.044239990413188934,22.394668579101562,0.492032527923584,,3666.17614024,752.44
0.0003,815399,,,,,-302.65460205078125,815500,0.043794408440589905,26.926244735717773,-0.9827511310577393,,4584.54194644,874.58
0.0003,815899,,,,,-340.131103515625,816000,0.04361604154109955,29.43408966064453,1.2902066707611084,,3720.3522319399995,768.38
0.0003,816258,1128,4418.639772070001,905.65,11,-317.0924987792969,816359,0.04371277615427971,25.53145980834961,-0.4401065707206726,68753,,
0.0003,816399,,,,,-319.2128601074219,816500,0.044081125408411026,21.814102172851562,0.5209528803825378,,4967.282244540001,953.98
0.0003,816899,,,,,-329.5331726074219,817000,0.04406270384788513,35.67912292480469,0.36870062351226807,,4740.0424387,960.6
0.0003,817399,,,,,-325.39215087890625,817500,0.044388800859451294,29.08657455444336,0.002504706382751465,,4683.3306434,925.2
0.0003,817899,,,,,-324.4627990722656,818000,0.04437529295682907,27.82541275024414,0.362413227558136,,4881.92124426,927.0
0.0003,818399,,,,,-308.5926513671875,818500,0.04533417150378227,24.67694854736328,-1.78853440284729,,3998.1360985,803.3
0.0003,818899,,,,,-338.61181640625,819000,0.04487428441643715,28.525829315185547,1.0013923645019531,,3562.54346142,711.04
0.0003,819399,,,,,-331.89215087890625,819500,0.044519368559122086,39.862003326416016,0.4390547275543213,,5034.410153379999,961.2
0.0003,819899,,,,,-328.5458984375,820000,0.04447728022933006,133.10372924804688,0.18147653341293335,,3912.0836894000004,825.44
0.0003,820258,1132,4421.2743972,906.82,11,-341.7121276855469,820359,0.04481508582830429,26.747804641723633,0.8250920176506042,69130,,
0.0003,820399,,,,,-328.0008544921875,820500,0.04468189552426338,23.734233856201172,-0.5409155488014221,,4817.25426978,931.54
0.0003,820899,,,,,-313.35455322265625,821000,0.044701606035232544,32.538665771484375,-1.1904486417770386,,4555.25693234,915.4
0.0003,821399,,,,,-304.8614501953125,821500,0.04492759704589844,27.50908851623535,-1.065338373184204,,4819.434556759999,932.96
0.0003,821899,,,,,-318.84442138671875,822000,0.044879067689180374,58.777427673339844,1.0690984725952148,,3904.3507479000004,835.42
0.0003,822399,,,,,-308.4917907714844,822500,0.044184599071741104,36.36773681640625,-1.306686282157898,,4955.322297739999,935.76
0.0003,822899,,,,,-337.2965087890625,823000,0.04476740211248398,39.7890739440918,0.8333923816680908,,5027.285791359999,934.78
0.0003,823399,,,,,-307.0721130371094,823500,0.04495874419808388,19.66641616821289,-1.296813726425171,,5123.13476388,974.12
0.0003,823899,,,,,-312.7613525390625,824000,0.04454075172543526,27.71548080444336,-0.03637617826461792,,4251.09944584,895.66
0.0003,824258,1136,4452.27549497,912.52,11,-332.7956237792969,824359,0.044979386031627655,30.03510856628418,0.029008865356445312,69522,,
0.0003,824399,,,,,-322.45849609375,824500,0.04515869915485382,29.331504821777344,0.18850389122962952,,4814.175006740001,940.72
0.0003,824899,,,,,-341.56268310546875,825000,0.04547084495425224,36.47133255004883,1.6271905899047852,,5210.2659843,970.18
0.0003,825399,,,,,-329.316650390625,825500,0.04553249850869179,62.64740753173828,1.2730724811553955,,4666.52136418,958.8
0.0003,825899,,,,,-330.13482666015625,826000,0.04499722272157669,20.859912872314453,-0.06437072157859802,,4563.18355144,850.92
0.0003,826399,,,,,-323.0914306640625,826500,0.045218873769044876,24.55030059814453,-0.576068639755249,,4238.22673594,871.66
0.0003,826899,,,,,-311.9644775390625,827000,0.0448220819234848,25.432655334472656,0.016653984785079956,,5069.3806263199995,956.94
0.0003,827399,,,,,-328.5345458984375,827500,0.04505813494324684,49.8787727355957,0.5424302816390991,,4399.98981956,864.12
0.0003,827899,,,,,-324.72259521484375,828000,0.04469764977693558,40.75845718383789,0.7038767337799072,,4863.37911178,981.96
0.0003,828258,1140,4463.2819973900005,912.52,11,-329.47314453125,828359,0.04393020644783974,28.379451751708984,1.2235019207000732,69913,,
0.0003,828399,,,,,-327.08447265625,828500,0.044197820127010345,16.59089469909668,-0.9127033352851868,,4969.52167208,974.0
0.0003,828899,,,,,-319.412353515625,829000,0.04470600560307503,26.915359497070312,-0.2745158076286316,,4236.889376800001,835.18
0.0003,829399,,,,,-297.8734436035156,829500,0.04483054578304291,34.967681884765625,-1.739715814590454,,5145.947794479999,956.98
0.0003,829899,,,,,-316.937255859375,830000,0.04470009356737137,35.33867645263672,0.963151216506958,,4371.29118572,849.7
0.0003,830399,,,,,-331.88330078125,830500,0.04446068033576012,72.70260620117188,-0.37344294786453247,,4081.9590678000004,820.46
0.0003,830899,,,,,-321.73260498046875,831000,0.04476366564631462,41.44386291503906,2.317153215408325,,4240.87957966,812.86
0.0003,831030,1144,4403.65488259,900.24,11,-340.2287902832031,831131,0.0453077107667923,30.852603912353516,0.902679979801178,70192,,
0.0003,831399,,,,,-324.4218444824219,831500,0.04538058489561081,35.90624237060547,0.38581305742263794,,4654.36973262,929.0
0.0003,831899,,,,,-311.630859375,832000,0.04509183391928673,28.409343719482422,-0.679446280002594,,3973.6617397799996,878.52
0.0003,832399,,,,,-312.48193359375,832500,0.04570407792925835,75.39376831054688,-0.23057425022125244,,4807.8054803,945.76
0.0003,832899,,,,,-333.93280029296875,833000,0.04446553438901901,27.310903549194336,-0.4965984523296356,,4999.949542060001,972.2
0.0003,833399,,,,,-313.8910217285156,833500,0.04482319578528404,55.676109313964844,0.5956946015357971,,4646.00136942,926.0
0.0003,833899,,,,,-314.34014892578125,834000,0.0451044999063015,36.568206787109375,-0.30522119998931885,,4669.64577536,897.06
0.0003,834399,,,,,-327.7193298339844,834500,0.04491471126675606,29.034584045410156,0.4026632308959961,,4650.584832799999,887.68
0.0003,834899,,,,,-316.5871276855469,835000,0.04502444714307785,49.09782791137695,-1.2731658220291138,,4336.08497188,847.54
0.0003,835030,1148,4407.44633945,900.24,11,-327.63006591796875,835131,0.045373693108558655,19.547988891601562,-0.5020691156387329,70579,,
0.0003,835399,,,,,-314.7540283203125,835500,0.04509395360946655,249.03562927246094,-1.2770582437515259,,5025.0305545,968.4
0.0003,835899,,,,,-322.11114501953125,836000,0.045644719153642654,23.31592559814453,-1.0760360956192017,,4419.886518300001,871.04
0.0003,836399,,,,,-337.5174865722656,836500,0.04543089121580124,22.80402374267578,0.5767266154289246,,4047.2950042400003,840.4
0.0003,836899,,,,,-324.3426513671875,837000,0.04508809372782707,23.442581176757812,-0.4020998477935791,,5155.6543945,992.54
0.0003,837399,,,,,-321.3885192871094,837500,0.04535390064120293,21.592899322509766,0.3135663866996765,,4937.40722512,916.52
0.0003,837899,,,,,-321.0792236328125,838000,0.0450211726129055,27.234943389892578,-0.36298128962516785,,5003.00915338,954.28
0.0003,838399,,,,,-333.33837890625,838500,0.04455113038420677,34.67571258544922,1.0695343017578125,,5074.84704954,936.14
0.0003,838899,,,,,-323.91839599609375,839000,0.04424494877457619,26.089269638061523,1.1182043552398682,,5280.2181362,993.4
0.0003,839030,1152,4494.83681174,907.92,11,-326.8665466308594,839131,0.04422494024038315,22.319719314575195,-0.5341298580169678,70977,,
0.0003,839399,,,,,-341.502685546875,839500,0.04494856297969818,39.40807342529297,0.32308390736579895,,4739.672241759999,910.76
0.0003,839899,,,,,-316.11334228515625,840000,0.044468313455581665,34.11225509643555,-0.6275801658630371,,4918.51163304,930.1
0.0003,840399,,,,,-326.26654052734375,840500,0.044547006487846375,25.434337615966797,-0.24011656641960144,,4750.36046522,919.8
0.0003,840899,,,,,-322.4140625,841000,0.04528855159878731,70.92857360839844,-0.8601331114768982,,5035.1368021,956.36
0.0003,841399,,,,,-331.2520751953125,841500,0.04517703875899315,24.16087532043457,0.08554220199584961,,4256.532780640001,806.32
0.0003,841899,,,,,-305.010498046875,842000,0.04527954384684563,29.82992935180664,-1.2863998413085938,,4817.98507148,926.24
0.0003,842131,1156,4521.46168415,912.6,11,-332.1956787109375,842232,0.04527706280350685,63.72029113769531,-0.0420745313167572,71268,,
0.0003,842399,,,,,-330.4285888671875,842500,0.04517717286944389,39.090267181396484,1.4694410562515259,,4921.33858096,950.0
0.0003,842899,,,,,-329.0751953125,843000,0.04521622136235237,19.3824462890625,0.17825472354888916,,4408.450160060001,878.44
0.0003,843399,,,,,-322.7833251953125,843500,0.0458519384264946,37.22946548461914,-0.8207067251205444,,4633.390096460001,914.56
0.0003,843899,,,,,-325.9917297363281,844000,0.045346688479185104,25.962881088256836,-0.6247636079788208,,4293.73932562,826.68
0.0003,844399,,,,,-332.1851806640625,844500,0.04542924463748932,27.04813003540039,0.4388318657875061,,4868.95039042,921.26
0.0003,844899,,,,,-324.97955322265625,845000,0.045361462980508804,19.00519561767578,-0.10108557343482971,,4474.93083702,863.52
0.0003,845399,,,,,-331.1614990234375,845500,0.04534004256129265,28.178955078125,1.0073366165161133,,4959.401072299999,920.5
0.0003,845899,,,,,-322.0972900390625,846000,0.044998928904533386,190.40005493164062,0.08641228079795837,,4529.81018714,838.6
0.0003,846131,1160,4496.978171729999,912.6,11,-322.6336669921875,846232,0.04429485276341438,21.111072540283203,-0.09489166736602783,71648,,
0.0003,846399,,,,,-311.5887756347656,846500,0.04507090151309967,21.908565521240234,-1.1500294208526611,,4753.903204120001,925.08
0.0003,846899,,,,,-313.1897277832031,847000,0.04535238817334175,44.512718200683594,-0.8256517052650452,,4313.50928982,831.46
0.0003,847399,,,,,-326.20770263671875,847500,0.046076953411102295,23.748329162597656,-0.001269221305847168,,5181.3170315200005,995.82
0.0003,847899,,,,,-340.2060852050781,848000,0.04547766596078873,17.915855407714844,0.1268206238746643,,4738.02671524,932.26
0.0003,848399,,,,,-326.0072326660156,848500,0.04480418935418129,40.27699661254883,1.0682365894317627,,4627.69355682,906.16
0.0003,848899,,,,,-308.9705810546875,849000,0.045038845390081406,31.018234252929688,-0.7293397188186646,,5007.311901720001,920.96
0.0003,849246,1164,4481.13587237,906.64,11,-332.19830322265625,849347,0.04509487748146057,52.5571403503418,1.5698482990264893,71942,,
0.0003,849399,,,,,-318.84967041015625,849500,0.0454348661005497,36.29597473144531,0.14689818024635315,,4632.35875582,886.2
0.0003,849899,,,,,-322.12457275390625,850000,0.04601777717471123,42.89366149902344,-0.18119698762893677,,4410.840897000001,876.2
0.0003,850399,,,,,-321.58837890625,850500,0.04571382328867912,61.746395111083984,-1.0771156549453735,,5232.83299004,980.12
0.0003,850899,,,,,-323.27459716796875,851000,0.04556846618652344,26.535852432250977,-0.04102456569671631,,5012.18057532,936.3
0.0003,851399,,,,,-310.6978759765625,851500,0.04503161832690239,32.368404388427734,0.3549240827560425,,4729.4544122199995,898.44
0.0003,851899,,,,,-326.9129943847656,852000,0.04545249417424202,27.732038497924805,0.6083874702453613,,5194.81587322,966.54
0.0003,852399,,,,,-319.8031005859375,852500,0.045339956879615784,24.126176834106445,-0.5212375521659851,,4921.25207374,934.3
0.0003,852899,,,,,-328.63604736328125,853000,0.04642858728766441,36.91328048706055,0.8877008557319641,,4360.4867962,858.9
0.0003,853246,1168,4534.99396196,914.95,11,-327.020751953125,853347,0.0461423434317112,23.357803344726562,0.7815931439399719,72332,,
0.0003,853399,,,,,-318.3714294433594,853500,0.04570455849170685,19.34297752380371,-0.7770082950592041,,4847.03920102,939.82
0.0003,853899,,,,,-314.55181884765625,854000,0.045366544276475906,27.213165283203125,-0.46512043476104736,,4158.7693086399995,848.9
0.0003,854399,,,,,-316.41796875,854500,0.045059606432914734,33.509429931640625,-1.2306948900222778,,5165.22768324,966.76
0.0003,854899,,,,,-325.1351318359375,855000,0.0448945127427578,27.911487579345703,1.5858991146087646,,4724.29334914,917.96
0.0003,855399,,,,,-315.09393310546875,855500,0.04506237804889679,24.552433013916016,-0.36240196228027344,,4873.100421499999,904.38
0.0003,855899,,,,,-348.03179931640625,856000,0.04544011130928993,26.447595596313477,0.5971806049346924,,5091.22400254,950.42
0.0003,856399,,,,,-340.57342529296875,856500,0.04621065407991409,32.354862213134766,0.4985259175300598,,4941.28543254,918.1
0.0003,856899,,,,,-342.01385498046875,857000,0.04512857645750046,52.85382843017578,1.402389645576477,,5016.44301956,974.7
0.0003,857246,1172,4535.72856678,914.95,11,-344.3396301269531,857347,0.04511162266135216,24.40424919128418,1.4436399936676025,72725,,
0.0003,857399,,,,,-329.6736145019531,857500,0.045884501188993454,33.39756393432617,-0.685135006904602,,4904.91984122,932.64
