train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,766299,-50.121983439999994,766400,55.76947784423828,100.0,7664,70,0.13321979343891144,10860,,
0.001,766399,,766500,54.72964859008789,,,,0.15177571773529053,,-51.230817179999995,100.0
0.001,766699,-49.60426762,766800,54.76295852661133,100.0,7668,70,0.14416226744651794,10867,,
0.001,766899,,767000,55.23688888549805,,,,0.1493653953075409,,-50.067541299999995,100.0
0.001,767099,-49.970277159999995,767200,55.31300735473633,100.0,7672,70,0.15066960453987122,10873,,
0.001,767399,,767500,55.328102111816406,,,,0.14574603736400604,,-51.44622662,100.0
0.001,767499,-50.30932154000001,767600,55.319053649902344,100.0,7676,70,0.13230828940868378,10880,,
0.001,767899,,768000,55.28266525268555,,,,0.1174597293138504,,-57.632994020000005,100.0
,,-50.08473411000001,768000,,100.0,7680,70,,10886,,
0.001,768299,-50.415893430000004,768400,55.94432067871094,100.0,7684,70,0.13739269971847534,10889,,
0.001,768399,,768500,56.060386657714844,,,,0.1833905577659607,,-46.947596139999995,100.0
0.001,768699,-50.42672141,768800,55.433433532714844,100.0,7688,70,0.1968640834093094,10895,,
0.001,768899,,769000,55.788307189941406,,,,0.1583600640296936,,-52.32620256,100.0
0.001,769099,-50.569175920000006,769200,55.83372116088867,100.0,7692,70,0.21284285187721252,10902,,
0.001,769399,,769500,55.41728591918945,,,,0.19496367871761322,,-55.11430912,100.0
0.001,769499,-50.587246959999995,769600,56.486656188964844,100.0,7696,70,0.20130445063114166,10908,,
0.001,769899,,770000,55.956172943115234,,,,0.17998749017715454,,-50.315889260000006,100.0
,,-50.92112977,770000,,100.0,7700,70,,10914,,
0.001,770299,-50.82877559999999,770400,55.903717041015625,100.0,7704,70,0.17671364545822144,10917,,
0.001,770399,,770500,56.995018005371094,,,,0.18738608062267303,,-51.112738560000004,100.0
0.001,770699,-50.8997134,770800,56.855892181396484,100.0,7708,70,0.18680617213249207,10924,,
0.001,770899,,771000,57.082969665527344,,,,0.1570771336555481,,-50.46574812000001,100.0
0.001,771099,-51.09348865000001,771200,56.007938385009766,100.0,7712,70,0.1808260679244995,10930,,
0.001,771399,,771500,56.519412994384766,,,,0.17716288566589355,,-53.57222194,100.0
0.001,771499,-51.18380072,771600,57.64921951293945,100.0,7716,70,0.16263478994369507,10937,,
0.001,771899,,772000,56.708560943603516,,,,0.18202799558639526,,-54.525947620000004,100.0
,,-51.127792799999995,772000,,100.0,7720,70,,10943,,
0.001,772299,-50.75194916,772400,56.65129852294922,100.0,7724,70,0.1684950888156891,10946,,
0.001,772399,,772500,56.33339309692383,,,,0.3671827018260956,,-52.20612594,100.0
0.001,772699,-50.843788880000005,772800,56.24741744995117,100.0,7728,70,0.22417254745960236,10952,,
0.001,772899,,773000,57.23994827270508,,,,0.1888085901737213,,-53.913332919999995,100.0
0.001,773099,-51.07944336,773200,56.31596374511719,100.0,7732,70,0.17519566416740417,10959,,
0.001,773399,,773500,56.49275207519531,,,,0.274946004152298,,-56.07873188000001,100.0
0.001,773499,-51.58131205000001,773600,56.60173797607422,100.0,7736,70,0.18114814162254333,10965,,
0.001,773899,,774000,56.2677116394043,,,,0.17843469977378845,,-53.15303980000001,100.0
,,-51.935231249999994,774000,,100.0,7740,70,,10972,,
0.001,774299,-52.19759921,774400,55.62169647216797,100.0,7744,70,0.1368200182914734,10974,,
0.001,774399,,774500,56.60562515258789,,,,0.16914084553718567,,-57.46487781999999,100.0
0.001,774699,-52.42671872000001,774800,56.23462677001953,100.0,7748,70,0.15365725755691528,10981,,
0.001,774899,,775000,56.44331359863281,,,,0.17578727006912231,,-55.59155330000001,100.0
0.001,775099,-52.19005161999999,775200,56.197601318359375,100.0,7752,70,0.13990715146064758,10987,,
0.001,775399,,775500,55.51734924316406,,,,0.17384754121303558,,-50.45005142,100.0
0.001,775499,-51.80214935,775600,56.4551887512207,100.0,7756,70,0.11761316657066345,10994,,
0.001,775899,,776000,56.12135314941406,,,,0.12439459562301636,,-46.69376786,100.0
,,-51.76943647,776000,,100.0,7760,70,,11000,,
0.001,776299,-51.42911078,776400,56.450157165527344,100.0,7764,70,0.1299656331539154,11003,,
0.001,776399,,776500,55.75825500488281,,,,0.1903965026140213,,-53.789715120000004,100.0
0.001,776699,-51.55136565000001,776800,56.04303741455078,100.0,7768,70,0.19743706285953522,11009,,
0.001,776899,,777000,56.521278381347656,,,,0.12264645844697952,,-56.643854659999995,100.0
0.001,777099,-51.12694355000001,777200,56.86061096191406,100.0,7772,70,0.16699713468551636,11016,,
0.001,777399,,777500,55.82685852050781,,,,0.20281434059143066,,-53.16793504,100.0
0.001,777499,-50.65403629,777600,56.637420654296875,100.0,7776,70,0.18497097492218018,11022,,
0.001,777899,,778000,56.422691345214844,,,,0.13822059333324432,,-55.129182379999996,100.0
,,-50.45856229,778000,,100.0,7780,70,,11029,,
0.001,778299,-50.34960225999999,778400,56.93321228027344,100.0,7784,70,0.17732581496238708,11031,,
0.001,778399,,778500,56.660850524902344,,,,0.14290571212768555,,-56.44103990000001,100.0
0.001,778699,-50.887637909999995,778800,55.73974609375,100.0,7788,70,0.16915801167488098,11038,,
0.001,778899,,779000,56.717933654785156,,,,0.16935892403125763,,-48.77378154,100.0
0.001,779099,-51.02458458999999,779200,55.99424362182617,100.0,7792,70,0.2154150903224945,11044,,
0.001,779399,,779500,56.60765075683594,,,,0.1942088007926941,,-53.919233000000006,100.0
0.001,779499,-51.67230417999999,779600,56.918052673339844,100.0,7796,70,0.20385147631168365,11051,,
0.001,779899,,780000,55.996822357177734,,,,0.1598411649465561,,-49.25498150000001,100.0
,,-51.88717576,780000,,100.0,7800,70,,11057,,
0.001,780299,-51.93092165,780400,56.71656799316406,100.0,7804,70,0.16241276264190674,11060,,
0.001,780399,,780500,56.674652099609375,,,,0.15507209300994873,,-48.315634259999996,100.0
0.001,780699,-51.781333939999996,780800,56.032691955566406,100.0,7808,70,0.1607060581445694,11066,,
0.001,780899,,781000,56.42813491821289,,,,0.13032886385917664,,-43.69457084,100.0
0.001,781099,-51.472853570000005,781200,56.50349426269531,100.0,7812,70,0.1405312716960907,11073,,
0.001,781399,,781500,56.37633514404297,,,,0.12065280228853226,,-43.82372794,100.0
0.001,781499,-51.23857272000001,781600,55.82996368408203,100.0,7816,70,0.1642267405986786,11079,,
0.001,781899,,782000,56.238243103027344,,,,0.15160983800888062,,-43.03442694,100.0
,,-50.61511076,782000,,100.0,7820,70,,11086,,
0.001,782299,-50.11035871,782400,56.10631561279297,100.0,7824,70,0.17967309057712555,11088,,
0.001,782399,,782500,56.417015075683594,,,,0.11639972031116486,,-45.79058182000001,100.0
0.001,782699,-49.688501450000004,782800,56.48486328125,100.0,7828,70,0.14564171433448792,11095,,
0.001,782899,,783000,55.84157180786133,,,,0.14909179508686066,,-45.106430579999994,100.0
0.001,783099,-48.970938749999995,783200,56.157958984375,100.0,7832,70,0.1081637591123581,11101,,
0.001,783399,,783500,56.06106185913086,,,,0.14188703894615173,,-43.846024820000004,100.0
0.001,783499,-48.385544849999995,783600,56.79054260253906,100.0,7836,70,0.13498398661613464,11108,,
0.001,783899,,784000,56.86785888671875,,,,0.12665094435214996,,-42.9692383,100.0
,,-47.88601331999999,784000,,100.0,7840,70,,11115,,
0.001,784299,-47.44706241,784400,56.28331756591797,100.0,7844,70,0.18468010425567627,11117,,
0.001,784399,,784500,56.66651153564453,,,,0.1337936967611313,,-46.95612562,100.0
0.001,784699,-46.79301863,784800,55.8954963684082,100.0,7848,70,0.13492853939533234,11124,,
0.001,784899,,785000,56.00101089477539,,,,0.10670080780982971,,-47.84006706,100.0
0.001,785099,-46.28769055,785200,56.29603576660156,100.0,7852,70,0.13716012239456177,11130,,
0.001,785399,,785500,55.98462677001953,,,,0.164800226688385,,-46.12380718,100.0
0.001,785499,-46.25599009999999,785600,55.99883270263672,100.0,7856,70,0.12405464053153992,11137,,
0.001,785899,,786000,55.86592102050781,,,,0.14264990389347076,,-48.108102,100.0
,,-46.30174978,786000,,100.0,7860,70,,11143,,
0.001,786299,-46.26137805000001,786400,56.23789978027344,100.0,7864,70,0.12073411047458649,11146,,
0.001,786399,,786500,55.85451889038086,,,,0.15878498554229736,,-47.983748080000005,100.0
0.001,786699,-46.56032901999999,786800,55.903350830078125,100.0,7868,70,0.1797713041305542,11152,,
0.001,786899,,787000,56.21147155761719,,,,0.15235039591789246,,-46.14568130000001,100.0
0.001,787099,-46.68690727999999,787200,56.05073928833008,100.0,7872,70,0.1511175036430359,11159,,
0.001,787399,,787500,55.973182678222656,,,,0.16282516717910767,,-48.48594948,100.0
0.001,787499,-46.74356094999999,787600,55.72607421875,100.0,7876,70,0.14695128798484802,11165,,
0.001,787899,,788000,56.13587188720703,,,,0.18942038714885712,,-47.85382082,100.0
,,-46.79169924000001,788000,,100.0,7880,70,,11172,,
0.001,788299,-46.71654294,788400,56.405784606933594,100.0,7884,70,0.21848800778388977,11174,,
0.001,788399,,788500,55.70298767089844,,,,0.20226244628429413,,-46.716937660000006,100.0
0.001,788699,-45.99079417,788800,55.77302932739258,100.0,7888,70,0.15351375937461853,11181,,
0.001,788899,,789000,55.5950927734375,,,,0.1718042492866516,,-52.35053324,100.0
0.001,789099,-45.47861836,789200,56.73478698730469,100.0,7892,70,0.16620787978172302,11187,,
0.001,789399,,789500,55.88512420654297,,,,0.1264207363128662,,-48.45748648000001,100.0
0.001,789499,-44.726353209999985,789600,56.15824508666992,100.0,7896,70,0.13374285399913788,11194,,
0.001,789899,,790000,55.13041687011719,,,,0.20442858338356018,,-48.23786539999999,100.0
,,-44.64621329,790000,,100.0,7900,70,,11200,,
0.001,790299,-44.43279814,790400,56.12371063232422,100.0,7904,70,0.1591942459344864,11203,,
0.001,790399,,790500,55.69818115234375,,,,0.12589043378829956,,-49.10778680000001,100.0
0.001,790699,-44.731641249999996,790800,55.971778869628906,100.0,7908,70,0.15595120191574097,11209,,
0.001,790899,,791000,56.04198455810547,,,,0.16072538495063782,,-47.80562238,100.0
0.001,791099,-44.56045162000001,791200,55.83209228515625,100.0,7912,70,0.1270490288734436,11216,,
0.001,791399,,791500,55.578163146972656,,,,0.13219547271728516,,-50.97151814,100.0
0.001,791499,-44.656871429999995,791600,55.617393493652344,100.0,7916,70,0.1301829218864441,11222,,
0.001,791899,,792000,56.057403564453125,,,,0.15934544801712036,,-47.43456852,100.0
,,-45.22616179,792000,,100.0,7920,70,,11229,,
0.001,792299,-45.33508531000001,792400,55.570831298828125,100.0,7924,70,0.12457779049873352,11231,,
0.001,792399,,792500,55.81901931762695,,,,0.12087999284267426,,-48.276283760000005,100.0
0.001,792699,-45.56906635,792800,55.733341217041016,100.0,7928,70,0.13217972218990326,11238,,
0.001,792899,,793000,55.4517822265625,,,,0.1280207633972168,,-45.284715940000005,100.0
0.001,793099,-45.5431272,793200,55.330108642578125,100.0,7932,70,0.08796745538711548,11244,,
0.001,793399,,793500,55.8887939453125,,,,0.12908527255058289,,-45.95481842,100.0
0.001,793499,-45.86123151000001,793600,54.84926223754883,100.0,7936,70,0.12242930382490158,11251,,
0.001,793899,,794000,55.69331359863281,,,,0.09843901544809341,,-45.97313342,100.0
,,-45.74703227,794000,,100.0,7940,70,,11257,,
0.001,794299,-45.91898785,794400,55.45307159423828,100.0,7944,70,0.14015862345695496,11260,,
0.001,794399,,794500,54.94062805175781,,,,0.10213486850261688,,-45.756701,100.0
0.001,794699,-46.138137699999994,794800,55.682373046875,100.0,7948,70,0.14188134670257568,11266,,
0.001,794899,,795000,55.91413116455078,,,,0.17626449465751648,,-47.16614325999999,100.0
0.001,795099,-46.63740149,795200,54.34114074707031,100.0,7952,70,0.1314094364643097,11273,,
0.001,795399,,795500,55.452293395996094,,,,0.10123585164546967,,-44.791218,100.0
0.001,795499,-46.47305043,795600,55.2106819152832,100.0,7956,70,0.07984807342290878,11279,,
0.001,795899,,796000,55.2903938293457,,,,0.10029923915863037,,-46.34895884,100.0
,,-46.3576915,796000,,100.0,7960,70,,11286,,
0.001,796299,-46.61917841,796400,54.846412658691406,100.0,7964,70,0.09998102486133575,11288,,
0.001,796399,,796500,55.207462310791016,,,,0.11654656380414963,,-45.41611676,100.0
0.001,796699,-46.01722597,796800,55.55259704589844,100.0,7968,70,0.11063283681869507,11295,,
0.001,796899,,797000,54.89124298095703,,,,0.10441190749406815,,-43.901886160000004,100.0
0.001,797099,-45.80545941,797200,55.11567306518555,100.0,7972,70,0.11754757165908813,11301,,
0.001,797399,,797500,55.04796600341797,,,,0.10285535454750061,,-44.03076897999999,100.0
0.001,797499,-45.58807669,797600,55.04560089111328,100.0,7976,70,0.10825502872467041,11308,,
0.001,797899,,798000,54.916282653808594,,,,0.23017056286334991,,-45.93713348,100.0
,,-45.40926453000001,798000,,100.0,7980,70,,11314,,
0.001,798299,-45.664278030000006,798400,54.63346862792969,100.0,7984,70,0.10059935599565506,11317,,
0.001,798399,,798500,55.140892028808594,,,,0.11001517623662949,,-44.505088859999994,100.0
0.001,798699,-45.74433977,798800,54.90633010864258,100.0,7988,70,0.10360418260097504,11324,,
0.001,798899,,799000,54.50885772705078,,,,0.1065652072429657,,-44.61960854,100.0
0.001,799099,-45.419318549999986,799200,54.739097595214844,100.0,7992,70,0.099699467420578,11330,,
0.001,799399,,799500,54.62889099121094,,,,0.16356195509433746,,-46.431713339999995,100.0
0.001,799499,-45.43671327999999,799600,54.666595458984375,100.0,7996,70,0.15507292747497559,11337,,
0.001,799899,,800000,54.382545471191406,,,,0.13282456994056702,,-45.84810426000001,100.0
,,-45.04349946,800000,,100.0,8000,70,,11343,,
0.001,800299,-44.897612880000004,800400,55.10762023925781,100.0,8004,70,0.14210715889930725,11346,,
0.001,800399,,800500,54.41624450683594,,,,0.08499081432819366,,-45.610502880000006,100.0
0.001,800699,-44.47365015,800800,55.02606201171875,100.0,8008,70,0.13271978497505188,11352,,
0.001,800899,,801000,54.40550231933594,,,,0.12516409158706665,,-44.37887317999999,100.0
0.001,801099,-44.596593510000005,801200,54.316307067871094,100.0,8012,70,0.11077044159173965,11358,,
0.001,801399,,801500,55.251609802246094,,,,0.13361993432044983,,-48.47903442,100.0
0.001,801499,-44.329695380000004,801600,54.26448440551758,100.0,8016,70,0.0987948477268219,11365,,
0.001,801899,,802000,54.2877082824707,,,,0.11928930878639221,,-47.5092446,100.0
,,-43.99795861,802000,,100.0,8020,70,,11371,,
0.001,802299,-43.950898980000005,802400,54.457035064697266,100.0,8024,70,0.09336967766284943,11374,,
0.001,802399,,802500,54.65538787841797,,,,0.10145233571529388,,-45.73493536,100.0
0.001,802699,-44.36002612,802800,54.64982604980469,100.0,8028,70,0.09416550397872925,11380,,
0.001,802899,,803000,54.56128692626953,,,,0.11567221581935883,,-43.840552720000005,100.0
0.001,803099,-44.68379492000001,803200,54.47203826904297,100.0,8032,70,0.13550609350204468,11387,,
0.001,803399,,803500,54.0571174621582,,,,0.18275219202041626,,-51.67008296,100.0
0.001,803499,-44.877145399999996,803600,54.613380432128906,100.0,8036,70,0.12416640669107437,11393,,
0.001,803899,,804000,54.43132019042969,,,,0.1420053392648697,,-48.55565072,100.0
,,-45.285773060000004,804000,,100.0,8040,70,,11400,,
0.001,804299,-45.529377059999995,804400,54.61146545410156,100.0,8044,70,0.13656286895275116,11402,,
0.001,804399,,804500,53.94364929199219,,,,0.10359514504671097,,-50.881117200000006,100.0
0.001,804699,-45.67714581999999,804800,54.85094451904297,100.0,8048,70,0.18027523159980774,11409,,
0.001,804899,,805000,54.263187408447266,,,,0.16822515428066254,,-48.50478454000001,100.0
0.001,805099,-45.66748533,805200,54.345062255859375,100.0,8052,70,0.1421031653881073,11415,,
0.001,805399,,805500,54.39485168457031,,,,0.10762158781290054,,-48.26074696,100.0
0.001,805499,-45.633600040000005,805600,53.60010528564453,100.0,8056,70,0.1324118971824646,11422,,
0.001,805899,,806000,54.316070556640625,,,,0.11832188069820404,,-48.39041958,100.0
,,-45.24746882999999,806000,,100.0,8060,70,,11428,,
0.001,806299,-45.08938121999999,806400,53.72344970703125,100.0,8064,70,0.12611424922943115,11431,,
0.001,806399,,806500,54.351043701171875,,,,0.11365100741386414,,-47.15955052,100.0
0.001,806699,-45.31721731000002,806800,54.28412628173828,100.0,8068,70,0.10526607185602188,11437,,
0.001,806899,,807000,53.9027099609375,,,,0.10325396806001663,,-47.90147868000001,100.0
0.001,807099,-46.05523077000001,807200,53.893524169921875,100.0,8072,70,0.12584829330444336,11444,,
0.001,807399,,807500,54.51036834716797,,,,0.11399790644645691,,-47.78031223999999,100.0
0.001,807499,-45.99198802000001,807600,54.070655822753906,100.0,8076,70,0.13469994068145752,11450,,
0.001,807899,,808000,54.20490264892578,,,,0.13315486907958984,,-44.232932840000004,100.0
,,-45.99903376000001,808000,,100.0,8080,70,,11456,,
0.001,808299,-45.36019309,808400,54.311546325683594,100.0,8084,70,0.11718408763408661,11459,,
0.001,808399,,808500,54.581024169921875,,,,0.08972607553005219,,-44.67246676000001,100.0
0.001,808699,-45.41432691,808800,53.923683166503906,100.0,8088,70,0.10947208106517792,11465,,
0.001,808899,,809000,54.02119064331055,,,,0.1046518087387085,,-44.69186127999999,100.0
0.001,809099,-45.47999634999999,809200,54.41986083984375,100.0,8092,70,0.12370562553405762,11472,,
0.001,809399,,809500,53.501644134521484,,,,0.13880555331707,,-44.0526402,100.0
0.001,809499,-44.99802372,809600,53.985557556152344,100.0,8096,70,0.10496121644973755,11478,,
0.001,809899,,810000,54.133548736572266,,,,0.1389613151550293,,-45.75565861999999,100.0
,,-45.08839594000001,810000,,100.0,8100,70,,11485,,
0.001,810299,-45.16206549999999,810400,54.27375030517578,100.0,8104,70,0.1415064036846161,11487,,
0.001,810399,,810500,54.509681701660156,,,,0.09569551795721054,,-45.75916842000001,100.0
0.001,810699,-44.909387339999995,810800,54.157684326171875,100.0,8108,70,0.10330358147621155,11494,,
0.001,810899,,811000,53.36504364013672,,,,0.13878455758094788,,-46.35975954,100.0
0.001,811099,-44.83485507999999,811200,54.0833740234375,100.0,8112,70,0.07641805708408356,11500,,
0.001,811399,,811500,54.356964111328125,,,,0.1328538954257965,,-46.919894539999994,100.0
0.001,811499,-45.45905811000001,811600,54.490299224853516,100.0,8116,70,0.10460319370031357,11506,,
0.001,811899,,812000,54.49781036376953,,,,0.14489489793777466,,-53.92419449999999,100.0
,,-45.67866852999999,812000,,100.0,8120,70,,11513,,
0.001,812299,-45.81015479,812400,54.27589416503906,100.0,8124,70,0.10395561158657074,11515,,
0.001,812399,,812500,54.745323181152344,,,,0.14496028423309326,,-70.26680134000001,100.0
0.001,812699,-45.38513845000001,812800,54.039039611816406,100.0,8128,70,0.16096875071525574,11522,,
0.001,812899,,813000,54.16392135620117,,,,0.1336493045091629,,-57.29890132,100.0
0.001,813099,-45.04688583,813200,54.591819763183594,100.0,8132,70,0.21659986674785614,11528,,
0.001,813399,,813500,54.2684326171875,,,,0.14922136068344116,,-82.40626935999998,100.0
0.001,813499,-44.68006074,813600,54.203102111816406,100.0,8136,70,0.16412897408008575,11534,,
0.001,813899,,814000,54.742740631103516,,,,0.18081903457641602,,-51.187018040000005,100.0
,,-44.4731511,814000,,100.0,8140,70,,11541,,
0.001,814299,-44.623638140000004,814400,53.62060546875,100.0,8144,70,0.15151816606521606,11543,,
0.001,814399,,814500,54.778690338134766,,,,0.16344957053661346,,-59.35436416,100.0
0.001,814699,-44.5822059,814800,54.371238708496094,100.0,8148,70,0.2098102569580078,11550,,
0.001,814899,,815000,54.559329986572266,,,,0.20813560485839844,,-57.93086402000001,100.0
0.001,815099,-44.44690030000001,815200,55.02545928955078,100.0,8152,70,0.24788478016853333,11556,,
0.001,815399,,815500,54.54536437988281,,,,0.24276262521743774,,-66.33195215999999,100.0
0.001,815499,-44.77956123,815600,54.62847900390625,100.0,8156,70,0.2990359663963318,11563,,
0.001,815899,,816000,54.49512481689453,,,,0.17572534084320068,,-72.86624585999999,100.0
,,-44.862700029999985,816000,,100.0,8160,70,,11569,,
0.001,816299,-44.792114940000005,816400,55.17792510986328,100.0,8164,70,0.18890810012817383,11572,,
0.001,816399,,816500,55.317073822021484,,,,0.2176053524017334,,-122.39137194000001,100.0
0.001,816699,-47.742575529999996,816800,54.76662826538086,100.0,8168,70,0.18237921595573425,11578,,
0.001,816899,,817000,54.63319778442383,,,,0.3011651337146759,,-251.45982071999998,100.0
0.001,817099,-53.14358967000001,817200,54.831329345703125,100.0,8172,70,0.21884945034980774,11585,,
0.001,817399,,817500,54.06320571899414,,,,0.22901283204555511,,-240.29023173999997,100.0
0.001,817499,-58.95240766999999,817600,54.351219177246094,100.0,8176,70,0.2800178825855255,11591,,
0.001,817899,,818000,55.256595611572266,,,,0.2367035150527954,,-213.82902994000003,100.0
,,-68.54992367,818000,,100.0,8180,70,,11598,,
0.001,818299,-76.24688097,818400,55.21605682373047,100.0,8184,70,0.2782486081123352,11600,,
0.001,818399,,818500,54.50425338745117,,,,0.17328757047653198,,-187.99033745999998,100.0
0.001,818699,-79.87889969000001,818800,55.45990753173828,100.0,8188,70,0.2173548936843872,11607,,
0.001,818899,,819000,54.55881118774414,,,,0.19493499398231506,,-112.85340357999999,100.0
0.001,819099,-83.14941281,819200,54.50342559814453,100.0,8192,70,0.16604189574718475,11613,,
0.001,819399,,819500,55.698219299316406,,,,0.18831096589565277,,-128.76044394000002,100.0
0.001,819499,-89.99506024,819600,55.49134826660156,100.0,8196,70,0.181852325797081,11620,,
0.001,819899,,820000,54.84434127807617,,,,0.15141624212265015,,-61.485273320000005,100.0
,,-93.33433651,820000,,100.0,8200,70,,11626,,
0.001,820299,-94.26087279000001,820400,54.79066467285156,100.0,8204,70,0.1872730553150177,11629,,
0.001,820399,,820500,54.91978454589844,,,,0.13342854380607605,,-52.918944679999996,100.0
0.001,820699,-94.58032776,820800,54.84548568725586,100.0,8208,70,0.12883830070495605,11635,,
0.001,820899,,821000,55.27208709716797,,,,0.14543403685092926,,-60.33181402,100.0
0.001,821099,-95.06393819,821200,54.941776275634766,100.0,8212,70,0.15677684545516968,11642,,
0.001,821399,,821500,54.42787170410156,,,,0.1372780203819275,,-56.139091620000016,100.0
0.001,821499,-94.92925516999999,821600,54.416770935058594,100.0,8216,70,0.16585463285446167,11648,,
0.001,821899,,822000,54.460243225097656,,,,0.15207934379577637,,-57.11097728,100.0
,,-94.82911968,822000,,100.0,8220,70,,11655,,
0.001,822299,-95.06043286000002,822400,54.845375061035156,100.0,8224,70,0.15543077886104584,11657,,
0.001,822399,,822500,54.54412078857422,,,,0.18132777512073517,,-54.43910374,100.0
0.001,822699,-95.26796927,822800,54.901241302490234,100.0,8228,70,0.11492089182138443,11664,,
0.001,822899,,823000,54.714481353759766,,,,0.19177362322807312,,-55.14183132,100.0
0.001,823099,-95.37259589,823200,55.170814514160156,100.0,8232,70,0.14637231826782227,11670,,
0.001,823399,,823500,55.29057693481445,,,,0.14884832501411438,,-53.17226737999999,100.0
0.001,823499,-95.31617142,823600,54.97894287109375,100.0,8236,70,0.15474596619606018,11677,,
0.001,823899,,824000,55.81608581542969,,,,0.1448698490858078,,-53.23557812,100.0
,,-95.56526886000002,824000,,100.0,8240,70,,11683,,
0.001,824299,-95.33602320000001,824400,55.46118927001953,100.0,8244,70,0.19174480438232422,11686,,
0.001,824399,,824500,55.21363830566406,,,,0.15182022750377655,,-55.743176760000004,100.0
0.001,824699,-95.16190153,824800,56.03030014038086,100.0,8248,70,0.1811695396900177,11692,,
0.001,824899,,825000,55.276512145996094,,,,0.24457494914531708,,-50.75580685999999,100.0
0.001,825099,-95.21354812,825200,55.171791076660156,100.0,8252,70,0.151386559009552,11699,,
0.001,825399,,825500,55.286521911621094,,,,0.1585608422756195,,-48.40554744,100.0
0.001,825499,-95.45946997000001,825600,55.095619201660156,100.0,8256,70,0.11705312132835388,11705,,
0.001,825899,,826000,54.63925552368164,,,,0.1823756843805313,,-51.392503500000004,100.0
,,-95.82491950999999,826000,,100.0,8260,70,,11712,,
0.001,826299,-96.02759183,826400,56.00891876220703,100.0,8264,70,0.1509803831577301,11714,,
0.001,826399,,826500,56.18543243408203,,,,0.1684330701828003,,-48.357355260000006,100.0
0.001,826699,-93.31998420000004,826800,55.95683288574219,100.0,8268,70,0.13904158771038055,11720,,
0.001,826899,,827000,56.161537170410156,,,,0.19627171754837036,,-50.967966419999996,100.0
0.001,827099,-87.27531546000002,827200,55.114471435546875,100.0,8272,70,0.24599340558052063,11727,,
0.001,827399,,827500,55.518310546875,,,,0.1495981514453888,,-50.99749174000001,100.0
0.001,827499,-81.73736023,827600,54.36961364746094,100.0,8276,70,0.17359015345573425,11733,,
0.001,827899,,828000,55.599708557128906,,,,0.17938975989818573,,-48.9800193,100.0
,,-72.37546990999999,828000,,100.0,8280,70,,11740,,
0.001,828299,-65.25398798,828400,55.3160285949707,100.0,8284,70,0.19326624274253845,11742,,
0.001,828399,,828500,56.10512161254883,,,,0.15077251195907593,,-50.335701900000004,100.0
0.001,828699,-61.139173339999985,828800,56.22245407104492,100.0,8288,70,0.15925413370132446,11749,,
0.001,828899,,829000,55.831947326660156,,,,0.1767246276140213,,-53.427370339999996,100.0
0.001,829099,-58.12100968,829200,54.852813720703125,100.0,8292,70,0.22512754797935486,11755,,
0.001,829399,,829500,55.289642333984375,,,,0.2836778163909912,,-51.968290079999996,100.0
0.001,829499,-51.528452249999994,829600,55.171630859375,100.0,8296,70,0.20067384839057922,11762,,
0.001,829899,,830000,55.77796173095703,,,,0.22535917162895203,,-52.093846940000006,100.0
,,-47.96888719,830000,,100.0,8300,70,,11768,,
0.001,830299,-47.26902918,830400,55.06001281738281,100.0,8304,70,0.21707475185394287,11771,,
0.001,830399,,830500,54.9866828918457,,,,0.1975460946559906,,-51.13658712,100.0
0.001,830699,-46.82445663000001,830800,55.865264892578125,100.0,8308,70,0.18586474657058716,11777,,
0.001,830899,,831000,55.84960174560547,,,,0.2313847839832306,,-48.86842712000001,100.0
0.001,831099,-46.592274090000004,831200,54.96690368652344,100.0,8312,70,0.2074671983718872,11784,,
0.001,831399,,831500,55.697723388671875,,,,0.16941630840301514,,-53.326122420000004,100.0
0.001,831499,-46.712094,831600,55.91242218017578,100.0,8316,70,0.19413766264915466,11790,,
0.001,831899,,832000,55.255653381347656,,,,0.1546800434589386,,-49.56394641999999,100.0
,,-46.66506683000001,832000,,100.0,8320,70,,11797,,
0.001,832299,-46.53541103000001,832400,54.749839782714844,100.0,8324,70,0.17396241426467896,11799,,
0.001,832399,,832500,54.5608024597168,,,,0.18244418501853943,,-47.769148640000004,100.0
0.001,832699,-46.45033883999999,832800,55.45281219482422,100.0,8328,70,0.19841137528419495,11806,,
0.001,832899,,833000,55.079139709472656,,,,0.19527393579483032,,-45.36419991999999,100.0
0.001,833099,-46.502675440000004,833200,55.22111892700195,100.0,8332,70,0.14849311113357544,11812,,
0.001,833399,,833500,55.67658996582031,,,,0.12242831289768219,,-52.26710321999999,100.0
0.001,833499,-46.76396681,833600,54.95648193359375,100.0,8336,70,0.18900582194328308,11819,,
0.001,833899,,834000,54.804901123046875,,,,0.1784321367740631,,-49.88878750000001,100.0
,,-46.587918710000004,834000,,100.0,8340,70,,11825,,
0.001,834299,-46.81535529000001,834400,55.937042236328125,100.0,8344,70,0.1358015537261963,11828,,
0.001,834399,,834500,55.16149139404297,,,,0.15245448052883148,,-51.12674914,100.0
0.001,834699,-46.95814274,834800,55.300819396972656,100.0,8348,70,0.2101721465587616,11834,,
0.001,834899,,835000,55.36881637573242,,,,0.17553037405014038,,-52.22961,100.0
