time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1367,-39.71013722,,36,,50000,,500,100.0,,,,,
1372,-39.54524516000001,0.012049857527017593,36,34.377655029296875,50400,50299,504,100.0,0.009009248577058315,-0.6680633425712585,0.0003,,
,,0.01697930321097374,,34.13749313354492,50500,50399,,,0.008968396112322807,0.9654210209846497,0.0003,100.0,-36.1519838
1384,-39.77615584,0.011833935976028442,36,34.19807434082031,50800,50699,508,100.0,0.008942070417106152,0.6754958629608154,0.0003,,
,,0.011032740585505962,,34.04204559326172,51000,50899,,,0.008850890211760998,1.2036020755767822,0.0003,100.0,-35.6943961
1397,-39.68176285,0.01411412376910448,36,34.61701202392578,51200,51099,512,100.0,0.008917974308133125,-0.8832363486289978,0.0003,,
,,0.011762294918298721,,34.182342529296875,51500,51399,,,0.008851130492985249,1.371556282043457,0.0003,100.0,-35.85598204
1409,-39.88159082,0.01264508068561554,36,34.28570556640625,51600,51499,516,100.0,0.008923324756324291,-0.5310143828392029,0.0003,,
,,0.012909751385450363,,34.80989074707031,52000,51899,,,0.008946600370109081,-1.0418953895568848,0.0003,100.0,-35.97157242
1422,-39.776045399999994,,36,,52000,,520,100.0,,,,,
1427,-39.7866594,0.01456165499985218,36,34.89405822753906,52400,52299,524,100.0,0.008916770108044147,-0.3145174980163574,0.0003,,
,,0.018993470817804337,,35.131874084472656,52500,52399,,,0.008889931254088879,-0.6396744251251221,0.0003,100.0,-35.88779136
1439,-39.4337001,0.013796549290418625,36,34.55067443847656,52800,52699,528,100.0,0.008832002989947796,-0.6209100484848022,0.0003,,
,,0.014900028705596924,,34.94348907470703,53000,52899,,,0.008840897120535374,1.3324949741363525,0.0003,100.0,-35.3519806
1451,-39.244855910000005,0.014735770411789417,36,34.702972412109375,53200,53099,532,100.0,0.008794642984867096,-1.9296401739120483,0.0003,,
,,0.01865614950656891,,35.21818542480469,53500,53399,,,0.008848978206515312,-0.18980824947357178,0.0003,100.0,-36.178174139999996
1463,-39.151834390000005,0.014047866687178612,36,35.271827697753906,53600,53499,536,100.0,0.008799991570413113,0.7290106415748596,0.0003,,
,,0.014184519648551941,,35.24589920043945,54000,53899,,,0.008822002448141575,0.11797212064266205,0.0003,100.0,-35.101658560000004
1476,-38.96829574,,36,,54000,,540,100.0,,,,,
1481,-38.80244253,0.01578148454427719,36,35.3505973815918,54400,54299,544,100.0,0.008933520875871181,0.01546981930732727,0.0003,,
,,0.014913637191057205,,35.157718658447266,54500,54399,,,0.00893484242260456,-0.8956875801086426,0.0003,100.0,-36.056726639999994
1493,-38.719322670000004,0.020097222179174423,36,35.76925277709961,54800,54699,548,100.0,0.008931724354624748,0.623191773891449,0.0003,,
,,0.01906115934252739,,35.892974853515625,55000,54899,,,0.0089047159999609,-0.7148028612136841,0.0003,100.0,-35.43900126
1506,-38.62053484,0.011709878221154213,36,35.5651741027832,55200,55099,552,100.0,0.008906585164368153,-0.9240862131118774,0.0003,,
,,0.01163225807249546,,35.78980255126953,55500,55399,,,0.008938361890614033,-0.6608840823173523,0.0003,100.0,-36.36436436
1518,-38.6353039,0.013376989401876926,36,35.5318603515625,55600,55499,556,100.0,0.008917131461203098,-1.003893256187439,0.0003,,
,,0.015397380106151104,,35.38981628417969,56000,55899,,,0.008861684240400791,-2.2838613986968994,0.0003,100.0,-36.422713019999996
1530,-38.55032882000001,,36,,56000,,560,100.0,,,,,
1535,-38.48180949,0.011487661860883236,36,35.74932861328125,56400,56299,564,100.0,0.008897483348846436,-1.1799345016479492,0.0003,,
,,0.014643358998000622,,35.63106918334961,56500,56399,,,0.008907532319426537,-0.3228316903114319,0.0003,100.0,-36.81130556
1548,-38.50170626,0.011793162673711777,36,36.13391876220703,56800,56699,568,100.0,0.008826036937534809,1.3471968173980713,0.0003,,
,,0.014364903792738914,,35.917808532714844,57000,56899,,,0.008861375972628593,-0.1156730204820633,0.0003,100.0,-35.55904898
1560,-38.36566535,0.012904359959065914,36,36.331947326660156,57200,57099,572,100.0,0.008866244927048683,-0.7977197170257568,0.0003,,
,,0.01477295346558094,,36.08135223388672,57500,57399,,,0.00877644494175911,-0.4239158630371094,0.0003,100.0,-36.316796759999995
1572,-38.354641650000005,0.014124691486358643,36,36.36309814453125,57600,57499,576,100.0,0.008770248852670193,0.6713052988052368,0.0003,,
,,0.01620149239897728,,36.313995361328125,58000,57899,,,0.00883764773607254,0.8648259043693542,0.0003,100.0,-36.43850722
1585,-38.44259147,,36,,58000,,580,100.0,,,,,
1590,-38.52097083,0.011615471914410591,36,36.67048645019531,58400,58299,584,100.0,0.008775908499956131,1.1576858758926392,0.0003,,
,,0.013622740283608437,,36.163795471191406,58500,58399,,,0.008795971982181072,-0.2902644872665405,0.0003,100.0,-35.88917316
1602,-38.32333058,0.012386641465127468,36,36.630191802978516,58800,58699,588,100.0,0.00870419293642044,0.5676006078720093,0.0003,,
,,0.014189282432198524,,36.690208435058594,59000,58899,,,0.008703649044036865,1.1786775588989258,0.0003,100.0,-36.45194428
1615,-38.174260849999996,0.02278175763785839,36,36.18672561645508,59200,59099,592,100.0,0.008717039600014687,0.7254645228385925,0.0003,,
,,0.010283250361680984,,36.13758087158203,59500,59399,,,0.008804146200418472,-0.0013763904571533203,0.0003,100.0,-36.989533519999995
1627,-37.99600443,0.012521803379058838,36,36.887577056884766,59600,59499,596,100.0,0.008772376924753189,0.5396682024002075,0.0003,,
,,0.012068130075931549,,36.227291107177734,60000,59899,,,0.008768947795033455,0.5831323862075806,0.0003,100.0,-36.63006702
1640,-38.09449714000001,,36,,60000,,600,100.0,,,,,
1645,-37.93581598,0.011757035739719868,36,36.6648063659668,60400,60299,604,100.0,0.008679181337356567,-0.33578360080718994,0.0003,,
,,0.010842211544513702,,36.61559295654297,60500,60399,,,0.008614161051809788,-0.3978542387485504,0.0003,100.0,-35.89122642
1657,-37.9263196,0.015900954604148865,36,36.81220245361328,60800,60699,608,100.0,0.008667981252074242,-1.0504204034805298,0.0003,,
,,0.01074174977838993,,37.650840759277344,61000,60899,,,0.008636201731860638,-0.3290184736251831,0.0003,100.0,-36.31334534
1670,-38.162437399999995,0.012956172227859497,36,37.146644592285156,61200,61099,612,100.0,0.008616342209279537,0.7425702810287476,0.0003,,
,,0.015391918830573559,,37.52968215942383,61500,61399,,,0.008636686950922012,-0.029736101627349854,0.0003,100.0,-35.7976692
1682,-38.04730624,0.014981575310230255,36,37.19157409667969,61600,61499,616,100.0,0.00863049179315567,-0.8485966920852661,0.0003,,
,,0.011988567188382149,,37.017822265625,62000,61899,,,0.00864421483129263,-0.013886690139770508,0.0003,100.0,-36.287185300000004
1695,-38.00164556,,36,,62000,,620,100.0,,,,,
1700,-38.18553998,0.015104161575436592,36,37.236083984375,62400,62299,624,100.0,0.008617476560175419,-1.0467733144760132,0.0003,,
,,0.015385443344712257,,37.10182189941406,62500,62399,,,0.008563573472201824,1.1262383460998535,0.0003,100.0,-36.385078359999994
1712,-38.37083463,0.017506655305624008,36,37.356658935546875,62800,62699,628,100.0,0.008610300719738007,0.9252326488494873,0.0003,,
,,0.012818475253880024,,36.90802001953125,63000,62899,,,0.008654286153614521,-0.2859858274459839,0.0003,100.0,-36.64170292
1725,-38.23709392999999,0.017393684014678,36,37.40440368652344,63200,63099,632,100.0,0.008692874573171139,-3.3505280017852783,0.0003,,
,,0.014686662703752518,,37.53837585449219,63500,63399,,,0.00860394723713398,0.8136641383171082,0.0003,100.0,-36.6643673
1737,-38.064409569999995,0.015617216005921364,36,38.183135986328125,63600,63499,636,100.0,0.008587679825723171,-0.18189744651317596,0.0003,,
,,0.017619924619793892,,37.75301742553711,64000,63899,,,0.0086281793192029,-0.8449629545211792,0.0003,100.0,-37.40293764
1749,-37.815431,,36,,64000,,640,100.0,,,,,
1754,-37.92821891,0.014367644675076008,36,37.68670654296875,64400,64299,644,100.0,0.008572573773562908,0.2725246250629425,0.0003,,
,,0.01261198241263628,,37.17059326171875,64500,64399,,,0.008592364378273487,-0.6798354387283325,0.0003,100.0,-36.608559680000006
1767,-37.93143341,0.013900348916649818,36,37.2382926940918,64800,64699,648,100.0,0.008514119312167168,1.0739268064498901,0.0003,,
,,0.01480115670710802,,37.46109390258789,65000,64899,,,0.00855995249003172,-0.16095344722270966,0.0003,100.0,-36.4143289
1779,-38.04212182,0.022199157625436783,36,37.78404998779297,65200,65099,652,100.0,0.0086096515879035,-0.16188636422157288,0.0003,,
,,0.022567905485630035,,38.009700775146484,65500,65399,,,0.008513754233717918,-0.7154784798622131,0.0003,100.0,-36.96829918
1792,-38.026303330000005,0.013967718929052353,36,37.624305725097656,65600,65499,656,100.0,0.00850983802229166,-0.6366456151008606,0.0003,,
,,0.014365642331540585,,38.26219177246094,66000,65899,,,0.008465895429253578,1.3157659769058228,0.0003,100.0,-36.9597172
1804,-37.9200153,,36,,66000,,660,100.0,,,,,
1809,-38.34779094,0.014330189675092697,36,37.981895446777344,66400,66299,664,100.0,0.008451206609606743,-0.6063989400863647,0.0003,,
,,0.011399862356483936,,37.49748992919922,66500,66399,,,0.008399909362196922,0.8092104196548462,0.0003,100.0,-37.80372638
1822,-38.535256020000006,0.013570494949817657,36,37.757240295410156,66800,66699,668,100.0,0.00842730700969696,1.4303460121154785,0.0003,,
,,0.013155827298760414,,38.15228271484375,67000,66899,,,0.00848540011793375,-0.43564480543136597,0.0003,100.0,-38.95389446
1835,-38.64199296000001,0.015742171555757523,36,37.70225143432617,67200,67099,672,100.0,0.008539344184100628,-0.5817829370498657,0.0003,,
,,0.017097745090723038,,37.884151458740234,67500,67399,,,0.008545792661607265,0.00995132327079773,0.0003,100.0,-36.98891594
1847,-38.54456703,0.01844690553843975,36,37.76386260986328,67600,67499,676,100.0,0.008539567701518536,-1.536522388458252,0.0003,,
,,0.014589821919798851,,38.29783630371094,68000,67899,,,0.008433939889073372,-1.598193883895874,0.0003,100.0,-36.88665666
1860,-38.26803464,,36,,68000,,680,100.0,,,,,
1864,-38.23128145,0.014367504045367241,36,38.11549377441406,68400,68299,684,100.0,0.008551478385925293,0.8071718215942383,0.0003,,
,,0.018695129081606865,,38.255619049072266,68500,68399,,,0.00856984406709671,0.5125364065170288,0.0003,100.0,-36.475013399999995
1877,-38.22557867,0.013898268342018127,36,38.5068473815918,68800,68699,688,100.0,0.008601133711636066,0.7131180763244629,0.0003,,
,,0.01542967651039362,,38.43974685668945,69000,68899,,,0.008594064973294735,0.110562264919281,0.0003,100.0,-36.819158359999996
1890,-38.40917919,0.01849103905260563,36,38.5134391784668,69200,69099,692,100.0,0.008575567044317722,-1.6404632329940796,0.0003,,
,,0.014674738049507141,,38.37217712402344,69500,69399,,,0.008603524416685104,-0.7128863334655762,0.0003,100.0,-36.90594906
1902,-38.513349129999995,0.016316818073391914,36,38.7999267578125,69600,69499,696,100.0,0.008581914938986301,0.33946847915649414,0.0003,,
,,0.015139652416110039,,38.54773712158203,70000,69899,,,0.008467482402920723,-0.18957117199897766,0.0003,100.0,-36.124565000000004
1915,-38.28173295999999,,36,,70000,,700,100.0,,,,,
1919,-38.43137836,0.01437329314649105,36,38.66856384277344,70400,70299,704,100.0,0.008470511063933372,-0.6655036807060242,0.0003,,
,,0.012818001210689545,,38.74090576171875,70500,70399,,,0.008475476875901222,0.6853273510932922,0.0003,100.0,-36.76051684
1932,-38.19352216,0.01490192674100399,36,37.948753356933594,70800,70699,708,100.0,0.008524933829903603,1.6586663722991943,0.0003,,
,,0.01465716864913702,,38.75361251831055,71000,70899,,,0.008541510440409184,-0.23472809791564941,0.0003,100.0,-36.01160816000001
1944,-38.05529003,0.01839444972574711,36,38.55363464355469,71200,71099,712,100.0,0.008522414602339268,-0.3605058193206787,0.0003,,
,,0.014148825779557228,,38.75393295288086,71500,71399,,,0.008462388999760151,0.2187604159116745,0.0003,100.0,-35.89852406
1957,-38.07188876,0.021008141338825226,36,38.935482025146484,71600,71499,716,100.0,0.008447222411632538,-1.3265571594238281,0.0003,,
,,0.01229877956211567,,38.82533645629883,72000,71899,,,0.008445876650512218,0.6167639493942261,0.0003,100.0,-36.262997139999996
1969,-38.050994779999996,,36,,72000,,720,100.0,,,,,
1974,-37.64374434,0.01159825548529625,36,39.00496292114258,72400,72299,724,100.0,0.008543087169528008,-0.33790749311447144,0.0003,,
,,0.017315490171313286,,38.62995147705078,72500,72399,,,0.00854447204619646,0.9125970005989075,0.0003,100.0,-36.10814906
1986,-37.532240259999995,0.012333037331700325,36,38.02648162841797,72800,72699,728,100.0,0.008557209745049477,1.2565791606903076,0.0003,,
,,0.021548816934227943,,39.08308029174805,73000,72899,,,0.008574769832193851,1.3782488107681274,0.0003,100.0,-35.957156700000006
1999,-37.77688747,0.01824215054512024,36,39.12102127075195,73200,73099,732,100.0,0.008632434532046318,-0.5302965641021729,0.0003,,
,,0.015498526394367218,,38.72193908691406,73500,73399,,,0.008558523841202259,0.40048179030418396,0.0003,100.0,-35.94752164
2011,-37.95665107,0.012690380215644836,36,38.5246467590332,73600,73499,736,100.0,0.008605708368122578,0.6551601886749268,0.0003,,
,,0.013170655816793442,,38.89836120605469,74000,73899,,,0.008532929234206676,0.28014689683914185,0.0003,100.0,-36.340407580000004
2024,-38.20574909,,36,,74000,,740,100.0,,,,,
2029,-38.14238271999999,0.013826820999383926,36,38.52507400512695,74400,74299,744,100.0,0.008537886664271355,0.7109144926071167,0.0003,,
,,0.01316328626126051,,39.08793258666992,74500,74399,,,0.008516970090568066,-1.4946928024291992,0.0003,100.0,-35.965193840000005
2041,-38.165486259999994,0.015421636402606964,36,39.18882369995117,74800,74699,748,100.0,0.008558837696909904,-1.7321856021881104,0.0003,,
,,0.0154091976583004,,38.98188781738281,75000,74899,,,0.008584919385612011,0.0566655695438385,0.0003,100.0,-36.1347794
2054,-38.13132144,0.012798650190234184,36,39.280029296875,75200,75099,752,100.0,0.008554868400096893,0.16655924916267395,0.0003,,
,,0.016334794461727142,,39.49873352050781,75500,75399,,,0.008563883602619171,0.2067878693342209,0.0003,100.0,-35.42130574
2066,-38.1222795,0.012172343209385872,36,39.41322326660156,75600,75499,756,100.0,0.008585971780121326,-1.8801851272583008,0.0003,,
,,0.010679582133889198,,38.95884704589844,76000,75899,,,0.008591549471020699,0.44625574350357056,0.0003,100.0,-35.00103336
2079,-38.112898369999996,,36,,76000,,760,100.0,,,,,
2083,-37.487309069999995,0.015044806525111198,36,38.72890853881836,76400,76299,764,100.0,0.008490965701639652,0.5749605894088745,0.0003,,
,,0.0160042904317379,,39.49519729614258,76500,76399,,,0.00846058502793312,-1.3788750171661377,0.0003,100.0,-35.74515468
2096,-37.334193830000004,0.0144736897200346,36,38.462196350097656,76800,76699,768,100.0,0.00846132356673479,1.5638025999069214,0.0003,,
,,0.019588347524404526,,38.70120620727539,77000,76899,,,0.008449086919426918,0.44924113154411316,0.0003,100.0,-35.928251
2109,-37.03674594,0.013932113535702229,36,39.353599548339844,77200,77099,772,100.0,0.008499953895807266,-0.6163429021835327,0.0003,,
,,0.012905814684927464,,39.20195770263672,77500,77399,,,0.00855320319533348,-2.3583269119262695,0.0003,100.0,-35.40730842
2121,-36.90734095,0.013660335913300514,36,39.075469970703125,77600,77499,776,100.0,0.008442788384854794,-0.3875236213207245,0.0003,,
,,0.01418900117278099,,38.52163314819336,78000,77899,,,0.008541559800505638,-0.8694283962249756,0.0003,100.0,-36.748466119999996
2133,-36.883068339999994,,36,,78000,,780,100.0,,,,,
2138,-36.75824601,0.011642184108495712,36,39.12388610839844,78400,78299,784,100.0,0.008593053556978703,0.4579247236251831,0.0003,,
,,0.012987833470106125,,38.87870407104492,78500,78399,,,0.008643501438200474,0.6541298031806946,0.0003,100.0,-36.954019699999996
2151,-37.060819689999995,0.018615597859025,36,39.19163513183594,78800,78699,788,100.0,0.008625361137092113,-0.28820931911468506,0.0003,,
,,0.018265653401613235,,38.36939239501953,79000,78899,,,0.008533812128007412,0.6389002799987793,0.0003,100.0,-36.51877814
2163,-36.866740629999995,0.01337888091802597,36,39.04410171508789,79200,79099,792,100.0,0.008533380925655365,-0.7350859642028809,0.0003,,
,,0.018625130876898766,,39.46194076538086,79500,79399,,,0.008541290648281574,0.7191953659057617,0.0003,100.0,-35.30723338
2175,-36.75844604,0.015319262631237507,36,39.3414306640625,79600,79499,796,100.0,0.008603123016655445,-0.2987956702709198,0.0003,,
,,0.012939314357936382,,38.95854187011719,80000,79899,,,0.008603430353105068,-0.3855034112930298,0.0003,100.0,-34.66996014
2188,-37.263530779999996,,36,,80000,,800,100.0,,,,,
2193,-37.070551179999995,0.015431172214448452,36,38.688316345214844,80400,80299,804,100.0,0.008471990004181862,-0.7703580856323242,0.0003,,
,,0.016785504296422005,,39.37528610229492,80500,80399,,,0.008563165552914143,-0.07638610899448395,0.0003,100.0,-36.7745195
2205,-37.15003814999999,0.0126377884298563,36,39.25740051269531,80800,80699,808,100.0,0.008561789058148861,-1.5037654638290405,0.0003,,
,,0.016934353858232498,,38.86151123046875,81000,80899,,,0.008557572960853577,0.6248211860656738,0.0003,100.0,-35.205312840000005
2217,-37.11452048,0.01593289151787758,36,39.50702667236328,81200,81099,812,100.0,0.008583859540522099,-0.1185535192489624,0.0003,,
,,0.012959606014192104,,39.31815719604492,81500,81399,,,0.008682435378432274,-0.8277617692947388,0.0003,100.0,-36.50446678
2230,-36.9088768,0.015755707398056984,36,39.402366638183594,81600,81499,816,100.0,0.008626113645732403,1.0935659408569336,0.0003,,
,,0.014138538390398026,,39.474609375,82000,81899,,,0.008665026165544987,-1.1930334568023682,0.0003,100.0,-35.84659336
2242,-36.71502034,,36,,82000,,820,100.0,,,,,
2247,-36.74635248,0.018268413841724396,36,39.19912338256836,82400,82299,824,100.0,0.008639554493129253,1.0949974060058594,0.0003,,
,,0.015598708763718605,,39.501922607421875,82500,82399,,,0.008635686710476875,1.861470341682434,0.0003,100.0,-35.22685516
2260,-36.74637078,0.017832744866609573,36,38.994136810302734,82800,82699,828,100.0,0.008716428652405739,0.49851033091545105,0.0003,,
,,0.015927350148558617,,39.443851470947266,83000,82899,,,0.008753244765102863,-1.0423272848129272,0.0003,100.0,-34.840666060000004
