train/learning_rate,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
0.001,548899,,549000,51.64959716796875,,,,0.05955033749341965,,-46.40494254,100.0
0.001,549099,-41.495542910000005,549200,50.91969299316406,100.0,5492,103,0.05144352465867996,5314,,
0.001,549399,,549500,51.52460479736328,,,,0.06677433848381042,,-41.050302980000005,100.0
0.001,549499,-41.58692116,549600,51.18519592285156,100.0,5496,103,0.06222106143832207,5318,,
0.001,549899,,550000,51.28833770751953,,,,0.051619336009025574,,-41.61774776,100.0
,,-41.63728028,550000,,100.0,5500,103,,5323,,
0.001,550299,-41.50808582,550400,52.055503845214844,100.0,5504,103,0.049595803022384644,5325,,
0.001,550399,,550500,51.546844482421875,,,,0.06646257638931274,,-40.11233404000001,100.0
0.001,550699,-41.437073330000004,550800,50.760704040527344,100.0,5508,103,0.050377994775772095,5329,,
0.001,550899,,551000,51.32241439819336,,,,0.06874304264783859,,-40.097781059999996,100.0
0.001,551099,-41.55649964,551200,51.204830169677734,100.0,5512,103,0.06651937961578369,5333,,
0.001,551399,,551500,51.18785095214844,,,,0.04695069044828415,,-40.60912902,100.0
0.001,551499,-41.59427719,551600,51.3287353515625,100.0,5516,103,0.06888962537050247,5338,,
0.001,551899,,552000,51.41384506225586,,,,0.08704720437526703,,-40.08559034,100.0
,,-41.644160920000004,552000,,100.0,5520,103,,5342,,
0.001,552299,-41.68034801999999,552400,50.861698150634766,100.0,5524,103,0.0768042802810669,5344,,
0.001,552399,,552500,51.030242919921875,,,,0.05810162425041199,,-39.213149019999996,100.0
0.001,552699,-41.514801049999996,552800,51.24909210205078,100.0,5528,103,0.05450509488582611,5348,,
0.001,552899,,553000,51.311302185058594,,,,0.05623149871826172,,-38.50946536,100.0
0.001,553099,-41.42717077,553200,51.62473678588867,100.0,5532,103,0.06917188316583633,5353,,
0.001,553399,,553500,51.57854461669922,,,,0.05882125720381737,,-42.02923884,100.0
0.001,553499,-41.31648872999999,553600,51.19401168823242,100.0,5536,103,0.05493965744972229,5357,,
0.001,553899,,554000,50.576141357421875,,,,0.06284194439649582,,-39.23634846,100.0
,,-41.324756130000004,554000,,100.0,5540,103,,5362,,
0.001,554299,-41.037469120000004,554400,51.22612762451172,100.0,5544,103,0.046328023076057434,5364,,
0.001,554399,,554500,50.64897918701172,,,,0.0649338960647583,,-38.09788613999999,100.0
0.001,554699,-41.196552700000005,554800,50.999717712402344,100.0,5548,103,0.04745229333639145,5368,,
0.001,554899,,555000,50.862815856933594,,,,0.06448173522949219,,-38.75480744,100.0
0.001,555099,-40.56657268,555200,50.531524658203125,100.0,5552,103,0.046433016657829285,5372,,
0.001,555399,,555500,50.44099426269531,,,,0.05649951845407486,,-38.46706072,100.0
0.001,555499,-40.22656225,555600,50.67127990722656,100.0,5556,103,0.05124214291572571,5377,,
0.001,555899,,556000,50.83226013183594,,,,0.06326459348201752,,-37.55170648,100.0
,,-39.79155942,556000,,100.0,5560,103,,5381,,
0.001,556299,-39.511694240000004,556400,50.4969596862793,100.0,5564,103,0.05763480067253113,5383,,
0.001,556399,,556500,50.91762924194336,,,,0.045846905559301376,,-37.424322759999995,100.0
0.001,556699,-39.213192080000006,556800,50.921993255615234,100.0,5568,103,0.048971086740493774,5387,,
0.001,556899,,557000,50.65214920043945,,,,0.04931677132844925,,-37.60678442,100.0
0.001,557099,-38.898028849999996,557200,50.818153381347656,100.0,5572,103,0.07522788643836975,5392,,
0.001,557399,,557500,50.53670120239258,,,,0.0457465723156929,,-38.177695099999994,100.0
0.001,557499,-38.684675760000005,557600,50.336509704589844,100.0,5576,103,0.0738455206155777,5396,,
0.001,557899,,558000,50.67943572998047,,,,0.0505441352725029,,-37.425593320000004,100.0
,,-38.52724439,558000,,100.0,5580,103,,5401,,
0.001,558299,-38.2236816,558400,50.34438705444336,100.0,5584,103,0.05007167533040047,5402,,
0.001,558399,,558500,50.140098571777344,,,,0.05181612819433212,,-36.70481518,100.0
0.001,558699,-37.91291408,558800,50.922908782958984,100.0,5588,103,0.04737071692943573,5407,,
0.001,558899,,559000,50.587059020996094,,,,0.04646170884370804,,-36.33586678,100.0
0.001,559099,-37.936584669999995,559200,50.89202880859375,100.0,5592,103,0.05276530236005783,5411,,
0.001,559399,,559500,50.50788879394531,,,,0.051364101469516754,,-37.38949872,100.0
0.001,559499,-37.809525750000006,559600,50.47238540649414,100.0,5596,103,0.051577143371105194,5416,,
0.001,559899,,560000,50.42018127441406,,,,0.05179069936275482,,-36.72386376,100.0
,,-37.73722968999999,560000,,100.0,5600,103,,5420,,
0.001,560299,-37.673359729999994,560400,50.272789001464844,100.0,5604,103,0.0660870373249054,5422,,
0.001,560399,,560500,50.51985168457031,,,,0.07593028247356415,,-37.389282300000005,100.0
0.001,560699,-37.50260948,560800,50.40987777709961,100.0,5608,103,0.04447834938764572,5426,,
0.001,560899,,561000,50.30827713012695,,,,0.05007048323750496,,-37.23975796,100.0
0.001,561099,-37.34922280999999,561200,51.02991485595703,100.0,5612,103,0.04117467626929283,5431,,
0.001,561399,,561500,50.26432800292969,,,,0.05145537480711937,,-36.91920064000001,100.0
0.001,561499,-37.34041069,561600,50.29507064819336,100.0,5616,103,0.04395675286650658,5435,,
0.001,561899,,562000,49.91783142089844,,,,0.0382876917719841,,-36.909424539999996,100.0
,,-37.06841875999999,562000,,100.0,5620,103,,5440,,
0.001,562299,-36.933837049999994,562400,50.07370376586914,100.0,5624,103,0.06433631479740143,5442,,
0.001,562399,,562500,50.23761749267578,,,,0.04248635470867157,,-37.320284740000005,100.0
0.001,562699,-36.94952221,562800,49.93651580810547,100.0,5628,103,0.09614698588848114,5446,,
0.001,562899,,563000,50.045928955078125,,,,0.047265343368053436,,-37.43338502,100.0
0.001,563099,-36.69856418,563200,50.08894729614258,100.0,5632,103,0.05691717565059662,5450,,
0.001,563399,,563500,50.49961471557617,,,,0.05838405340909958,,-36.71271834,100.0
0.001,563499,-36.62495396,563600,49.69523620605469,100.0,5636,103,0.07876783609390259,5455,,
0.001,563899,,564000,49.9296760559082,,,,0.053476832807064056,,-37.31342102,100.0
,,-36.51046272,564000,,100.0,5640,103,,5459,,
0.001,564299,-36.736495,564400,49.85499954223633,100.0,5644,103,0.04687383770942688,5461,,
0.001,564399,,564500,50.17198181152344,,,,0.04527844488620758,,-36.456723919999995,100.0
0.001,564699,-36.371778680000006,564800,50.21833801269531,100.0,5648,103,0.06595442444086075,5465,,
0.001,564899,,565000,49.893951416015625,,,,0.05799461901187897,,-36.646714640000006,100.0
0.001,565099,-36.491674880000005,565200,50.20968246459961,100.0,5652,103,0.04444565996527672,5470,,
0.001,565399,,565500,50.432029724121094,,,,0.07547518610954285,,-36.762903,100.0
0.001,565499,-36.71834149,565600,50.02314376831055,100.0,5656,103,0.05022662878036499,5474,,
0.001,565899,,566000,49.78746032714844,,,,0.05507204681634903,,-35.82233338,100.0
,,-36.635075230000005,566000,,100.0,5660,103,,5478,,
0.001,566299,-36.69520782,566400,49.636688232421875,100.0,5664,103,0.03663172200322151,5480,,
0.001,566399,,566500,50.340938568115234,,,,0.05004125088453293,,-36.91352808,100.0
0.001,566699,-36.76681582,566800,50.16149139404297,100.0,5668,103,0.06734611093997955,5485,,
0.001,566899,,567000,50.553958892822266,,,,0.04239822179079056,,-36.49129834,100.0
0.001,567099,-36.892764050000004,567200,50.12726593017578,100.0,5672,103,0.036729685962200165,5489,,
0.001,567399,,567500,49.53565979003906,,,,0.04533945769071579,,-36.02869388,100.0
0.001,567499,-36.80209955,567600,49.48464584350586,100.0,5676,103,0.04114771634340286,5493,,
0.001,567899,,568000,49.94104766845703,,,,0.04025736451148987,,-36.738020979999995,100.0
,,-36.643927989999995,568000,,100.0,5680,103,,5498,,
0.001,568299,-36.70630273,568400,49.61107635498047,100.0,5684,103,0.044592611491680145,5500,,
0.001,568399,,568500,50.19249725341797,,,,0.04588284343481064,,-35.3158824,100.0
0.001,568699,-36.5468798,568800,50.02671432495117,100.0,5688,103,0.04889899492263794,5504,,
0.001,568899,,569000,49.567726135253906,,,,0.043294668197631836,,-36.54252274,100.0
0.001,569099,-36.44277925,569200,49.536376953125,100.0,5692,103,0.05580224469304085,5508,,
0.001,569399,,569500,49.59068298339844,,,,0.03862635791301727,,-36.5483404,100.0
0.001,569499,-36.28204496,569600,49.61356735229492,100.0,5696,103,0.03643722087144852,5513,,
0.001,569899,,570000,49.324928283691406,,,,0.05447958782315254,,-37.385687,100.0
,,-36.23944531,570000,,100.0,5700,103,,5517,,
0.001,570299,-36.25089765,570400,49.847129821777344,100.0,5704,103,0.05968799442052841,5519,,
0.001,570399,,570500,49.87542724609375,,,,0.049816444516181946,,-35.97145586,100.0
0.001,570699,-36.25266903,570800,49.93566131591797,100.0,5708,103,0.044569093734025955,5523,,
0.001,570899,,571000,49.42473602294922,,,,0.048732832074165344,,-35.53760742,100.0
0.001,571099,-36.25322242,571200,49.97685241699219,100.0,5712,103,0.04353693127632141,5528,,
0.001,571399,,571500,49.48457717895508,,,,0.06547863781452179,,-36.75047456,100.0
0.001,571499,-36.02864644,571600,49.05796813964844,100.0,5716,103,0.04504375904798508,5532,,
0.001,571899,,572000,50.08013916015625,,,,0.07401727885007858,,-36.32831854,100.0
,,-36.12351787,572000,,100.0,5720,103,,5536,,
0.001,572299,-36.15535644,572400,49.674461364746094,100.0,5724,103,0.04694554954767227,5538,,
0.001,572399,,572500,48.916534423828125,,,,0.07455940544605255,,-36.575612740000004,100.0
0.001,572699,-35.989212030000004,572800,48.98667907714844,100.0,5728,103,0.08191460371017456,5543,,
0.001,572899,,573000,49.32562255859375,,,,0.04545513540506363,,-37.234769299999996,100.0
0.001,573099,-36.017142549999996,573200,48.77684783935547,100.0,5732,103,0.04634999856352806,5547,,
0.001,573399,,573500,49.44999694824219,,,,0.07859890162944794,,-36.93554818,100.0
0.001,573499,-36.083364499999995,573600,49.81733703613281,100.0,5736,103,0.04576064646244049,5551,,
0.001,573899,,574000,49.862823486328125,,,,0.044321995228528976,,-36.6953846,100.0
,,-35.93701153000001,574000,,100.0,5740,103,,5556,,
0.001,574299,-35.65396377,574400,49.48430633544922,100.0,5744,103,0.05448971688747406,5557,,
0.001,574399,,574500,49.41883850097656,,,,0.04882151633501053,,-37.614766319999994,100.0
0.001,574699,-35.94735412,574800,49.20686340332031,100.0,5748,103,0.035280950367450714,5562,,
0.001,574899,,575000,48.94713592529297,,,,0.045710764825344086,,-37.269411420000004,100.0
0.001,575099,-35.90960519,575200,49.26910400390625,100.0,5752,103,0.044179171323776245,5566,,
0.001,575399,,575500,49.38719177246094,,,,0.0789034366607666,,-37.48531456,100.0
0.001,575499,-35.610391920000005,575600,49.06776809692383,100.0,5756,103,0.062406305223703384,5571,,
0.001,575899,,576000,49.52433776855469,,,,0.05927806347608566,,-37.67563616,100.0
,,-35.690355440000005,576000,,100.0,5760,103,,5575,,
0.001,576299,-35.61632655,576400,49.286468505859375,100.0,5764,103,0.0789659321308136,5577,,
0.001,576399,,576500,49.04388427734375,,,,0.05406593158841133,,-38.33196132,100.0
0.001,576699,-35.710951200000004,576800,48.710113525390625,100.0,5768,103,0.0655386745929718,5581,,
0.001,576899,,577000,49.868003845214844,,,,0.05465667322278023,,-39.32887376,100.0
0.001,577099,-35.77857334000001,577200,49.16034698486328,100.0,5772,103,0.07401792705059052,5586,,
0.001,577399,,577500,49.384700775146484,,,,0.0657622441649437,,-40.10998134,100.0
0.001,577499,-35.92214952999999,577600,49.16941833496094,100.0,5776,103,0.056286297738552094,5590,,
0.001,577899,,578000,49.00099563598633,,,,0.05179672688245773,,-38.72008306,100.0
,,-35.96228397,578000,,100.0,5780,103,,5594,,
0.001,578299,-36.15416785,578400,48.649322509765625,100.0,5784,103,0.06179333105683327,5596,,
0.001,578399,,578500,48.635169982910156,,,,0.06240880861878395,,-39.87426528,100.0
0.001,578699,-36.38708320999999,578800,48.556861877441406,100.0,5788,103,0.05978594720363617,5601,,
0.001,578899,,579000,48.64752960205078,,,,0.058135174214839935,,-39.08237096,100.0
0.001,579099,-36.42296942,579200,49.16143035888672,100.0,5792,103,0.06915365904569626,5605,,
0.001,579399,,579500,49.03504180908203,,,,0.07312093675136566,,-39.33957234,100.0
0.001,579499,-36.718499099999995,579600,49.1737060546875,100.0,5796,103,0.0719214677810669,5609,,
0.001,579899,,580000,49.00220489501953,,,,0.06439420580863953,,-38.5594867,100.0
,,-36.58716647,580000,,100.0,5800,103,,5614,,
0.001,580299,-36.67630228,580400,48.46673583984375,100.0,5804,103,0.059491101652383804,5616,,
0.001,580399,,580500,48.82876205444336,,,,0.07486148178577423,,-38.939658619999996,100.0
0.001,580699,-36.97055656,580800,48.616844177246094,100.0,5808,103,0.06097746267914772,5620,,
0.001,580899,,581000,48.746665954589844,,,,0.06710094213485718,,-39.84545324,100.0
0.001,581099,-37.07566571,581200,48.62187576293945,100.0,5812,103,0.06671968102455139,5624,,
0.001,581399,,581500,48.80989074707031,,,,0.06712578237056732,,-40.15879052,100.0
0.001,581499,-37.37531422,581600,49.02188491821289,100.0,5816,103,0.07112156599760056,5629,,
0.001,581899,,582000,48.843902587890625,,,,0.13371844589710236,,-39.744015520000005,100.0
,,-37.572919819999996,582000,,100.0,5820,103,,5633,,
0.001,582299,-37.566714329999996,582400,49.1995964050293,100.0,5824,103,0.09933675825595856,5635,,
0.001,582399,,582500,49.106109619140625,,,,0.12578071653842926,,-39.1162963,100.0
0.001,582699,-37.595345599999995,582800,49.20547103881836,100.0,5828,103,0.08313673734664917,5639,,
0.001,582899,,583000,48.62042999267578,,,,0.0640985444188118,,-38.9356325,100.0
0.001,583099,-37.61533251,583200,48.59624481201172,100.0,5832,103,0.10672085732221603,5644,,
0.001,583399,,583500,48.89324951171875,,,,0.07667172700166702,,-39.97889763999999,100.0
0.001,583499,-37.700051439999996,583600,48.63395309448242,100.0,5836,103,0.0915963351726532,5648,,
0.001,583899,,584000,49.41820526123047,,,,0.08905532956123352,,-40.01665988,100.0
,,-38.04130299,584000,,100.0,5840,103,,5653,,
0.001,584299,-38.56687941,584400,49.02323913574219,100.0,5844,103,0.07338517904281616,5654,,
0.001,584399,,584500,48.7354850769043,,,,0.0945957601070404,,-43.45375038,100.0
0.001,584699,-38.75592586,584800,48.43266296386719,100.0,5848,103,0.07601125538349152,5659,,
0.001,584899,,585000,49.098819732666016,,,,0.0803891271352768,,-42.658605820000005,100.0
0.001,585099,-38.81994115,585200,48.90428924560547,100.0,5852,103,0.08130994439125061,5663,,
0.001,585399,,585500,49.029258728027344,,,,0.09124693274497986,,-41.72469282,100.0
0.001,585499,-39.223025410000005,585600,48.500526428222656,100.0,5856,103,0.08054864406585693,5668,,
0.001,585899,,586000,48.80931091308594,,,,0.0808863490819931,,-42.126671079999994,100.0
,,-39.64727834,586000,,100.0,5860,103,,5672,,
0.001,586299,-39.844307150000006,586400,48.91008377075195,100.0,5864,103,0.08517807722091675,5674,,
0.001,586399,,586500,48.951812744140625,,,,0.06736882030963898,,-40.80365278,100.0
0.001,586699,-39.857227740000006,586800,48.805625915527344,100.0,5868,103,0.08027547597885132,5678,,
0.001,586899,,587000,49.01991271972656,,,,0.06406942009925842,,-44.249729540000004,100.0
0.001,587099,-40.09811857,587200,48.603416442871094,100.0,5872,103,0.05914657190442085,5683,,
0.001,587399,,587500,49.12879943847656,,,,0.08637426793575287,,-44.86563692,100.0
0.001,587499,-40.418660089999996,587600,48.592681884765625,100.0,5876,103,0.07280663400888443,5687,,
0.001,587899,,588000,48.873779296875,,,,0.07993968576192856,,-41.82215942,100.0
,,-40.65638419,588000,,100.0,5880,103,,5691,,
0.001,588299,-40.693238769999994,588400,49.244361877441406,100.0,5884,103,0.07274900376796722,5693,,
0.001,588399,,588500,48.621971130371094,,,,0.08363813906908035,,-39.68512694,100.0
0.001,588699,-40.90188932,588800,49.05760192871094,100.0,5888,103,0.08177897334098816,5698,,
0.001,588899,,589000,49.46229934692383,,,,0.1179046705365181,,-42.16059837999999,100.0
0.001,589099,-41.19777661,589200,48.81718444824219,100.0,5892,103,0.07468671351671219,5702,,
0.001,589399,,589500,49.786285400390625,,,,0.10403431206941605,,-42.94097098000001,100.0
0.001,589499,-41.11015032999999,589600,48.652320861816406,100.0,5896,103,0.1087803989648819,5707,,
0.001,589899,,590000,49.21405792236328,,,,0.08927533030509949,,-43.56845163999999,100.0
,,-41.33507289999999,590000,,100.0,5900,103,,5711,,
0.001,590299,-41.85891391,590400,48.88861846923828,100.0,5904,103,0.1327526569366455,5713,,
0.001,590399,,590500,49.37725830078125,,,,0.09359423816204071,,-44.267649600000006,100.0
0.001,590699,-42.17520789,590800,49.30155944824219,100.0,5908,103,0.14731667935848236,5717,,
0.001,590899,,591000,48.913604736328125,,,,0.14216341078281403,,-43.87806377999999,100.0
0.001,591099,-42.08391089999999,591200,49.39105987548828,100.0,5912,103,0.09714407473802567,5722,,
0.001,591399,,591500,49.15049743652344,,,,0.1043018251657486,,-42.5217759,100.0
0.001,591499,-42.253405949999994,591600,49.29344940185547,100.0,5916,103,0.12397968769073486,5726,,
0.001,591899,,592000,49.53779983520508,,,,0.15225231647491455,,-41.42319324,100.0
,,-42.422083009999994,592000,,100.0,5920,103,,5730,,
0.001,592299,-42.719106520000004,592400,48.761802673339844,100.0,5924,103,0.0794636607170105,5732,,
0.001,592399,,592500,48.95903396606445,,,,0.07997064292430878,,-42.02993712000001,100.0
0.001,592699,-42.965290499999995,592800,49.274139404296875,100.0,5928,103,0.0944335013628006,5737,,
0.001,592899,,593000,48.827232360839844,,,,0.07753691077232361,,-42.135406919999994,100.0
0.001,593099,-43.22581158999999,593200,49.173648834228516,100.0,5932,103,0.09201493859291077,5741,,
0.001,593399,,593500,48.877899169921875,,,,0.08614403009414673,,-44.17300928,100.0
0.001,593499,-43.2745417,593600,49.16960144042969,100.0,5936,103,0.0870160460472107,5745,,
0.001,593899,,594000,49.00239562988281,,,,0.06775453686714172,,-41.37723726,100.0
,,-43.23491082,594000,,100.0,5940,103,,5750,,
0.001,594299,-43.07120958,594400,49.20989227294922,100.0,5944,103,0.09140771627426147,5752,,
0.001,594399,,594500,49.280757904052734,,,,0.08761762827634811,,-40.88415296,100.0
0.001,594699,-42.82495182,594800,49.191192626953125,100.0,5948,103,0.06885591894388199,5756,,
0.001,594899,,595000,49.63191223144531,,,,0.07633379101753235,,-42.233135020000006,100.0
0.001,595099,-42.908172799999996,595200,48.764766693115234,100.0,5952,103,0.062451113015413284,5760,,
0.001,595399,,595500,48.95695495605469,,,,0.06579229235649109,,-43.54640408000001,100.0
0.001,595499,-42.99031636000001,595600,49.352928161621094,100.0,5956,103,0.057018037885427475,5765,,
0.001,595899,,596000,49.664833068847656,,,,0.06944705545902252,,-43.853025859999995,100.0
,,-42.94190618,596000,,100.0,5960,103,,5769,,
0.001,596299,-43.03348015,596400,49.21051025390625,100.0,5964,103,0.08765259385108948,5771,,
0.001,596399,,596500,49.050323486328125,,,,0.08226677775382996,,-42.89555506000001,100.0
0.001,596699,-43.258962800000006,596800,49.38257598876953,100.0,5968,103,0.10154149681329727,5775,,
0.001,596899,,597000,48.88788604736328,,,,0.07190068066120148,,-44.616257180000005,100.0
0.001,597099,-43.22732626,597200,49.58393096923828,100.0,5972,103,0.07702401280403137,5780,,
0.001,597399,,597500,49.22484588623047,,,,0.059002604335546494,,-44.48469112,100.0
0.001,597499,-43.33686191000001,597600,49.768646240234375,100.0,5976,103,0.07966838032007217,5784,,
0.001,597899,,598000,49.27550506591797,,,,0.08587232232093811,,-43.66003642,100.0
,,-43.36019612999999,598000,,100.0,5980,103,,5789,,
0.001,598299,-43.60980987000001,598400,49.79077911376953,100.0,5984,103,0.08168374001979828,5790,,
0.001,598399,,598500,49.885841369628906,,,,0.07713140547275543,,-43.87523120000001,100.0
0.001,598699,-43.566768829999994,598800,50.13764953613281,100.0,5988,103,0.07440704107284546,5795,,
0.001,598899,,599000,49.53662872314453,,,,0.125421404838562,,-45.93933725999998,100.0
0.001,599099,-43.545120690000005,599200,49.9770393371582,100.0,5992,103,0.08722086250782013,5799,,
0.001,599399,,599500,49.75299835205078,,,,0.08538000285625458,,-44.15996630000001,100.0
0.001,599499,-43.547514819999996,599600,49.577247619628906,100.0,5996,103,0.07938800007104874,5804,,
0.001,599899,,600000,49.349578857421875,,,,0.05282626673579216,,-44.840007099999994,100.0
,,-43.708925810000004,600000,,100.0,6000,103,,5808,,
0.001,600299,-43.54932142999999,600400,49.897056579589844,100.0,6004,103,0.06382261216640472,5810,,
0.001,600399,,600500,49.75958251953125,,,,0.0687456727027893,,-47.34575026,100.0
0.001,600699,-43.33303636000001,600800,49.434417724609375,100.0,6008,103,0.058319754898548126,5814,,
0.001,600899,,601000,49.371337890625,,,,0.0724208652973175,,-47.46513524000001,100.0
0.001,601099,-43.580744020000004,601200,49.2180061340332,100.0,6012,103,0.06889887154102325,5819,,
0.001,601399,,601500,49.655555725097656,,,,0.06177437677979469,,-45.92678756000001,100.0
0.001,601499,-43.336924550000006,601600,49.31336975097656,100.0,6016,103,0.06200586259365082,5823,,
0.001,601899,,602000,50.201904296875,,,,0.07195568829774857,,-43.473093799999994,100.0
,,-43.21979967,602000,,100.0,6020,103,,5827,,
0.001,602299,-43.30370168999999,602400,50.011077880859375,100.0,6024,103,0.08264020085334778,5829,,
0.001,602399,,602500,49.67499542236328,,,,0.05691800266504288,,-46.25386984,100.0
0.001,602699,-43.71670477999999,602800,49.70695114135742,100.0,6028,103,0.06507234275341034,5834,,
0.001,602899,,603000,49.57871627807617,,,,0.06959068775177002,,-49.264507079999994,100.0
0.001,603099,-44.06239448,603200,49.856529235839844,100.0,6032,103,0.08102232217788696,5838,,
0.001,603399,,603500,49.43467330932617,,,,0.09040665626525879,,-46.75639258,100.0
0.001,603499,-44.44797564,603600,50.04673767089844,100.0,6036,103,0.06844804435968399,5842,,
0.001,603899,,604000,49.888275146484375,,,,0.07282711565494537,,-42.86029139999999,100.0
,,-44.439487880000016,604000,,100.0,6040,103,,5847,,
0.001,604299,-44.35433179,604400,49.97721481323242,100.0,6044,103,0.06717167794704437,5849,,
0.001,604399,,604500,49.7169303894043,,,,0.0856865793466568,,-48.337885740000004,100.0
0.001,604699,-44.56726093000001,604800,50.24558639526367,100.0,6048,103,0.05880206823348999,5853,,
0.001,604899,,605000,50.153114318847656,,,,0.07119563221931458,,-44.99864114000001,100.0
0.001,605099,-44.706770850000005,605200,49.93902587890625,100.0,6052,103,0.0704047754406929,5857,,
0.001,605399,,605500,50.136905670166016,,,,0.059025075286626816,,-45.316683219999994,100.0
0.001,605499,-44.55677428,605600,50.11457824707031,100.0,6056,103,0.06537032872438431,5862,,
0.001,605899,,606000,49.87763977050781,,,,0.06346257030963898,,-45.38692355999999,100.0
,,-44.48756051,606000,,100.0,6060,103,,5866,,
0.001,606299,-44.45421968000001,606400,49.573944091796875,100.0,6064,103,0.07151806354522705,5868,,
0.001,606399,,606500,50.26690673828125,,,,0.04600027948617935,,-42.35374686,100.0
0.001,606699,-44.549139260000004,606800,50.02943420410156,100.0,6068,103,0.08167713135480881,5872,,
0.001,606899,,607000,50.03620147705078,,,,0.05802634358406067,,-41.70800096,100.0
0.001,607099,-44.65393420999999,607200,49.68050003051758,100.0,6072,103,0.06483211368322372,5877,,
0.001,607399,,607500,50.03936004638672,,,,0.06069822981953621,,-40.79928888,100.0
0.001,607499,-44.21254757,607600,49.773170471191406,100.0,6076,103,0.07781581580638885,5881,,
0.001,607899,,608000,50.73039245605469,,,,0.048175062984228134,,-41.29698378,100.0
,,-43.98813821000001,608000,,100.0,6080,103,,5885,,
0.001,608299,-43.69982448,608400,49.97066116333008,100.0,6084,103,0.05420751869678497,5887,,
0.001,608399,,608500,49.628875732421875,,,,0.07295319437980652,,-40.83740696,100.0
0.001,608699,-43.50111785,608800,49.995384216308594,100.0,6088,103,0.05463685840368271,5892,,
0.001,608899,,609000,50.12684631347656,,,,0.055868394672870636,,-40.58105418,100.0
0.001,609099,-43.36088662,609200,49.74942398071289,100.0,6092,103,0.04946703463792801,5896,,
0.001,609399,,609500,49.47300720214844,,,,0.05873854458332062,,-39.42942156000001,100.0
0.001,609499,-43.49918101,609600,49.98493957519531,100.0,6096,103,0.06383322924375534,5900,,
0.001,609899,,610000,49.191436767578125,,,,0.0636904239654541,,-38.76668742,100.0
,,-43.305622,610000,,100.0,6100,103,,5905,,
0.001,610299,-42.89243045999999,610400,49.582420349121094,100.0,6104,103,0.05012688785791397,5907,,
0.001,610399,,610500,50.01469039916992,,,,0.039781153202056885,,-39.02290158,100.0
0.001,610699,-42.6072768,610800,49.396087646484375,100.0,6108,103,0.057459987699985504,5911,,
0.001,610899,,611000,49.761741638183594,,,,0.058653272688388824,,-37.56155572,100.0
0.001,611099,-42.60432976,611200,49.889610290527344,100.0,6112,103,0.04362417384982109,5915,,
0.001,611399,,611500,49.38561248779297,,,,0.05371003597974777,,-38.70763086,100.0
0.001,611499,-42.53332688999999,611600,49.55765914916992,100.0,6116,103,0.05682205781340599,5920,,
0.001,611899,,612000,49.705570220947266,,,,0.05046262964606285,,-38.76090740000001,100.0
,,-42.332126290000005,612000,,100.0,6120,103,,5924,,
0.001,612299,-41.98494812999999,612400,49.706642150878906,100.0,6124,103,0.055427759885787964,5926,,
0.001,612399,,612500,49.23807907104492,,,,0.05763914808630943,,-38.59375708,100.0
0.001,612699,-41.376289539999995,612800,49.68404769897461,100.0,6128,103,0.05345006287097931,5930,,
0.001,612899,,613000,49.26851272583008,,,,0.05791321396827698,,-38.58564762,100.0
0.001,613099,-40.88110104,613200,49.36067581176758,100.0,6132,103,0.04447981342673302,5935,,
0.001,613399,,613500,49.826988220214844,,,,0.06770865619182587,,-38.63583448,100.0
0.001,613499,-40.36332398,613600,49.423885345458984,100.0,6136,103,0.0476398691534996,5939,,
0.001,613899,,614000,49.724971771240234,,,,0.06006286293268204,,-38.6559638,100.0
,,-40.19055532,614000,,100.0,6140,103,,5943,,
0.001,614299,-40.00105659,614400,49.487239837646484,100.0,6144,103,0.05400256812572479,5945,,
0.001,614399,,614500,49.609519958496094,,,,0.05621737614274025,,-38.29799886,100.0
0.001,614699,-39.74378506000001,614800,49.405311584472656,100.0,6148,103,0.04972492903470993,5950,,
0.001,614899,,615000,49.415618896484375,,,,0.060019366443157196,,-38.47265922,100.0
0.001,615099,-39.48588265,615200,48.99402618408203,100.0,6152,103,0.05596321448683739,5954,,
0.001,615399,,615500,49.01543426513672,,,,0.0749865174293518,,-38.846326760000004,100.0
0.001,615499,-39.4417586,615600,49.648433685302734,100.0,6156,103,0.05722508579492569,5958,,
0.001,615899,,616000,48.892845153808594,,,,0.08085833489894867,,-38.328213,100.0
,,-39.21093176,616000,,100.0,6160,103,,5963,,
0.001,616299,-38.93255822,616400,49.30824279785156,100.0,6164,103,0.04914819449186325,5965,,
0.001,616399,,616500,49.487518310546875,,,,0.061481211334466934,,-38.23648522,100.0
0.001,616699,-38.65460177,616800,49.95758819580078,100.0,6168,103,0.04687582701444626,5969,,
0.001,616899,,617000,49.47809600830078,,,,0.042655833065509796,,-38.49642386000001,100.0
0.001,617099,-38.39088154,617200,49.29160690307617,100.0,6172,103,0.07544095814228058,5973,,
0.001,617399,,617500,49.189605712890625,,,,0.06298162788152695,,-36.86701854,100.0
0.001,617499,-38.366858539999996,617600,49.373512268066406,100.0,6176,103,0.051889315247535706,5978,,
0.001,617899,,618000,49.40033721923828,,,,0.0587582066655159,,-39.254301440000006,100.0
,,-38.45802704,618000,,100.0,6180,103,,5982,,
0.001,618299,-38.26523636,618400,49.71062469482422,100.0,6184,103,0.03993108496069908,5984,,
