time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,time/fps,train/actor_loss,time/total_timesteps,train/n_updates,time/episodes,rollout/ep_len_mean,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1321,-42.42509926,0.0157049261033535,36,34.150962829589844,48400,48299,484,100.0,0.007595546077936888,0.23522412776947021,0.0003,,
,,0.014477578923106194,,34.13243103027344,48500,48399,,,0.007547351531684399,1.1159735918045044,0.0003,100.0,-38.14553148
1334,-42.47178314,0.019916951656341553,36,33.90642547607422,48800,48699,488,100.0,0.007543293293565512,-0.3811582028865814,0.0003,,
,,0.02044399082660675,,34.05427551269531,49000,48899,,,0.007507978938519955,-1.018133521080017,0.0003,100.0,-39.40174478
1346,-42.38462464,0.019088266417384148,36,34.468994140625,49200,49099,492,100.0,0.007509497459977865,0.6924388408660889,0.0003,,
,,0.016165902838110924,,34.792633056640625,49500,49399,,,0.007547125220298767,0.4690573513507843,0.0003,100.0,-36.85443828
1359,-42.65724558,0.016212772578001022,36,34.68227767944336,49600,49499,496,100.0,0.007554534822702408,-0.6872155666351318,0.0003,,
,,0.018468031659722328,,34.84016418457031,50000,49899,,,0.007458174135535955,-0.3166581094264984,0.0003,100.0,-37.074960540000006
1371,-42.613627240000014,,36,,50000,,500,100.0,,,,,
1376,-42.32270887,0.02199116349220276,36,34.486534118652344,50400,50299,504,100.0,0.007444767747074366,1.3559893369674683,0.0003,,
,,0.01956034265458584,,34.79695129394531,50500,50399,,,0.007458159700036049,-1.5305626392364502,0.0003,100.0,-37.72565064
1388,-42.44331888999999,0.019707055762410164,36,34.88629913330078,50800,50699,508,100.0,0.007417996414005756,-0.9524814486503601,0.0003,,
,,0.01924244873225689,,34.66123962402344,51000,50899,,,0.007449175231158733,0.5019432306289673,0.0003,100.0,-38.96341866
1401,-42.47264904000001,0.012847232632339,36,35.013648986816406,51200,51099,512,100.0,0.007447065319865942,0.34226250648498535,0.0003,,
,,0.023296216502785683,,35.59869384765625,51500,51399,,,0.007468715310096741,-1.1238751411437988,0.0003,100.0,-36.29522466
1414,-42.28484413,0.024767909198999405,36,35.16429901123047,51600,51499,516,100.0,0.0073879556730389595,-1.2279963493347168,0.0003,,
,,0.015310345217585564,,35.22541809082031,52000,51899,,,0.007351966574788094,-0.2338620126247406,0.0003,100.0,-36.47092072
1426,-42.16888800000001,,36,,52000,,520,100.0,,,,,
1431,-42.26147932,0.014727502129971981,36,34.818450927734375,52400,52299,524,100.0,0.007363281212747097,1.3924243450164795,0.0003,,
,,0.017305854707956314,,34.91196060180664,52500,52399,,,0.007367632817476988,1.3671789169311523,0.0003,100.0,-36.606135359999996
1444,-42.36189687000001,0.016735229641199112,36,35.23799514770508,52800,52699,528,100.0,0.007403409108519554,-0.521548330783844,0.0003,,
,,0.014731589704751968,,35.051109313964844,53000,52899,,,0.007420129608362913,-0.9586488008499146,0.0003,100.0,-37.20433936
1456,-42.176076789999996,0.01672709919512272,36,36.04922103881836,53200,53099,532,100.0,0.007467170245945454,-1.354181170463562,0.0003,,
,,0.01777343451976776,,35.955989837646484,53500,53399,,,0.007377251051366329,-0.9902457594871521,0.0003,100.0,-36.80300682000001
1469,-41.291315940000004,0.01582241989672184,36,35.30481719970703,53600,53499,536,100.0,0.007380801253020763,2.2793707847595215,0.0003,,
,,0.02077868953347206,,35.59137725830078,54000,53899,,,0.0073496634140610695,0.17809438705444336,0.0003,100.0,-36.04514602
1481,-40.9199896,,36,,54000,,540,100.0,,,,,
1486,-40.68710239,0.016842175275087357,36,35.84898376464844,54400,54299,544,100.0,0.007297045551240444,-0.4644647240638733,0.0003,,
,,0.020909814164042473,,35.77922821044922,54500,54399,,,0.007305080536752939,0.4630623161792755,0.0003,100.0,-37.203360059999994
1499,-40.54385962,0.01906702294945717,36,35.61794662475586,54800,54699,548,100.0,0.007291428744792938,-1.267141580581665,0.0003,,
,,0.0174083411693573,,35.772125244140625,55000,54899,,,0.007296896073967218,-1.3971922397613525,0.0003,100.0,-45.58984095999999
1511,-40.38163603,0.017586855217814445,36,35.504417419433594,55200,55099,552,100.0,0.00727016432210803,-0.21915516257286072,0.0003,,
,,0.022332437336444855,,35.75990295410156,55500,55399,,,0.00717990193516016,1.5648231506347656,0.0003,100.0,-43.36787752000001
1524,-39.99386026,0.01749999448657036,36,35.480873107910156,55600,55499,556,100.0,0.007227896247059107,1.5915508270263672,0.0003,,
,,0.020293839275836945,,35.978485107421875,56000,55899,,,0.007219330407679081,-0.6340405941009521,0.0003,100.0,-50.7699892
1537,-40.072764189999994,,36,,56000,,560,100.0,,,,,
1541,-39.93166429,0.019123002886772156,36,35.85964584350586,56400,56299,564,100.0,0.007267886307090521,-0.19228696823120117,0.0003,,
,,0.02058095484972,,35.73651885986328,56500,56399,,,0.00731161143630743,0.6450029611587524,0.0003,100.0,-44.8625259
1554,-39.71498277,0.02011862024664879,36,36.016231536865234,56800,56699,568,100.0,0.007202750071883202,-1.7254199981689453,0.0003,,
,,0.01980641484260559,,35.91688537597656,57000,56899,,,0.007255341857671738,0.2740345597267151,0.0003,100.0,-52.72190062
1567,-40.18614887,0.016149429604411125,36,36.703514099121094,57200,57099,572,100.0,0.007236097007989883,0.8531631827354431,0.0003,,
,,0.01432209461927414,,36.421241760253906,57500,57399,,,0.007251332979649305,0.17797040939331055,0.0003,100.0,-51.24523376
1579,-40.14038866,0.022251533344388008,36,35.822021484375,57600,57499,576,100.0,0.00727459229528904,2.209664821624756,0.0003,,
,,0.01995834894478321,,35.9644775390625,58000,57899,,,0.007384595926851034,0.659315824508667,0.0003,100.0,-49.22580144
1592,-40.65715127000001,,36,,58000,,580,100.0,,,,,
1597,-41.53698464,0.019367963075637817,36,36.852989196777344,58400,58299,584,100.0,0.007556926924735308,0.013647496700286865,0.0003,,
,,0.025487011298537254,,35.951820373535156,58500,58399,,,0.007524017244577408,-0.19213905930519104,0.0003,100.0,-50.06829022
1609,-41.903478400000004,0.019387496635317802,36,36.109619140625,58800,58699,588,100.0,0.007545869331806898,0.44073373079299927,0.0003,,
,,0.01383921317756176,,37.037593841552734,59000,58899,,,0.0075833722949028015,-0.21638494729995728,0.0003,100.0,-42.29086446
1621,-42.41335681,0.024952255189418793,36,36.347984313964844,59200,59099,592,100.0,0.007682503666728735,0.3728487491607666,0.0003,,
,,0.01413365826010704,,36.58879089355469,59500,59399,,,0.007767601870000362,1.373569130897522,0.0003,100.0,-41.52211492000001
1634,-42.427201880000005,0.024592187255620956,36,37.19517135620117,59600,59499,596,100.0,0.007797379046678543,-0.28542542457580566,0.0003,,
,,0.02251518703997135,,36.95063400268555,60000,59899,,,0.007767605595290661,-2.0282371044158936,0.0003,100.0,-38.77249234
1646,-42.27640352999999,,36,,60000,,600,100.0,,,,,
1651,-42.555402349999994,0.021657314151525497,36,36.501556396484375,60400,60299,604,100.0,0.00776370195671916,0.5728024244308472,0.0003,,
,,0.01860194280743599,,36.854957580566406,60500,60399,,,0.007774256635457277,0.5779848098754883,0.0003,100.0,-39.42178556
1664,-42.602383120000006,0.02771017700433731,36,37.096107482910156,60800,60699,608,100.0,0.00774499261751771,0.8678942918777466,0.0003,,
,,0.01760873943567276,,36.76966857910156,61000,60899,,,0.007670501712709665,0.11619792878627777,0.0003,100.0,-37.21936662
1676,-42.58503163999999,0.016837766394019127,36,36.790748596191406,61200,61099,612,100.0,0.007691752165555954,0.9289106726646423,0.0003,,
,,0.019623462110757828,,37.02013397216797,61500,61399,,,0.00775036821141839,1.3906559944152832,0.0003,100.0,-37.19516584
1689,-42.64621639999999,0.016621552407741547,36,37.16311264038086,61600,61499,616,100.0,0.007673007436096668,0.3908243477344513,0.0003,,
,,0.015183422714471817,,37.410247802734375,62000,61899,,,0.007751535624265671,0.5728186964988708,0.0003,100.0,-38.521590859999996
1701,-42.95745120000001,,36,,62000,,620,100.0,,,,,
1706,-42.98941685,0.01689998246729374,36,36.333656311035156,62400,62299,624,100.0,0.0076825846917927265,-0.7385173439979553,0.0003,,
,,0.016834713518619537,,37.051734924316406,62500,62399,,,0.007687362842261791,-0.2262330949306488,0.0003,100.0,-38.17697344
1719,-43.002670559999984,0.013212790712714195,36,36.39113235473633,62800,62699,628,100.0,0.007619705982506275,0.9665930271148682,0.0003,,
,,0.02277982048690319,,36.785804748535156,63000,62899,,,0.007621464319527149,0.5649378299713135,0.0003,100.0,-37.28476164
1731,-42.97786214,0.020392904058098793,36,36.803985595703125,63200,63099,632,100.0,0.0075690122321248055,1.3913871049880981,0.0003,,
,,0.018628597259521484,,37.09027862548828,63500,63399,,,0.007583415135741234,-0.2471453845500946,0.0003,100.0,-37.96750838
1744,-42.91927746,0.019906487315893173,36,36.896671295166016,63600,63499,636,100.0,0.007523629814386368,0.26052719354629517,0.0003,,
,,0.017263974994421005,,36.69822692871094,64000,63899,,,0.0075464448891580105,0.9649620652198792,0.0003,100.0,-37.21171142
1756,-42.94233455,,36,,64000,,640,100.0,,,,,
1761,-42.84924303999999,0.018875624984502792,36,36.81792449951172,64400,64299,644,100.0,0.007673468440771103,-0.45380255579948425,0.0003,,
,,0.016084078699350357,,37.4478874206543,64500,64399,,,0.007709024474024773,1.380950927734375,0.0003,100.0,-36.921239719999996
1774,-42.592516020000005,0.019030127674341202,36,37.555702209472656,64800,64699,648,100.0,0.007717627566307783,-1.0046937465667725,0.0003,,
,,0.02339920401573181,,36.57003402709961,65000,64899,,,0.007616995833814144,1.4580068588256836,0.0003,100.0,-37.138092740000005
1786,-42.33536008000001,0.01957710273563862,36,37.43245315551758,65200,65099,652,100.0,0.007632946129888296,-0.16581660509109497,0.0003,,
,,0.017595522105693817,,37.55480194091797,65500,65399,,,0.00758242467418313,0.2505001127719879,0.0003,100.0,-36.638218280000004
1799,-42.37698945,0.023853782564401627,36,37.313720703125,65600,65499,656,100.0,0.007564228028059006,0.32640087604522705,0.0003,,
,,0.018064480274915695,,37.588294982910156,66000,65899,,,0.007566316518932581,-0.3661104440689087,0.0003,100.0,-35.9512793
1812,-42.282398189999995,,36,,66000,,660,100.0,,,,,
1816,-42.501892430000005,0.021679921075701714,36,37.72150421142578,66400,66299,664,100.0,0.007587455678731203,0.6693883538246155,0.0003,,
,,0.025018196552991867,,37.54876708984375,66500,66399,,,0.007586170919239521,-1.043327808380127,0.0003,100.0,-37.49842252
1829,-42.56475984000001,0.02041914314031601,36,37.194244384765625,66800,66699,668,100.0,0.007601085584610701,-0.31569138169288635,0.0003,,
,,0.016736019402742386,,37.55220413208008,67000,66899,,,0.007539646700024605,1.1599857807159424,0.0003,100.0,-36.7364393
1841,-42.38959483000001,0.018589403480291367,36,37.62491226196289,67200,67099,672,100.0,0.007532000076025724,1.4710613489151,0.0003,,
,,0.022100381553173065,,37.60106658935547,67500,67399,,,0.007588088978081942,0.5300376415252686,0.0003,100.0,-36.76980736
1854,-42.203016260000005,0.023269278928637505,36,37.85942077636719,67600,67499,676,100.0,0.007644929923117161,2.097215175628662,0.0003,,
,,0.017626607790589333,,37.482421875,68000,67899,,,0.007580450735986233,-0.7877649068832397,0.0003,100.0,-36.86255528
1866,-41.65526609,,36,,68000,,680,100.0,,,,,
1871,-40.90285609,0.016250263899564743,36,37.921043395996094,68400,68299,684,100.0,0.007613843772560358,0.39174556732177734,0.0003,,
,,0.015650922432541847,,37.784202575683594,68500,68399,,,0.00762832211330533,0.5547993183135986,0.0003,100.0,-36.78617394
1884,-40.297326690000006,0.021194076165556908,36,37.84870147705078,68800,68699,688,100.0,0.007616469170898199,0.3484836220741272,0.0003,,
,,0.015670817345380783,,38.09401321411133,69000,68899,,,0.007645852398127317,0.9357449412345886,0.0003,100.0,-36.39721360000001
1896,-39.68297884,0.015417611226439476,36,37.553009033203125,69200,69099,692,100.0,0.0076153939589858055,-1.092480182647705,0.0003,,
,,0.014711271971464157,,37.721893310546875,69500,69399,,,0.007622852455824614,0.037347882986068726,0.0003,100.0,-37.07352758
1909,-39.44778840000001,0.021062251180410385,36,37.772918701171875,69600,69499,696,100.0,0.007585911080241203,-0.4794616401195526,0.0003,,
,,0.023236580193042755,,37.90251159667969,70000,69899,,,0.007583983242511749,0.4579184651374817,0.0003,100.0,-36.6666516
1922,-39.673557030000005,,36,,70000,,700,100.0,,,,,
1926,-39.59710499,0.012971367686986923,36,37.775917053222656,70400,70299,704,100.0,0.00767201604321599,1.0333060026168823,0.0003,,
,,0.016874974593520164,,37.66346740722656,70500,70399,,,0.007565238047391176,-1.3157463073730469,0.0003,100.0,-36.102232580000006
1939,-39.32141833,0.015352015383541584,36,37.27666473388672,70800,70699,708,100.0,0.00765891931951046,-0.3453826308250427,0.0003,,
,,0.016200803220272064,,37.599849700927734,71000,70899,,,0.00756803760305047,-0.24108611047267914,0.0003,100.0,-36.21683064
1951,-39.460273900000004,0.016335660591721535,36,38.14365768432617,71200,71099,712,100.0,0.007514605298638344,0.11250393092632294,0.0003,,
,,0.020505983382463455,,38.36274719238281,71500,71399,,,0.007591526955366135,-0.9383795261383057,0.0003,100.0,-35.365680760000004
1964,-39.61731187,0.018962083384394646,36,37.71808624267578,71600,71499,716,100.0,0.007544134743511677,-0.029483407735824585,0.0003,,
,,0.020005546510219574,,37.793800354003906,72000,71899,,,0.007593152113258839,1.2625219821929932,0.0003,100.0,-36.57083246
1976,-39.43907988,,36,,72000,,720,100.0,,,,,
1981,-39.55091885,0.02014240249991417,36,37.516326904296875,72400,72299,724,100.0,0.007579315919429064,-0.03606069087982178,0.0003,,
,,0.015199437737464905,,37.95170593261719,72500,72399,,,0.007548373658210039,0.2120654582977295,0.0003,100.0,-36.40316046
1994,-39.5297602,0.014818605035543442,36,38.35088348388672,72800,72699,728,100.0,0.007474989630281925,-0.12807829678058624,0.0003,,
,,0.028407854959368706,,38.22631072998047,73000,72899,,,0.007446312345564365,0.9044158458709717,0.0003,100.0,-36.2591976
2006,-39.55071403,0.01631085015833378,36,37.887184143066406,73200,73099,732,100.0,0.007508967071771622,-0.6437146067619324,0.0003,,
,,0.016986915841698647,,38.552330017089844,73500,73399,,,0.007526841480284929,0.43709081411361694,0.0003,100.0,-36.3706179
2019,-39.4288945,0.017127102240920067,36,38.23692321777344,73600,73499,736,100.0,0.007535330485552549,-0.9730358719825745,0.0003,,
,,0.015473781153559685,,38.346771240234375,74000,73899,,,0.007534799166023731,0.23454809188842773,0.0003,100.0,-37.607917640000004
2032,-39.439217379999995,,36,,74000,,740,100.0,,,,,
2037,-39.42722817000001,0.016952481120824814,36,38.32973861694336,74400,74299,744,100.0,0.007529899477958679,-0.9481894969940186,0.0003,,
,,0.01723260059952736,,38.3193244934082,74500,74399,,,0.007535053417086601,0.7613508701324463,0.0003,100.0,-36.407279020000004
2049,-39.59742069000001,0.020619913935661316,36,38.01268768310547,74800,74699,748,100.0,0.007530129514634609,-0.9576835036277771,0.0003,,
,,0.01569756679236889,,38.060813903808594,75000,74899,,,0.007522840052843094,0.8166217803955078,0.0003,100.0,-36.3583336
2062,-39.69055377,0.015448883175849915,36,38.20136260986328,75200,75099,752,100.0,0.00747170764952898,0.13740023970603943,0.0003,,
,,0.018481779843568802,,37.986671447753906,75500,75399,,,0.007488167844712734,0.029249578714370728,0.0003,100.0,-36.04520032
2075,-39.676456009999995,0.016452478244900703,36,38.311607360839844,75600,75499,756,100.0,0.007500339299440384,1.5246121883392334,0.0003,,
,,0.021165253594517708,,38.14454650878906,76000,75899,,,0.007583122234791517,0.07190710306167603,0.0003,100.0,-37.48346472
2087,-39.74184830000001,,36,,76000,,760,100.0,,,,,
2092,-39.49239614,0.016641773283481598,36,38.65544891357422,76400,76299,764,100.0,0.007561980746686459,0.2419016808271408,0.0003,,
,,0.017371658235788345,,38.37367248535156,76500,76399,,,0.007571470458060503,1.341802716255188,0.0003,100.0,-37.391101320000004
2105,-39.66000525,0.017443515360355377,36,38.292327880859375,76800,76699,768,100.0,0.007492507342249155,0.7293963432312012,0.0003,,
,,0.017334144562482834,,38.46464920043945,77000,76899,,,0.007577721960842609,-0.5139332413673401,0.0003,100.0,-36.91533026
2117,-39.65851103,0.02065541036427021,36,38.076358795166016,77200,77099,772,100.0,0.0075150602497160435,-0.8502039909362793,0.0003,,
,,0.016892943531274796,,38.26457977294922,77500,77399,,,0.007515532895922661,-0.00595228374004364,0.0003,100.0,-38.2967951
2130,-39.515084650000006,0.01650560088455677,36,38.132232666015625,77600,77499,776,100.0,0.007445854600518942,1.1391388177871704,0.0003,,
,,0.012048065662384033,,37.738243103027344,78000,77899,,,0.007521452382206917,-0.7927314043045044,0.0003,100.0,-37.90024056
2142,-39.49881625999999,,36,,78000,,780,100.0,,,,,
2147,-39.50127752,0.015689143911004066,36,38.15528106689453,78400,78299,784,100.0,0.007481786422431469,-0.3461782932281494,0.0003,,
,,0.021078500896692276,,38.465858459472656,78500,78399,,,0.007535506039857864,1.7767027616500854,0.0003,100.0,-37.2449349
2159,-39.339551050000004,0.024230502545833588,36,38.54881286621094,78800,78699,788,100.0,0.007619443815201521,0.16136622428894043,0.0003,,
,,0.01802988164126873,,38.71209716796875,79000,78899,,,0.007550472859293222,1.7315412759780884,0.0003,100.0,-36.84225316
2172,-39.28011695,0.018044592812657356,36,38.17900848388672,79200,79099,792,100.0,0.0075812493450939655,-0.4031035304069519,0.0003,,
,,0.021850580349564552,,38.48412322998047,79500,79399,,,0.007593054324388504,-1.3904757499694824,0.0003,100.0,-36.87407069999999
2185,-39.330080110000004,0.01988638937473297,36,38.643524169921875,79600,79499,796,100.0,0.007587159052491188,-1.0127302408218384,0.0003,,
,,0.017328357324004173,,37.98304748535156,80000,79899,,,0.007592022884637117,-0.6570241451263428,0.0003,100.0,-36.49848471999999
2197,-39.204531790000004,,36,,80000,,800,100.0,,,,,
2202,-39.14165672,0.02242225781083107,36,38.509098052978516,80400,80299,804,100.0,0.007607696112245321,-1.1626551151275635,0.0003,,
,,0.012617051601409912,,38.04618453979492,80500,80399,,,0.007624252233654261,0.3224315047264099,0.0003,100.0,-36.46524996
2215,-39.40041756,0.021350357681512833,36,38.42133331298828,80800,80699,808,100.0,0.007654267828911543,0.5295578837394714,0.0003,,
,,0.01836494728922844,,37.92551040649414,81000,80899,,,0.007662729360163212,0.8619141578674316,0.0003,100.0,-35.96822452
2227,-39.28515858,0.01403621956706047,36,37.94178771972656,81200,81099,812,100.0,0.007628983817994595,0.5258520841598511,0.0003,,
,,0.01820235326886177,,39.203617095947266,81500,81399,,,0.007643122225999832,0.5024067163467407,0.0003,100.0,-35.793995
2240,-39.187705879999996,0.017652451992034912,36,38.41326904296875,81600,81499,816,100.0,0.007653713226318359,0.6327950954437256,0.0003,,
,,0.020606450736522675,,38.40949249267578,82000,81899,,,0.007606023922562599,-0.8803802728652954,0.0003,100.0,-36.207467
2252,-39.38654690999999,,36,,82000,,820,100.0,,,,,
2257,-39.192335199999995,0.012586153112351894,36,38.27145767211914,82400,82299,824,100.0,0.0076597705483436584,0.3300764560699463,0.0003,,
,,0.016798321157693863,,38.28303527832031,82500,82399,,,0.007661914452910423,-0.12691065669059753,0.0003,100.0,-35.853779720000006
2270,-39.25216614,0.020235009491443634,36,37.79987335205078,82800,82699,828,100.0,0.007623907178640366,-0.2320931851863861,0.0003,,
,,0.021161511540412903,,38.44544219970703,83000,82899,,,0.007672703824937344,0.666008710861206,0.0003,100.0,-36.580814180000004
