time/fps,train/actor_loss,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
82,50.92742156982422,-40.95731841,774699,100.0,7748,774800,0.0996263176202774,0.001,9379,,
,50.48887634277344,,774899,,,775000,0.0919216126203537,0.001,,-45.23848844000001,100.0
82,50.94221115112305,-41.309153419999994,775099,100.0,7752,775200,0.09758378565311432,0.001,9386,,
,50.60429000854492,,775399,,,775500,0.10292159765958786,0.001,,-44.22120954,100.0
82,50.660526275634766,-41.29754759,775499,100.0,7756,775600,0.11173849552869797,0.001,9392,,
,50.919944763183594,,775899,,,776000,0.12555518746376038,0.001,,-44.49727582,100.0
82,,-41.48546925000001,,100.0,7760,776000,,,9399,,
82,51.394012451171875,-41.81507603,776299,100.0,7764,776400,0.14237459003925323,0.001,9401,,
,51.34519958496094,,776399,,,776500,0.162724569439888,0.001,,-44.74433178,100.0
82,51.16979217529297,-42.044286809999996,776699,100.0,7768,776800,0.14712068438529968,0.001,9408,,
,51.364662170410156,,776899,,,777000,0.14011894166469574,0.001,,-46.388218280000004,100.0
82,51.28223419189453,-42.15786394,777099,100.0,7772,777200,0.10284367948770523,0.001,9414,,
,50.91848373413086,,777399,,,777500,0.15950745344161987,0.001,,-48.68115882,100.0
82,50.991336822509766,-42.35914962999999,777499,100.0,7776,777600,0.17010179162025452,0.001,9421,,
,51.790061950683594,,777899,,,778000,0.11167275160551071,0.001,,-50.27943012,100.0
82,,-42.68265632000001,,100.0,7780,778000,,,9427,,
82,51.32038879394531,-42.95338988,778299,100.0,7784,778400,0.13037598133087158,0.001,9430,,
,51.54352569580078,,778399,,,778500,0.11680620908737183,0.001,,-46.57327337999999,100.0
82,51.48863220214844,-43.39007043000001,778699,100.0,7788,778800,0.19248877465724945,0.001,9436,,
,51.174644470214844,,778899,,,779000,0.14817285537719727,0.001,,-57.062481819999995,100.0
82,52.03018569946289,-43.91593125,779099,100.0,7792,779200,0.10191186517477036,0.001,9442,,
,51.471927642822266,,779399,,,779500,0.136327862739563,0.001,,-48.067033120000005,100.0
82,51.761085510253906,-44.40488337,779499,100.0,7796,779600,0.2182062566280365,0.001,9449,,
,51.4639892578125,,779899,,,780000,0.12983432412147522,0.001,,-51.85473691999999,100.0
82,,-44.56324701,,100.0,7800,780000,,,9455,,
82,51.58056640625,-45.19725818999999,780299,100.0,7804,780400,0.1719091385602951,0.001,9458,,
,51.64695739746094,,780399,,,780500,0.13203750550746918,0.001,,-51.5351658,100.0
82,51.289390563964844,-45.456501669999994,780699,100.0,7808,780800,0.17431670427322388,0.001,9465,,
,51.06626892089844,,780899,,,781000,0.14834605157375336,0.001,,-46.07274006000001,100.0
82,51.59939193725586,-45.577137350000015,781099,100.0,7812,781200,0.12647271156311035,0.001,9471,,
,51.409423828125,,781399,,,781500,0.13840936124324799,0.001,,-48.99701504000001,100.0
82,51.9718017578125,-45.95415846000001,781499,100.0,7816,781600,0.121799036860466,0.001,9477,,
,51.89155197143555,,781899,,,782000,0.106570765376091,0.001,,-50.77821287999999,100.0
82,,-46.17033834,,100.0,7820,782000,,,9484,,
82,51.51817321777344,-46.37500054000001,782299,100.0,7824,782400,0.12080303579568863,0.001,9486,,
,52.02174758911133,,782399,,,782500,0.10601925849914551,0.001,,-46.335797320000005,100.0
82,51.982093811035156,-46.56202096,782699,100.0,7828,782800,0.24013817310333252,0.001,9493,,
,51.5137939453125,,782899,,,783000,0.12582802772521973,0.001,,-46.87140583999999,100.0
82,52.296714782714844,-46.961642340000004,783099,100.0,7832,783200,0.16739517450332642,0.001,9499,,
,51.821617126464844,,783399,,,783500,0.13505259156227112,0.001,,-51.38530882,100.0
82,52.10002517700195,-47.153146289999995,783499,100.0,7836,783600,0.12471656501293182,0.001,9506,,
,51.72914505004883,,783899,,,784000,0.11421958357095718,0.001,,-48.54343701999999,100.0
82,,-47.63873449999999,,100.0,7840,784000,,,9512,,
82,52.251380920410156,-47.905424139999994,784299,100.0,7844,784400,0.1427549421787262,0.001,9514,,
,51.68714141845703,,784399,,,784500,0.15365377068519592,0.001,,-45.97721259999999,100.0
82,52.406349182128906,-48.52747202,784699,100.0,7848,784800,0.16001296043395996,0.001,9521,,
,52.26600646972656,,784899,,,785000,0.11393509805202484,0.001,,-48.954259060000005,100.0
82,51.7318229675293,-48.694073110000005,785099,100.0,7852,785200,0.159604012966156,0.001,9528,,
,52.0888557434082,,785399,,,785500,0.10645344108343124,0.001,,-47.817991580000005,100.0
82,52.25447082519531,-48.79131376,785499,100.0,7856,785600,0.10876630991697311,0.001,9534,,
,52.1478385925293,,785899,,,786000,0.14094096422195435,0.001,,-46.68801884,100.0
82,,-48.943888959999995,,100.0,7860,786000,,,9541,,
82,52.17942428588867,-48.8470392,786299,100.0,7864,786400,0.10891015827655792,0.001,9543,,
,51.66670227050781,,786399,,,786500,0.16897651553153992,0.001,,-46.46707950000001,100.0
82,51.73473358154297,-48.80356754,786699,100.0,7868,786800,0.1240888386964798,0.001,9550,,
,52.1488037109375,,786899,,,787000,0.15627001225948334,0.001,,-45.329410059999994,100.0
82,51.85963439941406,-48.7784275,787099,100.0,7872,787200,0.13404640555381775,0.001,9556,,
,51.81642150878906,,787399,,,787500,0.11738868057727814,0.001,,-45.62531556,100.0
82,52.21605682373047,-48.65002993000001,787499,100.0,7876,787600,0.1261373609304428,0.001,9563,,
,52.339908599853516,,787899,,,788000,0.17348067462444305,0.001,,-47.66530518,100.0
82,,-48.369853459999995,,100.0,7880,788000,,,9569,,
82,51.96265411376953,-48.29566023,788299,100.0,7884,788400,0.14893049001693726,0.001,9571,,
,52.28711700439453,,788399,,,788500,0.12624216079711914,0.001,,-46.41561402,100.0
82,52.25707244873047,-48.275565160000006,788699,100.0,7888,788800,0.1444205939769745,0.001,9578,,
,52.319801330566406,,788899,,,789000,0.17498040199279785,0.001,,-45.73006804,100.0
82,52.21709060668945,-48.06745333,789099,100.0,7892,789200,0.13581915199756622,0.001,9584,,
,52.371856689453125,,789399,,,789500,0.12711617350578308,0.001,,-49.088967219999994,100.0
82,52.16851043701172,-47.77286163000001,789499,100.0,7896,789600,0.1407892405986786,0.001,9591,,
,52.53925704956055,,789899,,,790000,0.19443157315254211,0.001,,-48.58615397999999,100.0
82,,-47.68764027999999,,100.0,7900,790000,,,9597,,
82,52.109840393066406,-47.03248053,790299,100.0,7904,790400,0.14706577360630035,0.001,9600,,
,52.26225662231445,,790399,,,790500,0.1732032299041748,0.001,,-46.21502308,100.0
82,52.505409240722656,-46.584830090000004,790699,100.0,7908,790800,0.13356944918632507,0.001,9606,,
,52.602783203125,,790899,,,791000,0.14508670568466187,0.001,,-50.1720655,100.0
82,52.54969024658203,-46.661398680000005,791099,100.0,7912,791200,0.1326146423816681,0.001,9612,,
,52.35303497314453,,791399,,,791500,0.1362708956003189,0.001,,-53.19290462,100.0
82,52.584716796875,-46.27114816999999,791499,100.0,7916,791600,0.14835965633392334,0.001,9619,,
,52.578712463378906,,791899,,,792000,0.10715924203395844,0.001,,-57.05529122,100.0
82,,-46.21129436000001,,100.0,7920,792000,,,9626,,
82,52.296546936035156,-47.62513173,792299,100.0,7924,792400,0.10394322872161865,0.001,9628,,
,52.50838851928711,,792399,,,792500,0.09661255776882172,0.001,,-49.60689646,100.0
82,52.795223236083984,-47.438295270000005,792699,100.0,7928,792800,0.16296303272247314,0.001,9634,,
,52.88474655151367,,792899,,,793000,0.1747506707906723,0.001,,-47.029052199999995,100.0
82,52.45256805419922,-47.12824366000001,793099,100.0,7932,793200,0.11861753463745117,0.001,9641,,
,52.51250457763672,,793399,,,793500,0.20610423386096954,0.001,,-46.89954416,100.0
82,52.41218566894531,-46.98701587999999,793499,100.0,7936,793600,0.14752286672592163,0.001,9647,,
,52.865257263183594,,793899,,,794000,0.11598344147205353,0.001,,-46.582863520000004,100.0
82,,-46.511665220000005,,100.0,7940,794000,,,9654,,
82,52.572330474853516,-46.45887190999999,794299,100.0,7944,794400,0.14862899482250214,0.001,9656,,
,52.50125503540039,,794399,,,794500,0.14708782732486725,0.001,,-45.061682680000004,100.0
82,52.504058837890625,-45.98540515999999,794699,100.0,7948,794800,0.18240636587142944,0.001,9663,,
,52.69850158691406,,794899,,,795000,0.2067912518978119,0.001,,-46.33993324,100.0
82,52.577327728271484,-45.699305149999994,795099,100.0,7952,795200,0.13073712587356567,0.001,9669,,
,52.228607177734375,,795399,,,795500,0.14621853828430176,0.001,,-46.39330035999999,100.0
82,52.22700500488281,-45.76838709,795499,100.0,7956,795600,0.11569397151470184,0.001,9675,,
,52.431983947753906,,795899,,,796000,0.12190624326467514,0.001,,-43.441926980000005,100.0
82,,-45.89386263,,100.0,7960,796000,,,9682,,
82,53.067893981933594,-45.96540537999999,796299,100.0,7964,796400,0.19814558327198029,0.001,9684,,
,52.58277893066406,,796399,,,796500,0.1277206987142563,0.001,,-45.87178068,100.0
82,52.73689651489258,-45.81103396999999,796699,100.0,7968,796800,0.16255059838294983,0.001,9691,,
,52.39719009399414,,796899,,,797000,0.1639569103717804,0.001,,-44.9270906,100.0
82,52.69534683227539,-45.57276298000001,797099,100.0,7972,797200,0.1495700478553772,0.001,9697,,
,52.93303298950195,,797399,,,797500,0.1927134096622467,0.001,,-45.96265458,100.0
82,52.30560302734375,-45.59839935000001,797499,100.0,7976,797600,0.14050638675689697,0.001,9704,,
,52.29778289794922,,797899,,,798000,0.17115738987922668,0.001,,-46.3295312,100.0
82,,-45.89802738,,100.0,7980,798000,,,9710,,
82,52.80488586425781,-46.03139614,798299,100.0,7984,798400,0.16445018351078033,0.001,9713,,
,52.49072265625,,798399,,,798500,0.13820898532867432,0.001,,-51.56632799999999,100.0
82,53.27870178222656,-45.955216519999986,798699,100.0,7988,798800,0.15329129993915558,0.001,9719,,
,52.846004486083984,,798899,,,799000,0.28369444608688354,0.001,,-46.18037916,100.0
82,52.52626419067383,-45.89131125,799099,100.0,7992,799200,0.1569359004497528,0.001,9725,,
,52.97252655029297,,799399,,,799500,0.1827957034111023,0.001,,-50.97892699999999,100.0
82,51.72142791748047,-45.94188501000001,799499,100.0,7996,799600,0.19538414478302002,0.001,9732,,
,53.2821044921875,,799899,,,800000,0.17062200605869293,0.001,,-51.67973628,100.0
82,,-45.92594908,,100.0,8000,800000,,,9738,,
82,52.41941833496094,-46.01577603,800299,100.0,8004,800400,0.1519738733768463,0.001,9741,,
,53.05662536621094,,800399,,,800500,0.15928703546524048,0.001,,-46.69940948000001,100.0
82,52.6728515625,-46.159510759999996,800699,100.0,8008,800800,0.1592683345079422,0.001,9747,,
,52.347320556640625,,800899,,,801000,0.20448006689548492,0.001,,-49.864544059999986,100.0
82,52.75188446044922,-46.055027769999995,801099,100.0,8012,801200,0.1821964830160141,0.001,9754,,
,52.73255157470703,,801399,,,801500,0.14618054032325745,0.001,,-48.74400028000001,100.0
82,52.86360168457031,-46.080172940000004,801499,100.0,8016,801600,0.1495835930109024,0.001,9760,,
,52.607749938964844,,801899,,,802000,0.1556698977947235,0.001,,-57.793074,100.0
82,,-46.17955728,,100.0,8020,802000,,,9766,,
82,52.66795349121094,-44.88425978,802299,100.0,8024,802400,0.13308793306350708,0.001,9769,,
,52.478515625,,802399,,,802500,0.139384925365448,0.001,,-61.15333822,100.0
82,52.69160842895508,-45.265059089999994,802699,100.0,8028,802800,0.11968667060136795,0.001,9775,,
,52.64594268798828,,802899,,,803000,0.1885179877281189,0.001,,-56.69821777999999,100.0
82,52.655029296875,-45.33641692000001,803099,100.0,8032,803200,0.45724689960479736,0.001,9781,,
,52.86534881591797,,803399,,,803500,0.11372105777263641,0.001,,-53.5083007,100.0
82,52.63655090332031,-46.27215267000001,803499,100.0,8036,803600,0.14445927739143372,0.001,9788,,
,53.047210693359375,,803899,,,804000,0.1837642639875412,0.001,,-60.83902398,100.0
82,,-47.01505193999999,,100.0,8040,804000,,,9794,,
82,53.06050109863281,-47.29334271,804299,100.0,8044,804400,0.12483108043670654,0.001,9797,,
,53.01185607910156,,804399,,,804500,0.1259765923023224,0.001,,-55.10505541999999,100.0
82,52.87785339355469,-47.53011864,804699,100.0,8048,804800,0.11541541665792465,0.001,9803,,
,52.571651458740234,,804899,,,805000,0.15157446265220642,0.001,,-57.24399906000001,100.0
82,53.16950607299805,-48.04458917000001,805099,100.0,8052,805200,0.17145006358623505,0.001,9810,,
,53.29440689086914,,805399,,,805500,0.20032469928264618,0.001,,-55.09243156,100.0
82,53.549339294433594,-48.217805420000005,805499,100.0,8056,805600,0.1218576580286026,0.001,9816,,
,52.86096954345703,,805899,,,806000,0.10196208953857422,0.001,,-53.926541019999995,100.0
82,,-48.42994132999999,,100.0,8060,806000,,,9822,,
82,53.0024299621582,-49.18445712,806299,100.0,8064,806400,0.14598017930984497,0.001,9825,,
,54.04155731201172,,806399,,,806500,0.13098907470703125,0.001,,-60.150442000000005,100.0
82,53.78711700439453,-49.52351848999999,806699,100.0,8068,806800,0.127200186252594,0.001,9831,,
,53.654014587402344,,806899,,,807000,0.11649839580059052,0.001,,-54.92891547999999,100.0
82,53.711143493652344,-49.82287286000002,807099,100.0,8072,807200,0.19394496083259583,0.001,9837,,
,54.23359298706055,,807399,,,807500,0.17808958888053894,0.001,,-60.95543042,100.0
82,53.36210250854492,-50.029967629999994,807499,100.0,8076,807600,0.13315731287002563,0.001,9844,,
,53.73335647583008,,807899,,,808000,0.11726053804159164,0.001,,-58.81779226,100.0
82,,-50.15517267000001,,100.0,8080,808000,,,9850,,
82,53.42724609375,-50.891203409999996,808299,100.0,8084,808400,0.11964243650436401,0.001,9852,,
,54.16958999633789,,808399,,,808500,0.14911659061908722,0.001,,-56.11998434,100.0
82,53.978187561035156,-51.4225191,808699,100.0,8088,808800,0.16523051261901855,0.001,9859,,
,54.02455520629883,,808899,,,809000,0.12578801810741425,0.001,,-57.22543342,100.0
82,54.64735412597656,-51.4318562,809099,100.0,8092,809200,0.21411511301994324,0.001,9865,,
,53.94352722167969,,809399,,,809500,0.1342824399471283,0.001,,-53.980839079999996,100.0
82,53.88312530517578,-51.6958735,809499,100.0,8096,809600,0.15443429350852966,0.001,9871,,
,54.3350715637207,,809899,,,810000,0.20571061968803406,0.001,,-57.719208280000004,100.0
82,,-51.98898402999999,,100.0,8100,810000,,,9878,,
82,54.33641815185547,-52.158999050000006,810299,100.0,8104,810400,0.13903415203094482,0.001,9880,,
,53.232181549072266,,810399,,,810500,0.2326633334159851,0.001,,-57.6236439,100.0
82,54.10530090332031,-52.628854550000014,810699,100.0,8108,810800,0.13970012962818146,0.001,9886,,
,54.189544677734375,,810899,,,811000,0.1812860667705536,0.001,,-55.71862117999999,100.0
81,53.797061920166016,-52.8518261,811099,100.0,8112,811200,0.16249758005142212,0.001,9893,,
,54.321685791015625,,811399,,,811500,0.1558120846748352,0.001,,-57.86947046,100.0
81,53.950775146484375,-52.96868292999999,811499,100.0,8116,811600,0.17003995180130005,0.001,9899,,
,53.99641418457031,,811899,,,812000,0.25237882137298584,0.001,,-56.6451671,100.0
81,,-53.11956319,,100.0,8120,812000,,,9905,,
81,54.2149658203125,-53.06210558000001,812299,100.0,8124,812400,0.2062344253063202,0.001,9908,,
,54.111385345458984,,812399,,,812500,0.24675452709197998,0.001,,-57.2221523,100.0
81,53.968162536621094,-53.024766320000005,812699,100.0,8128,812800,0.2323058694601059,0.001,9914,,
,54.46202087402344,,812899,,,813000,0.21518221497535706,0.001,,-56.65573878,100.0
81,54.400028228759766,-53.815899869999996,813099,100.0,8132,813200,0.18462872505187988,0.001,9920,,
,54.671043395996094,,813399,,,813500,0.22681882977485657,0.001,,-53.0750936,100.0
81,54.9135627746582,-53.59451484999999,813499,100.0,8136,813600,0.2222888171672821,0.001,9926,,
,54.8179931640625,,813899,,,814000,0.2444130778312683,0.001,,-60.017710179999995,100.0
81,,-53.411962749999994,,100.0,8140,814000,,,9933,,
81,54.35710906982422,-53.47608934000001,814299,100.0,8144,814400,0.22121548652648926,0.001,9935,,
,54.87443542480469,,814399,,,814500,0.1666845977306366,0.001,,-66.08635612,100.0
81,53.93888854980469,-53.43974469,814699,100.0,8148,814800,0.20937836170196533,0.001,9941,,
,54.4349365234375,,814899,,,815000,0.22162850201129913,0.001,,-63.46509938,100.0
81,54.7880973815918,-53.83473264,815099,100.0,8152,815200,0.22159025073051453,0.001,9948,,
,55.21550750732422,,815399,,,815500,0.1681126356124878,0.001,,-58.6398637,100.0
81,54.453521728515625,-54.05513436000001,815499,100.0,8156,815600,0.190811425447464,0.001,9954,,
,54.19593048095703,,815899,,,816000,0.2206018567085266,0.001,,-78.10188308,100.0
81,,-54.257774059999996,,100.0,8160,816000,,,9960,,
81,53.944915771484375,-54.102828290000005,816299,100.0,8164,816400,0.24614128470420837,0.001,9963,,
,54.60753631591797,,816399,,,816500,0.1610865592956543,0.001,,-66.68095441999999,100.0
81,55.12242889404297,-54.48083925,816699,100.0,8168,816800,0.21824786067008972,0.001,9969,,
,54.911476135253906,,816899,,,817000,0.16754010319709778,0.001,,-59.95967248,100.0
81,54.43992233276367,-55.09875448,817099,100.0,8172,817200,0.15172773599624634,0.001,9975,,
,54.51178741455078,,817399,,,817500,0.17978206276893616,0.001,,-75.02013574,100.0
81,54.31373977661133,-56.099895909999994,817499,100.0,8176,817600,0.26169919967651367,0.001,9981,,
,54.53542709350586,,817899,,,818000,0.18620792031288147,0.001,,-58.412687240000004,100.0
81,,-56.860062819999996,,100.0,8180,818000,,,9987,,
81,55.009342193603516,-56.89612322999999,818299,100.0,8184,818400,0.1585618406534195,0.001,9990,,
,54.64546203613281,,818399,,,818500,0.18238189816474915,0.001,,-56.93839876,100.0
81,55.290138244628906,-56.785925590000005,818699,100.0,8188,818800,0.19660139083862305,0.001,9996,,
,54.936134338378906,,818899,,,819000,0.21314294636249542,0.001,,-52.06264246,100.0
81,55.02909469604492,-56.695346830000005,819099,100.0,8192,819200,0.2329401969909668,0.001,10003,,
,55.042606353759766,,819399,,,819500,0.2010686844587326,0.001,,-52.42675846,100.0
81,55.399566650390625,-56.95555104,819499,100.0,8196,819600,0.1969580352306366,0.001,10009,,
,55.16240692138672,,819899,,,820000,0.16163915395736694,0.001,,-55.70488074,100.0
81,,-56.87797638000002,,100.0,8200,820000,,,10015,,
81,55.076690673828125,-57.04777587999999,820299,100.0,8204,820400,0.1618455946445465,0.001,10018,,
,54.8817024230957,,820399,,,820500,0.12210579216480255,0.001,,-54.22663564,100.0
81,55.08837890625,-56.63324342999999,820699,100.0,8208,820800,0.17434802651405334,0.001,10024,,
,55.049957275390625,,820899,,,821000,0.18919697403907776,0.001,,-53.855595820000005,100.0
81,55.03550338745117,-56.64374686000001,821099,100.0,8212,821200,0.17111247777938843,0.001,10030,,
,55.19640350341797,,821399,,,821500,0.10933669656515121,0.001,,-61.35659521999999,100.0
81,54.82250213623047,-56.947098669999995,821499,100.0,8216,821600,0.1528281420469284,0.001,10036,,
,54.497703552246094,,821899,,,822000,0.13213753700256348,0.001,,-56.7523536,100.0
81,,-56.768433810000005,,100.0,8220,822000,,,10043,,
81,55.7218017578125,-56.67634197999999,822299,100.0,8224,822400,0.1501794457435608,0.001,10046,,
,55.30741882324219,,822399,,,822500,0.19228127598762512,0.001,,-56.89953346,100.0
81,55.07269287109375,-57.35103383,822699,100.0,8228,822800,0.144843190908432,0.001,10052,,
,54.79866027832031,,822899,,,823000,0.15979081392288208,0.001,,-54.12190418,100.0
81,55.23416519165039,-56.8710953,823099,100.0,8232,823200,0.17076334357261658,0.001,10058,,
,54.78779602050781,,823399,,,823500,0.15232907235622406,0.001,,-58.43104548000001,100.0
81,55.38141632080078,-56.40397301000001,823499,100.0,8236,823600,0.14988762140274048,0.001,10064,,
,55.052127838134766,,823899,,,824000,0.17835265398025513,0.001,,-53.52173716,100.0
81,,-56.487863479999994,,100.0,8240,824000,,,10070,,
81,55.12825012207031,-56.42078819999999,824299,100.0,8244,824400,0.13990835845470428,0.001,10073,,
,55.081111907958984,,824399,,,824500,0.12895254790782928,0.001,,-51.475088140000004,100.0
81,55.425437927246094,-56.24594823999999,824699,100.0,8248,824800,0.12332946062088013,0.001,10079,,
,55.69802474975586,,824899,,,825000,0.2088010460138321,0.001,,-57.92719391999999,100.0
81,55.15382766723633,-55.62667188999999,825099,100.0,8252,825200,0.1604655683040619,0.001,10085,,
,55.42302703857422,,825399,,,825500,0.15880846977233887,0.001,,-46.32520691999999,100.0
81,55.069976806640625,-55.10411372000001,825499,100.0,8256,825600,0.09057662636041641,0.001,10091,,
,54.552459716796875,,825899,,,826000,0.10376318544149399,0.001,,-48.72463599999999,100.0
81,,-55.55779240000001,,100.0,8260,826000,,,10098,,
81,55.330326080322266,-54.998182,826299,100.0,8264,826400,0.1296500563621521,0.001,10100,,
,55.064788818359375,,826399,,,826500,0.12706032395362854,0.001,,-47.43216388,100.0
81,55.383094787597656,-54.36341968999999,826699,100.0,8268,826800,0.11651402711868286,0.001,10107,,
,54.9078369140625,,826899,,,827000,0.08984344452619553,0.001,,-44.78326301999999,100.0
81,55.08345413208008,-53.84149827999999,827099,100.0,8272,827200,0.12193293124437332,0.001,10113,,
,54.98467254638672,,827399,,,827500,0.11679710447788239,0.001,,-47.14729476,100.0
81,55.052696228027344,-52.72909263,827499,100.0,8276,827600,0.1084601879119873,0.001,10119,,
,55.15852355957031,,827899,,,828000,0.10683109611272812,0.001,,-48.64146612,100.0
81,,-51.831122060000006,,100.0,8280,828000,,,10125,,
81,54.84326934814453,-50.98779912,828299,100.0,8284,828400,0.10129265487194061,0.001,10128,,
,54.9798583984375,,828399,,,828500,0.10257454961538315,0.001,,-46.58359378,100.0
81,55.044864654541016,-50.50698943,828699,100.0,8288,828800,0.09489209949970245,0.001,10134,,
,55.43177032470703,,828899,,,829000,0.11515092104673386,0.001,,-47.16489138000001,100.0
81,54.81354522705078,-50.46651293000001,829099,100.0,8292,829200,0.11148877441883087,0.001,10141,,
,55.38494110107422,,829399,,,829500,0.17176693677902222,0.001,,-46.538073,100.0
81,55.2352294921875,-50.06936371,829499,100.0,8296,829600,0.12368762493133545,0.001,10147,,
,54.938865661621094,,829899,,,830000,0.0960165485739708,0.001,,-46.094878,100.0
81,,-49.78763306,,100.0,8300,830000,,,10153,,
81,55.44890213012695,-49.09894109999999,830299,100.0,8304,830400,0.10566981136798859,0.001,10156,,
,55.144832611083984,,830399,,,830500,0.10924078524112701,0.001,,-43.07144829999999,100.0
81,55.25791931152344,-49.168931000000015,830699,100.0,8308,830800,0.11118266731500626,0.001,10162,,
,54.868133544921875,,830899,,,831000,0.11077876389026642,0.001,,-43.9421289,100.0
81,55.194915771484375,-49.11176806999999,831099,100.0,8312,831200,0.1114540547132492,0.001,10168,,
,54.94859313964844,,831399,,,831500,0.11523941159248352,0.001,,-47.14559360000001,100.0
81,54.57356643676758,-48.57848753999999,831499,100.0,8316,831600,0.09446977823972702,0.001,10174,,
,54.88982009887695,,831899,,,832000,0.11107569932937622,0.001,,-47.64550870000001,100.0
81,,-48.417571259999995,,100.0,8320,832000,,,10181,,
81,54.63120651245117,-48.39794675,832299,100.0,8324,832400,0.12772992253303528,0.001,10183,,
,55.28802490234375,,832399,,,832500,0.1768997311592102,0.001,,-46.623416479999996,100.0
81,55.48475646972656,-47.667820329999984,832699,100.0,8328,832800,0.10219459235668182,0.001,10190,,
,54.611202239990234,,832899,,,833000,0.12117035686969757,0.001,,-47.73381934000001,100.0
81,54.88420867919922,-47.39342908999999,833099,100.0,8332,833200,0.1022639274597168,0.001,10196,,
,54.8885498046875,,833399,,,833500,0.19421665370464325,0.001,,-47.49319518,100.0
81,55.36989974975586,-47.134169330000006,833499,100.0,8336,833600,0.1136074885725975,0.001,10203,,
,54.959815979003906,,833899,,,834000,0.13337916135787964,0.001,,-44.788442540000005,100.0
81,,-46.57084419999998,,100.0,8340,834000,,,10209,,
81,54.7468147277832,-46.218433000000005,834299,100.0,8344,834400,0.10346214473247528,0.001,10211,,
,54.63228225708008,,834399,,,834500,0.1282559484243393,0.001,,-45.56141194,100.0
81,54.62553787231445,-46.22846141,834699,100.0,8348,834800,0.1069793552160263,0.001,10218,,
,55.02294921875,,834899,,,835000,0.10791689902544022,0.001,,-45.106549720000004,100.0
81,55.31085205078125,-46.01004268999999,835099,100.0,8352,835200,0.10844407975673676,0.001,10224,,
,55.518287658691406,,835399,,,835500,0.1372394561767578,0.001,,-46.95441502,100.0
81,54.722084045410156,-46.284605969999994,835499,100.0,8356,835600,0.09950045496225357,0.001,10231,,
,55.18231964111328,,835899,,,836000,0.1273687332868576,0.001,,-47.11102534,100.0
81,,-45.24081568999999,,100.0,8360,836000,,,10237,,
81,55.224517822265625,-45.23086429,836299,100.0,8364,836400,0.10658369958400726,0.001,10239,,
,55.18040466308594,,836399,,,836500,0.09599408507347107,0.001,,-45.86330398000001,100.0
81,54.75542449951172,-45.51586478000001,836699,100.0,8368,836800,0.13059541583061218,0.001,10246,,
,55.286651611328125,,836899,,,837000,0.16582897305488586,0.001,,-46.617576559999996,100.0
81,54.751625061035156,-45.58572303000001,837099,100.0,8372,837200,0.12068967521190643,0.001,10253,,
,54.54204559326172,,837399,,,837500,0.2045910805463791,0.001,,-45.94869422,100.0
81,54.70514678955078,-45.60860185000001,837499,100.0,8376,837600,0.1179933249950409,0.001,10260,,
,56.04994201660156,,837899,,,838000,0.12667883932590485,0.001,,-45.79647249999999,100.0
81,,-45.61606216999999,,100.0,8380,838000,,,10266,,
81,55.537513732910156,-45.3700312,838299,100.0,8384,838400,0.13274209201335907,0.001,10268,,
,55.682716369628906,,838399,,,838500,0.18944254517555237,0.001,,-45.676212920000005,100.0
81,55.43816375732422,-45.39735344,838699,100.0,8388,838800,0.17554593086242676,0.001,10275,,
,55.373836517333984,,838899,,,839000,0.13572095334529877,0.001,,-44.925544820000006,100.0
81,55.560516357421875,-45.405181080000006,839099,100.0,8392,839200,0.14538085460662842,0.001,10281,,
,55.71562576293945,,839399,,,839500,0.12937116622924805,0.001,,-44.605909999999994,100.0
81,54.920162200927734,-45.33354811,839499,100.0,8396,839600,0.16430573165416718,0.001,10288,,
,55.474727630615234,,839899,,,840000,0.1318000704050064,0.001,,-42.22111164,100.0
81,,-45.43466082,,100.0,8400,840000,,,10294,,
81,55.460792541503906,-45.755609080000006,840299,100.0,8404,840400,0.14459064602851868,0.001,10297,,
,55.61943054199219,,840399,,,840500,0.14370116591453552,0.001,,-43.99785177999999,100.0
81,55.72026062011719,-45.52983915,840699,100.0,8408,840800,0.16235829889774323,0.001,10304,,
,55.96208190917969,,840899,,,841000,0.1989171952009201,0.001,,-43.645593000000005,100.0
81,55.697715759277344,-45.35596285,841099,100.0,8412,841200,0.15796180069446564,0.001,10310,,
,55.97722625732422,,841399,,,841500,0.11427997797727585,0.001,,-42.617799999999995,100.0
81,55.62541580200195,-45.27778652,841499,100.0,8416,841600,0.12402033805847168,0.001,10317,,
,55.868412017822266,,841899,,,842000,0.13836315274238586,0.001,,-43.288414679999995,100.0
81,,-45.03873700000001,,100.0,8420,842000,,,10323,,
81,55.29988098144531,-44.73681622,842299,100.0,8424,842400,0.13016827404499054,0.001,10326,,
,55.82362365722656,,842399,,,842500,0.11950989812612534,0.001,,-43.74953468,100.0
81,55.078102111816406,-44.54916957,842699,100.0,8428,842800,0.15307441353797913,0.001,10332,,
,55.637367248535156,,842899,,,843000,0.1115587055683136,0.001,,-42.30444026,100.0
81,55.34721755981445,-44.21337454,843099,100.0,8432,843200,0.1468805968761444,0.001,10339,,
,55.43518829345703,,843399,,,843500,0.12461721897125244,0.001,,-44.86544584,100.0
81,55.814918518066406,-44.0655292,843499,100.0,8436,843600,0.20553603768348694,0.001,10346,,
