time/episodes,rollout/ep_len_mean,train/actor_loss,train/learning_rate,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/fps,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
2156,100.0,53.781005859375,0.001,-44.15287965999999,215600,0.09644319117069244,70,3055,215499,,
,,53.68413543701172,0.001,,216000,0.1816285252571106,,,215899,100.0,-44.387580500000006
2160,100.0,,,-44.17279212,216000,,70,3061,,,
2164,100.0,54.12465286254883,0.001,-44.06122435000001,216400,0.07452338933944702,70,3064,216299,,
,,54.22138977050781,0.001,,216500,0.08336855471134186,,,216399,100.0,-45.37397190000001
2168,100.0,54.144203186035156,0.001,-44.03617649000001,216800,0.08702928572893143,70,3070,216699,,
,,53.55345916748047,0.001,,217000,0.16161969304084778,,,216899,100.0,-44.12057646
2172,100.0,53.85386657714844,0.001,-44.19195134,217200,0.11436793208122253,70,3077,217099,,
,,53.502498626708984,0.001,,217500,0.08349944651126862,,,217399,100.0,-43.554478120000006
2176,100.0,53.9952392578125,0.001,-44.135487760000004,217600,0.1285073161125183,70,3083,217499,,
,,53.79475402832031,0.001,,218000,0.07679764926433563,,,217899,100.0,-44.488587939999995
2180,100.0,,,-44.38667520999999,218000,,70,3089,,,
2184,100.0,53.93278503417969,0.001,-44.54883384,218400,0.09243680536746979,70,3092,218299,,
,,54.40404510498047,0.001,,218500,0.09434390068054199,,,218399,100.0,-44.5895374
2188,100.0,53.91636657714844,0.001,-44.54231361000001,218800,0.11451150476932526,70,3099,218699,,
,,53.36919403076172,0.001,,219000,0.10815832018852234,,,218899,100.0,-45.5884342
2192,100.0,54.16437911987305,0.001,-44.06881077000002,219200,0.12370485067367554,70,3105,219099,,
,,54.30794906616211,0.001,,219500,0.08230721205472946,,,219399,100.0,-45.6964422
2196,100.0,53.67695999145508,0.001,-43.45512161000001,219600,0.11006812006235123,70,3112,219499,,
,,53.7456169128418,0.001,,220000,0.14017799496650696,,,219899,100.0,-43.64826506
2200,100.0,,,-43.676236089999996,220000,,70,3118,,,
2204,100.0,54.04603576660156,0.001,-43.68975005,220400,0.18064145743846893,70,3120,220299,,
,,53.965309143066406,0.001,,220500,0.1095413938164711,,,220399,100.0,-44.83142852
2208,100.0,54.44822692871094,0.001,-43.590599080000004,220800,0.10105936229228973,70,3127,220699,,
,,54.628170013427734,0.001,,221000,0.11507220566272736,,,220899,100.0,-43.73211660000001
2212,100.0,53.56586837768555,0.001,-43.56237765000001,221200,0.09206265211105347,70,3133,221099,,
,,54.15782928466797,0.001,,221500,0.07876361906528473,,,221399,100.0,-43.36222138
2216,100.0,53.3194465637207,0.001,-43.49496255000001,221600,0.10062798112630844,70,3140,221499,,
,,53.889617919921875,0.001,,222000,0.10789383947849274,,,221899,100.0,-44.06968482
2220,100.0,,,-43.12025764,222000,,70,3146,,,
2224,100.0,54.032745361328125,0.001,-43.55454458,222400,0.0943770557641983,70,3149,222299,,
,,53.444427490234375,0.001,,222500,0.09917130321264267,,,222399,100.0,-45.401870679999995
2228,100.0,53.91703796386719,0.001,-43.797296349999996,222800,0.1497322916984558,70,3155,222699,,
,,54.478939056396484,0.001,,223000,0.08189161121845245,,,222899,100.0,-43.60617158
2232,100.0,53.894775390625,0.001,-43.380999039999985,223200,0.17853772640228271,70,3161,223099,,
,,53.8281364440918,0.001,,223500,0.09956689924001694,,,223399,100.0,-42.29213724
2236,100.0,54.045345306396484,0.001,-43.60618939999999,223600,0.07863621413707733,70,3168,223499,,
,,53.514129638671875,0.001,,224000,0.07138825953006744,,,223899,100.0,-42.70790686
2240,100.0,,,-43.91456027,224000,,70,3174,,,
2244,100.0,53.48419952392578,0.001,-43.59281002999999,224400,0.09376142174005508,70,3177,224299,,
,,53.400840759277344,0.001,,224500,0.0916881337761879,,,224399,100.0,-42.69635778
2248,100.0,53.968544006347656,0.001,-43.52390251,224800,0.07541720569133759,70,3183,224699,,
,,53.753822326660156,0.001,,225000,0.08776818960905075,,,224899,100.0,-44.281093680000005
2252,100.0,53.68971252441406,0.001,-43.48917275000001,225200,0.07987578213214874,70,3189,225099,,
,,54.726444244384766,0.001,,225500,0.08851570636034012,,,225399,100.0,-42.532456700000004
2256,100.0,53.96435546875,0.001,-43.60918018999999,225600,0.10336150228977203,70,3196,225499,,
,,53.9930534362793,0.001,,226000,0.10643744468688965,,,225899,100.0,-43.125597660000004
2260,100.0,,,-43.16038132,226000,,70,3202,,,
2264,100.0,54.10767364501953,0.001,-43.335718840000006,226400,0.07814981788396835,70,3205,226299,,
,,53.41658020019531,0.001,,226500,0.06998090445995331,,,226399,100.0,-43.23314342
2268,100.0,53.52779769897461,0.001,-43.574563680000004,226800,0.10732609033584595,70,3211,226699,,
,,54.28809356689453,0.001,,227000,0.06792174279689789,,,226899,100.0,-43.455630479999996
2272,100.0,54.30298614501953,0.001,-43.49755773000002,227200,0.07729217410087585,70,3217,227099,,
,,53.04302978515625,0.001,,227500,0.06611094623804092,,,227399,100.0,-43.243628959999995
2276,100.0,54.454383850097656,0.001,-43.107214380000016,227600,0.06001688539981842,70,3223,227499,,
,,53.978858947753906,0.001,,228000,0.06354519724845886,,,227899,100.0,-43.27296418
2280,100.0,,,-42.75363309999999,228000,,70,3230,,,
2284,100.0,54.85944747924805,0.001,-42.94284407,228400,0.06868075579404831,70,3232,228299,,
,,53.568328857421875,0.001,,228500,0.1327579915523529,,,228399,100.0,-44.691645400000006
2288,100.0,53.69146728515625,0.001,-42.917167500000005,228800,0.06371985375881195,70,3239,228699,,
,,53.934600830078125,0.001,,229000,0.07021680474281311,,,228899,100.0,-44.0966411
2292,100.0,54.02075958251953,0.001,-42.77290845999999,229200,0.08197741955518723,70,3245,229099,,
,,53.749610900878906,0.001,,229500,0.08762113749980927,,,229399,100.0,-44.212899979999996
2296,100.0,53.9467658996582,0.001,-42.886139269999994,229600,0.11388453841209412,70,3251,229499,,
,,53.71954345703125,0.001,,230000,0.08110347390174866,,,229899,100.0,-45.271429479999995
2300,100.0,,,-42.7352996,230000,,70,3257,,,
2304,100.0,53.65232467651367,0.001,-42.85628667000001,230400,0.10010556876659393,70,3260,230299,,
,,54.165016174316406,0.001,,230500,0.0829695612192154,,,230399,100.0,-44.116819740000004
2308,100.0,53.915199279785156,0.001,-42.683907749999996,230800,0.156692773103714,70,3266,230699,,
,,53.39552688598633,0.001,,231000,0.07580235600471497,,,230899,100.0,-46.58460069999999
2312,100.0,53.94691848754883,0.001,-43.03302151999999,231200,0.13277921080589294,70,3273,231099,,
,,54.23651885986328,0.001,,231500,0.09041626751422882,,,231399,100.0,-45.37189093999999
2316,100.0,53.66258239746094,0.001,-43.22111389,231600,0.08423513174057007,70,3279,231499,,
,,53.677642822265625,0.001,,232000,0.07241755723953247,,,231899,100.0,-46.8962274
2320,100.0,,,-43.777961459999986,232000,,70,3285,,,
2324,100.0,53.379722595214844,0.001,-43.584591899999985,232400,0.07001174986362457,70,3288,232299,,
,,53.42649841308594,0.001,,232500,0.06752173602581024,,,232399,100.0,-45.6018215
2328,100.0,54.13084030151367,0.001,-43.18274427,232800,0.11811782419681549,70,3294,232699,,
,,54.1247444152832,0.001,,233000,0.14080089330673218,,,232899,100.0,-44.5483126
2332,100.0,53.805938720703125,0.001,-43.03741590999999,233200,0.07990309596061707,70,3300,233099,,
,,53.83914566040039,0.001,,233500,0.10289418697357178,,,233399,100.0,-44.5491212
2336,100.0,53.92411804199219,0.001,-42.863629599999996,233600,0.07996611297130585,70,3307,233499,,
,,54.010536193847656,0.001,,234000,0.07194174826145172,,,233899,100.0,-43.575224799999994
2340,100.0,,,-42.76502728,234000,,70,3313,,,
2344,100.0,54.26984405517578,0.001,-43.09277233999999,234400,0.10528021305799484,70,3316,234299,,
,,54.824710845947266,0.001,,234500,0.06885748356580734,,,234399,100.0,-46.83334624
2348,100.0,54.43974304199219,0.001,-43.09739455,234800,0.12232041358947754,70,3322,234699,,
,,53.796119689941406,0.001,,235000,0.07960823178291321,,,234899,100.0,-42.67718364
2352,100.0,54.13548278808594,0.001,-43.15719125999999,235200,0.08728853613138199,70,3328,235099,,
,,53.502891540527344,0.001,,235500,0.07987123727798462,,,235399,100.0,-43.146757820000005
2356,100.0,53.933563232421875,0.001,-42.89138349000001,235600,0.08313559740781784,70,3334,235499,,
,,53.62793731689453,0.001,,236000,0.08867742121219635,,,235899,100.0,-43.10291598
2360,100.0,,,-43.12609920999999,236000,,70,3340,,,
2364,100.0,53.77460479736328,0.001,-42.920842560000004,236400,0.12469185888767242,70,3343,236299,,
,,54.78322219848633,0.001,,236500,0.1006736308336258,,,236399,100.0,-43.99500600000001
2368,100.0,53.999267578125,0.001,-42.808246389999994,236800,0.09590889513492584,70,3349,236699,,
,,53.79940414428711,0.001,,237000,0.0997437983751297,,,236899,100.0,-42.24623734
2372,100.0,53.946311950683594,0.001,-42.51017664,237200,0.08187241107225418,70,3355,237099,,
,,53.92798614501953,0.001,,237500,0.10166797786951065,,,237399,100.0,-44.81327589999999
2376,100.0,53.39105224609375,0.001,-42.73288932,237600,0.08186644315719604,70,3362,237499,,
,,53.812530517578125,0.001,,238000,0.11583933234214783,,,237899,100.0,-44.58953744
2380,100.0,,,-42.74470467000001,238000,,70,3368,,,
2384,100.0,54.96747589111328,0.001,-42.45461149999999,238400,0.10705924779176712,70,3371,238299,,
,,54.21456527709961,0.001,,238500,0.09656032919883728,,,238399,100.0,-43.143472679999995
2388,100.0,54.77931594848633,0.001,-42.411290309999984,238800,0.11294130980968475,70,3377,238699,,
,,54.266883850097656,0.001,,239000,0.14581814408302307,,,238899,100.0,-44.26771368000001
2392,100.0,54.36225128173828,0.001,-42.51081397,239200,0.11509574949741364,70,3383,239099,,
,,53.529075622558594,0.001,,239500,0.11930100619792938,,,239399,100.0,-44.61986449999999
2396,100.0,54.43162155151367,0.001,-42.3681747,239600,0.17642256617546082,70,3389,239499,,
,,54.27976608276367,0.001,,240000,0.10448090732097626,,,239899,100.0,-43.80470116000001
2400,100.0,,,-42.41291461,240000,,70,3395,,,
2404,100.0,54.820289611816406,0.001,-42.370987729999996,240400,0.1393406093120575,70,3398,240299,,
,,54.299888610839844,0.001,,240500,0.1266942024230957,,,240399,100.0,-47.664526800000004
2408,100.0,54.376407623291016,0.001,-42.668938010000005,240800,0.16609445214271545,70,3404,240699,,
,,54.662384033203125,0.001,,241000,0.11216787993907928,,,240899,100.0,-45.75340886
2412,100.0,54.12406921386719,0.001,-42.4045092,241200,0.12996572256088257,70,3411,241099,,
,,54.43207550048828,0.001,,241500,0.1506156474351883,,,241399,100.0,-44.8277906
2416,100.0,55.220157623291016,0.001,-42.55009389999999,241600,0.14923742413520813,70,3417,241499,,
,,54.15801239013672,0.001,,242000,0.18752548098564148,,,241899,100.0,-49.69276478
2420,100.0,,,-41.807231470000005,242000,,70,3423,,,
2424,100.0,54.35002136230469,0.001,-42.13212498,242400,0.16002026200294495,70,3426,242299,,
,,54.075927734375,0.001,,242500,0.1945643126964569,,,242399,100.0,-52.32768674000001
2428,100.0,55.5445442199707,0.001,-42.898648089999995,242800,0.17113441228866577,70,3432,242699,,
,,54.39957046508789,0.001,,243000,0.12557750940322876,,,242899,100.0,-53.682989559999996
2432,100.0,54.781837463378906,0.001,-43.291336040000004,243200,0.15690895915031433,70,3438,243099,,
,,55.216670989990234,0.001,,243500,0.19837559759616852,,,243399,100.0,-51.662597059999996
2436,100.0,54.39162826538086,0.001,-43.43339273000001,243600,0.13542479276657104,70,3445,243499,,
,,54.8815803527832,0.001,,244000,0.1361616849899292,,,243899,100.0,-48.548652139999994
2440,100.0,,,-43.65370029999999,244000,,70,3451,,,
2444,100.0,55.235107421875,0.001,-43.53376210999999,244400,0.11987137794494629,70,3453,244299,,
,,54.76811981201172,0.001,,244500,0.13662217557430267,,,244399,100.0,-51.989351799999994
2448,100.0,55.655643463134766,0.001,-43.90160713000001,244800,0.1939411461353302,70,3460,244699,,
,,54.89476013183594,0.001,,245000,0.1807514727115631,,,244899,100.0,-47.70931988
2452,100.0,55.33696746826172,0.001,-44.17889314999999,245200,0.14592432975769043,70,3466,245099,,
,,55.24626922607422,0.001,,245500,0.11620737612247467,,,245399,100.0,-49.870428419999996
2456,100.0,54.671485900878906,0.001,-44.513995259999994,245600,0.12952297925949097,70,3472,245499,,
,,54.67012023925781,0.001,,246000,0.11762629449367523,,,245899,100.0,-43.472079480000005
2460,100.0,,,-44.77296169,246000,,70,3478,,,
2464,100.0,54.96300506591797,0.001,-44.775483430000016,246400,0.10686436295509338,70,3481,246299,,
,,55.47462463378906,0.001,,246500,0.10963855683803558,,,246399,100.0,-44.14774698
2468,100.0,54.99421310424805,0.001,-44.77530193000001,246800,0.13585154712200165,70,3487,246699,,
,,55.023231506347656,0.001,,247000,0.0964324101805687,,,246899,100.0,-44.572716680000006
2472,100.0,55.14575958251953,0.001,-44.82481283,247200,0.0976986438035965,70,3493,247099,,
,,55.14186477661133,0.001,,247500,0.10934421420097351,,,247399,100.0,-48.223147719999986
2476,100.0,54.861785888671875,0.001,-44.88654103000001,247600,0.15547366440296173,70,3500,247499,,
,,55.200565338134766,0.001,,248000,0.10936598479747772,,,247899,100.0,-49.68661722000001
2480,100.0,,,-44.91009557,248000,,70,3506,,,
2484,100.0,54.25779342651367,0.001,-44.92902924,248400,0.12506026029586792,70,3509,248299,,
,,54.18206787109375,0.001,,248500,0.10303904116153717,,,248399,100.0,-45.7538796
2488,100.0,54.14439392089844,0.001,-45.16433182000001,248800,0.12750299274921417,70,3515,248699,,
,,55.1663932800293,0.001,,249000,0.09528498351573944,,,248899,100.0,-46.1613663
2492,100.0,55.412567138671875,0.001,-45.39606533000001,249200,0.0903378576040268,70,3521,249099,,
,,54.739280700683594,0.001,,249500,0.08893348276615143,,,249399,100.0,-46.23641636
2496,100.0,54.53792190551758,0.001,-45.62380432999999,249600,0.08923414349555969,70,3528,249499,,
,,55.00108337402344,0.001,,250000,0.11294479668140411,,,249899,100.0,-44.99551396
2500,100.0,,,-45.785990359999985,250000,,70,3534,,,
2504,100.0,55.05023193359375,0.001,-45.90881105,250400,0.07044672966003418,70,3537,250299,,
,,54.43975830078125,0.001,,250500,0.08689427375793457,,,250399,100.0,-47.30089906
2508,100.0,55.29096984863281,0.001,-45.7877179,250800,0.09108096361160278,70,3543,250699,,
,,54.48881912231445,0.001,,251000,0.08120368421077728,,,250899,100.0,-45.03971628
2512,100.0,54.954627990722656,0.001,-45.67530807999999,251200,0.07921811938285828,70,3549,251099,,
,,54.871273040771484,0.001,,251500,0.11599284410476685,,,251399,100.0,-44.09415695999999
2516,100.0,54.027618408203125,0.001,-45.18101416,251600,0.07425650209188461,70,3556,251499,,
,,54.617393493652344,0.001,,252000,0.0948304682970047,,,251899,100.0,-43.78691006000001
2520,100.0,,,-45.23145434,252000,,70,3562,,,
2524,100.0,53.99541473388672,0.001,-44.846336140000005,252400,0.06762202084064484,70,3565,252299,,
,,54.867252349853516,0.001,,252500,0.051242388784885406,,,252399,100.0,-44.84232762
2528,100.0,54.706504821777344,0.001,-44.276353660000005,252800,0.12638084590435028,70,3571,252699,,
,,54.434627532958984,0.001,,253000,0.06487801671028137,,,252899,100.0,-44.10762594
2532,100.0,54.46912384033203,0.001,-44.02650027999999,253200,0.09923844039440155,70,3577,253099,,
,,53.61311340332031,0.001,,253500,0.07411561161279678,,,253399,100.0,-45.00956128
2536,100.0,55.06557846069336,0.001,-43.82999449,253600,0.059493839740753174,70,3584,253499,,
,,54.437232971191406,0.001,,254000,0.08012917637825012,,,253899,100.0,-45.679275040000014
2540,100.0,,,-43.740587270000006,254000,,70,3590,,,
2544,100.0,55.243499755859375,0.001,-44.07091012999999,254400,0.05982866883277893,70,3593,254299,,
,,55.029205322265625,0.001,,254500,0.06909410655498505,,,254399,100.0,-44.05187014000001
2548,100.0,53.98872375488281,0.001,-43.72481512999999,254800,0.05596383661031723,70,3599,254699,,
,,54.41717529296875,0.001,,255000,0.07930369675159454,,,254899,100.0,-43.710567039999994
2552,100.0,54.63297653198242,0.001,-43.44924134,255200,0.06203418970108032,70,3605,255099,,
,,54.16213607788086,0.001,,255500,0.06050949543714523,,,255399,100.0,-45.746793100000005
2556,100.0,55.016326904296875,0.001,-43.58942113,255600,0.07822595536708832,70,3612,255499,,
,,54.49325942993164,0.001,,256000,0.06337246298789978,,,255899,100.0,-43.9440092
2560,100.0,,,-43.90829968,256000,,70,3618,,,
2564,100.0,54.81451416015625,0.001,-43.80511683999999,256400,0.06439435482025146,70,3621,256299,,
,,54.63894271850586,0.001,,256500,0.06899454444646835,,,256399,100.0,-45.59170658
2568,100.0,54.68645477294922,0.001,-43.69575456999999,256800,0.06366376578807831,70,3627,256699,,
,,54.31996154785156,0.001,,257000,0.058900754898786545,,,256899,100.0,-45.08736362
2572,100.0,54.936256408691406,0.001,-43.92396395,257200,0.08416686207056046,70,3633,257099,,
,,55.578514099121094,0.001,,257500,0.06797104328870773,,,257399,100.0,-44.534218820000014
2576,100.0,54.765625,0.001,-43.60026176,257600,0.05908716470003128,70,3640,257499,,
,,54.72874450683594,0.001,,258000,0.05618715658783913,,,257899,100.0,-44.009061360000004
2580,100.0,,,-43.6206281,258000,,70,3646,,,
2584,100.0,53.9310302734375,0.001,-43.59135590000001,258400,0.06529340147972107,70,3649,258299,,
,,54.92454147338867,0.001,,258500,0.07717445492744446,,,258399,100.0,-44.25675493999999
2588,100.0,54.89836120605469,0.001,-43.32003312,258800,0.056296736001968384,70,3655,258699,,
,,54.607051849365234,0.001,,259000,0.06183953955769539,,,258899,100.0,-43.48561154
2592,100.0,54.62775802612305,0.001,-43.05234802,259200,0.0748257264494896,70,3662,259099,,
,,54.36669921875,0.001,,259500,0.06119713559746742,,,259399,100.0,-43.72615178
2596,100.0,54.52902603149414,0.001,-43.10660602,259600,0.06332200020551682,70,3668,259499,,
,,54.449161529541016,0.001,,260000,0.051577888429164886,,,259899,100.0,-42.832150219999995
2600,100.0,,,-42.91189467,260000,,70,3675,,,
2604,100.0,54.41614532470703,0.001,-42.68457407,260400,0.061416711658239365,70,3677,260299,,
,,54.49845886230469,0.001,,260500,0.08756369352340698,,,260399,100.0,-43.37204178000001
2608,100.0,54.078857421875,0.001,-42.708039420000006,260800,0.09826487302780151,70,3684,260699,,
,,54.198760986328125,0.001,,261000,0.07160937041044235,,,260899,100.0,-42.527418860000004
2612,100.0,54.02050018310547,0.001,-42.796798640000006,261200,0.09866002947092056,70,3690,261099,,
,,54.652427673339844,0.001,,261500,0.06426693499088287,,,261399,100.0,-42.88556784
2616,100.0,54.99628829956055,0.001,-43.01861224,261600,0.09654352068901062,70,3696,261499,,
,,54.69469451904297,0.001,,262000,0.0727149173617363,,,261899,100.0,-44.459521300000006
2620,100.0,,,-43.25944001,262000,,70,3703,,,
2624,100.0,54.650360107421875,0.001,-43.42208748,262400,0.06584380567073822,70,3705,262299,,
,,54.65390396118164,0.001,,262500,0.07035598903894424,,,262399,100.0,-44.16705398
2628,100.0,54.560977935791016,0.001,-43.61893736,262800,0.08976749330759048,70,3712,262699,,
